N	2gram	Bakhtin_Fr_6	Literetu
142	в первой	3	2
143	не как	1	2
144	и вот	1	2
145	из ведущих	2	2
146	человека в	1	2
147	в работе	1	2
148	и с	16	2
149	его в	1	2
150	было бы	3	2
151	и даже	4	2
152	здесь это	1	2
153	той или	1	2
154	далеко не	1	2
155	со своими	1	2
156	он и	1	2
157	несмотря на	1	2
158	и тогда	1	2
159	всякий раз	1	2
160	и другого	1	2
161	одном из	1	2
162	в конце	2	2
163	по себе	1	2
164	не менее	1	2
165	как о	2	2
166	того чтобы	4	2
167	как раз	2	2
168	другой стороны	2	2
169	у нас	4	2
170	с образом	2	2
171	и сам	3	2
172	во второй	1	2
173	мира и	2	2
174	и перед	1	2
175	о нем	1	2
176	одного из	1	2
177	можно сказать	1	2
178	во втором	3	2
179	что и	1	2
180	в ту	1	2
181	и об	1	2
182	в лице	1	2
183	но с	2	2
184	и одновременно	1	2
185	здесь не	1	2
186	с ними	1	2
187	со всеми	2	2
188	связи с	2	2
189	годы как	1	2
190	для него	1	2
191	тем что	5	2
192	для того	1	2
193	или иной	1	2
194	себя и	1	2
195	что не	3	2
196	а на	2	2
197	так же	5	2
198	и потому	2	2
199	а так	1	2
200	xix века	1	2
201	в самый	1	2
202	с этой	3	2
203	один из	6	2
204	что в	7	2
205	внимание на	2	2
206	жизни а	1	2
207	еще и	1	2
208	как известно	2	1
209	от этой	1	1
210	до пределов	1	1
211	искусство и	1	1
212	и хотя	1	1
213	всем и	2	1
214	и то	2	1
215	отметим что	1	1
216	на самом	1	1
217	тех же	2	1
218	исходя из	1	1
219	это и	2	1
220	в приведенном	1	1
221	в трактате	2	1
222	между двумя	1	1
223	из самых	2	1
224	его же	1	1
225	и до	7	1
226	из его	1	1
227	оно было	1	1
228	с таким	1	1
229	мы уже	18	1
230	полагает что	1	1
231	смотреть на	1	1
232	года не	1	1
233	человека которая	1	1
234	и себя	1	1
235	из своих	1	1
236	память о	1	1
237	говорить о	2	1
238	принадлежит к	1	1
239	хотел сказать	1	1
240	и он	5	1
241	в ней	4	1
242	начало и	2	1
243	в xix	1	1
244	он был	4	1
245	он сам	3	1
246	мысли и	1	1
247	в чем	3	1
248	тем как	1	1
249	во внешнем	1	1
250	о смерти	1	1
251	и внутренний	1	1
252	остаются в	1	1
253	не просто	1	1
254	нет и	1	1
255	значение имеет	1	1
256	за пределы	2	1
257	этих словах	1	1
258	к сожалению	1	1
259	такого мира	1	1
260	на искусство	1	1
261	в истории	2	1
262	в центре	2	1
263	сойтись в	1	1
264	и материнской	1	1
265	с этим	3	1
266	вспомним что	1	1
267	в своем	5	1
268	она как	1	1
269	что касается	1	1
270	перед нами	3	1
271	что по	1	1
272	более или	1	1
273	заполнить собою	1	1
274	в этот	1	1
275	и полностью	1	1
276	духа в	2	1
277	в нашем	1	1
278	бы не	1	1
279	над землею	1	1
280	отметим также	1	1
281	что к	1	1
282	уже в	4	1
283	близким и	1	1
284	мы чувствуем	1	1
285	ее как	1	1
286	как он	2	1
287	так сказать	2	1
288	он не	2	1
289	ибо на	1	1
290	при виде	1	1
291	именно то	1	1
292	момента в	1	1
293	в корне	2	1
294	жизнью и	1	1
295	людей и	3	1
296	интерес в	1	1
297	слова и	1	1
298	а то	1	1
299	выражение и	1	1
300	втором случае	3	1
301	значение в	2	1
302	его не	1	1
303	момент и	1	1
304	на все	3	1
305	традиции и	1	1
306	второй половины	2	1
307	дух в	1	1
308	с другими	3	1
309	частей романа	1	1
310	матери и	1	1
311	весь мир	3	1
312	кажется что	2	1
313	что непосредственно	1	1
314	в них	7	1
315	стремится занять	1	1
316	чем в	1	1
317	на этот	1	1
318	и того	1	1
319	был бы	2	1
320	и конец	2	1
321	на первый	3	1
322	во время	9	1
323	из общего	1	1
324	сознания но	1	1
325	нас не	3	1
326	индивидуальной жизни	1	1
327	от боли	1	1
328	во времена	1	1
329	в их	1	1
330	лишь тогда	1	1
331	не столько	1	1
332	а там	1	1
333	а вне	1	1
334	но это	3	1
335	но он	5	1
336	и эти	1	1
337	как от	1	1
338	в таких	2	1
339	в устах	1	1
340	вовсе не	7	1
341	в историческом	1	1
342	же самого	1	1
343	в отношении	1	1
344	с миром	3	1
345	родовой и	1	1
346	ведущие в	2	1
347	тогда когда	2	1
348	чтобы в	1	1
349	мы все	1	1
350	для всего	2	1
351	он с	1	1
352	в огромном	3	1
353	борьба с	4	1
354	не имеет	1	1
355	это явление	1	1
356	эпохи в	1	1
357	живописи и	1	1
358	и другими	1	1
359	строя жизни	1	1
360	такого же	1	1
361	к концу	1	1
362	во всем	5	1
363	ему и	1	1
364	в книге	3	1
365	входят в	1	1
366	образом здесь	1	1
367	ему не	1	1
368	ведь все	1	1
369	в действительности	1	1
370	в образах	9	1
371	у меня	1	1
372	что там	1	1
373	начиная с	2	1
374	т.п и	2	1
375	его понимании	1	1
376	его за	1	1
377	значительной степени	1	1
378	жить в	1	1
379	его с	1	1
380	и понятным	1	1
381	значение это	1	1
382	приходит к	1	1
383	аналогию с	1	1
384	говорит сам	1	1
385	и о	1	1
386	более не	1	1
387	войны с	2	1
388	и от	4	1
389	котором мы	3	1
390	рода таково	1	1
391	с собой	1	1
392	не за	1	1
393	времени и	2	1
394	и прочих	1	1
395	здесь нет	1	1
396	том как	1	1
397	жизнь и	1	1
398	был не	1	1
399	для этого	2	1
400	примеры и	1	1
401	в индивидуальном	2	1
402	другом месте	4	1
403	тех кто	1	1
404	и т.д	1	1
405	только за	1	1
406	свою смерть	1	1
407	от классического	1	1
408	в значительной	2	1
409	времени в	1	1
410	нас в	1	1
411	нет у	1	1
412	на нее	1	1
413	восходит к	1	1
414	и были	1	1
415	людей в	3	1
416	бы в	2	1
417	чем и	1	1
418	по своим	1	1
419	который стал	1	1
420	жизнь одного	1	1
421	в литературе	5	1
422	к нему	3	1
423	в искусстве	3	1
424	одной из	3	1
425	с каждым	1	1
426	доведенная до	1	1
427	за себя	1	1
428	xix веке	1	1
429	всякого человека	1	1
430	именно на	4	1
431	в эти	2	1
432	так что	2	1
433	для всех	1	1
434	есть в	3	1
435	изнутри своего	1	1
436	с двумя	1	1
437	переходит в	2	1
438	и у	2	1
439	на протяжении	1	1
440	или даже	1	1
441	и других	1	1
442	есть когда	1	1
443	прямое и	2	1
444	и их	3	1
445	с различными	1	1
446	причастны к	1	1
447	в котором	4	1
448	представлений о	1	1
449	мира я	1	1
450	так как	10	1
451	ее не	1	1
452	у него	7	1
453	связано с	3	1
454	была еще	1	1
455	в каждом	1	1
456	превращается в	2	1
457	момент в	1	1
458	знали что	1	1
459	не были	3	1
460	на уровне	1	1
461	влияние на	1	1
462	что они	2	1
463	веселым и	1	1
464	в ряде	3	1
465	совпадает с	1	1
466	это все	2	1
467	а с	1	1
468	и тело	2	1
469	что для	1	1
470	ничем не	1	1
471	не было	1	1
472	с тем	1	1
473	не на	2	1
474	у такого	1	1
475	от мира	2	1
476	было сказано	1	1
477	в руках	1	1
478	выталкивает его	1	1
479	борьбу и	1	1
480	и я	1	1
481	в связи	1	1
482	стороны в	1	1
483	на фоне	1	1
484	этой же	1	1
485	некоторые из	1	1
486	медицину и	1	1
487	подобного рода	1	1
488	рода и	1	1
489	над ним	1	1
490	к своему	1	1
491	конечно не	3	1
492	целом ряде	1	1
493	в той	5	1
494	есть только	3	1
495	в точке	1	1
496	из первой	1	1
497	человеческой культуры	1	1
498	начинается там	1	1
499	и было	1	1
500	и там	1	1
501	мира с	1	1
502	что здесь	1	1
503	все это	11	1
504	неба и	1	1
505	под названием	1	1
506	это уже	2	1
507	этот образ	7	1
508	потому не	1	1
509	иной мере	1	1
510	еще страшнее	1	1
511	о котором	4	1
512	свидетельствует о	1	1
513	себя самого	1	1
514	для нас	2	1
515	на границах	3	1
516	или менее	1	1
517	и все	9	1
518	у них	1	1
519	художественного восприятия	1	1
520	в этих	2	1
521	еще более	2	1
522	нисколько не	1	1
523	себе и	1	1
524	границу между	1	1
525	есть от	1	1
526	картину мира	1	1
527	сказать что	6	1
528	к его	1	1
529	всех других	1	1
530	бы его	1	1
531	из этого	4	1
532	и жизнь	1	1
533	есть и	2	1
534	смеховой культуры	2	1
535	в таком	1	1
536	ряде других	1	1
537	к этой	1	1
538	того времени	2	1
539	что за	1	1
540	они не	3	1
