N	2gram	Potebnia_M_4	Dialekti
291	и по	3	2
292	на этом	1	2
293	есть конечно	1	2
294	и чтобы	1	2
295	но совершенно	1	2
296	ко второму	2	2
297	только одно	1	2
298	из нее	2	2
299	она и	2	2
300	все равно	3	2
301	показывает что	1	2
302	на основании	4	2
303	во внимание	1	2
304	понятия и	1	2
305	от своего	1	2
306	к истории	1	2
307	всяком случае	3	2
308	в их	1	2
309	от его	2	2
310	их в	3	2
311	что этот	1	2
312	бы быть	1	2
313	же мы	2	2
314	с которой	1	2
315	но они	1	2
316	на котором	4	2
317	что их	1	2
318	почему я	1	2
319	сама она	2	2
320	иметь в	2	2
321	следовательно и	1	2
322	а для	1	2
323	того и	1	2
324	о ней	1	2
325	как не	1	2
326	же он	1	2
327	не вполне	2	2
328	у меня	1	2
329	его внутренней	1	2
330	когда мы	6	2
331	истории не	1	2
332	могут быть	7	2
333	не видим	1	2
334	той или	1	2
335	как мы	2	2
336	меня в	1	2
337	и сами	2	2
338	так в	3	2
339	как с	1	2
340	и когда	2	2
341	механизм как	1	2
342	с первым	1	2
343	на что	1	2
344	и вообще	2	2
345	и здесь	2	2
346	можно утверждать	1	2
347	то тем	1	2
348	нас в	2	2
349	и во	1	2
350	ее от	1	2
351	в его	5	2
352	природы и	2	2
353	есть действительно	1	2
354	и можно	1	2
355	на словах	1	2
356	и следовательно	3	2
357	тех пор	6	2
358	в вопросе	1	2
359	их не	1	2
360	этого мифа	1	2
361	и тем	4	2
362	не можем	5	2
363	и у	2	2
364	же в	1	2
365	никто не	2	2
366	бытия и	1	2
367	у него	1	2
368	есть также	1	2
369	так или	2	2
370	со стороны	3	2
371	исходят из	1	2
372	или иначе	2	2
373	именно в	3	2
374	а именно	4	2
375	своего собственного	1	2
376	но о	1	2
377	только к	1	2
378	быть только	1	2
379	у человека	1	2
380	в природе	1	2
381	только от	3	2
382	однако не	1	2
383	но как	1	2
384	и материи	1	2
385	степени самосознания	1	2
386	меньше чем	1	2
387	и потому	10	2
388	мы говорим	7	2
389	куда же	1	2
390	в данном	4	2
391	по которому	3	2
392	быть не	2	2
393	и формы	1	2
394	но для	1	2
395	в смысле	3	2
396	и для	2	2
397	только есть	1	2
398	до степени	1	2
399	природе как	2	2
400	или в	1	2
401	если целое	1	2
402	для нас	14	2
403	лишь как	1	2
404	из себя	2	2
405	бы в	2	2
406	зрения в	1	2
407	без слова	1	2
408	а в	5	2
409	требует чтобы	2	2
410	слово в	4	2
411	и одно	1	2
412	другой стороны	1	2
413	от поэзии	1	2
414	из этого	2	2
415	самосознания и	1	2
416	тогда не	1	2
417	но еще	1	2
418	точно так	2	2
419	ее в	1	2
420	в своих	2	2
421	во всяком	5	2
422	я сказал	1	1
423	что отношение	1	1
424	природы есть	1	1
425	ту же	3	1
426	этого в	1	1
427	речь идет	1	1
428	в применении	1	1
429	в сфере	1	1
430	начинается с	1	1
431	заставило его	1	1
432	ли оно	1	1
433	этом отношении	1	1
434	на самом	3	1
435	он может	1	1
436	такое идея	1	1
437	но тем	2	1
438	идет о	1	1
439	по этим	1	1
440	в приведенном	1	1
441	и разным	1	1
442	и так	3	1
443	к другому	1	1
444	по которым	1	1
445	можно лишь	2	1
446	что эти	3	1
447	всем ее	1	1
448	и за	1	1
449	а как	2	1
450	для своего	1	1
451	или наоборот	1	1
452	и себя	2	1
453	ответить на	3	1
454	что никто	1	1
455	этот предмет	1	1
456	явление если	1	1
457	когда люди	1	1
458	же что	2	1
459	себе что	1	1
460	философии но	1	1
461	понятия в	1	1
462	столько же	1	1
463	и этого	1	1
464	нечто в	1	1
465	во всех	1	1
466	то мы	3	1
467	а следовательно	1	1
468	сказать и	1	1
469	не то	5	1
470	другие предметы	1	1
471	это однако	1	1
472	тогда как	4	1
473	более как	1	1
474	иногда и	1	1
475	свободы и	1	1
476	же раз	1	1
477	отличаются от	1	1
478	говорим например	1	1
479	и каждому	1	1
480	если она	1	1
481	независимо от	6	1
482	единиц в	1	1
483	что как	4	1
484	помнить что	1	1
485	и слова	2	1
486	с понятием	1	1
487	духа и	2	1
488	это их	1	1
489	котором она	2	1
490	то ли	1	1
491	понятия о	7	1
492	та же	1	1
493	в которой	6	1
494	не видят	1	1
495	есть для	5	1
496	то я	1	1
497	во многих	2	1
498	если мы	2	1
499	только один	1	1
500	чувств и	1	1
501	говорят о	1	1
502	имеем в	1	1
503	от необходимости	1	1
504	если он	1	1
505	слово это	1	1
506	дальше и	1	1
507	то этим	2	1
508	есть одна	2	1
509	вера в	1	1
510	он ни	1	1
511	сомнению но	1	1
512	мы можем	10	1
513	на одну	1	1
514	же это	1	1
515	этих формул	1	1
516	наших глазах	1	1
517	что называется	1	1
518	языком и	3	1
519	из него	2	1
520	приходим к	1	1
521	что ни	1	1
522	гораздо большее	1	1
523	которым не	1	1
524	его можно	1	1
525	и стало	1	1
526	от нее	1	1
527	было возможно	1	1
528	и может	4	1
529	пока мы	2	1
530	есть все	1	1
531	в мире	2	1
532	видит что	1	1
533	таком же	1	1
534	не собрание	1	1
535	ни качества	1	1
536	который одинаково	1	1
537	его в	4	1
538	человека только	1	1
539	но самый	1	1
540	известно что	6	1
541	не ясно	1	1
542	нет в	1	1
543	себе независимо	1	1
544	далеко не	1	1
545	восприятие и	1	1
546	мы имеем	4	1
547	это до	1	1
548	не всегда	3	1
549	между собою	4	1
550	человек стал	1	1
551	значит не	1	1
552	существует то	1	1
553	что такого	1	1
554	они в	1	1
555	бога и	1	1
556	то стало	1	1
557	во время	2	1
558	общества и	1	1
559	я увидел	1	1
560	в отношении	1	1
561	взгляд на	1	1
562	в такой	1	1
563	может зависеть	1	1
564	в котором	4	1
565	бы к	1	1
566	то для	1	1
567	самое что	1	1
568	и понятия	2	1
569	оно живет	2	1
570	не от	3	1
571	не как	2	1
572	бы мы	1	1
573	признать что	2	1
574	основана на	1	1
575	одном из	2	1
576	причинной зависимости	1	1
577	и той	1	1
578	в обыкновенном	1	1
579	выше мы	2	1
580	но он	1	1
581	друг другу	1	1
582	это относится	1	1
583	то когда	1	1
584	и более	4	1
585	указывает только	1	1
586	тому чтобы	1	1
587	что например	3	1
588	для нее	1	1
589	говорим что	3	1
590	даже в	2	1
591	признаков что	1	1
592	если и	2	1
593	нас самих	1	1
594	теми или	1	1
595	что эта	1	1
596	что сущность	1	1
597	что с	1	1
598	виду что	2	1
599	еще до	3	1
600	вместе и	2	1
601	дело не	2	1
602	того как	6	1
603	и имеет	1	1
604	для кого	1	1
605	в нас	3	1
606	восприятия но	1	1
607	одной и	1	1
608	совершенно правильно	1	1
609	глазах совершается	1	1
610	отдельные его	1	1
611	этого явления	1	1
612	о природе	1	1
613	казалось бы	1	1
614	не имели	2	1
615	все рассмотренные	1	1
616	отнестись к	1	1
617	что сами	1	1
618	в самой	2	1
619	имеем дело	2	1
620	этих двух	1	1
621	в науке	3	1
622	нее нет	1	1
623	природы в	1	1
624	и другого	1	1
625	начало полагается	1	1
626	представление об	1	1
627	с своей	1	1
628	связи с	3	1
629	поэтому совершенно	1	1
630	природы то	1	1
631	эти три	1	1
632	и при	2	1
633	для другого	1	1
634	этом заключается	1	1
635	так то	3	1
636	что на	2	1
637	тела и	2	1
638	факта что	1	1
639	перед ним	1	1
640	от их	1	1
641	и проч	18	1
642	все то	1	1
643	с нашими	1	1
644	тела необходимо	1	1
645	но все	1	1
646	есть признак	1	1
647	я сам	1	1
648	и дух	1	1
649	же самое	4	1
650	уже было	2	1
651	значит одно	1	1
652	понять что	1	1
653	предмет в	1	1
654	всегда в	1	1
655	в каждой	1	1
656	на наших	1	1
657	эта последняя	2	1
658	образы и	3	1
659	подобных случаях	1	1
660	не могу	2	1
661	без всякого	1	1
662	в ее	2	1
663	данном случае	2	1
664	были бы	1	1
665	не природа	1	1
666	человека я	1	1
667	пределы мира	1	1
668	в себя	1	1
669	имеет никакого	1	1
670	материи и	1	1
671	и совершенно	1	1
672	обыкновенном смысле	1	1
673	и сам	1	1
674	слово есть	5	1
675	находятся и	1	1
676	что существуют	1	1
677	не с	2	1
678	было в	3	1
679	таковы что	2	1
680	доказательство есть	1	1
681	на которую	1	1
682	представить в	1	1
683	должны признать	1	1
684	наша обыденная	1	1
685	в словах	1	1
686	с ним	5	1
687	связанное с	1	1
688	это опять	1	1
689	то есть	34	1
690	зависеть от	1	1
691	возможна только	1	1
692	на вопрос	4	1
693	и поэтому	1	1
694	внимание на	5	1
695	и та	4	1
696	это история	1	1
697	что каждый	1	1
698	то не	1	1
699	это потому	2	1
700	еще дальше	2	1
701	с целью	1	1
702	можно сказать	4	1
703	другого предмета	1	1
704	с соответствующими	1	1
705	тела не	1	1
706	виде есть	1	1
707	науке и	1	1
708	все в	2	1
709	и требует	1	1
710	не отличаются	1	1
711	нет различия	1	1
712	а потому	1	1
713	на одном	1	1
714	тогда этот	1	1
715	не более	1	1
716	в другой	2	1
717	он берет	1	1
718	предмета который	1	1
719	вообще и	3	1
720	бы и	5	1
721	на какую	1	1
722	еще только	1	1
723	знания и	1	1
724	если это	1	1
725	к ней	2	1
726	или может	1	1
727	в другую	1	1
728	и мир	1	1
729	происходит в	2	1
730	где не	1	1
731	только совокупность	1	1
732	но так	2	1
733	образом как	1	1
734	но с	1	1
735	оно и	1	1
736	что только	2	1
737	словами мы	1	1
738	тот же	2	1
739	которым мы	1	1
740	менее в	1	1
741	одной из	1	1
742	этот вопрос	3	1
743	как нечто	1	1
744	то он	2	1
745	в обществе	2	1
746	кроме этого	1	1
747	себе есть	1	1
748	в качестве	1	1
749	об отвлеченном	1	1
750	мы получим	1	1
751	чтобы он	1	1
752	из слова	1	1
753	а это	1	1
754	и знать	1	1
755	каким образом	2	1
756	и обратно	1	1
757	сами не	2	1
758	разъяснение того	1	1
759	но от	1	1
760	не так	2	1
761	представить себе	2	1
762	ли самое	1	1
763	человечестве и	1	1
764	в одном	4	1
765	только сказать	1	1
766	к ним	2	1
767	при всей	1	1
768	в систему	1	1
769	и никогда	1	1
770	бы все	1	1
771	то самое	1	1
772	заметить что	6	1
773	тогда в	1	1
774	образом что	2	1
775	в других	2	1
776	указание на	1	1
777	другое что	1	1
778	до самого	1	1
779	от ее	2	1
780	есть орган	1	1
781	деле есть	1	1
782	до сих	4	1
783	истина и	1	1
784	этим прогрессом	1	1
785	будет ли	1	1
786	превратится в	1	1
787	к которому	1	1
788	с той	1	1
789	мысли с	1	1
790	такое же	2	1
791	происходит из	1	1
792	между ними	4	1
793	больше и	1	1
794	стремится к	2	1
795	а главное	1	1
796	самое слово	4	1
797	одно а	1	1
798	дойдем до	1	1
799	если эти	1	1
800	слово а	1	1
801	в подобных	1	1
802	одна и	2	1
803	когда я	7	1
804	в связи	1	1
805	просто то	1	1
806	порядок и	1	1
807	этого одного	1	1
808	в такие	1	1
809	связь с	1	1
810	одно замечание	1	1
811	внимания к	1	1
812	вместе с	6	1
813	для самого	2	1
814	своей точки	1	1
815	относятся к	2	1
816	конечно есть	1	1
817	надо было	1	1
818	того чем	1	1
819	смерть но	1	1
820	влияния на	1	1
821	если так	2	1
822	по своему	2	1
823	в течение	2	1
824	чем в	2	1
825	этим мы	1	1
826	что всякое	1	1
827	научной мысли	1	1
828	образ и	1	1
829	никакой возможности	1	1
830	да и	4	1
831	него есть	1	1
832	для понимания	2	1
833	я с	1	1
834	и философии	1	1
835	том смысле	2	1
836	в это	2	1
837	бы при	1	1
838	слова и	5	1
839	мы могли	2	1
840	что первенство	1	1
841	сих пор	4	1
842	видно что	4	1
843	и таким	3	1
844	суть тоже	1	1
845	еще прежде	1	1
846	ничего кроме	1	1
847	не носит	1	1
848	не мог	1	1
849	здесь в	1	1
850	не знаем	2	1
851	имеет такое	1	1
852	правильно с	1	1
853	потому не	1	1
854	ему только	1	1
855	об отношении	2	1
856	мы только	1	1
857	его с	1	1
858	а все	1	1
859	о котором	1	1
860	которая в	1	1
861	человек и	1	1
862	объектом который	1	1
863	но когда	1	1
864	от него	2	1
865	в этих	3	1
866	на других	1	1
867	отношении не	2	1
868	скажем что	1	1
869	есть уже	4	1
870	себе никакого	1	1
871	есть следовательно	1	1
872	признаков в	3	1
873	же будет	1	1
874	или другими	1	1
875	природы не	1	1
876	личностей а	1	1
877	состоит из	1	1
878	совершенно серьезно	1	1
879	лишь тогда	3	1
880	легко заметить	1	1
881	не сами	1	1
882	что под	1	1
883	требует по	1	1
884	и думает	1	1
885	вопрос что	2	1
886	чувственном восприятии	1	1
887	это так	1	1
888	уже есть	2	1
889	а может	2	1
890	то оно	1	1
891	в процессе	3	1
892	и эта	1	1
893	смысле что	1	1
