N	2gram	Vygotskiy__1	Mirosoze
163	на какой	1	2
164	то в	1	2
165	в которой	3	2
166	и те	2	2
167	но на	1	2
168	и если	3	2
169	на его	1	2
170	не к	2	2
171	одной и	2	2
172	на этом	2	2
173	с собой	2	2
174	тут не	1	2
175	лишь в	6	2
176	свою противоположность	1	2
177	должно быть	2	2
178	самого последнего	1	2
179	в этих	2	2
180	точки зрения	26	2
181	ее в	2	2
182	от его	1	2
183	и той	2	2
184	но эта	1	2
185	которые в	1	2
186	стоит в	1	2
187	эта мысль	2	2
188	идет на	1	2
189	тогда когда	3	2
190	есть путь	1	2
191	ничего не	3	2
192	природы в	1	2
193	связи с	3	2
194	как будто	1	2
195	в основе	8	2
196	оно не	1	2
197	приходит к	3	2
198	на вершине	1	2
199	можно было	3	2
200	еще в	1	2
201	в которые	1	2
202	по себе	5	2
203	вот почему	2	2
204	и поэтому	2	2
205	и та	1	2
206	и что	5	2
207	в сущности	6	2
208	нас в	1	2
209	и обнаруживает	2	2
210	все время	6	2
211	но с	1	2
212	мы видим	4	2
213	мы увидим	1	2
214	на природу	1	2
215	между тем	9	2
216	в новых	3	2
217	так что	1	2
218	со своим	1	2
219	уже в	3	2
220	и других	3	2
221	себе в	1	2
222	много раз	1	2
223	или иной	1	2
224	этом пути	1	2
225	что человек	1	2
226	уходит в	1	2
227	что не	1	2
228	превращается в	3	2
229	вместе с	9	2
230	к своему	1	2
231	такого рода	1	2
232	тому как	1	2
233	что же	1	2
234	из этой	2	2
235	ничего кроме	2	2
236	но для	1	2
237	в более	1	2
238	сознания и	3	2
239	человек и	1	2
240	бы в	5	2
241	а в	2	2
242	направленной на	1	2
243	но этот	2	2
244	отношению к	7	2
245	этим сказать	1	1
246	он стоит	1	1
247	и то	3	1
248	самом деле	3	1
249	тем большей	1	1
250	он может	2	1
251	бы для	1	1
252	не иначе	1	1
253	почти всегда	2	1
254	не вижу	2	1
255	самое замечательное	1	1
256	мы не	7	1
257	что если	2	1
258	большую роль	1	1
259	среды и	1	1
260	в учении	1	1
261	говорить о	2	1
262	это отношение	1	1
263	и ее	7	1
264	что существует	1	1
265	вывод что	1	1
266	на них	1	1
267	быть в	1	1
268	к царству	1	1
269	и сделали	1	1
270	а следовательно	1	1
271	не оставляет	1	1
272	внешней среды	1	1
273	которое предлагалось	1	1
274	только тогда	2	1
275	в новом	3	1
276	за пределы	2	1
277	но без	1	1
278	сама по	1	1
279	которые не	3	1
280	которые могли	1	1
281	не разрешается	1	1
282	с этим	6	1
283	психологов и	1	1
284	все остальные	4	1
285	сознания в	2	1
286	могли бы	6	1
287	вопросом о	1	1
288	и как	5	1
289	я должен	1	1
290	его к	1	1
291	к построению	1	1
292	не быть	1	1
293	не хочет	1	1
294	в целом	20	1
295	все эти	4	1
296	или во	1	1
297	ее как	1	1
298	существу с	1	1
299	раз в	1	1
300	отношение между	1	1
301	и кто	1	1
302	на то	5	1
303	времен и	1	1
304	если для	1	1
305	все другие	2	1
306	она становится	1	1
307	и другим	2	1
308	потребности в	1	1
309	перестает быть	1	1
310	он должен	2	1
311	отношений между	4	1
312	его вовсе	1	1
313	наших глазах	1	1
314	не могли	2	1
315	в плане	1	1
316	всех своих	1	1
317	но все	2	1
318	значительной степени	2	1
319	что является	2	1
320	в другом	7	1
321	об этом	3	1
322	самим собой	1	1
323	и менее	1	1
324	на протяжении	1	1
325	было бы	4	1
326	и тем	6	1
327	за ней	1	1
328	какой они	1	1
329	из первых	1	1
330	к которым	1	1
331	с тем	7	1
332	которой он	1	1
333	нигде не	2	1
334	с такой	2	1
335	в чистом	1	1
336	в развитии	12	1
337	потому и	2	1
338	остается в	1	1
339	которую он	1	1
340	переносится в	1	1
341	но если	1	1
342	от своего	1	1
343	человеку как	1	1
344	сторона его	1	1
345	и без	1	1
346	в котором	4	1
347	с точки	18	1
348	внутренняя связь	1	1
349	к одному	1	1
350	в которых	3	1
351	должны были	3	1
352	значение для	1	1
353	одном из	2	1
354	и более	5	1
355	их в	4	1
356	между двумя	2	1
357	нас к	8	1
358	о последнем	1	1
359	с необычайной	1	1
360	человека но	1	1
361	этими двумя	2	1
362	как о	1	1
363	в какую-то	1	1
364	к этим	2	1
365	и именно	1	1
366	в самых	3	1
367	во всякой	1	1
368	к такому	1	1
369	для всего	1	1
370	это с	1	1
371	результаты этого	2	1
372	следовательно и	1	1
373	о природе	4	1
374	себе такой	1	1
375	учения о	6	1
376	своей природе	2	1
377	с этих	1	1
378	ибо все	2	1
379	в сознании	1	1
380	и делает	1	1
381	одинаково и	1	1
382	ее на	4	1
383	своей книге	1	1
384	лежит в	2	1
385	бы он	2	1
386	отличается от	1	1
387	по сравнению	6	1
388	что эксперимент	1	1
389	для себя	4	1
390	как не	1	1
391	неспособность к	1	1
392	в ее	2	1
393	к нам	1	1
394	и сильных	1	1
395	тем в	1	1
396	говорит об	1	1
397	слова нельзя	1	1
398	он с	1	1
399	приводит к	4	1
400	как с	1	1
401	невозможно и	1	1
402	на нее	2	1
403	что кроме	2	1
404	не с	2	1
405	живет в	1	1
406	в борьбе	1	1
407	о связи	1	1
408	стать на	1	1
409	в словах	2	1
410	мысль не	2	1
411	находится в	1	1
412	именно потому	1	1
413	и нигде	1	1
414	а также	1	1
415	но к	1	1
416	в самой	1	1
417	на вопрос	2	1
418	и который	3	1
419	может не	3	1
420	резком противоречии	1	1
421	точно в	2	1
422	в значительной	2	1
423	это в	1	1
424	которой мы	1	1
425	раньше чем	1	1
426	стоит и	1	1
427	показывает как	1	1
428	хотел бы	1	1
429	здравому смыслу	1	1
430	наконец в	2	1
431	социальной среды	1	1
432	убежден что	1	1
433	которых они	1	1
434	в какой	5	1
435	в стороне	2	1
436	всех его	1	1
437	в природе	3	1
438	со всеми	2	1
439	не то	1	1
440	человеком который	1	1
441	к какому	1	1
442	и у	1	1
443	могу согласиться	1	1
444	не дает	1	1
445	не направлена	1	1
446	мир в	1	1
447	был бы	2	1
448	искать в	1	1
449	постановка проблемы	1	1
450	моментов в	1	1
451	смысле этого	3	1
452	для них	1	1
453	но что	1	1
454	этом отношении	4	1
455	он один	1	1
456	не были	1	1
457	себе представить	1	1
458	на примере	2	1
459	с другой	10	1
460	вслед за	2	1
461	у многих	1	1
462	во второй	1	1
463	а с	4	1
464	же о	1	1
465	больше и	1	1
466	не нужна	1	1
467	не сама	1	1
468	также в	1	1
469	бы назвать	1	1
470	у человека	1	1
471	отрывается от	2	1
472	о чем	2	1
473	от всех	3	1
474	знает только	1	1
475	и ему	1	1
476	представляется нам	1	1
477	и отношение	2	1
478	нас прежде	1	1
479	связь с	1	1
480	нужна не	1	1
481	другая сторона	1	1
482	быть названо	1	1
483	на самом	1	1
484	независимо от	6	1
485	в жизнь	2	1
486	по своему	1	1
487	без которых	1	1
488	видит в	1	1
489	сравнению с	5	1
490	но сам	1	1
491	чтобы сделать	1	1
492	распадается на	1	1
493	про себя	2	1
494	этого слова	4	1
495	с этой	6	1
496	детские игры	1	1
497	эта двойственность	1	1
498	все это	6	1
499	в резком	1	1
500	она должна	4	1
501	происходит не	1	1
502	к будущему	1	1
503	тот путь	1	1
504	в силах	1	1
505	он по	1	1
506	своей собственной	1	1
507	а к	1	1
508	когда он	2	1
509	целый ряд	4	1
510	той или	1	1
511	конце концов	1	1
512	мы должны	5	1
513	ни к	1	1
514	только что	4	1
515	лишь под	1	1
516	на их	2	1
517	между ними	2	1
518	с ней	2	1
519	для исследования	1	1
520	и судьба	2	1
521	связей и	2	1
522	это искание	1	1
523	всего потому	1	1
524	из этого	5	1
525	сила и	1	1
526	приводит нас	2	1
527	но эти	1	1
528	это так	1	1
529	к этой	1	1
530	обладают лишь	1	1
531	по поводу	1	1
532	была совершенно	2	1
533	к этому	4	1
534	как на	4	1
535	дает для	1	1
536	которая не	1	1
