N	2gram	Bakhtin_Pr_5	Psycholo
620	этого признания	2	1
621	он мог	1	1
622	так до	1	1
623	начал с	2	1
624	характер и	2	1
625	они ни	1	1
626	и будем	1	1
627	боится чтобы	1	1
628	мысль о	1	1
629	ведь оно	1	1
630	с первого	1	1
631	она только	1	1
632	в дальнейшем	2	1
633	дано в	1	1
634	и прочее	1	1
635	с собой	2	1
636	себя что	1	1
637	героев или	1	1
638	было вовсе	2	1
639	она была	1	1
640	жизнь это	1	1
641	что дело	1	1
642	но у	1	1
643	является в	1	1
644	был не	1	1
645	он сам	6	1
646	должны признать	1	1
647	и вообще	2	1
648	борьба которую	1	1
649	быть в	2	1
650	тех кто	1	1
651	его художественной	1	1
652	его очень	2	1
653	героя не	1	1
654	из рассказа	3	1
655	романа мы	1	1
656	один голос	1	1
657	время не	3	1
658	согласиться с	1	1
659	других людей	1	1
660	и во	3	1
661	все в	1	1
662	чем вы	1	1
663	к нему	13	1
664	на протяжении	5	1
665	он вводит	1	1
666	вся эта	1	1
667	его с	5	1
668	на одном	1	1
669	ним и	1	1
670	в другой	1	1
671	его так	1	1
672	разобранным нами	1	1
673	следовало бы	1	1
674	всех сторон	1	1
675	о рассказе	1	1
676	но так	3	1
677	но с	1	1
678	что только	1	1
679	совсем не	3	1
680	одной из	2	1
681	что даже	2	1
682	но ни	2	1
683	и действительно	1	1
684	обращаться к	5	1
685	в стороне	1	1
686	с какой-то	1	1
687	вот все	1	1
688	независим от	1	1
689	между тем	4	1
690	деле не	1	1
691	меняют свой	2	1
692	бы ни	1	1
693	с которыми	2	1
694	материал как	1	1
695	она потом	1	1
696	же и	4	1
697	есть в	1	1
698	скрывает от	2	1
699	и у	4	1
700	он заставляет	1	1
701	только на	4	1
702	всем его	1	1
703	ни было	3	1
704	равнодушие к	1	1
705	слова в	6	1
706	еще очень	2	1
707	а то	1	1
708	в душе	2	1
709	себе в	1	1
710	и их	1	1
711	от другого	2	1
712	ясностью как	1	1
713	иначе как	1	1
714	для правильного	1	1
715	уклоняется от	1	1
716	бы просто	1	1
717	признание о	1	1
718	и показывает	1	1
719	или ином	1	1
720	и вместе	1	1
721	принять и	1	1
722	рассказа не	1	1
723	рядом с	4	1
724	в особенности	1	1
725	к его	1	1
726	стилистический прием	1	1
727	до начала	1	1
728	со всем	1	1
729	и даже	5	1
730	о своей	3	1
731	не следует	1	1
732	с другим	13	1
733	силы но	1	1
734	самый рассказ	1	1
735	самое главное	2	1
736	по своим	1	1
737	к которому	1	1
738	действующих лиц	1	1
739	и между	1	1
740	мы еще	1	1
741	подошла к	1	1
742	себя и	8	1
743	примкнуть к	1	1
744	раз так	1	1
745	в некоторых	1	1
746	превращается в	1	1
747	и своего	3	1
748	и тонкой	1	1
749	других для	1	1
750	в ту	1	1
751	с которым	4	1
752	его собственной	1	1
753	когда она	2	1
754	него не	1	1
755	на которые	1	1
756	переходим к	4	1
757	к матери	1	1
758	нигде не	1	1
759	которые будут	1	1
760	и об	2	1
761	материалом для	2	1
762	уже давно	1	1
763	него в	1	1
764	все основные	1	1
765	прямо сказать	1	1
766	я уже	2	1
767	что каждый	1	1
768	так в	2	1
769	которого мы	1	1
770	совершенное равнодушие	1	1
771	вот пример	2	1
772	приводит в	1	1
773	он приводит	1	1
774	что весь	1	1
775	что вам	2	1
776	и основной	1	1
777	мои я	1	1
778	самого себя	1	1
779	отношению к	7	1
780	это его	1	1
781	там где	7	1
782	сам не	3	1
783	или хотя	1	1
784	у стерна	1	1
785	художественное произведение	1	1
786	только для	1	1
787	но это	6	1
788	о его	1	1
789	отличается от	1	1
790	имел в	1	1
791	в чем	4	1
792	им в	2	1
793	в один	1	1
794	но для	2	1
795	к другим	2	1
796	дела в	1	1
797	хочет и	1	1
798	это как	3	1
799	которых он	1	1
800	ли в	1	1
801	именно это	1	1
802	основной прием	1	1
803	сейчас увидим	1	1
804	этого и	2	1
805	или в	2	1
806	которая в	1	1
807	человек и	4	1
808	от него	6	1
809	бы в	4	1
810	и ни	2	1
811	своих героев	1	1
812	на других	1	1
813	не должен	1	1
814	у которого	1	1
815	будто бы	2	1
816	или не	1	1
817	же в	1	1
818	есть уже	1	1
819	и другие	1	1
820	что слова	1	1
821	всех событий	1	1
822	нет ничего	1	1
823	в свою	1	1
824	народом в	1	1
825	это все	1	1
826	с ней	1	1
827	из тех	1	1
828	тот другой	1	1
829	а ведь	1	1
830	том или	1	1
831	в темноте	2	1
832	их с	1	1
833	в глаза	5	1
834	него нет	2	1
835	был у	1	1
836	повести нет	1	1
837	тех самых	1	1
838	в заключение	1	1
839	к действию	1	1
840	того времени	2	1
841	причем эти	1	1
