N	2gram	Vinokur_Ku_1	FransuaR
155	применении к	1	3
156	в тех	4	3
157	в состоянии	2	3
158	но для	1	3
159	в более	2	3
160	не является	2	3
161	не может	7	3
162	что в	17	3
163	в искусстве	1	3
164	одним из	2	2
165	например в	5	2
166	или к	1	2
167	для своего	1	2
168	который был	1	2
169	это всегда	1	2
170	которое в	2	2
171	так называемые	3	2
172	и он	3	2
173	форм в	2	2
174	это время	1	2
175	относит к	1	2
176	начало и	1	2
177	литературе и	2	2
178	время в	1	2
179	в чем	1	2
180	но не	5	2
181	значение и	2	2
182	форме и	1	2
183	как начало	1	2
184	от господствующей	1	2
185	его к	3	2
186	таковы например	1	2
187	из этих	4	2
188	на некоторых	1	2
189	во многих	2	2
190	жива еще	1	2
191	он не	2	2
192	и вот	1	2
193	на его	3	2
194	свое время	2	2
195	и по	1	2
196	так например	2	2
197	в германии	1	2
198	культуры но	1	2
199	конечно в	1	2
200	слов о	2	2
201	а его	1	2
202	на все	1	2
203	большинстве случаев	1	2
204	это было	2	2
205	истории и	1	2
206	в этих	4	2
207	и без	1	2
208	раз и	1	2
209	от чисто	1	2
210	в таких	4	2
211	дело в	1	2
212	в процессе	1	2
213	образом в	1	2
214	всего на	1	2
215	жизнью в	1	2
216	он называет	1	2
217	к себе	4	2
218	и именно	2	2
219	есть только	1	2
220	могут быть	1	2
221	языках и	1	2
222	к тому	5	2
223	в наши	1	2
224	которого мы	1	2
225	роль в	4	2
226	во многом	1	2
227	во второй	1	2
228	но у	1	2
229	поэтому в	1	2
230	в прошлое	1	2
231	связанная с	2	2
232	прав он	2	2
233	о том	9	2
234	можно сказать	3	2
235	в тенденции	1	2
236	но с	2	2
237	явления как	1	2
238	этот вопрос	1	2
239	с одной	1	2
240	литературы в	1	2
241	в большинстве	2	2
242	только на	1	2
243	или даже	1	2
244	не для	1	2
245	от того	1	2
246	не укладывается	1	2
247	в особенности	3	2
248	что не	5	2
249	в некоторых	1	2
250	одной стороны	1	2
251	на этот	2	2
252	до конца	2	2
253	более того	1	2
254	несмотря на	3	2
255	и так	1	2
256	к жизни	2	2
257	наряду с	1	2
258	нашего анализа	1	2
259	быть только	1	2
260	да и	1	2
261	образом на	1	2
262	в это	2	2
263	того что	9	2
264	еще раз	1	2
265	что мы	1	2
266	в основном	1	2
267	в целом	4	2
268	между прочим	2	2
269	кроме того	1	2
270	и для	2	2
271	и от	1	2
272	не подлежит	1	2
273	это можно	1	2
274	или в	2	2
275	которого они	1	2
276	хотя и	3	2
277	интерес к	1	2
278	вовсе нет	1	2
279	же в	4	2
280	от всякого	1	2
281	здесь только	2	2
282	речи и	5	2
283	в свое	2	2
284	в таком	3	2
285	речь идет	2	1
286	не имел	1	1
287	а из	1	1
288	разумеется совершенно	1	1
289	тех же	1	1
290	это и	4	1
291	и должны	1	1
292	на деле	1	1
293	что слово	3	1
294	мысли а	2	1
295	из самых	1	1
296	явления и	1	1
297	как результат	1	1
298	собственном смысле	1	1
299	и больше	1	1
300	действительности и	1	1
301	то же	8	1
302	современном смысле	1	1
303	на пороге	1	1
304	и значение	2	1
305	в письмах	1	1
306	на материале	1	1
307	может даже	1	1
308	становится не	1	1
309	и ничего	1	1
310	большую роль	1	1
311	именно к	1	1
312	оно с	1	1
313	говорить о	1	1
314	и другая	1	1
315	этого термина	2	1
316	других речевых	1	1
317	как мир	1	1
318	разумеется не	4	1
319	не художественной	1	1
320	поскольку о	1	1
321	необходимых условий	1	1
322	совершенно прав	1	1
323	таковы и	1	1
324	в быту	1	1
325	с которыми	1	1
326	по отношению	8	1
327	этой проблеме	1	1
328	друг от	1	1
329	не оказалось	1	1
330	и обновляется	1	1
331	с этим	4	1
332	так называемая	2	1
333	как к	1	1
334	и понимания	1	1
335	и как	2	1
336	от этого	2	1
337	них как	1	1
338	иными средствами	1	1
339	в которой	6	1
340	черта в	1	1
341	чуть ли	2	1
342	в нашем	1	1
343	по преимуществу	2	1
344	в известном	1	1
345	имеем в	1	1
346	тому же	1	1
347	речевым жанром	1	1
348	как он	1	1
349	на то	4	1
350	полный и	1	1
351	и если	3	1
352	но прежде	1	1
353	вообще не	1	1
354	наблюдаем в	1	1
355	но именно	1	1
356	момента в	1	1
357	для того	16	1
358	же это	1	1
359	и более	2	1
360	и сам	1	1
361	из него	1	1
362	на этом	1	1
363	но дело	1	1
364	конца и	1	1
365	касается до	1	1
366	как они	2	1
367	эта книга	1	1
368	связанные с	1	1
369	и может	3	1
370	в совершенно	1	1
371	здесь всегда	1	1
372	об этом	1	1
373	связанных с	1	1
374	особенности в	1	1
375	них не	1	1
376	внешнюю оболочку	1	1
377	традиции и	1	1
378	лишь в	2	1
379	всех народов	1	1
380	становится невозможным	1	1
381	было бы	15	1
382	говоря о	1	1
383	своего значения	1	1
384	лишь на	1	1
385	мы встретим	1	1
386	стоит на	1	1
387	принимает черты	1	1
388	но уже	5	1
389	он является	1	1
390	нет в	1	1
391	сам он	1	1
392	в общей	1	1
393	как об	2	1
394	мы имеем	6	1
395	и уже	1	1
396	в развитии	1	1
397	был бы	2	1
398	действительное значение	1	1
399	на первый	1	1
400	двадцатых годов	1	1
401	несколько слов	3	1
402	и при	2	1
403	что такое	6	1
404	как реальный	1	1
405	наших дней	1	1
406	подлинная природа	1	1
407	мы называем	1	1
408	что элементы	1	1
409	не столько	2	1
410	представление о	3	1
411	в которых	6	1
412	своего рода	1	1
413	он тоже	1	1
414	как это	3	1
415	только для	1	1
416	точку зрения	1	1
417	которые в	1	1
418	но он	1	1
419	сами по	1	1
420	что было	2	1
421	в современном	1	1
422	языков и	1	1
423	тому чтобы	1	1
424	где нет	1	1
425	мы встречаемся	1	1
426	это особенно	1	1
427	освободиться от	1	1
428	слово для	1	1
429	можно ли	2	1
430	только называет	1	1
431	не менее	7	1
432	но они	1	1
433	тем самым	4	1
434	имени в	1	1
435	что с	2	1
436	в то	2	1
437	мысли в	1	1
438	широком смысле	1	1
439	в науке	4	1
440	своего существования	1	1
441	в самых	1	1
442	пока еще	1	1
443	не могло	1	1
444	на язык	4	1
445	в разных	2	1
446	и существенное	1	1
447	же время	2	1
448	говорить как	1	1
449	на те	2	1
450	другой стороны	6	1
451	убедиться в	1	1
452	тех или	1	1
453	готового и	1	1
454	от единства	1	1
455	до того	2	1
456	что на	1	1
457	или иных	1	1
458	не потому	5	1
459	у нас	10	1
460	в живой	1	1
461	мы встречаем	1	1
462	xx века	1	1
463	все то	1	1
464	это по	2	1
465	ведь даже	1	1
466	иногда даже	1	1
467	о происхождении	1	1
468	и строго	1	1
469	они и	1	1
470	например на	1	1
471	свое значение	1	1
472	оно не	3	1
473	где он	1	1
474	в устной	1	1
475	своего развития	1	1
476	значения и	1	1
477	совершенно правильно	1	1
478	того чтобы	17	1
479	грамматике и	1	1
480	здесь необходимо	1	1
481	от друга	1	1
482	что все	2	1
483	обществом и	1	1
484	здесь не	3	1
485	без всякого	1	1
486	в собственном	2	1
487	в организации	1	1
488	представляется возможным	1	1
489	необходимости и	1	1
490	или еще	1	1
491	чтобы показать	1	1
492	и говорит	2	1
493	действия и	2	1
494	в пределах	4	1
495	мы наблюдаем	2	1
496	его ученики	1	1
497	как с	2	1
498	с известными	1	1
499	можно было	6	1
500	сущность этой	1	1
501	было в	2	1
502	здесь как	2	1
503	этих видов	1	1
504	обновляется в	1	1
505	подойти к	2	1
506	именно этот	1	1
507	это только	3	1
508	мы в	1	1
509	для уничтожения	1	1
510	из одного	3	1
511	как выражение	1	1
512	находится в	1	1
513	только и	3	1
514	сводится к	3	1
515	по себе	2	1
516	настоящее время	1	1
517	вместе со	2	1
518	за пределами	1	1
519	утверждает что	1	1
520	здесь слово	1	1
521	времени в	1	1
522	должно было	1	1
523	нас в	1	1
524	в которую	1	1
525	и всякая	1	1
526	в языке	8	1
527	именно она	1	1
528	бы в	7	1
529	лишь к	1	1
530	и только	1	1
531	именно в	6	1
532	утрачивают свою	1	1
533	слов и	1	1
534	научной литературе	1	1
535	и следовательно	1	1
536	которой в	1	1
537	и продолжал	1	1
538	нет он	1	1
539	особом речевом	1	1
540	порядка и	1	1
541	один из	4	1
542	сомнению что	1	1
543	важное значение	1	1
544	среди других	1	1
545	с ними	4	1
546	языка на	2	1
547	в какой	6	1
548	отделено от	1	1
549	который в	1	1
550	всяком случае	5	1
551	прокрустово ложе	1	1
552	не было	3	1
553	же и	2	1
554	уже в	3	1
555	этом что	1	1
556	то и	2	1
557	в прокрустово	1	1
558	нужно еще	1	1
559	по законам	1	1
560	еще одну	1	1
561	целого ряда	1	1
562	на этих	1	1
563	не из	1	1
564	все признаки	1	1
565	этого процесса	1	1
566	площадь в	1	1
567	его и	1	1
568	и понимание	1	1
569	их как	1	1
570	можем дать	1	1
571	возможна и	1	1
572	других вещей	1	1
573	на самых	1	1
574	в конце	1	1
575	моментов в	1	1
576	что и	4	1
577	без особых	1	1
578	к ним	1	1
579	противоречии с	1	1
580	тем что	8	1
581	момент в	1	1
582	до наших	1	1
583	именно как	1	1
584	без всякой	1	1
585	со стороны	4	1
586	на примере	2	1
587	объяснение в	2	1
588	форм с	1	1
589	к которому	3	1
590	она и	1	1
591	которые не	1	1
592	себя и	1	1
593	только к	2	1
594	говорит о	1	1
595	что им	1	1
596	а на	2	1
597	в любой	1	1
598	был в	2	1
599	до нашего	1	1
600	не на	4	1
601	а не	8	1
602	однако и	1	1
603	необходимость в	1	1
604	и своим	1	1
605	жизнь в	1	1
606	его как	1	1
607	так называемой	2	1
608	о чем	2	1
609	организующей роли	1	1
610	человеческой жизни	1	1
611	одна из	1	1
612	пр и	1	1
613	него не	1	1
614	под влиянием	3	1
615	как именно	2	1
616	проникновения в	1	1
617	именно поэтому	2	1
618	все более	1	1
619	эта идея	1	1
620	может стать	1	1
621	а потому	5	1
622	конечно не	2	1
623	он говорит	1	1
624	в область	1	1
625	выходят за	1	1
626	подлинном смысле	1	1
627	наконец и	1	1
628	такие явления	1	1
629	там где	4	1
630	многих других	1	1
631	среди этих	1	1
632	есть и	1	1
633	ли не	3	1
634	вероятно не	1	1
635	в контексте	2	1
636	этот не	1	1
637	слова и	4	1
638	как например	2	1
639	ведь и	1	1
640	в начале	1	1
641	что касается	2	1
642	суждения и	1	1
643	при всем	1	1
644	отношениях к	1	1
645	что новая	1	1
646	времени его	1	1
647	уже на	2	1
648	в связи	3	1
649	ее но	1	1
650	об особом	1	1
651	в результате	5	1
652	в настоящее	1	1
653	развития и	1	1
654	себя самого	2	1
655	в собственно	2	1
656	поэтому все	1	1
657	ищет в	1	1
658	хотя бы	10	1
659	в свободной	1	1
660	не выдерживает	1	1
661	показывает в	1	1
662	укладывается в	1	1
663	серьезным и	1	1
664	и обобщения	1	1
665	условий и	1	1
666	отношении к	1	1
667	всюду где	1	1
668	мира здесь	1	1
669	речи здесь	1	1
670	их с	1	1
671	к формам	3	1
672	какой мере	1	1
673	отношению к	9	1
674	речи как	1	1
675	но еще	3	1
676	также не	1	1
677	то оно	2	1
678	для дальнейшего	1	1
679	к этому	1	1
680	как на	3	1
681	во всяком	5	1
682	все что	1	1
683	они не	3	1
