N	2gram	Vygotskiy__5	Marksizm
156	в этих	3	3
157	в своей	4	3
158	в отличие	2	3
159	какое бы	1	3
160	формы как	1	3
161	не имеет	1	3
162	каждый раз	1	3
163	в каком	3	3
164	у нас	4	3
165	могут быть	8	3
166	для его	1	3
167	не есть	4	3
168	и это	8	3
169	оно может	1	3
170	мы только	2	3
171	о том	10	3
172	это вполне	1	3
173	что и	3	3
174	слов и	2	3
175	в двух	5	3
176	одной из	1	3
177	в какой	1	3
178	вступить в	1	3
179	с одной	12	3
180	в качестве	2	3
181	его и	1	3
182	его из	1	3
183	и значения	1	3
184	так как	9	3
185	до сих	5	3
186	с другой	9	3
187	к которым	2	3
188	связано с	1	3
189	не было	1	3
190	одной стороны	12	3
191	именно для	1	3
192	да и	1	3
193	для понимания	1	3
194	должно быть	2	3
195	мы сказали	1	3
196	и от	1	3
197	сих пор	5	3
198	не существует	3	3
199	как система	1	3
200	что оно	6	3
201	только что	4	3
202	а в	4	3
203	во всяком	1	3
204	нем нет	1	2
205	отношения к	2	2
206	одним из	1	2
207	совершенно справедливо	3	2
208	связана с	1	2
209	собственном смысле	1	2
210	в зависимости	6	2
211	принадлежит только	1	2
212	выражение а	1	2
213	случае это	1	2
214	вопрос о	3	2
215	конечно и	1	2
216	зависимости от	7	2
217	и он	2	2
218	он был	2	2
219	как фактор	1	2
220	иное как	2	2
221	то мы	1	2
222	но как	1	2
223	правильное понимание	1	2
224	ответ на	5	2
225	из важнейших	1	2
226	что они	5	2
227	конечно совершенно	1	2
228	в собственном	1	2
229	в одной	2	2
230	стороны и	4	2
231	в своем	6	2
232	вступает в	1	2
233	более или	1	2
234	от этого	1	2
235	что это	8	2
236	в нашем	2	2
237	тому же	1	2
238	как основа	1	2
239	этом последнем	1	2
240	подход к	1	2
241	выражение и	1	2
242	различие между	1	2
243	и с	2	2
244	оно становится	1	2
245	то есть	13	2
246	на протяжении	1	2
247	может стать	1	2
248	в жизни	1	2
249	рядом с	5	2
250	далеко не	1	2
251	и потому	5	2
252	перейдем к	2	2
253	мы не	3	2
254	или менее	1	2
255	нас не	2	2
256	или вернее	2	2
257	является в	2	2
258	точку зрения	1	2
259	по крайней	1	2
260	но они	1	2
261	значения с	1	2
262	в тесной	1	2
263	лежат на	1	2
264	в учении	3	2
265	и пытается	2	2
266	находятся в	3	2
267	и является	1	2
268	находит себе	3	2
269	только с	1	2
270	форма является	2	2
271	тесной связи	1	2
272	взаимодействия с	1	2
273	и именно	4	2
274	мы возьмем	1	2
275	лежит в	1	2
276	должны быть	1	2
277	его значение	1	2
278	одним и	3	2
279	если же	2	2
280	должен быть	2	2
281	и о	3	2
282	но по	1	2
283	формы и	3	2
284	приводит к	2	2
285	не с	2	2
286	все то	2	2
287	и даже	2	2
288	чтобы понять	1	2
289	сводится к	5	2
290	но к	1	2
291	мы убедимся	1	2
292	другими словами	1	2
293	в значительной	1	2
294	крайней мере	1	2
295	его осуществления	1	2
296	все время	20	2
297	эти последние	1	2
298	себя с	1	2
299	но не	7	2
300	мы увидим	9	2
301	или же	1	2
302	это же	2	2
303	себя в	1	2
304	уже в	6	2
305	в виде	1	2
306	но для	1	2
307	мы знаем	2	2
308	не так	1	2
309	убедимся что	1	2
310	но что	1	2
311	у него	3	2
312	тем что	6	2
313	даже и	2	2
314	это будет	2	2
315	именно как	1	2
316	именно в	6	2
317	здесь в	1	2
318	мы никогда	2	2
319	а с	5	2
320	что не	1	2
321	до конца	2	2
322	у такого	1	2
323	о чем	4	2
324	мы встречаем	1	2
325	в речи	1	2
326	все более	1	2
327	вместе с	12	2
328	прямо сказать	1	2
329	ко всем	1	2
330	к его	1	2
331	и переживания	1	2
332	там где	4	2
333	к проблеме	1	2
334	как из	3	2
335	того или	1	2
336	в начале	1	2
337	в следующей	1	2
338	или в	6	2
339	имеет дело	4	2
340	такое понимание	2	2
341	от него	4	2
342	еще более	1	2
343	между ними	2	2
344	не знает	2	2
345	или иного	1	2
346	жизни и	6	2
347	что в	24	2
348	именно здесь	1	2
349	и эта	2	2
350	как на	11	2
351	этом совершенно	1	1
352	выражено в	1	1
353	речь идет	1	1
354	например в	1	1
355	и действительно	1	1
356	оно ощущается	1	1
357	языку и	1	1
358	сам по	3	1
359	нам кажется	2	1
360	то в	1	1
361	и принципиально	1	1
362	уже указывали	1	1
363	что эти	2	1
364	и за	1	1
365	и могут	1	1
366	здесь господствует	1	1
367	а совершенно	1	1
368	это совершенно	2	1
369	не делает	1	1
370	бы что	1	1
371	contradictio in	1	1
372	in adjecto	1	1
373	почти все	1	1
374	реакцию в	1	1
375	чрезвычайно слабо	1	1
376	совпадает с	1	1
377	и принципы	1	1
378	что иное	2	1
379	под ним	1	1
380	форму как	1	1
381	из того	3	1
382	которое не	1	1
383	мы и	1	1
384	то это	4	1
385	для нашей	2	1
386	образом оказывается	1	1
387	что существует	1	1
388	бы формулировать	1	1
389	между языком	1	1
390	между собой	2	1
391	не найдем	2	1
392	там оно	1	1
393	ними в	1	1
394	совершенно прав	7	1
395	из этих	3	1
396	видели что	1	1
397	совсем не	2	1
398	а только	1	1
399	точка зрения	1	1
400	к которой	1	1
401	только при	1	1
402	не все	1	1
403	вступают в	1	1
404	друг от	2	1
405	или иное	1	1
406	форме и	1	1
407	на тот	1	1
408	уверенность в	1	1
409	пониманию и	1	1
410	мы дадим	1	1
411	в центре	2	1
412	его на	2	1
413	как в	3	1
414	что именно	5	1
415	данный момент	1	1
416	дает нам	1	1
417	в художественном	1	1
418	и нет	1	1
419	как нам	1	1
420	и различные	1	1
421	и где	1	1
422	включать в	1	1
423	когда он	5	1
424	могли бы	4	1
425	и наконец	3	1
426	не являются	1	1
427	показали что	2	1
428	полнота его	1	1
429	в каком-то	1	1
430	себе не	2	1
431	следующим образом	2	1
432	увидим что	9	1
433	искусство и	1	1
434	и хотя	2	1
435	что слово	1	1
436	в которой	3	1
437	как это	7	1
438	бы с	1	1
439	в ответ	2	1
440	чуть ли	1	1
441	ни одна	1	1
442	в последнее	1	1
443	всем его	1	1
444	как он	2	1
445	построения мы	1	1
446	этот процесс	1	1
447	и если	6	1
448	и обеспечивает	1	1
449	что она	6	1
450	главным образом	1	1
451	но именно	1	1
452	о которой	1	1
453	в нашей	2	1
454	и самый	2	1
455	далека от	1	1
456	понятно если	1	1
457	этого вопроса	1	1
458	в силу	3	1
459	и вот	2	1
460	можно назвать	1	1
461	противоречие которое	3	1
462	языком и	1	1
463	так например	3	1
464	в нее	2	1
465	форму не	1	1
466	в основу	4	1
467	но все	2	1
468	человека в	3	1
469	в каждом	2	1
470	мы его	1	1
471	как они	2	1
472	же не	2	1
473	в совершенно	6	1
474	сознание и	1	1
475	самого автора	1	1
476	и второй	1	1
477	ясно что	6	1
478	этого процесса	1	1
479	с каким-либо	1	1
480	заключается в	8	1
481	воспринимается как	1	1
482	он есть	1	1
483	соединении двух	1	1
484	только одно	1	1
485	но уже	1	1
486	он является	2	1
487	в них	4	1
488	нет в	2	1
489	о которых	2	1
490	с тем	8	1
491	которой он	1	1
492	и вне	1	1
493	несмотря на	5	1
494	все это	2	1
495	в восприятии	1	1
496	до крайности	1	1
497	что такое	1	1
498	это ощущение	1	1
499	ясности и	1	1
500	мы замечаем	1	1
501	и помимо	1	1
502	именно и	1	1
503	только для	1	1
504	почти не	2	1
505	бы к	1	1
506	важным для	1	1
507	конечном счете	1	1
508	не менее	1	1
509	его действия	1	1
510	заложено в	2	1
511	и важным	1	1
512	выше мы	1	1
513	принадлежит ему	1	1
514	но он	3	1
515	но во	2	1
516	не могли	4	1
517	уже сказали	1	1
518	же мы	1	1
519	и вся	3	1
520	приводят к	1	1
521	нет никакого	1	1
522	на один	1	1
523	он как	2	1
524	существует и	1	1
525	при всех	1	1
526	бы на	2	1
527	до известной	1	1
528	что эта	4	1
529	как основного	1	1
530	что с	6	1
531	иной раз	1	1
532	деле это	2	1
533	в русской	1	1
534	тогда когда	1	1
535	во время	1	1
536	и часто	1	1
537	с и	5	1
538	но она	2	1
539	от деятельности	1	1
540	но только	3	1
541	в структуре	1	1
542	это еще	1	1
543	не могло	1	1
544	находится в	2	1
545	в разных	1	1
546	выражением той	1	1
547	его структуры	1	1
548	этом процессе	1	1
549	в противоречие	1	1
550	которые и	1	1
551	всего на	1	1
552	не бывают	1	1
553	что самое	2	1
554	преимущественно на	1	1
555	в разрозненном	1	1
556	свои и	1	1
557	имеет совершенно	1	1
558	не принадлежит	1	1
559	исходный пункт	1	1
560	в составе	1	1
561	не ее	1	1
562	этом отношении	3	1
563	с другом	3	1
564	в действительности	1	1
565	до чего	2	1
566	конечно только	1	1
567	ему удалось	2	1
568	она усиливает	1	1
569	места для	1	1
570	и борьбы	1	1
571	поэтому не	1	1
572	искусства и	5	1
573	не могут	3	1
574	когда мы	6	1
575	есть только	2	1
576	что все	6	1
577	и другой	1	1
578	ли не	2	1
579	другом месте	1	1
580	его с	2	1
581	реакции но	1	1
582	от той	2	1
583	энергии с	1	1
584	от друга	2	1
585	и понять	2	1
586	это единство	1	1
587	в некоторых	1	1
588	следовательно в	1	1
589	здесь не	1	1
590	учении о	3	1
591	последнее время	1	1
592	то или	1	1
593	уже с	1	1
594	в себя	2	1
595	так в	3	1
596	на том	2	1
597	и когда	9	1
598	образом два	1	1
599	здесь нет	1	1
600	нет места	1	1
601	которые он	2	1
602	становится уже	1	1
603	еще в	2	1
604	подойти к	1	1
605	когда в	2	1
606	по сравнению	4	1
607	не получают	1	1
608	понятно что	2	1
609	совершенно невозможно	1	1
610	и вообще	1	1
611	мысль о	4	1
612	этих элементов	1	1
613	приводящей к	1	1
614	андрея белого	1	1
615	и поэтому	3	1
616	внимание на	4	1
617	и что	23	1
618	его жизни	1	1
619	или на	2	1
620	можно сказать	2	1
621	мы делаем	1	1
622	этих двух	7	1
623	он исходит	2	1
624	это изменение	1	1
625	в переживании	1	1
626	чувства на	1	1
627	русской литературе	1	1
628	которые мы	1	1
629	переходит в	1	1
630	в конечном	1	1
631	эти два	3	1
632	нуждается в	1	1
633	находит свое	2	1
634	сильнее и	1	1
635	каждый элемент	2	1
636	и только	3	1
637	и существенным	1	1
638	в него	4	1
639	ощущения и	1	1
640	например при	1	1
641	ни к	1	1
642	всегда в	1	1
643	что здесь	3	1
644	войдет в	1	1
645	внутреннее противоречие	2	1
646	мы видим	8	1
647	тот же	3	1
648	которым мы	1	1
649	дело с	5	1
650	только знак	1	1
651	и кажется	1	1
652	для одних	1	1
653	же оно	1	1
654	и так	2	1
655	их не	2	1
656	именно на	5	1
657	с которыми	1	1
658	так что	3	1
659	и др	1	1
660	оказывается в	1	1
661	можно выразить	1	1
662	уже не	1	1
663	вопроса о	2	1
664	ни одного	2	1
665	достаточно сказать	1	1
666	еще одно	1	1
667	мы получим	2	1
668	дать ответ	1	1
669	оно в	2	1
670	же в	2	1
671	сознание как	1	1
672	если в	1	1
673	кажется что	1	1
674	здесь же	1	1
675	не из	1	1
676	и показать	1	1
677	не дает	2	1
678	или даже	1	1
679	дает ему	2	1
680	в борьбу	1	1
681	из них	2	1
682	не сам	1	1
683	был бы	5	1
684	по рецепту	4	1
685	отдельного слова	1	1
686	эти три	2	1
687	мы обратим	1	1
688	могло бы	1	1
689	в одном	2	1
690	сами по	2	1
691	содержание и	4	1
692	у нее	1	1
693	не о	1	1
694	само по	2	1
695	оформление этого	1	1
696	полагаем что	1	1
697	от того	4	1
698	в других	1	1
699	были бы	1	1
700	к самым	1	1
701	значение имеет	1	1
702	нам уже	1	1
703	со стороны	3	1
704	выражение но	1	1
705	связаны с	1	1
706	если только	1	1
707	стороны он	2	1
708	эти две	3	1
709	в каких	1	1
710	ему не	1	1
711	я был	1	1
712	с той	2	1
713	следовательно не	1	1
714	и между	3	1
715	как же	1	1
716	еще и	1	1
717	на которые	1	1
718	себя и	2	1
719	слиты в	1	1
720	больше и	1	1
721	говорит о	4	1
722	опереться на	1	1
723	что им	1	1
724	превращается в	1	1
725	соответствует тому	1	1
726	которых мы	4	1
727	литературное произведение	1	1
728	на которых	2	1
729	другой стороны	5	1
730	подвести итоги	1	1
731	его как	1	1
732	как ни	4	1
733	увидим в	1	1
734	мы все	6	1
735	дело в	2	1
736	отсюда возникает	1	1
737	произведение в	1	1
738	во внимание	5	1
739	или с	2	1
740	эта особенность	1	1
741	всю совокупность	1	1
742	если не	1	1
743	здесь именно	1	1
744	нет ничего	1	1
745	говорит нам	1	1
746	прямо противоположного	1	1
747	мы перейдем	2	1
748	ни на	1	1
749	противоречие с	2	1
750	чрезвычайно важно	1	1
751	мы говорим	1	1
752	к себе	1	1
753	эти исследования	1	1
754	даже до	1	1
755	этот смысл	1	1
756	к самому	2	1
757	он говорит	3	1
758	к сохранению	1	1
759	сравнению с	4	1
760	это приводит	1	1
761	в течение	2	1
762	на которое	1	1
763	что же	1	1
764	и всей	1	1
765	эту мысль	2	1
766	действие и	3	1
767	друг с	3	1
768	исходя из	2	1
769	в состоянии	3	1
770	есть оно	1	1
771	этом случае	2	1
772	и другим	1	1
773	в целом	5	1
774	на которой	1	1
775	но это	1	1
776	общественной жизни	1	1
777	это последнее	1	1
778	которые оно	1	1
779	совершается и	1	1
780	содержанием и	1	1
781	и выражение	1	1
782	каждой из	1	1
783	мы совершенно	1	1
784	известной степени	1	1
785	всякая теория	1	1
786	о котором	6	1
787	очень далека	1	1
788	хотя и	1	1
789	эти тенденции	1	1
790	но когда	1	1
791	у них	1	1
792	то о	2	1
793	и ни	2	1
794	мы попытаемся	1	1
795	мы должны	3	1
796	потому что	23	1
797	все они	1	1
798	по традиции	1	1
799	исключительно в	1	1
800	обстоит дело	3	1
801	случае у	1	1
802	мы в	1	1
803	речь о	1	1
804	к ее	1	1
805	нам не	1	1
806	их нового	1	1
807	героя и	7	1
808	противоречий и	2	1
809	существует в	1	1
810	этой проблемы	1	1
811	не что	2	1
812	это и	2	1
813	из этого	2	1
814	предметного значения	1	1
815	природу на	1	1
816	чтобы подтвердить	1	1
817	являются не	1	1
818	наше чувство	1	1
819	и другие	3	1
820	по поводу	3	1
821	этим явлениям	1	1
822	каждое слово	1	1
823	гораздо более	2	1
