N	2gram	Propp_Isto_3	Psycholo
258	в них	6	2
259	всю жизнь	2	2
260	такой же	2	2
261	можно найти	4	2
262	в такой	1	2
263	это делает	2	2
264	в котором	2	2
265	вопрос о	2	2
266	и той	1	2
267	умирает и	1	2
268	и эти	3	2
269	ним в	1	2
270	даже в	2	2
271	же мы	1	2
272	в русской	3	2
273	не имеет	2	2
274	и остается	1	2
275	только не	2	2
276	больше чем	1	2
277	показывает нам	2	2
278	во всем	1	2
279	только с	1	2
280	только одна	1	2
281	перед ним	1	2
282	к таким	1	2
283	нам что	1	2
284	есть только	2	2
285	но все	2	2
286	лежит в	1	2
287	как только	2	2
288	и другим	1	2
289	перейти к	2	2
290	что при	1	2
291	о них	1	2
292	в ее	1	2
293	уже с	3	2
294	действия и	1	2
295	то время	2	2
296	на нее	3	2
297	совершенно различных	1	2
298	когда его	2	2
299	и с	4	2
300	ничего не	6	2
301	мире в	1	2
302	можно сказать	2	2
303	образом в	2	2
304	о ней	2	2
305	и та	1	2
306	почему же	1	2
307	должно было	2	2
308	и она	3	2
309	один из	5	2
310	мы увидим	3	2
311	через несколько	1	2
312	связи с	6	2
313	уже в	1	2
314	чтобы он	1	2
315	в нашей	1	2
316	не все	6	2
317	его и	4	2
318	мы знаем	2	2
319	одно из	1	2
320	даже не	2	2
321	видим что	4	2
322	с другой	7	2
323	стороны он	1	2
324	в каких	1	2
325	несколько дней	2	2
326	прежде всего	3	2
327	тех пор	1	2
328	а на	1	2
329	ничем не	1	2
330	в руках	1	2
331	прямая линия	1	2
332	была бы	1	2
333	ее на	1	2
334	и потому	2	2
335	над ним	1	2
336	что сюжет	1	2
337	чтобы заставить	1	2
338	в тех	2	2
339	она дает	1	2
340	на одной	2	2
341	и от	3	2
342	его не	3	2
343	хотя бы	1	2
344	все они	1	2
345	по ходу	1	2
346	героя и	1	2
347	и эта	1	2
348	другой стороны	7	2
349	мать и	2	2
350	заставить нас	1	2
351	уже это	1	1
352	это однако	1	1
353	несколько лет	3	1
354	за могилой	1	1
355	таком случае	1	1
356	человека и	1	1
357	начинается с	1	1
358	связана с	3	1
359	но один	1	1
360	на другой	2	1
361	я женщина	1	1
362	очень много	2	1
363	не хочет	1	1
364	не имеют	2	1
365	этому вопросу	1	1
366	от которых	2	1
367	когда это	1	1
368	действительности и	1	1
369	в несколько	1	1
370	есть не	1	1
371	со всех	1	1
372	этого нет	1	1
373	случае это	1	1
374	имеет свою	3	1
375	исследования в	1	1
376	это всегда	1	1
377	что иное	3	1
378	принято называть	1	1
379	и другая	1	1
380	к началу	1	1
381	мы и	1	1
382	и заставляет	1	1
383	еще не	10	1
384	иное как	3	1
385	цвет и	1	1
386	тем как	1	1
387	то мы	2	1
388	но как	1	1
389	а он	5	1
390	по отношению	2	1
391	а через	3	1
392	мы назвали	1	1
393	должен в	1	1
394	и стоит	1	1
395	то обстоятельство	1	1
396	относится к	2	1
397	которые не	1	1
398	он окружен	1	1
399	мы проследим	1	1
400	более чем	1	1
401	независимо от	2	1
402	общего с	1	1
403	стороны и	3	1
404	нельзя было	1	1
405	узнает что	2	1
406	найти много	1	1
407	ясно и	1	1
408	в этот	2	1
409	со своей	1	1
410	ходу действия	1	1
411	так или	1	1
412	все так	1	1
413	другим способом	1	1
414	же причине	1	1
415	ни одна	1	1
416	на могиле	4	1
417	в использовании	1	1
418	говорят о	1	1
419	и те	1	1
420	не могла	2	1
421	некоторые авторы	1	1
422	на его	3	1
423	главным образом	1	1
424	забывает о	2	1
425	в корне	1	1
426	вообще не	1	1
427	и сам	1	1
428	в плане	1	1
429	из него	1	1
430	его от	1	1
431	подобно тому	1	1
432	будем говорить	1	1
433	наконец его	1	1
434	его своей	1	1
435	это конечно	1	1
436	в одну	1	1
437	как они	1	1
438	в другом	2	1
439	в глубине	1	1
440	или просто	1	1
441	подходит к	1	1
442	везде и	1	1
443	и подходят	1	1
444	смерть и	2	1
445	этом мы	1	1
446	за ним	3	1
447	но уже	1	1
448	она и	1	1
449	со своими	2	1
450	поводом для	1	1
451	и было	2	1
452	и некоторые	2	1
453	перед собой	1	1
454	в эту	1	1
455	в этих	11	1
456	в связь	1	1
457	та что	2	1
458	что такое	1	1
459	этой связи	1	1
460	где мы	1	1
461	забыл о	1	1
462	она в	1	1
463	что вся	1	1
464	указать что	3	1
465	бы что	1	1
466	для объяснения	1	1
467	одном из	3	1
468	не раз	2	1
469	образом и	2	1
470	которые в	1	1
471	второй раз	1	1
472	и более	2	1
473	не могли	1	1
474	она или	2	1
475	бы быть	1	1
476	и очень	1	1
477	после такого	1	1
478	но они	2	1
479	все три	1	1
480	ее отца	1	1
481	правда в	1	1
482	того как	1	1
483	здесь на	2	1
484	он сделал	1	1
485	на самый	1	1
486	нам и	1	1
487	это мы	1	1
488	из четырех	1	1
489	находятся в	1	1
490	с одним	2	1
491	стороны жизнь	1	1
492	к ней	4	1
493	развивается в	1	1
494	такая же	1	1
495	связь и	2	1
496	уже говорили	1	1
497	показывая что	1	1
498	из того	2	1
499	этому противоречит	1	1
500	до того	1	1
501	это уже	1	1
502	так то	1	1
503	что на	4	1
504	имеем здесь	1	1
505	однако это	3	1
506	у меня	5	1
507	обстоятельство что	1	1
508	начиная с	1	1
509	этого одного	1	1
510	отмечает что	1	1
511	об одном	1	1
512	всего что	1	1
513	на могилу	12	1
514	так просто	1	1
515	на это	2	1
516	если же	1	1
517	ни единой	1	1
518	но по	3	1
519	как не	1	1
520	свою очередь	1	1
521	меня в	1	1
522	но далеко	1	1
523	что данное	1	1
524	отсюда уже	1	1
525	а когда	1	1
526	только то	1	1
527	на той	1	1
528	в дальнейшем	4	1
529	с собой	2	1
530	меч и	1	1
531	каждого из	1	1
532	об этой	2	1
533	героев или	1	1
534	она была	1	1
535	что дело	1	1
536	является в	1	1
537	таких примеров	2	1
538	он сам	1	1
539	состоящий в	1	1
540	но такая	1	1
541	вещей которые	1	1
542	быть в	1	1
543	другой характер	1	1
544	с мечом	1	1
545	другими словами	1	1
546	героя не	2	1
547	она всегда	1	1
548	нигде ни	1	1
549	а также	2	1
550	смерть как	1	1
551	связанной с	1	1
552	что им	2	1
553	том значении	1	1
554	он берет	1	1
555	дней и	2	1
556	к нему	5	1
557	которых они	1	1
558	легко вскрыть	1	1
559	толстой в	1	1
560	не считаясь	1	1
561	к королю	1	1
562	в другой	4	1
563	с матерью	2	1
564	это лишь	1	1
565	от нее	1	1
566	следить за	2	1
567	спросим себя	1	1
568	за этой	1	1
569	следует ли	1	1
570	этой точки	1	1
571	одной из	1	1
572	вступить в	3	1
573	могло быть	3	1
574	в согласии	1	1
575	и действительно	2	1
576	между тем	2	1
577	ее от	1	1
578	случаи когда	4	1
579	формы которые	1	1
580	именно на	1	1
581	чтобы найти	1	1
582	материал как	1	1
583	с какой	1	1
584	было так	1	1
585	обо всем	1	1
586	если это	3	1
587	и у	3	1
588	только на	2	1
589	всем его	1	1
590	здесь легко	1	1
591	а то	2	1
592	эти два	3	1
593	роль и	1	1
594	себе в	2	1
595	и их	1	1
596	он весь	1	1
597	бы просто	1	1
598	же разряду	1	1
599	и вместе	1	1
600	представляют собой	4	1
601	были бы	1	1
602	в особенности	2	1
603	ней и	1	1
604	и даже	2	1
605	живой и	1	1
606	кладбище на	1	1
607	материал который	1	1
608	не следует	1	1
609	с другим	1	1
610	бытовую обстановку	1	1
611	однако что	3	1
612	или иначе	1	1
613	связаны с	1	1
614	не один	1	1
615	и между	1	1
616	во второй	1	1
617	которые ему	1	1
618	мы еще	3	1
619	еще будем	1	1
620	и др	2	1
621	себя и	1	1
622	в некоторых	5	1
623	превращается в	3	1
624	здесь дело	2	1
625	которых мы	1	1
626	на которых	1	1
627	уходят и	1	1
628	вопрос можно	1	1
629	его собственной	1	1
630	нигде не	1	1
631	которого она	1	1
632	уже давно	2	1
633	роль которую	2	1
634	какая же	1	1
635	есть что	1	1
636	за тем	1	1
637	что каждый	1	1
638	согласии с	1	1
639	так в	6	1
640	долгое время	1	1
641	в жизнь	1	1
642	что за	1	1
643	в течение	6	1
644	этим мы	1	1
645	на эту	1	1
646	которые по	1	1
647	отношению к	2	1
648	матери и	2	1
649	хотя он	1	1
650	там где	7	1
651	сам не	1	1
652	это значит	1	1
653	дело здесь	1	1
654	только для	1	1
655	но это	3	1
656	о его	1	1
657	отличается от	1	1
658	в чем	3	1
659	к двум	1	1
660	в один	1	1
661	но для	1	1
662	это сделано	1	1
663	роль при	1	1
664	становится понятным	1	1
665	мы найдем	2	1
666	в связи	3	1
667	сейчас увидим	1	1
668	это можно	1	1
669	или в	11	1
670	та и	1	1
671	которая в	1	1
672	человек и	1	1
673	от него	2	1
674	и воробей	1	1
675	мы ничего	1	1
676	все остальные	1	1
677	или не	2	1
678	же в	2	1
679	и другие	4	1
680	в новый	1	1
681	нет ничего	2	1
682	в свою	4	1
683	с ней	6	1
684	речи и	1	1
685	равно как	3	1
686	их с	1	1
687	толстой не	1	1
688	по которой	1	1
689	не что	3	1
690	в отдельности	1	1
691	который позволяет	1	1
692	и царство	2	1
693	не единственный	3	1
694	это так	1	1
695	но еще	1	1
696	спросить себя	1	1
697	ничего общего	1	1
