N	2gram	Bakhtin_Pr_2	DiskursI
584	выбора и	1	1
585	или же	2	1
586	самого говорящего	1	1
587	его завершения	1	1
588	в уста	3	1
589	только при	1	1
590	оказывается в	1	1
591	не имеют	1	1
592	в большинстве	2	1
593	только на	1	1
594	в виде	1	1
595	благодаря постоянному	1	1
596	на определенной	1	1
597	за счет	2	1
598	большинстве случаев	2	1
599	присутствует в	1	1
600	его и	3	1
601	но для	1	1
602	за ним	1	1
603	в теоретическом	1	1
604	к своим	1	1
605	возможности для	1	1
606	и их	6	1
607	и романа	1	1
608	целом его	1	1
609	представлений о	1	1
610	для правильного	2	1
611	в прошлом	1	1
612	в конце	4	1
613	не о	2	1
614	может служить	1	1
615	друг друга	7	1
616	мы можем	4	1
617	в объект	1	1
618	каждый из	1	1
619	к чужой	1	1
620	как раз	6	1
621	его истокам	1	1
622	и строго	1	1
623	жанровые формы	1	1
624	представление о	2	1
625	в области	2	1
626	до сих	2	1
627	на устной	1	1
628	может ли	1	1
629	есть без	1	1
630	что человек	1	1
631	все сферы	1	1
632	а именно	3	1
633	предполагает и	1	1
634	в каких	1	1
635	и прежде	2	1
636	было бы	4	1
637	себя и	2	1
638	на которых	1	1
639	нового времени	3	1
640	которая и	1	1
641	равной степени	1	1
642	от этого	1	1
643	как композиционно	1	1
644	ничем не	2	1
645	не на	4	1
646	принципиально не	2	1
647	понимания жанра	1	1
648	жанре не	1	1
649	что так	1	1
650	на который	1	1
651	этом случае	1	1
652	на слово	1	1
653	в одно	1	1
654	несмотря на	1	1
655	к сознанию	1	1
656	с помощью	1	1
657	это лишь	2	1
658	к лицу	1	1
659	но оно	1	1
660	в творчестве	1	1
661	не способна	1	1
662	ее обновлению	1	1
663	вместе с	1	1
664	до этого	1	1
665	как это	2	1
666	во множестве	1	1
667	т.п и	1	1
668	литературы для	1	1
669	остается и	1	1
670	этого жанрового	1	1
671	в область	1	1
672	целом ряде	2	1
673	если оно	1	1
674	лицом к	1	1
675	наряду с	1	1
676	в той	3	1
677	же их	1	1
678	с точкой	2	1
679	да и	1	1
680	постоянному ее	1	1
681	романе достоевского	3	1
682	каждом индивидуальном	1	1
683	процессе литературного	1	1
684	исторической поэтики	2	1
685	в современной	1	1
686	этого слова	2	1
687	в контексте	2	1
688	памяти в	1	1
689	с историей	1	1
690	установки и	1	1
691	сих пор	2	1
692	в основном	1	1
693	автором но	1	1
694	не об	3	1
695	в чем	2	1
696	в смысле	2	1
697	о мире	5	1
698	тому или	1	1
699	без которой	1	1
700	тех или	1	1
701	в книге	1	1
702	особенность также	1	1
703	это уже	1	1
704	в глубокую	1	1
705	с авторской	2	1
706	понятно что	1	1
707	в результате	3	1
708	это как	2	1
709	которая в	1	1
710	себя самого	1	1
711	лежали в	1	1
712	или нет	1	1
713	у достоевского	14	1
714	от того	2	1
715	тем более	1	1
716	мы должны	4	1
717	в большей	1	1
718	но это	2	1
719	превратился в	1	1
720	в мировом	1	1
721	или не	2	1
722	лежит в	2	1
723	отношении к	1	1
724	здесь только	1	1
725	не знает	4	1
726	на более	1	1
727	случиться и	1	1
728	их с	1	1
729	всех других	1	1
730	в свое	2	1
731	на своем	1	1
732	строится на	2	1
733	этот термин	2	1
734	также не	2	1
735	и другие	4	1
736	случае если	1	1
737	который не	1	1
738	причастности к	1	1
739	в таком	3	1
