N	2gram	Losev_Vesc_1	Istorich
362	знает что	2	1
363	было бы	14	1
364	в социальной	1	1
365	выходя из	1	1
366	в жизни	3	1
367	она и	1	1
368	как видно	1	1
369	новые формы	1	1
370	и уже	1	1
371	то с	3	1
372	и тогда	1	1
373	смысл и	9	1
374	же я	1	1
375	что собственно	1	1
376	вещи в	9	1
377	с точки	3	1
378	еще нет	1	1
379	в своем	6	1
380	в отличие	1	1
381	они уже	1	1
382	от его	2	1
383	в одном	2	1
384	и эти	2	1
385	и более	1	1
386	в конце	2	1
387	новые и	1	1
388	случае мы	1	1
389	с которой	1	1
390	что есть	5	1
391	тем самым	1	1
392	что эта	1	1
393	она могла	2	1
394	и другое	4	1
395	меня не	2	1
396	дело не	2	1
397	уже из	1	1
398	в науке	1	1
399	я буду	1	1
400	в самых	1	1
401	о них	1	1
402	он с	1	1
403	это мы	1	1
404	и всегда	1	1
405	быть речи	1	1
406	находятся в	1	1
407	и такой	1	1
408	этих двух	2	1
409	него нет	1	1
410	к ней	2	1
411	или его	1	1
412	такой случай	1	1
413	целое в	1	1
414	прямо в	1	1
415	из истории	2	1
416	ли это	7	1
417	однако это	2	1
418	другой форме	1	1
419	ясно но	1	1
420	языка в	1	1
421	к себе	4	1
422	как только	4	1
423	должны быть	4	1
424	к тому	3	1
425	а что	1	1
426	его с	1	1
427	они и	1	1
428	всегда есть	3	1
429	оно не	3	1
430	утверждать что	1	1
431	на это	4	1
432	и о	3	1
433	в виду	2	1
434	свою очередь	4	1
435	без всякого	4	1
436	другими словами	5	1
437	чтобы быть	3	1
438	смысл но	1	1
439	то время	1	1
440	приводит к	1	1
441	идет речь	1	1
442	работ по	1	1
443	действительности что	2	1
444	разными путями	1	1
445	с собой	2	1
446	мог бы	5	1
447	как же	3	1
448	для иллюстрации	1	1
449	можно только	4	1
450	остается только	1	1
451	это только	1	1
452	думает что	1	1
453	она тоже	1	1
454	мы в	1	1
455	уничтожить и	1	1
456	для этого	4	1
457	это может	2	1
458	с человеком	1	1
459	даже не	7	1
460	уже сейчас	2	1
461	о ней	2	1
462	сводится к	2	1
463	же необходимо	1	1
464	уже были	1	1
465	на вопрос	1	1
466	все вещи	2	1
467	на свет	1	1
468	никак не	3	1
469	одного из	1	1
470	в которое	1	1
471	дерево и	3	1
472	а также	1	1
473	листьев и	1	1
474	на основе	1	1
475	с вами	1	1
476	во втором	2	1
477	другие формы	1	1
478	во всей	1	1
479	и только	3	1
480	тот момент	2	1
481	знания и	1	1
482	место это	1	1
483	один момент	1	1
484	другое не	1	1
485	как из	1	1
486	но с	2	1
487	хотя бы	6	1
488	гораздо меньше	1	1
489	то он	1	1
490	тот же	3	1
491	сказали что	1	1
492	еще и	8	1
493	даже если	1	1
494	и так	1	1
495	несколько подробнее	1	1
496	всяком случае	2	1
497	и ее	18	1
498	но то	2	1
499	не мешает	4	1
500	собой а	1	1
501	в эти	1	1
502	смысле мы	1	1
503	было так	1	1
504	же и	1	1
505	это тоже	1	1
506	со своим	7	1
507	и у	3	1
508	есть более	1	1
509	вопроса о	1	1
510	мы получим	2	1
511	не знать	2	1
512	в нашей	1	1
513	существования и	3	1
514	что не	5	1
515	а это	4	1
516	не дает	1	1
517	д то	1	1
518	одно из	1	1
519	не так	1	1
520	для него	4	1
521	себе в	3	1
522	понимает что	1	1
523	руки и	2	1
524	слова в	2	1
525	в котором	3	1
526	ее не	2	1
527	него это	1	1
528	само по	1	1
529	и никакой	1	1
530	в руки	2	1
531	и всякий	1	1
532	ее на	1	1
533	еще ничего	1	1
534	что на	2	1
535	со всем	5	1
536	и даже	6	1
537	или иной	1	1
538	вообще с	1	1
539	есть не	14	1
540	что человек	1	1
541	не обязательно	1	1
542	эти две	4	1
543	не знали	1	1
544	а с	3	1
545	мы еще	2	1
546	можно назвать	1	1
547	естественно что	1	1
548	то и	4	1
549	не было	1	1
550	относится к	5	1
551	ней самой	1	1
552	из наиболее	1	1
553	и выше	1	1
554	и оно	3	1
555	не при	1	1
556	стороны в	1	1
557	равно как	2	1
558	теперь только	1	1
559	или другого	1	1
560	ни на	3	1
561	как это	2	1
562	относятся к	1	1
563	всем что	2	1
564	то можно	1	1
565	их к	1	1
566	себя из	2	1
567	могущество и	2	1
568	ни от	5	1
569	конечно не	1	1
570	только как	1	1
571	знать что	1	1
572	тому как	4	1
573	есть как	3	1
574	а потом	2	1
575	только чтобы	1	1
576	ней не	1	1
577	в современной	1	1
578	как будто	1	1
579	том смысле	1	1
580	быть не	4	1
581	только о	1	1
582	есть и	4	1
583	под собой	2	1
584	заставляет нас	1	1
585	есть она	2	1
586	происходит не	1	1
587	д и	5	1
588	только одна	1	1
589	не отрицает	1	1
590	и от	3	1
591	это можно	2	1
592	что оно	8	1
593	или другой	2	1
594	в основе	3	1
595	у них	1	1
596	не говорит	2	1
597	из своего	1	1
598	бы в	5	1
599	только что	2	1
600	ноги и	1	1
601	целое с	3	1
602	есть уже	1	1
603	хотя в	1	1
604	уже нет	1	1
605	к ее	2	1
606	но если	8	1
607	две стороны	1	1
608	из этого	1	1
609	в самом	9	1
610	из своей	1	1
611	что такое	12	1
612	а я	1	1
613	и другие	1	1
614	в своих	1	1
615	во всяком	3	1
616	все что	1	1
617	этой точки	1	1
