N	2gram	Vygotskiy__5	Analitik
303	на периферии	1	1
304	то мы	1	1
305	не требует	2	1
306	мы будем	2	1
307	легко может	1	1
308	прибавим к	1	1
309	не путем	1	1
310	существенным образом	2	1
311	отношение к	11	1
312	друг от	4	1
313	должны были	2	1
314	за пределы	4	1
315	один и	3	1
316	в истории	2	1
317	независимо от	1	1
318	не два	2	1
319	тех случаях	1	1
320	чего нет	1	1
321	говорит что	5	1
322	с целым	1	1
323	моментов в	1	1
324	не можем	1	1
325	обратное влияние	3	1
326	это разделение	1	1
327	в известном	8	1
328	и тот	3	1
329	ведет себя	1	1
330	на то	1	1
331	всеми остальными	1	1
332	не изменится	1	1
333	к миру	1	1
334	характеризуется тем	1	1
335	которой не	1	1
336	происходит как	1	1
337	но само	1	1
338	с именем	1	1
339	свою собственную	1	1
340	переходит от	1	1
341	в силу	10	1
342	том чтобы	1	1
343	в следующем	1	1
344	как предметом	1	1
345	отношения не	1	1
346	чтобы их	1	1
347	которое как	1	1
348	здесь мы	1	1
349	этим самым	1	1
350	не станем	2	1
351	выходит далеко	3	1
352	совпадают с	1	1
353	и может	3	1
354	единое целое	1	1
355	в другом	6	1
356	анекдота так	1	1
357	связанных с	1	1
358	мыслится как	1	1
359	это было	1	1
360	заключается в	5	1
361	не умеет	3	1
362	зрения мы	1	1
363	этом смысле	1	1
364	центральное место	1	1
365	в речевом	2	1
366	отражение в	1	1
367	только одно	1	1
368	из нее	5	1
369	рядом с	1	1
370	сделать предметом	1	1
371	в общей	1	1
372	является скорее	1	1
373	во внимание	2	1
374	которой он	1	1
375	в чистом	1	1
376	к ситуации	2	1
377	должно быть	8	1
378	потому и	3	1
379	со всей	1	1
380	менее чем	1	1
381	этом случае	3	1
382	в своей	2	1
383	таким же	3	1
384	никаких оснований	1	1
385	место в	1	1
386	себе а	1	1
387	далее в	1	1
388	мысли и	5	1
389	собой и	1	1
390	каждое из	1	1
391	что было	2	1
392	из виду	2	1
393	иметь возможность	1	1
394	этой внутренней	1	1
395	на всю	2	1
396	для этого	1	1
397	как видим	1	1
398	ни были	1	1
399	и последующее	1	1
400	или иного	1	1
401	же мы	2	1
402	случае мы	1	1
403	нас к	3	1
404	же самого	3	1
405	это верно	1	1
406	этой второй	1	1
407	с ним	5	1
408	сущности говоря	4	1
409	как можно	1	1
410	от нас	1	1
411	с теми	1	1
412	передний план	1	1
413	занимает центральное	1	1
414	в основе	8	1
415	совпадает с	2	1
416	у него	6	1
417	само по	2	1
418	того чтобы	17	1
419	не могло	1	1
420	каждый из	1	1
421	этому что	1	1
422	казалось бы	4	1
423	этот тезис	1	1
424	и является	3	1
425	внутренней и	1	1
426	потому что	21	1
427	связи с	3	1
428	как я	3	1
429	и систематизации	1	1
430	возвращает нас	1	1
431	всей своей	1	1
432	как будто	2	1
433	они же	2	1
434	не нуждается	1	1
435	перед ним	1	1
436	у нас	2	1
437	уже о	1	1
438	не могут	4	1
439	можно поставить	1	1
440	что уже	1	1
441	он оказывается	2	1
442	мы могли	7	1
443	что при	1	1
444	в применении	1	1
445	для себя	1	1
446	как мы	10	1
447	и о	1	1
448	сегодня в	1	1
449	от друга	4	1
450	только при	1	1
451	не возникает	1	1
452	с языком	1	1
453	совершается как	1	1
454	природе своей	1	1
455	что у	2	1
456	из двух	1	1
457	в одну	1	1
458	как между	1	1
459	мог бы	1	1
460	учение о	2	1
461	его мысли	3	1
462	строго говоря	1	1
463	если бы	8	1
464	одному этому	3	1
465	образом в	2	1
466	он спрашивает	1	1
467	именно потому	2	1
468	в самой	1	1
469	то во	1	1
470	чего она	1	1
471	мотивом и	1	1
472	одного из	1	1
473	все его	1	1
474	этих двух	3	1
475	того или	1	1
476	не принадлежат	1	1
477	показывает анализ	1	1
478	а потому	3	1
479	и только	1	1
480	на всех	1	1
481	все основания	1	1
482	вслед за	2	1
483	тем более	4	1
484	целого а	1	1
485	полной мере	1	1
486	этим можно	1	1
487	может иметь	2	1
488	того что	16	1
489	тот же	5	1
490	одной из	3	1
491	с ними	1	1
492	которых в	1	1
493	обращаться к	1	1
494	между этим	1	1
495	теперь в	1	1
496	так что	4	1
497	сколько в	1	1
498	есть в	1	1
499	бы мало	1	1
500	оказывается в	1	1
501	не имеющие	1	1
502	ту самую	1	1
503	по законам	1	1
504	каким образом	1	1
505	или даже	1	1
506	две другие	1	1
507	связывается с	1	1
508	его и	3	1
509	к единой	1	1
510	мы знаем	3	1
511	и их	4	1
512	вовсе не	2	1
513	своих собственных	1	1
514	с этими	1	1
515	их внутреннюю	1	1
516	к ним	2	1
517	до окончания	1	1
518	в самый	1	1
519	и никогда	1	1
520	не говорит	2	1
521	и делает	1	1
522	он так	1	1
523	для того	14	1
524	что на	1	1
525	бывает в	1	1
526	существенным для	1	1
527	между которыми	1	1
528	до сих	3	1
529	или иначе	1	1
530	связаны с	1	1
531	ее в	3	1
532	к которому	4	1
533	чем он	2	1
534	и между	2	1
535	а с	2	1
536	целым рядом	1	1
537	себя и	2	1
538	только ту	2	1
539	только по	1	1
540	этой части	1	1
541	зависит от	4	1
542	на этот	4	1
543	не знает	5	1
544	на передний	1	1
545	без которых	1	1
546	его собственной	1	1
547	когда же	1	1
548	с помощью	10	1
549	по нашему	1	1
550	все основные	3	1
551	до этого	1	1
552	оказывается не	2	1
553	не удается	1	1
554	будем иметь	1	1
555	требует от	3	1
556	из которых	3	1
557	в область	2	1
558	а если	1	1
559	этой последней	2	1
560	в европейской	1	1
561	применении к	1	1
562	нашего анализа	1	1
563	для первого	1	1
564	далеко за	4	1
565	с этой	4	1
566	столько в	1	1
567	известном смысле	7	1
568	сих пор	3	1
569	но это	3	1
570	есть ситуация	3	1
571	в сферу	1	1
572	как такая	1	1
573	случаях когда	1	1
574	уже на	2	1
575	в связи	1	1
576	отношений и	1	1
577	как на	3	1
578	своей природе	3	1
579	в отдельных	1	1
580	и постепенное	1	1
581	ни одного	2	1
582	от него	1	1
583	и новое	1	1
584	но еще	1	1
585	на свою	2	1
586	бы в	4	1
587	же есть	1	1
588	мы должны	8	1
589	стороны в	1	1
590	хотя бы	5	1
591	места в	1	1
592	в связь	1	1
593	но если	6	1
594	в равной	1	1
595	утверждал что	1	1
596	сознанию такое	1	1
597	этот вопрос	6	1
598	в ходе	12	1
599	между ними	1	1
600	к его	3	1
601	по одному	4	1
602	первом случае	1	1
603	не что	1	1
604	оно не	1	1
605	из этого	2	1
606	в трех	1	1
607	жизни и	2	1
608	к этой	3	1
609	которая уже	1	1
610	и другие	2	1
611	в своих	2	1
612	особенности с	1	1
613	нам известно	2	1
614	все что	2	1
615	они не	3	1
