N	2gram	Bakhtin_sl_2	FransuaR
237	даже и	4	2
238	в особенности	3	2
239	где они	2	2
240	именно в	2	2
241	и образов	1	2
242	но оно	2	2
243	нужно сказать	1	2
244	одной стороны	5	2
245	они не	2	2
246	не на	1	2
247	в слове	6	2
248	в той	4	2
249	да и	1	2
250	вокруг себя	1	2
251	мы сказали	2	2
252	и для	5	2
253	же задаче	1	2
254	эту игру	1	2
255	и выражений	1	2
256	узком смысле	4	2
257	еще раз	3	2
258	в основе	4	2
259	все элементы	1	2
260	а как	1	2
261	здесь только	1	2
262	жизни в	2	2
263	конечно далеко	1	2
264	не может	20	2
265	но этот	1	2
266	на свет	1	2
267	только в	5	2
268	и другие	2	2
269	в своих	1	2
270	к этому	1	2
271	с новыми	1	1
272	себя как	1	1
273	смысле слова	1	1
274	ту же	3	1
275	отношения к	4	1
276	он также	1	1
277	xvii века	2	1
278	сплетается со	1	1
279	границ и	1	1
280	силы и	1	1
281	и должны	1	1
282	за собой	1	1
283	в чисто	3	1
284	из самых	1	1
285	нем нет	1	1
286	эта общая	1	1
287	мировоззрения и	1	1
288	сюда входит	1	1
289	должна быть	3	1
290	обстоятельствах и	1	1
291	в самом	1	1
292	на высоту	1	1
293	и этот	1	1
294	со всех	1	1
295	этот интерес	1	1
296	не приходится	3	1
297	и свой	1	1
298	дан в	1	1
299	не была	3	1
300	человека и	3	1
301	бытовой и	1	1
302	он как	1	1
303	эпохи в	1	1
304	и такой	1	1
305	по замыслу	2	1
306	и истолковывать	1	1
307	момент в	1	1
308	литературы и	1	1
309	образов с	1	1
310	он сам	1	1
311	первый план	1	1
312	видели что	1	1
313	в быту	5	1
314	не все	2	1
315	отношение к	4	1
316	отличие от	13	1
317	за пределы	2	1
318	к сожалению	1	1
319	рассказ о	1	1
320	более четко	1	1
321	контексте и	1	1
322	и выражения	1	1
323	его на	1	1
324	сочетается с	1	1
325	с этим	2	1
326	до его	1	1
327	стороны и	3	1
328	и различные	2	1
329	процессе развития	1	1
330	целый ряд	1	1
331	нами в	1	1
332	связанный с	1	1
333	в герое	1	1
334	сливается с	4	1
335	говорят о	1	1
336	бы и	3	1
337	в целом	1	1
338	он в	1	1
339	что так	1	1
340	знаем в	1	1
341	только на	1	1
342	поэтому при	1	1
343	с их	3	1
344	в маленьком	1	1
345	но его	1	1
346	удельный вес	6	1
347	оттенков и	1	1
348	ее как	1	1
349	на то	1	1
350	борьбы с	3	1
351	смыслом и	1	1
352	играет и	1	1
353	человек не	1	1
354	что слово	1	1
355	со всею	3	1
356	развивается дальше	1	1
357	жизни перед	1	1
358	с глубокой	1	1
359	не значит	1	1
360	которого и	1	1
361	здесь для	1	1
362	этого жанра	2	1
363	людей и	2	1
364	скрытой форме	1	1
365	прежде чем	1	1
366	или иных	1	1
367	что она	1	1
368	одно и	1	1
369	как они	1	1
370	он просто	1	1
371	значение в	2	1
372	в мире	1	1
373	конечно в	2	1
374	об этом	1	1
375	них не	1	1
376	зрения на	2	1
377	или даже	3	1
378	знает что	1	1
379	входит в	4	1
380	это было	1	1
381	на протяжении	2	1
382	то все	1	1
383	даже в	2	1
384	только о	2	1
385	разобранные нами	1	1
386	и совершается	1	1
387	в самую	1	1
388	в данном	2	1
389	мы не	2	1
390	автора и	2	1
391	одного и	1	1
392	на таких	1	1
393	и становится	1	1
394	или точнее	1	1
395	что такое	1	1
396	и без	1	1
397	ведь если	1	1
398	эта тема	1	1
399	в отношении	4	1
400	конечно что	1	1
401	и степени	1	1
402	от времени	1	1
403	слова при	2	1
404	то его	1	1
405	в отличие	12	1
406	мысли и	1	1
407	время от	1	1
408	и существенных	1	1
409	которые в	2	1
410	высокими и	1	1
411	как от	1	1
412	уже сказали	1	1
413	и вся	1	1
414	без него	1	1
415	он остается	1	1
416	до известной	1	1
417	непосредственно и	1	1
418	дело не	1	1
419	на него	2	1
420	которого он	2	1
421	говорить о	3	1
422	и внутренней	2	1
423	претензиями на	1	1
424	чем не	2	1
425	следовательно и	1	1
426	ничего не	1	1
427	близкий к	1	1
428	рабле фишарт	1	1
429	во всем	4	1
430	ответственное и	1	1
431	в риторической	1	1
432	нам важно	1	1
433	же он	1	1
434	в самих	1	1
435	этом отношении	3	1
436	точном смысле	2	1
437	на известную	1	1
438	романе есть	2	1
439	и оно	2	1
440	его контексте	1	1
441	в духе	1	1
442	говорят в	1	1
443	но все	5	1
444	с исключительной	1	1
445	и динамический	1	1
446	и смертью	1	1
447	в высокой	1	1
448	здесь они	1	1
449	вырождается в	2	1
450	значение как	2	1
451	утверждать что	1	1
452	подчеркнуть что	2	1
453	правда не	1	1
454	также имеет	1	1
455	всех сторон	2	1
456	его была	1	1
457	это единство	1	1
458	и образ	2	1
459	свою очередь	2	1
460	всем этим	2	1
461	существенное значение	1	1
462	и от	3	1
463	как по	1	1
464	и рождается	1	1
465	самую гущу	1	1
466	так в	2	1
467	их языком	1	1
468	на том	1	1
469	те же	2	1
470	с санчо	1	1
471	еще в	1	1
472	и всюду	1	1
473	не исчерпывается	1	1
474	только и	2	1
475	дальнейшего развития	1	1
476	и должно	1	1
477	известной степени	2	1
478	действительности но	1	1
479	именно там	1	1
480	и что	1	1
481	притом в	2	1
482	можем сказать	1	1
483	можно сказать	1	1
484	и существенное	1	1
485	нас в	1	1
486	от него	5	1
487	авторов в	1	1
488	его смысла	1	1
489	людей в	1	1
490	которой мы	1	1
491	таких же	1	1
492	борьба с	4	1
493	что и	3	1
494	свою новую	1	1
495	в форме	2	1
496	еще более	2	1
497	вообще и	1	1
498	которые при	2	1
499	является само	1	1
500	и она	1	1
501	вообще в	1	1
502	в него	7	1
503	быть и	3	1
504	самые основы	1	1
505	фамильярного контакта	1	1
506	дело с	4	1
507	и правды	1	1
508	целом с	1	1
509	при каких	2	1
510	между этими	1	1
511	и ее	1	1
512	на мир	2	1
513	всегда с	1	1
514	именно на	2	1
515	со всеми	2	1
516	для всех	4	1
517	др но	1	1
518	в виде	2	1
519	него и	1	1
520	xvii веке	1	1
521	широко пользуется	1	1
522	этого процесса	3	1
523	не носят	1	1
524	характерно что	1	1
525	эти слова	2	1
526	для него	7	1
527	и разнообразную	1	1
528	в изобилии	1	1
529	мы находим	1	1
530	в одном	2	1
531	с этими	1	1
532	оно так	1	1
533	не столь	1	1
534	в самый	1	1
535	жизни на	1	1
536	характерны для	1	1
537	конца в	1	1
538	перейти к	1	1
539	эти явления	1	1
540	почти до	2	1
541	правды и	1	1
542	сплетаются в	2	1
543	до сих	2	1
544	и самая	1	1
545	значений и	1	1
546	мы еще	1	1
547	говорит о	1	1
548	и самый	1	1
549	в некоторых	3	1
550	смысла и	3	1
551	а наоборот	1	1
552	они часто	1	1
553	с которым	2	1
554	влияние и	1	1
555	человек в	6	1
556	из участников	1	1
557	ведь для	1	1
558	и слово	2	1
559	ближе к	1	1
560	не исключает	1	1
561	за каждым	1	1
562	в эпосе	4	1
563	на фоне	4	1
564	слова то	1	1
565	к его	2	1
566	и потому	7	1
567	независимо от	2	1
568	а следовательно	1	1
569	к самому	1	1
570	влияния на	1	1
571	остановиться особо	1	1
572	изображает но	2	1
573	с некоторыми	1	1
574	есть на	2	1
575	и там	3	1
576	остается в	5	1
577	и всей	1	1
578	здесь выступает	1	1
579	в отдельности	1	1
580	поэтому они	1	1
581	этого слова	1	1
582	или с	1	1
583	слова и	8	1
584	в условиях	1	1
585	образов этих	1	1
586	сих пор	2	1
587	этом и	1	1
588	которые были	1	1
589	мира в	1	1
590	тех или	1	1
591	в более	2	1
592	это новое	1	1
593	в мировой	2	1
594	не знаем	2	1
595	для выражения	1	1
596	в связи	2	1
597	с претензиями	1	1
598	подчинены и	1	1
599	и другими	1	1
600	это как	1	1
601	чтобы понять	1	1
602	нему не	1	1
603	для нас	5	1
604	один только	1	1
605	правду и	1	1
606	романа в	5	1
607	интерес к	1	1
608	и существенно	2	1
609	с высоты	1	1
610	в свете	3	1
611	них и	2	1
612	исторических и	2	1
613	маленьком масштабе	1	1
614	в системе	1	1
615	значит конечно	1	1
616	на роль	2	1
617	в свою	3	1
618	выступают с	1	1
619	и внутренне	2	1
620	речи и	3	1
621	слова конечно	1	1
622	всех других	1	1
623	ко всему	1	1
624	свои слова	1	1
625	включает в	2	1
626	что в	3	1
627	как слово	2	1
628	и языковой	1	1
629	в таком	4	1
630	всего этого	1	1
631	все что	2	1
