N	2gram	Tiupa_Disk_1	Problema
421	и заключается	1	1
422	не должно	1	1
423	произведение искусства	1	1
424	различие между	2	1
425	слова или	1	1
426	для своей	1	1
427	лишь в	4	1
428	к художественной	1	1
429	может стать	1	1
430	то все	1	1
431	на сцене	2	1
432	в жизни	1	1
433	в них	4	1
434	далеко не	10	1
435	со своими	1	1
436	не всегда	2	1
437	в своих	3	1
438	которой он	1	1
439	текста может	1	1
440	строгом смысле	1	1
441	как целое	1	1
442	потому и	1	1
443	от понятия	1	1
444	автора и	1	1
445	и того	3	1
446	что далеко	1	1
447	в саду	1	1
448	только тем	1	1
449	или менее	2	1
450	во время	1	1
451	она сама	1	1
452	категории в	1	1
453	наших дней	2	1
454	это делает	1	1
455	мы называем	1	1
456	представление о	1	1
457	не как	4	1
458	а смысл	1	1
459	коммуникативной функции	1	1
460	слова в	2	1
461	представлений о	1	1
462	не привносит	1	1
463	но они	2	1
464	и эти	1	1
465	том и	1	1
466	необходимо чтобы	1	1
467	вместе со	1	1
468	и вся	1	1
469	в одно	1	1
470	что с	2	1
471	начиная от	1	1
472	вплоть до	1	1
473	что превращает	1	1
474	мы все	1	1
475	о них	1	1
476	к такому	2	1
477	подобно тому	2	1
478	при наличии	1	1
479	целое в	1	1
480	во всем	1	1
481	это слово	1	1
482	на него	1	1
483	целом и	1	1
484	выхожу один	1	1
485	всех прочих	1	1
486	такие же	1	1
487	художественной литературы	1	1
488	исходить из	1	1
489	не могут	1	1
490	и часто	1	1
491	она же	1	1
492	анализа в	1	1
493	вполне самостоятельная	1	1
494	как некое	1	1
495	оно не	2	1
496	мы его	1	1
497	ни даже	1	1
498	более не	1	1
499	значения и	1	1
500	внимание на	4	1
501	но при	3	1
502	на нем	1	1
503	анна каренина	1	1
504	по сути	4	1
505	что всякая	1	1
506	реальной действительности	1	1
507	то чтобы	1	1
508	в пределах	2	1
509	сознания с	1	1
510	вполне определенное	1	1
511	на том	2	1
512	не за	1	1
513	особенно в	1	1
514	мог бы	1	1
515	не исчерпывается	1	1
516	понятно что	1	1
517	строго говоря	2	1
518	поэтому в	1	1
519	в эпоху	5	1
520	образом в	1	1
521	от басни	1	1
522	типа но	1	1
523	все прочие	1	1
524	требует для	2	1
525	к одному	1	1
526	я на	1	1
527	особого рода	2	1
528	там же	1	1
529	в евгении	1	1
530	истории в	1	1
531	она здесь	2	1
532	во втором	4	1
533	этом как	1	1
534	решая свои	1	1
535	действительно в	1	1
536	бы и	1	1
537	в античной	2	1
538	происходит только	1	1
539	в теории	1	1
540	еще только	1	1
541	не требует	1	1
542	значений на	1	1
543	в литературе	2	1
544	форме то	1	1
545	которых она	1	1
546	и личной	1	1
547	дело с	2	1
548	вступление в	1	1
549	и действительно	1	1
550	и весьма	1	1
551	не имеющих	1	1
552	и кончая	1	1
553	он уже	1	1
554	всех его	1	1
555	точка зрения	2	1
556	своей основе	1	1
557	со всеми	1	1
558	для всех	1	1
559	удовольствия но	1	1
560	если и	1	1
561	или не	1	1
562	свидетельствует о	2	1
563	и других	1	1
564	и понимание	2	1
565	к своим	1	1
566	ту или	1	1
567	цели и	1	1
568	которая может	1	1
569	в одном	2	1
570	как его	2	1
571	отметить что	1	1
572	только по	1	1
573	заметить что	2	1
574	к той	3	1
575	не обладает	1	1
576	момент в	1	1
577	а потому	1	1
578	нами не	1	1
579	что на	1	1
580	не хочет	1	1
581	не связано	1	1
582	а всякая	1	1
583	представляет собою	1	1
584	же о	1	1
585	или о	1	1
586	себя и	1	1
587	что не	4	1
588	обратить внимание	2	1
589	этот термин	1	1
590	которой нет	1	1
591	стремится к	1	1
592	до конца	1	1
593	не на	1	1
594	зависит от	2	1
595	однако и	2	1
596	было сказано	1	1
597	речи это	1	1
598	далеко еще	4	1
599	их как	1	1
600	его предмета	1	1
601	на который	1	1
602	сама является	1	1
603	к чистой	1	1
604	некоторые из	1	1
605	сути дела	2	1
606	требует от	1	1
607	самое можно	1	1
608	одной стороны	9	1
609	для обозначения	3	1
610	однако эти	1	1
611	с некоторыми	2	1
612	во все	1	1
613	для возникновения	1	1
614	быть только	1	1
615	евгении онегине	1	1
616	один я	1	1
617	событие является	2	1
618	имеют дело	1	1
619	и будут	1	1
620	как предмет	1	1
621	не рассматривается	1	1
622	но для	1	1
623	и собственно	1	1
624	тому или	1	1
625	тех случаях	1	1
626	одного и	2	1
627	случаях когда	1	1
628	указать на	1	1
629	не существует	1	1
630	или иному	1	1
631	его контекста	1	1
632	о котором	2	1
633	это как	1	1
634	но отнюдь	2	1
635	поэзии в	1	1
636	не с	3	1
637	себя самого	1	1
638	но эти	1	1
639	истории литературы	1	1
640	исключительно в	1	1
641	несмотря на	1	1
642	хотя в	2	1
643	на более	1	1
644	что эту	1	1
645	их с	1	1
646	на дорогу	1	1
647	одновременно и	2	1
648	свои особые	1	1
649	к другим	2	1
650	известного рода	1	1
651	а тип	1	1
652	цель его	1	1
653	к этому	2	1
654	они не	2	1
