1	и в	27	53
147	есть в	1	3
148	одним из	3	3
149	что и	2	3
150	и через	1	3
151	не менее	7	3
152	главным образом	2	3
153	и другой	1	3
154	мы еще	2	3
155	но это	2	3
156	он не	1	3
157	xviii века	2	3
158	с самого	1	3
159	кроме того	1	3
160	и вообще	1	3
161	касаемся здесь	1	3
162	и от	11	3
163	мы найдем	1	3
164	в эту	2	3
165	в самое	2	3
166	жизни в	3	3
167	наконец в	1	2
168	для этой	1	2
169	его формы	1	2
170	исторической и	1	2
171	в одной	5	2
172	в своих	6	2
173	зависимости от	5	2
174	литературы и	3	2
175	с точки	14	2
176	или наоборот	1	2
177	к одному	1	2
178	но он	1	2
179	вообще в	1	2
180	через все	1	2
181	в самом	11	2
182	жанра как	1	2
183	были связаны	1	2
184	жанра и	3	2
185	на все	2	2
186	что это	3	2
187	они и	3	2
188	направлен на	1	2
189	как это	4	2
190	жизнь на	1	2
191	с ним	1	2
192	вместе с	6	2
193	этом произведении	1	2
194	продолжает жить	2	2
195	мира и	1	2
196	мы все	1	2
197	или на	2	2
198	возможности и	1	2
199	и тем	3	2
200	того же	3	2
201	и жизни	1	2
202	в двух	1	2
203	тем не	2	2
204	мы видим	1	2
205	уже в	4	2
206	место в	10	2
207	действительности и	6	2
208	что в	8	2
209	что именно	5	2
210	не о	3	2
211	говорит о	1	2
212	никогда не	5	2
213	можно назвать	1	2
214	в сознании	1	2
215	их в	3	2
216	в чисто	2	2
217	в смысле	4	2
218	для понимания	1	2
219	его по	1	2
220	для всех	1	2
221	на ее	4	2
222	смысле этого	2	2
223	с другой	6	2
224	правда в	2	2
225	традиция в	2	2
226	в зависимости	5	2
227	с его	2	2
228	ведь если	2	2
229	между ними	15	2
230	и конечно	1	2
231	тот же	1	2
232	и обновления	1	2
233	с этим	1	2
234	в таком	2	2
235	очень важное	1	2
236	его в	7	2
237	с их	1	2
238	в начале	1	2
239	тем что	5	2
240	жизнь в	1	2
241	нет ничего	1	2
242	видели что	2	2
243	именно в	1	2
244	пародии на	2	2
245	жанра в	2	2
246	в связи	4	2
247	даже и	1	2
248	где в	1	2
249	вот что	1	2
250	в той	3	2
251	а в	1	2
252	говорить о	2	2
253	не в	12	2
254	особый тип	1	2
255	так например	1	2
256	мы и	3	2
257	и той	1	2
258	в их	1	2
259	собственном смысле	1	2
260	и даже	2	2
261	не может	24	2
262	между тем	7	2
263	характерно что	2	2
264	собою в	1	2
265	в них	3	2
266	быть только	2	2
267	значение и	1	2
268	что уже	2	2
269	не знают	2	2
270	быть и	1	2
271	в собственном	1	2
272	он знал	1	2
273	значение для	1	2
274	а для	1	2
275	и более	3	2
276	с различными	1	2
277	мы видели	4	2
278	и почти	1	2
279	всех других	3	2
280	мы остановимся	1	2
281	и их	5	2
282	да и	4	2
283	о том	4	2
284	слово в	2	2
285	хотя бы	6	2
286	на основе	1	2
287	не касаемся	2	2
288	по отношению	3	2
289	смысле совокупности	1	2
290	менее всего	4	2
291	художественных образов	1	2
292	как он	2	2
293	жанров в	2	1
294	со всею	2	1
295	через это	1	1
296	это проникнуто	1	1
297	если же	5	1
298	произведения и	3	1
299	основе их	1	1
300	в литературном	1	1
301	ними не	1	1
302	произведения со	1	1
303	со своей	1	1
304	ему в	1	1
305	ее целом	1	1
306	все они	1	1
307	условия для	1	1
308	содержания и	4	1
309	поэтому все	1	1
310	один и	1	1
311	дело и	1	1
312	исторического развития	2	1
313	притом именно	1	1
314	она существенно	1	1
315	к своему	1	1
316	но вовсе	2	1
317	литературу то	2	1
318	из виду	2	1
319	всего является	1	1
320	пор недостаточно	1	1
321	от этих	2	1
322	вернемся в	1	1
323	очень важной	1	1
324	того как	1	1
325	ту же	2	1
326	он и	3	1
327	работы в	1	1
328	пространство и	1	1
329	и начинается	1	1
330	существенную роль	1	1
331	с первым	1	1
332	всегда есть	1	1
333	вся их	1	1
334	вполне понятно	1	1
335	в кругу	1	1
336	под влиянием	1	1
337	в основу	2	1
338	чаще всего	1	1
339	я и	1	1
340	его современности	1	1
341	даже не	1	1
342	героя в	3	1
343	этого и	1	1
344	отдельных индивидуальных	1	1
345	эпохи в	2	1
346	художественном единстве	1	1
347	могла быть	2	1
348	с какой-то	1	1
349	это рассуждение	1	1
350	а только	1	1
351	и иной	2	1
352	в последнем	2	1
353	каждого жанра	1	1
354	огромное место	1	1
355	и самые	1	1
356	этом отношении	3	1
357	дело с	3	1
358	и глубоко	1	1
359	вошел в	2	1
360	так что	1	1
361	человека с	1	1
362	истории литературы	6	1
363	что человек	1	1
364	но ведь	4	1
365	в каждой	1	1
366	есть не	1	1
367	в направлении	5	1
368	и здесь	1	1
369	этому образу	1	1
370	формах в	1	1
371	ровно ничего	2	1
372	о нем	3	1
373	определяется их	1	1
374	перестает быть	2	1
375	в жизнь	1	1
376	один знает	1	1
377	он дан	1	1
378	не уничтожает	1	1
379	от тех	1	1
380	с нашей	1	1
381	распространяется на	1	1
382	к созданию	1	1
383	это в	1	1
384	и та	1	1
385	дан в	1	1
386	во всяком	6	1
387	эпоху разложения	1	1
388	ничем не	1	1
389	чтобы убедиться	1	1
390	где нет	2	1
391	художественной структуре	1	1
392	но с	1	1
393	является и	2	1
394	этот тип	1	1
395	между двумя	1	1
396	можем сказать	1	1
397	знаком и	1	1
398	глубоких пластах	1	1
399	который как	1	1
400	вопроса о	1	1
401	именно это	2	1
402	в единство	2	1
403	превращается в	2	1
404	всяком случае	6	1
405	или иных	1	1
406	к литературе	1	1
407	автоматизма и	1	1
408	касается до	1	1
409	с той	1	1
410	бы быть	2	1
411	с полной	1	1
412	равно как	3	1
413	творчества и	3	1
414	эти жанровые	1	1
415	завершенность и	1	1
416	к одной	2	1
417	той или	1	1
418	же цели	1	1
419	рассказа и	1	1
420	рассказа в	1	1
421	при всем	1	1
422	жанра ведь	1	1
423	определенного жанра	2	1
424	мы ни	2	1
425	жизни таким	1	1
426	конца в	1	1
427	литературы мы	1	1
428	и направлений	1	1
429	и сосредоточивает	1	1
430	уже не	3	1
431	что она	2	1
432	если нет	1	1
433	так можно	1	1
434	же деле	2	1
435	или даже	1	1
436	но только	1	1
437	романа в	3	1
438	жизнь и	3	1
439	конце концов	2	1
440	для этого	2	1
441	как от	3	1
442	свое единство	1	1
443	и полнее	1	1
444	и сделал	1	1
445	элемент в	1	1
446	важное место	1	1
447	самый образ	1	1
448	поэтому они	1	1
449	но там	1	1
450	принадлежат к	2	1
451	в качестве	1	1
452	в каких-то	1	1
453	говорили в	1	1
454	совершается в	3	1
455	в россии	2	1
456	и самая	1	1
457	от этой	1	1
458	и что	3	1
459	не об	2	1
460	тем самым	1	1
461	жанр обладает	1	1
462	его нельзя	1	1
463	это положение	1	1
464	к слову	1	1
465	нашей точки	1	1
466	и теперь	6	1
467	на развитие	1	1
468	и художественного	1	1
469	можно выразить	1	1
470	даже в	2	1
471	ее и	2	1
472	дело идет	3	1
473	чтобы овладеть	1	1
474	об этом	1	1
475	в слове	4	1
476	ней и	1	1
477	не задевает	1	1
478	к более	2	1
479	отношению к	3	1
480	в нее	1	1
481	и то	1	1
482	для них	7	1
483	часто и	1	1
484	меня не	1	1
485	жизни так	1	1
486	в результате	5	1
487	ведь это	1	1
488	в следующей	2	1
489	но наиболее	1	1
490	конечно что	1	1
491	или иной	2	1
492	и действительно	2	1
493	время в	3	1
494	же а	2	1
495	целом и	1	1
496	независимо от	5	1
497	как ее	4	1
498	с каким-то	1	1
499	столь же	3	1
500	только на	4	1
501	вещи в	1	1
502	убедиться в	1	1
503	в такой	2	1
504	человеческого характера	1	1
505	произведений и	3	1
506	сознания и	2	1
507	в котором	2	1
508	или иначе	1	1
509	и тогда	2	1
510	связи со	1	1
511	его целом	1	1
512	глубину и	1	1
513	в жанре	1	1
514	в других	1	1
515	и притом	2	1
516	в стихах	2	1
517	он использовал	1	1
518	себе и	1	1
519	мере и	1	1
520	не как	2	1
521	мы имеем	1	1
522	за счет	2	1
523	совершенно невозможно	1	1
524	во времени	1	1
525	когда они	1	1
526	все время	6	1
527	но при	2	1
528	способ их	1	1
529	как она	1	1
530	он будет	1	1
531	им в	1	1
532	и со	2	1
533	от всех	4	1
534	но эта	2	1
535	элемента в	1	1
536	и делает	1	1
537	как его	9	1
538	из предшествующего	1	1
539	осознает и	1	1
540	дистанция между	1	1
541	нем и	2	1
542	нет и	3	1
543	знаем что	2	1
544	это вполне	1	1
545	его на	1	1
546	не к	1	1
547	можно было	1	1
548	освободиться от	1	1
549	все в	1	1
550	только во	1	1
551	предыдущей главе	1	1
552	другой стороны	5	1
553	внутреннему значению	1	1
554	форму и	1	1
555	на самом	14	1
556	и называем	1	1
557	слова здесь	1	1
558	и индивидуальные	1	1
559	в романе	4	1
560	и помимо	1	1
561	мы говорили	1	1
562	глубоко миросозерцательный	1	1
563	но если	2	1
564	таким же	2	1
565	внедряется в	1	1
566	к проблеме	3	1
567	на этом	2	1
568	самом же	2	1
569	еще и	1	1
570	этом достаточно	1	1
571	злобу дня	1	1
572	стиль и	1	1
573	история в	1	1
574	этот образ	1	1
575	строго говоря	1	1
576	связано с	2	1
577	не учитывая	1	1
578	художник не	1	1
579	и был	1	1
580	значение имеет	1	1
581	брать в	1	1
582	видеть и	1	1
583	же и	4	1
584	тех или	1	1
585	и формы	5	1
586	значение то	1	1
587	отличие от	2	1
588	других людей	1	1
589	их отношение	1	1
590	а о	1	1
591	о которых	1	1
592	от них	1	1
593	всего этого	1	1
594	помимо этого	1	1
595	он был	4	1
596	с категорией	1	1
597	переломов и	1	1
598	за пределы	2	1
599	этом не	1	1
600	процессе его	2	1
601	человека а	1	1
602	адекватным выражением	1	1
603	к его	3	1
604	то ведь	2	1
605	ведь здесь	1	1
606	в самой	2	1
607	именно на	2	1
608	и особенности	1	1
609	именно этот	1	1
610	жанры в	1	1
611	связи с	5	1
612	элемента мы	1	1
613	более и	1	1
614	от своей	1	1
615	видеть в	1	1
616	нам в	1	1
617	на тему	2	1
618	ни был	1	1
619	этом смысле	2	1
620	для романтизма	1	1
621	нуждается в	3	1
622	в отличие	2	1
623	там где	7	1
624	один момент	1	1
625	в слово	1	1
626	каждая новая	1	1
627	на него	1	1
628	очень многие	1	1
629	необходимо однако	1	1
630	единство всех	1	1
631	всех этих	2	1
632	этого термина	1	1
633	время и	1	1
634	в целом	4	1
635	а вместе	1	1
636	и самое	1	1
637	но конечно	1	1
638	ее формы	1	1
639	уже знаем	2	1
640	все более	1	1
641	с этой	1	1
642	души и	3	1
643	можно сделать	1	1
644	в процессе	15	1
645	у этих	1	1
646	органическое единство	2	1
647	только один	2	1
648	же самое	3	1
649	этот роман	1	1
650	то это	1	1
651	но самый	1	1
652	и никогда	1	1
653	данной эпохи	3	1
654	и существенно	1	1
655	все другие	1	1
656	следующей главе	2	1
657	у каждого	1	1
658	что для	1	1
659	должен был	1	1
660	с помощью	8	1
661	литературы на	1	1
662	и этим	1	1
663	неотделимым от	1	1
664	из этих	2	1
665	в момент	1	1
666	в определенном	1	1
667	самый жанр	1	1
668	и рассматривать	1	1
669	для того	4	1
670	именно потому	2	1
671	жанры например	1	1
672	единство и	1	1
673	на почве	2	1
674	этого слова	2	1
675	а потому	1	1
676	и может	1	1
677	не найдем	1	1
678	но уже	2	1
679	в определенную	1	1
680	сделал бы	1	1
681	в предыдущей	1	1
682	нисколько не	2	1
683	всех его	1	1
684	одной и	2	1
685	на жанр	1	1
686	взятые в	1	1
687	и художественной	2	1
688	все разновидности	1	1
689	нам важно	2	1
690	не была	1	1
691	служит здесь	1	1
692	или точнее	2	1
693	но мы	1	1
694	знает что	1	1
695	сквозь призму	1	1
696	но внутренняя	1	1
697	друг друга	5	1
698	по мере	1	1
699	своего развития	1	1
700	это и	2	1
701	школ и	1	1
702	чем в	1	1
703	в общем	2	1
704	в своем	2	1
705	быть распространена	1	1
706	для литературы	1	1
707	где она	2	1
708	сходятся в	1	1
709	что они	5	1
710	и отдельных	1	1
711	образ героя	1	1
712	философская идея	1	1
713	серьезности и	1	1
714	бы уже	1	1
715	не можем	2	1
716	о чем	1	1
717	в этой	2	1
718	самым простым	1	1
719	этого романа	2	1
720	и романа	1	1
721	и интонации	1	1
722	не просто	1	1
723	так или	1	1
724	с ее	2	1
725	мы конечно	1	1
726	поэтому в	2	1
727	существенным в	1	1
