N	2gram	Tiupa_Narr_1	Myslijsy
558	даже независимо	1	1
559	больше или	1	1
560	и оно	1	1
561	то по	1	1
562	к высшему	1	1
563	разных местах	1	1
564	в связи	2	1
565	в речи	1	1
566	слова от	1	1
567	начиная с	1	1
568	историю и	1	1
569	нее как	1	1
570	только стало	1	1
571	без помощи	1	1
572	делятся на	1	1
573	оно имеет	1	1
574	над ним	1	1
575	в данном	5	1
576	видит в	1	1
577	может как	1	1
578	такого рода	7	1
579	связь однако	1	1
580	в тех	1	1
581	и там	1	1
582	когда же	1	1
583	в мир	1	1
584	да и	4	1
585	направленного на	2	1
586	ней не	1	1
587	на простейшие	1	1
588	следует отличать	1	1
589	на другое	1	1
590	и формы	1	1
591	аналогии с	1	1
592	сих пор	1	1
593	второй в	1	1
594	ни для	7	1
595	что касается	2	1
596	же люди	2	1
597	истории но	1	1
598	при всем	2	1
599	его собственными	1	1
600	не подлежит	1	1
601	место только	1	1
602	собственно говоря	1	1
603	как теперь	1	1
604	не должен	1	1
605	будто бы	3	1
606	необходимо должна	1	1
607	к ее	1	1
608	вопрос как	1	1
609	между ними	2	1
610	отношением к	1	1
611	совершенно не	2	1
612	и составляют	1	1
613	жизни а	2	1
614	он предполагает	1	1
615	первом случае	2	1
616	только о	2	1
617	и лингвистики	1	1
618	есть система	1	1
619	себе не	2	1
620	быть признана	1	1
621	это было	1	1
622	этой точки	2	1
623	они не	2	1
624	событий в	2	1
