N	2gram	Potebnia_M_2	Literetu
250	стороны и	1	1
251	она как	1	1
252	этой точки	1	1
253	есть в	2	1
254	однако не	1	1
255	огонь и	1	1
256	что по	1	1
257	в действительности	2	1
258	и свою	1	1
259	этой цели	1	1
260	в чем-то	1	1
261	от этого	1	1
262	в этот	1	1
263	в самом	4	1
264	себе как	1	1
265	мы чувствуем	3	1
266	что это	3	1
267	все эти	2	1
268	во многих	3	1
269	в известном	1	1
270	рассказ о	1	1
271	но он	2	1
272	на то	5	1
273	например как	1	1
274	с чем	3	1
275	не следует	1	1
276	в переводе	1	1
277	а скорее	2	1
278	слова а	3	1
279	всех этих	2	1
280	же это	1	1
281	оно должно	3	1
282	никак не	1	1
283	на земле	1	1
284	что ни	2	1
285	и по	2	1
286	от общего	2	1
287	ни был	2	1
288	например мы	2	1
289	таким образом	11	1
290	то ни	1	1
291	им как	1	1
292	различие между	1	1
293	нам остается	1	1
294	со всеми	1	1
295	только не	1	1
296	его не	3	1
297	с другими	5	1
298	это не	3	1
299	он есть	1	1
300	не одни	1	1
301	например с	2	1
302	в огонь	1	1
303	понятий в	1	1
304	далеко не	3	1
305	раз не	1	1
306	в слове	13	1
307	мы видели	1	1
308	между собою	7	1
309	от языка	1	1
310	ряд который	1	1
311	приближаются к	1	1
312	в этих	3	1
313	он должен	1	1
314	пока не	1	1
315	место в	4	1
316	в отличие	1	1
317	от себя	2	1
318	несомненно что	1	1
319	но эта	1	1
320	слова к	1	1
321	их в	2	1
322	этих и	1	1
323	того кто	3	1
324	случае мы	1	1
325	например и	1	1
326	и вся	1	1
327	тому что	2	1
328	что есть	2	1
329	знал что	1	1
330	не противоречит	2	1
331	быть с	1	1
332	что ему	2	1
333	не имеет	6	1
334	того как	7	1
335	и притом	3	1
336	не могло	1	1
337	и всегда	1	1
338	этих двух	1	1
339	по своей	1	1
340	на себе	1	1
341	во всем	2	1
342	внутренней и	1	1
343	есть не	5	1
344	связи с	6	1
345	не нужен	1	1
346	в сознании	23	1
347	так велика	1	1
348	для другого	1	1
349	этот образ	1	1
350	положение при	1	1
351	мы и	1	1
352	что на	3	1
353	однако это	1	1
354	становится для	3	1
355	для наших	1	1
356	все то	1	1
357	не могут	7	1
358	и вполне	1	1
359	сравнительно с	4	1
360	в других	4	1
361	к тому	1	1
362	как для	2	1
363	вновь и	1	1
364	но за	1	1
365	и своя	1	1
366	ничего общего	1	1
367	все предшествующие	1	1
368	нам лишь	1	1
369	и о	1	1
370	того чтобы	2	1
371	свою очередь	6	1
372	на нем	1	1
373	здесь не	1	1
374	в собственном	2	1
375	мысль о	7	1
376	в особенности	1	1
377	только то	1	1
378	множественного числа	1	1
379	на том	1	1
380	же касается	1	1
381	что может	2	1
382	на нее	1	1
383	не за	1	1
384	душевную жизнь	1	1
385	мог бы	3	1
386	это событие	2	1
387	во второй	1	1
388	остается только	2	1
389	мы в	3	1
390	поэтому в	1	1
391	в словах	3	1
392	на самые	1	1
393	и внешней	1	1
394	в таком	4	1
395	находится в	3	1
396	движения и	2	1
397	приближается к	1	1
398	при котором	1	1
399	но мы	3	1
400	одного из	1	1
401	на что	1	1
402	после того	2	1
403	и просто	1	1
404	можно сказать	1	1
405	самому себе	1	1
406	любви к	1	1
407	времени в	1	1
408	всегда может	1	1
409	что видно	1	1
410	состоит не	2	1
411	переходит в	1	1
412	во втором	1	1
413	своих внешних	1	1
414	бы в	2	1
415	в ту	1	1
416	чувством а	1	1
417	в слово	2	1
418	индивидуального бытия	1	1
419	же можно	1	1
420	еще несколько	1	1
421	тех пор	1	1
422	его собственная	1	1
423	наконец в-третьих	1	1
424	что только	2	1
425	дело с	1	1
426	мы вместе	1	1
427	я слышу	1	1
428	которое мы	3	1
429	в обществе	2	1
430	наша цель	1	1
431	велика что	1	1
432	человека с	1	1
433	б мы	1	1
434	не можем	6	1
435	только на	1	1
436	в единстве	1	1
437	таких же	5	1
438	же от	1	1
439	других в	2	1
440	не все	2	1
441	и физического	1	1
442	а то	2	1
443	нам все	1	1
444	и поэзии	1	1
445	сравнивать не	1	1
446	ответ на	1	1
447	ни с	2	1
448	себе в	3	1
449	слова в	5	1
450	нас только	1	1
451	мы находим	2	1
452	в пространстве	2	1
453	не для	1	1
454	как при	3	1
455	до тех	1	1
456	на деле	3	1
457	нас как	1	1
458	рядом с	3	1
459	быть названа	1	1
460	что человек	1	1
461	этом как	1	1
462	именно в	1	1
463	человека а	1	1
464	к которому	2	1
465	и прежде	1	1
466	когда по	1	1
467	а с	2	1
468	души и	4	1
469	по всей	1	1
470	и души	1	1
471	и прямо	1	1
472	к человеку	1	1
473	только по	3	1
474	как явление	1	1
475	стремится к	1	1
476	несколько примеров	1	1
477	именно так	1	1
478	когда же	1	1
479	в ряду	6	1
480	не всегда	1	1
481	что мы	11	1
482	имея в	2	1
483	второго лица	1	1
484	одно слово	1	1
485	эти слова	1	1
486	с первого	2	1
487	так же	2	1
488	но факт	1	1
489	усомниться в	1	1
490	произнося в	1	1
491	и потому	2	1
492	мы говорим	3	1
493	со словом	1	1
494	своей души	1	1
495	на которое	1	1
496	что же	1	1
497	в развитии	1	1
498	ни одно	1	1
499	его в	3	1
500	его собственный	1	1
501	и от	3	1
502	время не	1	1
503	слова так	2	1
504	существования в	2	1
505	за его	1	1
506	при таком	1	1
507	которое и	1	1
508	на самом	2	1
509	на память	2	1
510	об одном	3	1
511	себя только	1	1
512	от него	4	1
513	и все	3	1
514	необходимых для	1	1
515	суровым что	1	1
516	в зависимость	1	1
517	что а	1	1
518	самого субъекта	1	1
519	когда наконец	1	1
520	в ходе	1	1
521	отношении к	2	1
522	над собою	2	1
523	к ее	1	1
524	и сила	1	1
525	нами не	2	1
526	нам не	2	1
527	свет и	4	1
528	от своего	1	1
529	только как	6	1
530	самые светлые	1	1
531	имеет ничего	1	1
532	от всех	1	1
533	в свою	6	1
534	сказали бы	1	1
535	переход от	1	1
536	в последнем	1	1
537	близким к	1	1
538	есть и	1	1
539	который в	1	1
540	занимает в	1	1
541	ее в	1	1
542	него как	1	1
543	то оно	1	1
544	снова и	1	1
545	который не	1	1
546	к этому	2	1
547	можно назвать	2	1
548	они не	4	1
