N	2gram	Losev_Prob_1	Problemy
229	себе что	2	2
230	мы здесь	2	2
231	с большим	1	2
232	собою и	2	2
233	не нужно	3	2
234	быть в	1	2
235	оглядки на	1	2
236	этих случаях	3	2
237	в двойнике	1	2
238	но конечно	1	2
239	он говорит	1	2
240	в голове	1	2
241	друг на	1	2
242	как в	4	2
243	с этим	3	2
244	и как	6	2
245	его к	1	2
246	в первом	2	2
247	сливается с	1	2
248	бы и	1	2
249	что это	3	2
250	сказать о	2	2
251	бы не	1	2
252	из этих	2	2
253	им в	1	2
254	нами в	1	2
255	как он	4	2
256	но на	1	2
257	и еще	3	2
258	на том	4	2
259	что тут	4	2
260	одно и	1	2
261	но все	3	2
262	конечно в	2	2
263	об этом	10	2
264	из них	3	2
265	входит в	4	2
266	на почве	1	2
267	он есть	4	2
268	известно что	1	2
269	ни в	7	2
270	он является	1	2
271	и вы	1	2
272	иное и	1	2
273	на друга	1	2
274	для чего	2	2
275	не место	1	2
276	том что	12	2
277	и при	2	2
278	что такое	6	2
279	в такой	1	2
280	в которых	3	2
281	собою а	1	2
282	мы сказали	1	2
283	и другого	1	2
284	что было	1	2
285	что этот	2	2
286	и то	6	2
287	и очень	2	2
288	раз и	9	2
289	слова мы	1	2
290	иной раз	1	2
291	дело в	3	2
292	того как	3	2
293	одна из	1	2
294	в процессе	1	2
295	и всегда	2	2
296	и без	1	2
297	тем не	18	2
298	и является	7	2
299	самой этой	1	2
300	и эта	1	2
301	что на	1	2
302	у нас	14	2
303	должны быть	1	2
304	указывает на	14	2
305	как человек	1	2
306	предмет в	1	2
307	для себя	3	2
308	и самое	1	2
309	в конце	6	2
310	без всякого	2	2
311	настоящее время	3	2
312	особенно в	2	2
313	слова она	1	2
314	говорили что	2	2
315	то время	1	2
316	мы наблюдаем	2	2
317	что может	2	2
318	это вовсе	2	2
319	и душа	1	2
320	в которые	1	2
321	для этого	3	2
322	собою но	1	2
323	его жизни	1	2
324	переходит в	1	2
325	того что	7	2
326	этом смысле	6	2
327	быть и	3	2
328	в стороне	1	2
329	и так	2	2
330	конечно не	1	2
331	уже в	3	2
332	если мы	11	2
333	то и	6	2
334	вы и	1	2
335	имеется и	1	2
336	а то	1	2
337	его и	1	2
338	ведь это	2	2
339	и та	1	2
340	мы можем	4	2
341	дело и	1	2
342	каждый из	1	2
343	уже и	3	2
344	в самый	1	2
345	именно как	4	2
346	другого и	1	2
347	нельзя сказать	2	2
348	как же	3	2
349	что не	3	2
350	и пр	4	2
351	он только	1	2
352	так же	9	2
353	и особенно	2	2
354	по своему	9	2
355	слов в	1	2
356	для понимания	1	2
357	например в	2	2
358	будет и	1	2
359	является как	1	2
360	сознании и	4	2
361	в настоящее	3	2
362	и важно	1	2
363	для нас	5	2
364	бы он	1	2
365	да впрочем	1	2
366	конце концов	4	2
367	хотя бы	3	2
368	ни было	1	2
369	не есть	29	2
370	сказать что	13	2
371	была бы	1	2
372	нет но	1	2
373	себе но	3	2
374	ее в	2	2
375	в таком	9	2
376	во всяком	7	2
377	он совершенно	1	1
378	смысле слова	7	1
379	таком случае	6	1
380	художественного произведения	1	1
381	функции в	4	1
382	его моментов	1	1
383	на самом	6	1
384	он может	1	1
385	и есть	6	1
386	мысли а	1	1
387	в чисто	1	1
388	с выражением	1	1
389	проникает в	1	1
390	и больше	1	1
391	этого он	1	1
392	уже по	1	1
393	одним из	1	1
394	слово во	1	1
395	есть не	6	1
396	а уж	1	1
397	или наоборот	1	1
398	и само	1	1
399	это совершенно	4	1
400	же как	2	1
401	именно к	1	1
402	этом не	1	1
403	есть нечто	11	1
404	но она	3	1
405	и тем	13	1
406	все указанные	1	1
407	конечно и	1	1
408	кто же	1	1
409	нет то	1	1
410	литературы и	4	1
411	без труда	1	1
412	это направление	1	1
413	это действительно	1	1
414	бы то	1	1
415	за свое	1	1
416	то мы	1	1
417	а следовательно	1	1
418	или этот	1	1
419	уже нет	1	1
420	то он	2	1
421	но как	6	1
422	с самой	1	1
423	если в	1	1
424	в общем	1	1
425	нет и	2	1
426	другое и	1	1
427	учение о	3	1
428	который однако	1	1
429	к сожалению	1	1
430	но пока	1	1
431	которой они	1	1
432	внутренняя жизнь	2	1
433	однако не	3	1
434	просто как	1	1
435	в мысли	1	1
436	и словом	1	1
437	ничего и	1	1
438	всего как	1	1
439	себе не	3	1
440	о самом	1	1
441	чего же	1	1
442	объективный мир	1	1
443	так или	2	1
444	тут и	1	1
445	которые в	2	1
446	тоже не	7	1
447	в этой	10	1
448	вы меня	1	1
449	сознания с	2	1
450	другом случае	1	1
451	выражением и	1	1
452	а вовсе	1	1
453	все они	1	1
454	и если	6	1
455	вообще не	2	1
456	что она	5	1
457	оно было	1	1
458	а скорее	1	1
459	эта последняя	1	1
460	или иному	1	1
461	он должен	2	1
462	не к	1	1
463	однако он	1	1
464	ни были	1	1
465	так уж	1	1
466	говорите что	1	1
467	у пушкина	2	1
468	что ни	2	1
469	на этом	1	1
470	его можно	1	1
471	будем говорить	1	1
472	но функция	1	1
473	однако в	2	1
474	этом последнем	1	1
475	то ни	1	1
476	предмет без	1	1
477	что все	3	1
478	хочет чтобы	1	1
479	они должны	1	1
480	об этой	1	1
481	связанных с	1	1
482	себя не	1	1
483	с целью	4	1
484	кто его	1	1
485	за собою	1	1
486	с другими	2	1
487	друг другу	2	1
488	понять его	2	1
489	самих и	1	1
490	делает его	2	1
491	стоит на	1	1
492	из нее	1	1
493	нет в	1	1
494	все равно	5	1
495	в ее	3	1
496	его момент	2	1
497	романы достоевского	1	1
498	и уже	3	1
499	несмотря на	3	1
500	о чем	6	1
501	и тогда	1	1
502	остается в	1	1
503	несет в	1	1
504	поэтому здесь	1	1
505	которую мы	1	1
506	или точнее	1	1
507	для удобства	2	1
508	именно и	1	1
509	мы конечно	1	1
510	это только	2	1
511	мы говорили	4	1
512	всей истории	1	1
513	по крайней	2	1
514	без всяких	2	1
515	том и	1	1
516	с такими	2	1
517	всего его	1	1
518	можем сказать	1	1
519	того о	1	1
520	не раз	1	1
521	в таких	2	1
522	есть прежде	1	1
523	что ему	1	1
524	друг друга	1	1
525	тогда когда	1	1
526	что их	2	1
527	в основе	1	1
528	покамест только	1	1
529	сознания как	1	1
530	эта внутренняя	1	1
531	о них	1	1
532	что вы	3	1
533	иметь в	4	1
534	во всякой	2	1
535	того чтобы	9	1
536	для всего	2	1
537	это с	1	1
538	только не	3	1
539	мышления и	4	1
540	не имеет	2	1
541	и завершения	1	1
542	следовательно и	2	1
543	только и	3	1
544	только его	1	1
545	находятся в	1	1
546	этих двух	1	1
547	явление в	1	1
548	по своей	1	1
549	именно его	1	1
550	нам важно	1	1
551	связи с	5	1
552	хотя правда	1	1
553	в сознании	5	1
554	только с	1	1
555	зрение и	1	1
556	когда к	1	1
557	ему не	1	1
558	настоящего времени	1	1
559	очень часто	1	1
560	иван карамазов	1	1
561	же самое	9	1
562	его с	1	1
563	это а	1	1
564	где он	1	1
565	здесь еще	1	1
566	с голядкиным	1	1
567	но только	2	1
568	у себя	1	1
569	но по	1	1
570	с ее	1	1
571	не всякая	1	1
572	вообще во	3	1
573	для читателя	1	1
574	лучше сказать	2	1
575	а особенно	1	1
576	идет речь	1	1
577	быть еще	1	1
578	если они	1	1
579	на нее	1	1
580	почти каждый	1	1
581	очень долго	1	1
582	не с	1	1
583	здесь как	1	1
584	мы приведем	1	1
585	отождествляется с	1	1
586	мог бы	1	1
587	глубоко и	1	1
588	является в	2	1
589	поэтому в	1	1
590	был не	1	1
591	ведь вот	1	1
592	которая в	1	1
593	и вообще	4	1
594	а впрочем	1	1
595	одно это	1	1
596	разных типов	1	1
597	образ или	1	1
598	же он	1	1
599	все дело	1	1
600	здесь то	2	1
601	в смысле	1	1
602	же было	1	1
603	часто и	2	1
604	слова из	1	1
605	и хочет	1	1
606	переходить в	1	1
607	и поэтому	1	1
608	определенным образом	3	1
609	мысль не	1	1
610	который является	2	1
611	не стоит	2	1
612	достаточно глубоко	1	1
613	на что	2	1
614	можно сказать	5	1
615	кто он	1	1
616	не выходит	1	1
617	нас в	2	1
618	от него	1	1
619	он его	1	1
620	не хочется	1	1
621	является одним	1	1
622	и всю	2	1
623	и во	3	1
624	функций в	1	1
625	во втором	1	1
626	на одном	2	1
627	в языке	1	1
628	крайней мере	2	1
629	этот последний	2	1
630	быть даже	2	1
631	уже во	1	1
632	ее как	1	1
633	о предмете	2	1
634	может иметь	2	1
635	и существенно	1	1
636	поэтому все	1	1
637	они сливаются	1	1
638	одно место	1	1
639	неподвижный а	1	1
640	действительности не	1	1
641	что здесь	3	1
642	один из	4	1
643	же если	1	1
644	оно и	3	1
645	мы видим	2	1
646	различны но	1	1
647	то в	5	1
648	еще и	5	1
649	очень много	3	1
650	он уже	1	1
651	всяком случае	3	1
652	но то	1	1
653	кроме этого	1	1
654	именно на	3	1
655	с которыми	4	1
656	в качестве	2	1
657	принципом не	1	1
658	человека с	1	1
659	отражение в	1	1
660	вот что	1	1
661	раз в	1	1
662	вопроса о	2	1
663	и типов	1	1
664	еще очень	2	1
665	чем с	1	1
666	в данной	1	1
667	сознание о	1	1
668	за ним	1	1
669	мы знаем	1	1
670	мир в	1	1
671	совершенно особая	1	1
672	бы совершенно	1	1
673	в известной	1	1
674	мы находим	2	1
675	сами по	3	1
676	здесь перед	3	1
677	при всей	1	1
678	не о	2	1
679	важно для	1	1
680	но что	2	1
681	не случайно	1	1
682	но уже	5	1
683	не говорит	1	1
684	и сама	2	1
685	во всей	3	1
686	как будто	3	1
687	и делает	3	1
688	в других	5	1
689	и строго	1	1
690	о которых	3	1
691	не было	4	1
692	связан с	1	1
693	мы это	1	1
694	хоть и	1	1
695	уже при	1	1
696	или иначе	2	1
697	не обязательно	3	1
698	а именно	12	1
699	том как	2	1
700	человека а	2	1
701	он часто	2	1
702	чем он	1	1
703	надо уметь	1	1
704	но о	2	1
705	предмета но	2	1
706	на ней	1	1
707	конечно далеко	1	1
708	что для	2	1
709	предмет и	1	1
710	больше и	1	1
711	говорит о	3	1
712	от этого	1	1
713	опять к	1	1
714	ей не	1	1
715	которых мы	2	1
716	где приводятся	1	1
717	потом в	1	1
718	тоже ведь	1	1
719	однако и	3	1
720	его как	2	1
721	все время	2	1
722	а ведь	1	1
723	человек есть	1	1
724	самый факт	2	1
725	изображения в	1	1
726	не то	2	1
727	всеми своими	2	1
728	своей структуре	1	1
729	мы остановимся	1	1
730	его именно	3	1
731	что из	1	1
732	вы кажется	1	1
733	совершенно очевидно	1	1
734	но есть	2	1
735	и слово	1	1
736	в связи	4	1
737	на этой	2	1
738	бы оно	3	1
739	входить в	1	1
740	человек в	1	1
741	нами как	1	1
742	вместе с	2	1
743	и начала	2	1
744	направленность на	1	1
745	но кто	1	1
746	это те	1	1
747	зачем же	1	1
748	и потому	2	1
749	как это	6	1
750	а завтра	2	1
751	речь не	1	1
752	и понимать	1	1
753	из которых	1	1
754	к своему	1	1
755	не знал	5	1
756	быть это	1	1
757	и глубоко	1	1
758	где же	1	1
759	до настоящего	1	1
760	ли его	2	1
761	на глаз	1	1
762	или и	1	1
763	это есть	9	1
764	того не	1	1
765	трех линий	2	1
766	вокруг себя	1	1
767	указание на	4	1
768	в разгаре	1	1
769	в это	2	1
770	с очень	1	1
771	отсутствует но	1	1
772	поэтому для	2	1
773	является для	1	1
774	в основном	1	1
775	о его	2	1
776	в начале	1	1
777	входящее в	1	1
778	силу и	1	1
779	нисколько не	3	1
780	к другим	1	1
781	вещь а	1	1
782	при всем	1	1
783	но с	1	1
784	тут уже	1	1
785	известной степени	2	1
786	от человека	1	1
787	не знаем	1	1
788	для выражения	1	1
789	наш герой	1	1
790	не имея	1	1
791	мы сразу	1	1
792	и от	1	1
793	тем более	5	1
794	о котором	1	1
795	своей собственной	1	1
796	в другое	1	1
797	говорят не	1	1
798	этом уже	1	1
799	не имеется	1	1
800	в третьем	1	1
801	своего осознания	1	1
802	и ни	4	1
803	ничего общего	11	1
804	что другое	1	1
805	этот раз	2	1
806	же в	4	1
807	есть уже	1	1
808	контекста в	1	1
809	но вот	1	1
810	по поводу	4	1
811	иное чем	1	1
812	все еще	1	1
813	на их	1	1
814	по одному	1	1
815	предмете и	1	1
816	типа и	1	1
817	но оно	1	1
818	голядкин не	1	1
819	жизни и	1	1
820	а может	2	1
821	а я	1	1
822	в данную	1	1
823	это в	1	1
824	к этому	1	1
825	как на	1	1
