N	2gram	Propp_Isto_5	FransuaR
151	того же	2	3
152	есть и	1	3
153	жизни и	2	3
154	и другие	1	3
155	ту же	2	2
156	также и	1	2
157	дел и	1	2
158	мы здесь	4	2
159	на самом	1	2
160	здесь и	1	2
161	и так	1	2
162	пространства и	1	2
163	есть не	1	2
164	пока он	1	2
165	он знает	1	2
166	мы не	5	2
167	в которой	4	2
168	не совсем	6	2
169	и заставляет	1	2
170	же что	1	2
171	еще не	8	2
172	в которых	3	2
173	время в	2	2
174	по отношению	2	2
175	отношение к	1	2
176	земной и	1	2
177	в течение	2	2
178	в одной	1	2
179	перед нами	2	2
180	говорит что	1	2
181	очень распространены	1	2
182	они в	1	2
183	уже видели	1	2
184	и еще	1	2
185	в рай	2	2
186	и вот	1	2
187	старого и	1	2
188	человека в	3	2
189	что все	4	2
190	это было	2	2
191	с этим	5	2
192	мы имеем	14	2
193	которой он	2	2
194	числе и	1	2
195	в этих	6	2
196	вещи в	1	2
197	места в	1	2
198	том как	2	2
199	мы в	1	2
200	их в	3	2
201	новые и	1	2
202	на всю	1	2
203	что есть	1	2
204	дело не	1	2
205	в процессе	1	2
206	человек может	1	2
207	и всегда	1	2
208	явление в	1	2
209	прямо в	1	2
210	не знаем	3	2
211	к тому	1	2
212	они и	1	2
213	оно не	1	2
214	должен быть	2	2
215	на другой	1	2
216	в себя	3	2
217	с самого	1	2
218	в индии	4	2
219	роль в	2	2
220	на том	3	2
221	никогда не	3	2
222	здесь как	2	2
223	особенно в	2	2
224	здесь нет	1	2
225	на голову	1	2
226	находится в	2	2
227	а также	1	2
228	загробном мире	1	2
229	другими словами	1	2
230	все вещи	1	2
231	одного из	1	2
232	бы в	1	2
233	во всей	1	2
234	не видел	1	2
235	в литературе	1	2
236	того что	2	2
237	на которой	2	2
238	тот же	1	2
239	одной из	1	2
240	представлений о	7	2
241	и ее	1	2
242	уже не	11	2
243	только на	1	2
244	же в	2	2
245	свидетельствует о	1	2
246	и других	2	2
247	дает ему	3	2
248	превращаются в	2	2
249	характерно что	1	2
250	связано с	5	2
251	отношению к	2	2
252	в особенности	3	2
253	связан с	2	2
254	наказан за	1	2
255	и др	3	2
256	а на	2	2
257	а не	2	2
258	в связи	4	2
259	может иметь	1	2
260	из которых	2	2
261	по своему	1	2
262	в изображении	1	2
263	в данном	3	2
264	в состоянии	1	2
265	или в	6	2
266	у них	1	2
267	и как	3	2
268	с ним	4	2
269	в свое	2	2
270	во всяком	1	2
271	одним из	2	1
272	до него	4	1
273	человека и	2	1
274	функции в	1	1
275	сам по	1	1
276	в воду	8	1
277	самом деле	2	1
278	тех же	2	1
279	на наших	1	1
280	вряд ли	1	1
281	между двумя	1	1
282	всем что	1	1
283	с изображением	1	1
284	должна быть	1	1
285	едва ли	1	1
286	момент когда	1	1
287	его не	3	1
288	а как	2	1
289	именно к	1	1
290	одновременно в	1	1
291	представлением о	3	1
292	время как	1	1
293	они были	1	1
294	но даже	1	1
295	ему в	3	1
296	что тело	2	1
297	видим здесь	3	1
298	это время	2	1
299	он сам	1	1
300	за это	1	1
301	быть в	1	1
302	не был	1	1
303	только после	3	1
304	не без	1	1
305	то мы	1	1
306	его так	1	1
307	в ее	4	1
308	человек при	1	1
309	землю и	2	1
310	но не	5	1
311	некоторые черты	1	1
312	себе и	1	1
313	отличие от	1	1
314	что они	1	1
315	явление как	2	1
316	всего это	1	1
317	изображается с	1	1
318	в истории	4	1
319	иного характера	1	1
320	приходит на	1	1
321	души умерших	2	1
322	что во	2	1
323	другой день	1	1
324	его на	4	1
325	некоторое время	2	1
326	все остальные	1	1
327	все же	10	1
328	процессе развития	1	1
329	нами в	1	1
330	узнает что	1	1
331	в страну	1	1
332	жена и	1	1
333	увидим что	1	1
334	как таковое	2	1
335	он на	2	1
336	них он	1	1
337	и воды	1	1
338	птицы и	2	1
339	легенде о	1	1
340	несколько остановиться	1	1
341	и этим	2	1
342	он дал	1	1
343	в самом	1	1
344	героя есть	2	1
345	он в	1	1
346	думать что	1	1
347	то обстоятельство	1	1
348	еще один	2	1
349	переходит на	1	1
350	и они	2	1
351	чем его	1	1
352	античности в	1	1
353	под землей	2	1
354	но на	1	1
355	после этого	2	1
356	у древних	1	1
357	чтобы они	1	1
358	том свете	1	1
359	не как	4	1
360	том чтобы	2	1
361	ему на	1	1
362	появление в	1	1
363	в глубину	1	1
364	к хвосту	1	1
365	смысле в	1	1
366	согласно одной	1	1
367	о движении	1	1
368	с целью	1	1
369	как к	1	1
370	уже знаем	1	1
371	известно что	1	1
372	на спине	2	1
373	центральное место	1	1
374	и тем	4	1
375	за ней	2	1
376	данном случае	2	1
377	не соответствует	1	1
378	еще одно	1	1
379	в жизни	1	1
380	и находит	1	1
381	в ином	3	1
382	по всему	1	1
383	но уже	3	1
384	к которым	2	1
385	они видят	2	1
386	этого не	1	1
387	с тем	8	1
388	умершие от	1	1
389	со своими	2	1
390	и уже	1	1
391	и некоторые	1	1
392	народа и	1	1
393	не так	1	1
394	и при	2	1
395	они едут	1	1
396	всяком случае	1	1
397	в котором	1	1
398	представление о	17	1
399	и убивает	1	1
400	знаем что	6	1
401	тогда еще	1	1
402	должны были	1	1
403	в силу	1	1
404	не будем	5	1
405	а всякий	1	1
406	говорит с	1	1
407	начинается другое	1	1
408	доказывает что	1	1
409	с меня	1	1
410	же может	1	1
411	указывали что	1	1
412	по себе	2	1
413	даже в	2	1
414	при помощи	7	1
415	потустороннем мире	1	1
416	но они	1	1
417	а иногда	1	1
418	с представлением	2	1
419	она не	2	1
420	самого начала	1	1
421	эти формы	1	1
422	на котором	1	1
423	на него	8	1
424	в основе	1	1
425	в потустороннем	1	1
426	найти в	1	1
427	не видели	1	1
428	ее появление	1	1
429	правда в	1	1
430	много что	1	1
431	или как	2	1
432	из древнейших	1	1
433	по земле	1	1
434	так например	2	1
435	со своим	1	1
436	связи с	8	1
437	в сознании	1	1
438	не по	1	1
439	уже и	2	1
440	ведут в	1	1
441	что на	1	1
442	в стиле	1	1
443	издевается над	1	1
444	которые считались	1	1
445	встречается в	3	1
446	вошли в	1	1
447	в других	2	1
448	его за	1	1
449	вокруг него	1	1
450	что его	3	1
451	смерти и	1	1
452	ней уже	1	1
453	время он	1	1
454	здесь еще	3	1
455	некоторой степени	1	1
456	и о	1	1
457	на нем	1	1
458	здесь не	1	1
459	здесь также	1	1
460	нами выше	1	1
461	в средневековой	1	1
462	на той	1	1
463	так в	2	1
464	в дальнейшем	4	1
465	на свой	1	1
466	с собой	1	1
467	здесь он	2	1
468	не трудно	1	1
469	чем выше	1	1
470	нам необходимо	1	1
471	женщин они	1	1
472	древнейшая форма	1	1
473	об этом	2	1
474	в глубине	1	1
475	образом в	2	1
476	иного порядка	1	1
477	в таком	1	1
478	его сам	1	1
479	уже были	1	1
480	язык и	2	1
481	и что	8	1
482	утверждает что	1	1
483	в которое	1	1
484	в различных	2	1
485	употребляются в	1	1
486	нас от	1	1
487	распространение в	1	1
488	образом мы	2	1
489	это предметы	1	1
490	он умер	1	1
491	один момент	1	1
492	доходит до	1	1
493	в тело	1	1
494	от них	2	1
495	этот момент	1	1
496	в другой	3	1
497	наконец в	1	1
498	тот момент	1	1
499	с неба	1	1
500	также в	1	1
501	представления о	3	1
502	в ту	1	1
503	ряд других	1	1
504	и она	3	1
505	в него	5	1
506	видим что	5	1
507	куда она	1	1
508	это наиболее	1	1
509	что один	1	1
510	мы увидим	5	1
511	ли он	2	1
512	огонь в	2	1
513	во всем	2	1
514	и рассказ	1	1
515	спускается в	1	1
516	сказали что	1	1
517	целого и	1	1
518	еще и	1	1
519	падает на	1	1
520	сына и	1	1
521	он уже	1	1
522	явлений это	1	1
523	нового рождения	1	1
524	изнутри и	2	1
525	себя в	6	1
526	это основная	1	1
527	так что	2	1
528	и всякий	1	1
529	в виде	9	1
530	есть этот	1	1
531	него и	5	1
532	здесь же	1	1
533	во втором	1	1
534	или даже	1	1
535	на север	1	1
536	в загробном	1	1
537	в воздух	1	1
538	его и	2	1
539	одно из	1	1
540	себе в	1	1
541	руки и	1	1
542	ведь это	1	1
543	это место	1	1
544	слова в	1	1
545	нет никаких	1	1
546	иногда и	1	1
547	до некоторой	1	1
548	него это	1	1
549	небе и	1	1
550	не говорит	1	1
551	ставят на	1	1
552	этих представлений	1	1
553	также имеется	1	1
554	ее на	1	1
555	само собой	1	1
556	известных нам	1	1
557	которого служит	1	1
558	но эти	3	1
559	возможно что	1	1
560	и даже	1	1
561	надевает на	2	1
562	животное и	1	1
563	и из	3	1
564	как только	1	1
565	как у	2	1
566	что человек	1	1
567	здесь в	1	1
568	уходит в	1	1
569	такое же	2	1
570	в бочке	6	1
571	мы еще	1	1
572	в античной	1	1
573	по всей	1	1
574	к ее	1	1
575	мира это	1	1
576	или о	1	1
577	четырьмя первыми	1	1
578	героя и	3	1
579	говорит о	2	1
580	превращается в	7	1
581	и стал	2	1
582	попал в	2	1
583	вход в	1	1
584	он пожирает	1	1
585	один из	2	1
586	обстоятельство что	1	1
587	о чем	2	1
588	литература в	1	1
589	некоторых его	1	1
590	этим и	1	1
591	но оно	3	1
592	связь с	8	1
593	нет ничего	1	1
594	связь все	1	1
595	в частности	7	1
596	него в	1	1
597	не были	1	1
598	в переводе	1	1
599	на голове	1	1
600	второго лица	1	1
601	как это	1	1
602	относятся к	1	1
603	к себе	1	1
604	xix века	1	1
605	ним как	1	1
606	которое по	1	1
607	ибо оно	1	1
608	знать что	1	1
609	с некоторыми	1	1
610	такого рода	1	1
611	мы остановимся	1	1
612	в тех	1	1
613	и там	1	1
614	к образу	1	1
615	в тот	1	1
616	бросается в	2	1
617	с этой	2	1
618	вверх и	1	1
619	не касается	1	1
620	сейчас же	1	1
621	является для	1	1
622	облик его	1	1
623	гл viii	1	1
624	почетом и	1	1
625	в основном	4	1
626	только для	1	1
627	и таким	2	1
628	из ряда	1	1
629	происшедший в	1	1
630	в одно	2	1
631	это уже	2	1
632	где и	1	1
633	как каждый	1	1
634	его нет	1	1
635	за нее	1	1
636	души в	1	1
637	от него	1	1
638	подробном анализе	1	1
639	падают на	1	1
640	мертвых и	1	1
641	указывает на	1	1
642	чем же	1	1
643	и целый	1	1
644	с ней	2	1
645	на смену	4	1
646	сказать что	2	1
647	то здесь	2	1
648	тело человека	1	1
649	к его	2	1
650	нет но	1	1
651	героя в	9	1
652	всех других	1	1
653	что под	1	1
654	из этого	1	1
655	формы его	1	1
656	ней то	1	1
657	в каком	1	1
658	также не	2	1
659	ее в	2	1
660	в своих	1	1
661	бы думать	1	1
662	как на	1	1
663	они не	3	1
