N	2gram	Voloshinov_1	Problema
309	с этим	2	2
310	дает нам	1	2
311	и нет	2	2
312	когда он	1	2
313	не являются	1	2
314	даже просто	1	2
315	тем же	3	2
316	мертвых душ	3	2
317	себе не	1	2
318	что слово	1	2
319	в которой	7	2
320	не будем	1	2
321	мы сразу	1	2
322	он в	1	2
323	заключенной в	1	2
324	с их	1	2
325	бы только	1	2
326	в наших	1	2
327	сравнению с	1	2
328	время и	1	2
329	слова а	1	2
330	всех этих	1	2
331	широком смысле	1	2
332	же сколько	1	2
333	в другом	1	2
334	зрения на	2	2
335	ведь в	3	2
336	для них	2	2
337	нашего исследования	2	2
338	в слове	3	2
339	во внимание	1	2
340	мы видели	5	2
341	в этих	2	2
342	и при	2	2
343	имели в	2	2
344	этого необходимо	1	2
345	в котором	3	2
346	с точки	5	2
347	по сравнению	1	2
348	в их	1	2
349	что вся	2	2
350	мы говорили	2	2
351	бы мы	3	2
352	является в	1	2
353	мы теперь	1	2
354	однако в	2	2
355	в отношении	2	2
356	при условии	2	2
357	с которой	1	2
358	с теми	1	2
359	дело не	1	2
360	в процессе	6	2
361	случаях не	1	2
362	в основе	2	2
363	но что	3	2
364	будет уже	1	2
365	и всегда	1	2
366	в самой	1	2
367	слова как	2	2
368	и после	1	2
369	ничто не	1	2
370	и искусства	1	2
371	является ни	1	2
372	что оно	3	2
373	что при	1	2
374	и сами	1	2
375	определенным образом	1	2
376	структуру и	1	2
377	смысл но	1	2
378	только то	1	2
379	и знак	1	2
380	свое произведение	1	2
381	на отдельные	2	2
382	и во	1	2
383	мы ни	3	2
384	природы и	2	2
385	и следовательно	5	2
386	только он	3	2
387	знак но	1	2
388	даже если	1	2
389	себя в	4	2
390	к какому	1	2
391	да еще	2	2
392	своим собственным	1	2
393	в нашей	1	2
394	ведь если	2	2
395	в начале	3	2
396	является не	1	2
397	из них	3	2
398	роль и	1	2
399	не будут	1	2
400	произведения и	1	2
401	от тех	1	2
402	друг друга	2	2
403	от того	3	2
404	само собой	4	2
405	друга и	1	2
406	были бы	4	2
407	даже не	1	2
408	нам не	1	2
409	до сих	1	2
410	именно в	1	2
411	а с	5	2
412	ничем не	1	2
413	у человека	2	2
414	о чем	1	2
415	действительности как	1	2
416	в частности	3	2
417	эти слова	8	2
418	вместе с	5	2
419	как это	5	2
420	из которых	3	2
421	по своему	3	2
422	он будет	1	2
423	не дана	1	2
424	сих пор	2	2
425	этой самой	1	2
426	и для	3	2
427	только тогда	2	2
428	в результате	1	2
429	другое дело	1	2
430	а к	2	2
431	к одной	1	2
432	нашем смысле	1	2
433	вот это	1	2
434	у них	2	2
435	бы в	5	2
436	возможно также	1	2
437	все они	1	2
438	от всякого	1	2
439	это так	1	2
440	значения этого	1	1
441	произведения но	1	1
442	слова которые	1	1
443	одним из	1	1
444	явлений природы	1	1
445	и определенного	1	1
446	не остается	1	1
447	он может	1	1
448	речи во	2	1
449	показаться что	2	1
450	мы имели	2	1
451	намекает на	2	1
452	чего не	1	1
453	возможно ли	1	1
454	символами и	1	1
455	его чрезвычайно	1	1
456	значение он	1	1
457	в конкретном	1	1
458	что эти	2	1
459	от которых	2	1
460	собственном смысле	1	1
461	и этот	1	1
462	те времена	1	1
463	той же	5	1
464	из всех	1	1
465	например в	1	1
466	языка с	1	1
467	знаком но	1	1
468	характер его	1	1
469	словами в	1	1
470	и само	3	1
471	не сможем	1	1
472	бы изобразить	1	1
473	вопрос о	2	1
474	до такой	1	1
475	из главнейших	1	1
476	нам в	3	1
477	именно к	1	1
478	благодаря тому	1	1
479	которое не	2	1
480	то смысл	1	1
481	и он	2	1
482	который может	1	1
483	не нужно	2	1
484	и на	6	1
485	между собой	2	1
486	это возможно	1	1
487	ней как	1	1
488	мысли и	1	1
489	совершенно другое	1	1
490	бы не	2	1
491	то мы	3	1
492	видели что	3	1
493	он говорит	1	1
494	легкой и	1	1
495	и все-таки	2	1
496	рассчитано на	1	1
497	теряет свой	1	1
498	в сторону	1	1
499	значением и	1	1
500	случай когда	2	1
501	ответ на	2	1
502	стал для	2	1
503	себе и	2	1
504	отличаются от	1	1
505	относится к	2	1
506	требует и	1	1
507	всю эту	1	1
508	в истории	1	1
509	всего мы	1	1
510	если она	1	1
511	независимо от	5	1
512	что именно	3	1
513	однако не	1	1
514	и художественного	1	1
515	что всякое	3	1
516	более или	1	1
517	как таковое	2	1
518	от этого	1	1
519	именно эта	1	1
520	чего же	2	1
521	или иную	3	1
522	человеком в	2	1
523	сливается с	1	1
524	моментами этого	1	1
525	в литературном	1	1
526	из этих	1	1
527	о добродетели	1	1
528	остановиться на	1	1
529	тому же	2	1
530	но ведь	6	1
531	имеет для	1	1
532	как он	1	1
533	вообще не	1	1
534	на его	5	1
535	том какую	1	1
536	связанные с	2	1
537	а скорее	1	1
538	о которой	1	1
539	соприкасается с	1	1
540	наконец мы	1	1
541	и общее	1	1
542	перестает быть	1	1
543	отдельных слов	1	1
544	уже видели	2	1
545	и когда	2	1
546	добродетель и	1	1
547	этого вопроса	1	1
548	не к	3	1
549	слово или	2	1
550	возникновения и	2	1
551	нашего времени	1	1
552	можно даже	1	1
553	приходим к	1	1
554	так например	1	1
555	действительности на	1	1
556	не должно	2	1
557	это конечно	1	1
558	здесь мы	3	1
559	однако все	1	1
560	этим самым	1	1
561	речи или	1	1
562	нам остается	1	1
563	конечно в	1	1
564	лишь в	4	1
565	двух моментов	1	1
566	наше сознание	1	1
567	в него	1	1
568	может стать	2	1
569	бы нам	2	1
570	то все	1	1
571	и соответствующие	1	1
572	и дает	1	1
573	литературном произведении	1	1
574	в жизни	2	1
575	этом мы	3	1
576	был только	1	1
577	со своими	1	1
578	не всегда	2	1
579	в своих	2	1
580	которой он	1	1
581	и того	1	1
582	или менее	1	1
583	можем выделить	1	1
584	к тем	1	1
585	от своего	1	1
586	ведь когда	1	1
587	понимает что	1	1
588	наших дней	1	1
589	мы конечно	2	1
590	о той	1	1
591	на месте	1	1
592	и благодаря	1	1
593	мы называем	4	1
594	на свою	1	1
595	оказывается что	1	1
596	не как	1	1
597	слова мы	2	1
598	группы значений	1	1
599	слова в	5	1
600	и той	5	1
601	и останется	1	1
602	точку зрения	3	1
603	в прямом	1	1
604	явления действительности	1	1
605	но они	1	1
606	и эти	1	1
607	речи в	1	1
608	том и	1	1
609	самой важной	1	1
610	слова ни	1	1
611	необходимо чтобы	3	1
612	вместе со	1	1
613	зрения и	1	1
614	является вполне	1	1
615	же мы	5	1
616	и вся	1	1
617	в одно	1	1
618	и какая	1	1
619	выходящее за	1	1
620	каждого отдельного	1	1
621	отражает и	2	1
622	тогда когда	1	1
623	это нам	1	1
624	слова но	3	1
625	которого он	1	1
626	мы все	1	1
627	говорить что	1	1
628	о них	1	1
629	опираться на	1	1
630	иметь в	1	1
631	одной и	2	1
632	к такому	1	1
633	того чтобы	7	1
634	только не	1	1
635	и никогда	1	1
636	форме оно	1	1
637	мы перестаем	1	1
638	они являются	1	1
639	и метафоры	1	1
640	это слово	2	1
641	на него	4	1
642	до того	3	1
643	вполне определенным	1	1
644	представлять себе	1	1
645	от их	2	1
646	являются не	1	1
647	не могут	1	1
648	и часто	1	1
649	хотя конечно	1	1
650	как некое	1	1
651	утверждать что	1	1
652	гордость и	1	1
653	двуглавого орла	1	1
654	из всего	2	1
655	таких словах	1	1
656	факт что	1	1
657	быть может	3	1
658	но при	3	1
659	это само	2	1
660	в собственном	1	1
661	что всякая	1	1
662	являются и	1	1
663	говорили что	1	1
664	отвлечься от	1	1
665	в дальнейшем	2	1
666	только отражает	1	1
667	вполне определенное	1	1
668	котором мы	1	1
669	словах как	1	1
670	целое как	1	1
671	развития языка	1	1
672	которыми мы	1	1
673	мог бы	1	1
674	к самой	1	1
675	это даже	1	1
676	в которые	1	1
677	понятно что	1	1
678	поэтому в	1	1
679	знак поэтому	1	1
680	бы даже	1	1
681	значений например	1	1
682	только так	1	1
683	и молот	1	1
684	чтобы его	1	1
685	и поэтому	3	1
686	и та	1	1
687	язык и	9	1
688	но мы	2	1
689	в глаза	1	1
690	хочет сказать	1	1
691	почему же	2	1
692	звуковой комплекс	1	1
693	к одному	1	1
694	все его	1	1
695	будем называть	2	1
696	связь между	2	1
697	отдельными моментами	1	1
698	которой мы	4	1
699	образом если	1	1
700	этих слов	3	1
701	является ее	1	1
702	или иными	1	1
703	нуждается в	2	1
704	и стала	1	1
705	и которое	1	1
706	полного тождества	1	1
707	бы и	2	1
708	тот момент	1	1
709	из нескольких	1	1
710	что бы	1	1
711	происходит только	1	1
712	все время	5	1
713	в литературе	1	1
714	наконец и	1	1
715	и соответствующая	1	1
716	слов или	2	1
717	эту точку	1	1
718	характеры и	1	1
719	словами мы	1	1
720	дело с	1	1
721	говорили выше	1	1
722	словом и	3	1
723	и действительно	1	1
724	он уже	1	1
725	их мы	2	1
726	всех его	2	1
727	что нам	1	1
728	или несколько	2	1
729	же он	1	1
730	где они	1	1
731	для всех	2	1
732	испытание и	1	1
733	и событий	1	1
734	не можем	1	1
735	и политической	1	1
736	если и	1	1
737	или не	1	1
738	языка как	1	1
739	свидетельствует о	1	1
740	время является	1	1
741	предмет или	2	1
742	но возможно	1	1
743	в душе	2	1
744	произносим слово	1	1
745	глаза и	2	1
746	ту или	3	1
747	был бы	1	1
748	себе в	2	1
749	и художественно	1	1
750	цели и	1	1
751	не выражает	1	1
752	в одном	3	1
753	они сами	1	1
754	и перестает	1	1
755	у него	1	1
756	отметить что	1	1
757	заметить что	2	1
758	образом не	1	1
759	в руки	1	1
760	к той	1	1
761	явления природы	3	1
762	не обладает	2	1
763	для того	9	1
764	когда во	1	1
765	проявлений и	1	1
766	нами не	1	1
767	с общим	1	1
768	связан с	1	1
769	значений в	1	1
770	художественной действительности	1	1
771	мы это	1	1
772	вовсе и	1	1
773	же самым	1	1
774	и эту	2	1
775	от этих	1	1
776	собой разумеется	2	1
777	может показаться	3	1
778	такое же	1	1
779	души и	1	1
780	в живом	3	1
781	конечно нет	1	1
782	даже на	2	1
783	которых мы	1	1
784	зависит от	2	1
785	правда и	1	1
786	к таким	1	1
787	нами только	1	1
788	речи это	2	1
789	была бы	1	1
790	их как	1	1
791	там где	1	1
792	каких бы	1	1
793	особенностей и	1	1
794	будет иметь	2	1
795	его форме	1	1
796	обычно называется	1	1
797	нет в	1	1
798	здесь является	1	1
799	исследования мы	1	1
800	тот факт	1	1
801	поэтому если	1	1
802	этих предметов	1	1
803	перейти в	2	1
804	не одно	1	1
805	к своему	4	1
806	который мы	2	1
807	однако эти	1	1
808	смысле этого	2	1
809	перестаем понимать	1	1
810	для возникновения	1	1
811	обязанности и	1	1
812	в первой	2	1
813	слов в	4	1
814	серп и	2	1
815	так трудно	1	1
816	для тех	1	1
817	еще раз	1	1
818	в гораздо	1	1
819	действительность в	1	1
820	структуру в	1	1
821	как предмет	1	1
822	в смысловом	1	1
823	и развития	3	1
824	ведь и	2	1
825	момент что	1	1
826	но для	3	1
827	другой и	1	1
828	и общественной	1	1
829	действительность не	1	1
830	тому или	1	1
831	является как	1	1
832	чтобы этот	1	1
833	в более	1	1
834	тех случаях	2	1
835	одного и	1	1
836	случаях когда	2	1
837	указать на	1	1
838	не существует	4	1
839	или иному	1	1
840	о котором	1	1
841	это как	1	1
842	в те	1	1
843	не с	3	1
844	которого она	1	1
845	но еще	1	1
846	составляющих его	1	1
847	не должен	2	1
848	у которого	5	1
849	от всего	1	1
850	зрения в	2	1
851	и резко	1	1
852	скажем что	1	1
853	вполне достаточно	1	1
854	несмотря на	2	1
855	бросается в	1	1
856	здесь даже	1	1
857	кроме самого	1	1
858	речь но	2	1
859	или других	1	1
860	только как	1	1
861	действительности мы	1	1
862	то хотя	1	1
863	равно как	2	1
864	является и	1	1
865	природы или	4	1
866	значение не	1	1
867	указывают на	1	1
868	вполне понятно	1	1
869	к этому	2	1
870	мы приходим	1	1
