N	2gram	Vygotskiy__1	DiskursI
401	можно только	1	1
402	строго говоря	1	1
403	поэтому в	1	1
404	в эпоху	1	1
405	и даже	6	1
406	с ним	2	1
407	отдельной личности	2	1
408	не дай	1	1
409	вместе почему	1	1
410	все дело	2	1
411	о нем	1	1
412	и здесь	2	1
413	с действием	1	1
414	никак не	4	1
415	и что	8	1
416	может не	1	1
417	самому себе	2	1
418	аналогии с	1	1
419	в значительной	1	1
420	нас в	2	1
421	не заключает	1	1
422	и во	2	1
423	в быт	1	1
424	в конечном	3	1
425	и вследствие	1	1
426	рассказа и	1	1
427	самый процесс	1	1
428	по двум	1	1
429	восприятии и	2	1
430	грань между	1	1
431	таким путем	2	1
432	существенную роль	1	1
433	исторического развития	1	1
434	из нескольких	1	1
435	слов и	1	1
436	и следовательно	2	1
437	является результатом	1	1
438	как она	2	1
439	и мир	1	1
440	всякое произведение	2	1
441	именно о	1	1
442	сводить к	1	1
443	традиции в	1	1
444	действующих лиц	1	1
445	и так	4	1
446	нужно и	1	1
447	в тумане	1	1
448	отдельных лиц	5	1
449	так что	5	1
450	же и	1	1
451	для всех	4	1
452	лиц с	1	1
453	одном и	1	1
454	только на	3	1
455	а напротив	1	1
456	себя и	2	1
457	в поэзии	2	1
458	во втором	1	1
459	не дает	2	1
460	законченной и	1	1
461	оно приобретает	1	1
462	в книге	2	1
463	и их	2	1
464	всяком случае	6	1
465	могло бы	4	1
466	содержания и	1	1
467	вовсе не	6	1
468	содержание и	1	1
469	в состоянии	3	1
470	для меня	1	1
471	может служить	1	1
472	случае не	2	1
473	при отсутствии	1	1
474	как такового	1	1
475	и оценки	1	1
476	в других	1	1
477	не обладает	2	1
478	но из	1	1
479	того что	10	1
480	случае так	1	1
481	точек зрения	3	1
482	о влиянии	1	1
483	этот тезис	1	1
484	о своем	1	1
485	и между	1	1
486	еще и	1	1
487	и др	1	1
488	между ними	1	1
489	поэзии и	2	1
490	близко к	1	1
491	он описывает	1	1
492	другие как	1	1
493	на этот	1	1
494	и составляет	2	1
495	что стихотворение	1	1
496	до конца	6	1
497	не между	1	1
498	существенно для	1	1
499	его как	1	1
500	с конца	1	1
501	поскольку речь	1	1
502	все то	3	1
503	там где	4	1
504	и том	1	1
505	должна была	2	1
506	на чем	1	1
507	как это	4	1
508	всем что	1	1
509	в особенности	1	1
510	из которых	3	1
511	и столь	1	1
512	следует указать	1	1
513	по своему	1	1
514	пророк пушкина	1	1
515	и полное	1	1
516	применении к	2	1
517	и там	2	1
518	им с	2	1
519	представление будто	1	1
520	исходя из	3	1
521	в это	1	1
522	даже в	2	1
523	слова и	1	1
524	автором и	1	1
525	и от	2	1
526	той мере	1	1
527	оба они	1	1
528	но для	1	1
529	один из	4	1
530	но с	1	1
531	в стихотворении	1	1
532	формы и	5	1
533	записок охотника	1	1
534	от субъекта	1	1
535	его не	2	1
536	конечно же	1	1
537	когда он	2	1
538	обращается к	1	1
539	стороны в	1	1
540	будто бы	2	1
541	по самой	2	1
542	ни было	1	1
543	же в	1	1
544	в искусстве	4	1
545	человека не	3	1
546	даже при	1	1
547	в готовом	1	1
548	одной из	1	1
549	поэта он	1	1
550	сказать что	7	1
551	не быть	2	1
552	он представляет	1	1
553	системы а	1	1
554	одновременно и	1	1
555	бы его	1	1
556	написать роман	1	1
557	при изучении	1	1
558	из этого	2	1
559	только о	2	1
560	в какой	5	1
561	включает в	1	1
562	к другим	2	1
563	нас не	1	1
564	во всяком	8	1
565	том числе	1	1
