N	2gram	Tiupa_Narr_2	Psycholo
108	все эти	3	4
109	раз в	2	4
110	в себе	8	4
111	в нем	5	4
112	при этом	14	4
113	здесь мы	1	4
114	не мог	1	4
115	не могли	1	4
116	что с	2	4
117	одна из	3	4
118	из него	1	4
119	никогда не	6	4
120	в самой	1	4
121	как будто	1	4
122	когда в	1	4
123	в виду	1	4
124	что и	2	4
125	с той	1	4
126	только в	11	4
127	не можем	1	4
128	у него	6	4
129	и даже	3	4
130	обратиться к	2	4
131	по своему	2	4
132	в течение	2	4
133	того что	6	4
134	и для	3	4
135	этих героев	1	4
136	в свою	2	4
137	сказать что	3	4
138	который не	1	4
139	ее в	1	4
140	в своих	2	4
141	того же	1	3
142	едва ли	3	3
143	по его	2	3
144	оба эти	1	3
145	и к	6	3
146	но в	6	3
147	из этих	2	3
148	не к	4	3
149	у читателя	1	3
150	состоит в	12	3
151	что все	1	3
152	конечно в	1	3
153	бы в	2	3
154	и тем	5	3
155	ни в	1	3
156	далеко не	5	3
157	в такой	1	3
158	она в	1	3
159	место в	5	3
160	всякий раз	2	3
161	деле когда	1	3
162	бы не	1	3
163	в то	5	3
164	в плане	1	3
165	в основе	1	3
166	как только	1	3
167	где он	1	3
168	басни крылова	1	3
169	и о	1	3
170	каждого из	1	3
171	наряду с	1	3
172	эти два	2	3
173	здесь не	2	3
174	тем что	1	3
175	что не	1	3
176	то и	3	3
177	в речи	1	3
178	это только	1	3
179	когда она	1	3
180	но это	2	3
181	все это	1	3
182	одновременно и	1	3
183	а я	1	3
184	к этому	1	3
185	как на	2	3
186	в таком	3	3
187	не иначе	1	2
188	отношения к	1	2
189	например в	1	2
190	с с	1	2
191	на самом	2	2
192	он может	2	2
193	по преимуществу	1	2
194	все те	2	2
195	той же	2	2
196	и ничего	1	2
197	нам в	3	2
198	между собой	3	2
199	столь же	2	2
200	его словам	1	2
201	бы она	1	2
202	совершенно прав	1	2
203	в общем	1	2
204	очевидно что	1	2
205	не просто	1	2
206	отнюдь не	4	2
207	в одной	1	2
208	что именно	1	2
209	как к	3	2
210	это был	2	2
211	и наконец	1	2
212	со своей	2	2
213	представляет собой	16	2
214	не могла	1	2
215	в силу	4	2
216	и по	3	2
217	в нее	1	2
218	будто автор	1	2
219	и уже	4	2
220	автора и	1	2
221	своем роде	1	2
222	как все	1	2
223	его мнению	1	2
224	признать что	1	2
225	но он	2	2
226	но они	1	2
227	и более	2	2
228	их в	1	2
229	в этих	1	2
230	нет никакого	1	2
231	дело не	1	2
232	вытекает из	1	2
233	ничего не	6	2
234	находятся в	1	2
235	в противоречие	1	2
236	к ней	3	2
237	ли это	1	2
238	у нас	2	2
239	не могут	1	2
240	с ее	1	2
241	не могу	2	2
242	данном случае	6	2
243	для читателя	1	2
244	то время	1	2
245	по аналогии	1	2
246	этого как	1	2
247	том как	2	2
248	со стороны	6	2
249	внимание к	1	2
250	с ним	4	2
251	из басни	1	2
252	при такой	1	2
253	внимание на	3	2
254	определенного характера	1	2
255	но мы	1	2
256	той степени	1	2
257	аналогии с	1	2
258	и во	1	2
259	он прямо	1	2
260	что только	1	2
261	с каждым	1	2
262	должен был	2	2
263	по мнению	1	2
264	узнаем что	2	2
265	этого рассказа	2	2
266	со всеми	2	2
267	в качестве	14	2
268	есть в	1	2
269	уже не	4	2
270	своих героев	2	2
271	или не	1	2
272	в виде	2	2
273	по выражению	1	2
274	одно из	2	2
275	для него	4	2
276	всяком случае	1	2
277	могло бы	2	2
278	иначе как	1	2
279	в конце	4	2
280	но что	1	2
281	заметить что	1	2
282	следует понимать	1	2
283	представляют собой	2	2
284	сам себя	1	2
285	как же	1	2
286	а с	2	2
287	говорит о	2	2
288	однако и	1	2
289	уже давно	1	2
290	к его	3	2
291	противоречие с	1	2
292	к себе	7	2
293	хотя бы	2	2
294	к своему	2	2
295	в данном	10	2
296	есть только	1	2
297	что же	1	2
298	в первой	1	2
299	реакции на	1	2
300	том смысле	1	2
301	с этой	3	2
302	благодаря этому	1	2
303	своей жизни	1	2
304	только что	2	2
305	же в	4	2
306	так же	2	2
307	его к	1	2
308	нам не	1	2
309	имеет место	2	2
310	они не	2	2
311	можно назвать	2	2
312	во всяком	1	2
313	а между	1	1
314	о героях	1	1
315	у гоголя	1	1
316	же как	2	1
317	в движение	1	1
318	относится и	1	1
319	с кем	1	1
320	в сердце	2	1
321	и потому	1	1
322	словами и	1	1
323	это и	1	1
324	так у	1	1
325	фон для	1	1
326	только эти	2	1
327	из его	1	1
328	этой своей	2	1
329	в зависимости	1	1
330	что мы	1	1
331	говоря мы	1	1
332	сказку в	1	1
333	мы имеем	3	1
334	от первой	1	1
335	к единичному	1	1
336	это означает	1	1
337	не столько	5	1
338	на себя	1	1
339	на практике	1	1
340	и другая	1	1
341	что можно	1	1
342	совершенно чужда	1	1
343	и он	2	1
344	еще не	2	1
345	здесь нет	1	1
346	не имел	1	1
347	можно не	1	1
348	я на	1	1
349	в чем	2	1
350	с его	3	1
351	но не	3	1
352	мы будем	1	1
353	тоска в	1	1
354	именно на	1	1
355	в сторону	1	1
356	не все	2	1
357	присутствует в	2	1
358	отношение к	1	1
359	иначе не	1	1
360	отличие от	5	1
361	определяется не	1	1
362	относится к	1	1
363	как говорит	1	1
364	перед читателем	1	1
365	определенным характером	1	1
366	хотя и	5	1
367	между двумя	1	1
368	имеет в	1	1
369	более или	1	1
370	в действительности	1	1
371	о самом	1	1
372	есть на	1	1
373	то в	1	1
374	для которого	1	1
375	в себя	4	1
376	ситуации в	1	1
377	благодаря этим	2	1
378	очень много	1	1
379	конца а	1	1
380	всей своей	2	1
381	или чаще	1	1
382	в известном	3	1
383	рассказ о	1	1
384	зависимости от	1	1
385	ее как	1	1
386	не следует	3	1
387	образом для	1	1
388	к герою	1	1
389	к фабуле	1	1
390	этого характера	1	1
391	когда все	2	1
392	который часто	1	1
393	и читателя	2	1
394	не обнаруживается	2	1
395	факт который	1	1
396	подобно тому	2	1
397	смысле как	1	1
398	что дети	1	1
399	ее жизни	1	1
400	так близко	1	1
401	этом последнем	1	1
402	не будет	2	1
403	себя мы	1	1
404	то чтобы	2	1
405	есть все	1	1
406	она оказывается	2	1
407	только не	2	1
408	и с	1	1
409	того или	3	1
410	есть не	1	1
411	для нее	1	1
412	это не	3	1
413	всю свою	1	1
414	в итоге	3	1
415	в жизни	6	1
416	но уже	1	1
417	роли и	1	1
418	бы оказаться	1	1
419	все было	1	1
420	характера у	1	1
421	в слове	3	1
422	о чем	2	1
423	должно быть	1	1
424	обратимся к	1	1
425	еще раз	1	1
426	было не	1	1
427	или менее	1	1
428	о ком	1	1
429	именно он	1	1
430	было ее	1	1
431	позиций которые	1	1
432	это сообщение	1	1
433	таким же	1	1
434	представить себе	3	1
435	не зависит	2	1
436	в следующем	1	1
437	это делает	1	1
438	не от	1	1
439	мысли и	1	1
440	от себя	1	1
441	это сделал	1	1
442	второй раз	1	1
443	однако в	2	1
444	теперь я	1	1
445	ему как	1	1
446	можно ли	1	1
447	как будет	1	1
448	бывает в	1	1
449	человек и	1	1
450	с которой	1	1
451	в людях	1	1
452	как о	2	1
453	принадлежат к	1	1
454	и притом	1	1
455	на него	5	1
456	не по	1	1
457	второго плана	1	1
458	читаем что	1	1
459	как показывают	1	1
460	это еще	1	1
461	не могло	2	1
462	того и	1	1
463	возможно и	1	1
464	что ни	1	1
465	собой то	1	1
466	как время	1	1
467	к вам	1	1
468	смешивать с	1	1
469	с таким	2	1
470	этом отношении	3	1
471	одним из	1	1
472	у меня	2	1
473	и оно	1	1
474	ни о	1	1
475	раскрывается в	1	1
476	но напротив	1	1
477	евгении онегине	1	1
478	так а	3	1
479	того о	1	1
480	что является	1	1
481	что при	1	1
482	в каждой	2	1
483	правило не	1	1
484	характера по	1	1
485	рассказа является	1	1
486	и весело	1	1
487	но по	1	1
488	то она	1	1
489	но при	4	1
490	действующие лица	1	1
491	причина этого	1	1
492	характер и	3	1
493	мысль о	2	1
494	роль в	2	1
495	на свой	2	1
496	можно было	2	1
497	так и	9	1
498	те же	2	1
499	не с	1	1
500	в споре	1	1
501	которая была	1	1
502	не оказывается	2	1
503	во все	1	1
504	в результате	2	1
505	ничего подобного	1	1
506	по сравнению	1	1
507	всегда имеет	1	1
508	читателя к	1	1
509	бы рассказать	1	1
510	у нее	4	1
511	нравственной истины	1	1
512	может не	1	1
513	можно сказать	6	1
514	основе своей	1	1
515	времени в	1	1
516	в евгении	1	1
517	это было	1	1
518	в конечном	3	1
519	нет это	1	1
520	о действии	1	1
521	вся суть	1	1
522	этот момент	1	1
523	или иначе	2	1
524	что человек	1	1
525	в глазах	4	1
526	в форме	5	1
527	в другой	1	1
528	еще более	1	1
529	вслед за	6	1
530	выше в	1	1
531	следовало бы	1	1
532	что искусство	1	1
533	и она	1	1
534	его рассказа	1	1
535	по содержанию	1	1
536	и разрешается	1	1
537	быть и	1	1
538	но с	1	1
539	присущими ей	1	1
540	простым и	1	1
541	этот вопрос	1	1
542	дело с	2	1
543	вперед и	1	1
544	будто бы	1	1
545	героического эпоса	1	1
546	сказано все	1	1
547	характер ее	1	1
548	ряде случаев	1	1
549	и у	4	1
550	только на	2	1
551	ни одного	1	1
552	в нашей	1	1
553	в начале	2	1
554	или читатель	1	1
555	он однако	1	1
556	участие в	2	1
557	не будут	1	1
558	и их	1	1
559	эти три	1	1
560	в прозе	1	1
561	выводит из	1	1
562	тому же	4	1
563	не о	1	1
564	нашего восприятия	1	1
565	каждый из	1	1
566	не говорит	1	1
567	каждого слова	1	1
568	к той	1	1
569	так легко	1	1
570	образом что	1	1
571	в других	2	1
572	бы это	1	1
573	на стороне	2	1
574	степени в	1	1
575	построена так	1	1
576	именно как	1	1
577	на второй	2	1
578	только у	1	1
579	мы привыкли	1	1
580	как у	4	1
581	именно в	2	1
582	догадаться что	1	1
583	а именно	1	1
584	к которому	2	1
585	чем он	1	1
586	тому как	2	1
587	в отличие	5	1
588	после себя	1	1
589	важное и	1	1
590	превращается в	2	1
591	полагал что	1	1
592	и опять	2	1
593	и составляет	1	1
594	ничем не	1	1
595	в рассказе	4	1
596	зависит от	2	1
597	с конца	1	1
598	на эту	1	1
599	когда же	2	1
600	жизни тогда	1	1
601	ее своим	1	1
602	если не	2	1
603	как именно	1	1
604	виде в	1	1
605	вступает в	2	1
606	в частности	11	1
607	о себе	1	1
608	и особенно	1	1
609	исходит от	1	1
610	контрасту с	1	1
611	в разговоре	1	1
612	характера и	3	1
613	что теперь	1	1
614	предположить что	1	1
615	сравнению с	1	1
616	истории не	1	1
617	он бы	1	1
618	через сеть	1	1
619	рассказа в	1	1
620	быть только	1	1
621	на свете	1	1
622	я сам	2	1
623	внимания на	1	1
624	о его	1	1
625	ни для	2	1
626	он своим	1	1
627	говоря это	2	1
628	пока еще	3	1
629	случае он	1	1
630	каждой из	1	1
631	мы всякий	1	1
632	не является	4	1
633	получает возможность	1	1
634	которых он	1	1
635	ли в	1	1
636	для автора	2	1
637	тем и	1	1
638	только тем	1	1
639	том виде	1	1
640	начала и	2	1
641	и описана	1	1
642	к одной	1	1
643	собственно говоря	2	1
644	оказались бы	1	1
645	они суть	1	1
646	было на	1	1
647	и смысл	1	1
648	иначе он	1	1
649	мы должны	1	1
650	же к	1	1
651	бы на	2	1
652	по контрасту	1	1
653	в заключительном	1	1
654	мир который	1	1
655	оказывается и	1	1
656	это все	1	1
657	в романе	1	1
658	между ними	1	1
659	и так	1	1
660	сочувствием к	1	1
661	жизни а	1	1
662	автора в	2	1
663	почему он	1	1
664	в последнем	1	1
665	или иного	3	1
666	мере в	2	1
667	сам того	1	1
668	просто не	1	1
669	жизни и	4	1
670	разговоре с	2	1
671	слушатель или	1	1
672	которая состоит	2	1
673	тем самым	5	1
674	во сне	2	1
675	все что	4	1
676	этой точки	1	1
677	гораздо более	1	1
