N	2gram	Nazirov_Tv_1	Istorich
276	они представляют	1	1
277	говорили о	1	1
278	вряд ли	2	1
279	переход от	1	1
280	говорилось выше	1	1
281	поле битвы	1	1
282	даже если	1	1
283	чего не	1	1
284	не имеют	4	1
285	был и	1	1
286	которое может	1	1
287	той же	3	1
288	их и	1	1
289	есть не	2	1
290	на тех	1	1
291	что если	1	1
292	и тут	1	1
293	он как	1	1
294	нее он	1	1
295	не заметил	1	1
296	время как	1	1
297	но она	2	1
298	принадлежит к	1	1
299	не вполне	1	1
300	но даже	1	1
301	не совсем	1	1
302	огромного количества	1	1
303	себе что	1	1
304	в ней	2	1
305	и самого	1	1
306	не от	1	1
307	сталкивается с	1	1
308	он был	1	1
309	он сам	6	1
310	что по	1	1
311	в чем	2	1
312	во всех	1	1
313	как правило	1	1
314	совершенно прав	1	1
315	тут он	1	1
316	друг на	1	1
317	не все	1	1
318	если в	2	1
319	в эти	1	1
320	а и	1	1
321	была большая	1	1
322	отчасти и	2	1
323	и я	1	1
324	как говорит	1	1
325	превращает его	1	1
326	как к	2	1
327	что как	2	1
328	на человека	1	1
329	все как	1	1
330	целый ряд	1	1
331	и наконец	2	1
332	года до	3	1
333	и к	1	1
334	и говорит	1	1
335	к чему	1	1
336	та же	4	1
337	жизни так	1	1
338	что так	1	1
339	то и	1	1
340	им в	1	1
341	особое место	1	1
342	но его	2	1
343	говорят о	1	1
344	и те	1	1
345	в жертву	1	1
346	но на	1	1
347	выражается в	1	1
348	же именно	1	1
349	в нашей	2	1
350	всех этих	1	1
351	на таком	1	1
352	же порядка	1	1
353	во главе	2	1
354	людей и	2	1
355	в нее	1	1
356	этом он	2	1
357	за то	2	1
358	им как	1	1
359	руку у	1	1
360	на ту	1	1
361	на все	1	1
362	на этой	1	1
363	она связана	1	1
364	знает что	1	1
365	дома и	1	1
366	бы нам	1	1
367	то все	1	1
368	героя от	1	1
369	форму и	1	1
370	ты мне	1	1
371	д с	1	1
372	в них	1	1
373	о которых	1	1
374	героя или	1	1
375	очень любят	1	1
376	этого персонажа	1	1
377	на друга	1	1
378	сложен и	1	1
379	и уже	1	1
380	перестает быть	1	1
381	без этой	1	1
382	бога и	2	1
383	такой же	2	1
384	и тогда	1	1
385	дает свой	1	1
386	часто в	1	1
387	этой связи	2	1
388	именно и	1	1
389	с развитием	1	1
390	в котором	6	1
391	крылья и	1	1
392	как указывает	1	1
393	как одна	1	1
394	дается в	1	1
395	образом и	1	1
396	тому что	1	1
397	человека таким	2	1
398	а от	1	1
399	власть в	1	1
400	вплоть до	1	1
401	не знающих	1	1
402	и другое	1	1
403	в то	15	1
404	а ты	1	1
405	которого он	2	1
406	и имеет	1	1
407	найти в	1	1
408	исследования на	1	1
409	преимущественно в	1	1
410	дым и	1	1
411	находятся в	1	1
412	в русском	1	1
413	к ней	2	1
414	можно сказать	2	1
415	он хочет	1	1
416	ее с	1	1
417	со своим	1	1
418	до того	1	1
419	него было	1	1
420	и делает	1	1
421	в основе	2	1
422	однако это	1	1
423	сказал он	1	1
424	одним из	4	1
425	его свойства	1	1
426	сюжета в	1	1
427	вот в	2	1
428	обращается к	1	1
429	один раз	1	1
430	в момент	4	1
431	сравнительно с	1	1
432	к тому	2	1
433	а что	2	1
434	где он	2	1
435	и это	1	1
436	яркий образ	1	1
437	с ее	3	1
438	меня в	1	1
439	бежать от	1	1
440	приводит к	2	1
441	роль в	1	1
442	поэтому мы	1	1
443	в глаза	2	1
444	котором нет	1	1
445	особенно в	1	1
446	здесь нет	2	1
447	делает это	1	1
448	за волосы	1	1
449	во второй	2	1
450	жизнь и	1	1
451	в последней	1	1
452	между собой	1	1
453	в эпоху	1	1
454	для этого	1	1
455	по мере	1	1
456	с ним	3	1
457	с некоторыми	1	1
458	все его	1	1
459	в виду	2	1
460	о нем	1	1
461	вот почему	3	1
462	внимание на	1	1
463	эту роль	1	1
464	он пришел	1	1
465	одного из	2	1
466	особое значение	1	1
467	вторжения в	1	1
468	на площадь	1	1
469	нас в	1	1
470	путь к	1	1
471	эту форму	1	1
472	а через	1	1
473	идет к	1	1
474	глава v	1	1
475	случая в	1	1
476	тем более	1	1
477	отказался от	1	1
478	ряд других	1	1
479	так говорит	1	1
480	и любит	1	1
481	в него	2	1
482	с человеческим	1	1
483	один из	4	1
484	но с	1	1
485	но тот	1	1
486	человека в	6	1
487	тот же	2	1
488	одной из	4	1
489	они любят	1	1
490	к их	1	1
491	очень много	1	1
492	по мнению	3	1
493	своего рода	4	1
494	только на	2	1
495	а вместо	1	1
496	и земледелие	1	1
497	объясняется тем	1	1
498	вообще как	1	1
499	глаза и	1	1
500	выражена в	1	1
501	был бы	2	1
502	одно из	1	1
503	он весь	1	1
504	в апокалипсисе	1	1
505	в ряде	1	1
506	бросает в	1	1
507	и вдруг	1	1
508	жизни на	1	1
509	заметить что	1	1
510	как раз	1	1
511	становятся не	1	1
512	представление о	3	1
513	по смыслу	1	1
514	без всякой	1	1
515	не надо	1	1
516	как у	1	1
517	происхождение как	1	1
518	именно в	2	1
519	совершенно точно	1	1
520	к которому	1	1
521	а с	1	1
522	если мы	1	1
523	что не	2	1
524	прежде всего	4	1
525	не было	1	1
526	в образах	2	1
527	остался у	1	1
528	на которых	1	1
529	у других	1	1
530	не верит	1	1
531	зависит от	2	1
532	с которым	2	1
533	когда она	1	1
534	для человека	3	1
535	нет есть	1	1
536	он и	1	1
537	виде в	1	1
538	до этого	2	1
539	вспомним что	1	1
540	он вернулся	1	1
541	к жизни	2	1
542	но сам	1	1
543	на эту	4	1
544	что же	1	1
545	и всей	1	1
546	и братья	1	1
547	в мир	2	1
548	него есть	2	1
549	у этого	1	1
550	как будто	5	1
551	в основном	4	1
552	я от	2	1
553	в более	1	1
554	поэтому совершенно	1	1
555	из дома	1	1
556	в самые	1	1
557	сколько бы	1	1
558	он по	1	1
559	которая в	1	1
560	и перед	1	1
561	в другое	1	1
562	жизни и	3	1
563	не лучше	1	1
564	в миг	1	1
565	еще более	2	1
566	в сюжет	1	1
567	особого внимания	1	1
568	но если	3	1
569	это все	1	1
570	не знает	2	1
571	это в	3	1
572	только как	1	1
573	их с	1	1
574	к его	1	1
575	пришел к	1	1
576	одновременно и	2	1
577	что ты	2	1
578	но эти	1	1
579	а я	1	1
580	в своих	5	1
581	тем самым	7	1
