N	2gram	Bakhtin_Fr_8	DiskursI
273	к одному	1	1
274	не как	2	1
275	у тебя	1	1
276	характерное для	1	1
277	с этой	2	1
278	дистанции между	1	1
279	не бывает	1	1
280	таким образом	17	1
281	правило не	1	1
282	то ни	2	1
283	самого автора	1	1
284	лишь в	1	1
285	и иных	1	1
286	из первых	1	1
287	и романа	1	1
288	времени при	1	1
289	мира где	1	1
290	несмотря на	2	1
291	как целого	1	1
292	она была	1	1
293	вещами и	3	1
294	хвалы или	1	1
295	если можно	1	1
296	однако этот	1	1
297	в которых	2	1
298	бы мы	1	1
299	одном лице	1	1
300	разные формы	1	1
301	и более	4	1
302	том же	1	1
303	мире родного	1	1
304	но они	1	1
305	до известной	1	1
306	в таких	3	1
307	самого начала	1	1
308	дело не	2	1
309	одна из	4	1
310	в процессе	5	1
311	xix века	1	1
312	личности к	1	1
313	этой амбивалентности	1	1
314	чтобы стать	2	1
315	о них	2	1
316	не стремится	1	1
317	и всегда	1	1
318	не имели	2	1
319	на язык	1	1
320	и проклятия	1	1
321	того как	2	1
322	и до	10	1
323	целое в	1	1
324	во всем	4	1
325	слово здесь	1	1
326	звучит в	1	1
327	и несколько	4	1
328	настоящего времени	3	1
329	известной степени	1	1
330	именно такой	1	1
331	ни о	2	1
332	уже о	1	1
333	начиная с	2	1
334	целого в	1	1
335	возникает из	1	1
336	он видел	3	1
337	не могут	1	1
338	под пером	1	1
339	было у	2	1
340	числе и	2	1
341	всего в	1	1
342	к тому	1	1
343	его с	1	1
344	в полной	1	1
345	имеет место	1	1
346	события так	2	1
347	по определению	1	1
348	и образ	2	1
349	и служит	1	1
350	события как	1	1
351	языка и	6	1
352	жизни своего	2	1
353	родного дома	1	1
354	с самого	1	1
355	на свой	1	1
356	в условиях	5	1
357	и сам	2	1
358	в образе	3	1
359	здесь как	2	1
360	мы в	1	1
361	строго говоря	1	1
362	в эпоху	10	1
363	для этого	1	1
364	и даже	8	1
365	с ним	2	1
366	как выражение	1	1
367	каждый из	1	1
368	и здесь	3	1
369	не был	4	1
370	другом месте	3	1
371	и т.д	3	1
372	т.п в	2	1
373	и что	1	1
374	в значительной	2	1
375	даль и	1	1
376	и во	2	1
377	должно было	1	1
378	грань между	2	1
379	таким путем	1	1
380	на одном	2	1
381	существенную роль	3	1
382	и брань	4	1
383	в форме	3	1
384	исторического развития	1	1
385	века и	1	1
386	слов и	3	1
387	он создал	2	1
388	и мир	1	1
389	подробностями и	1	1
390	в современной	1	1
391	отношений из	1	1
392	свет и	1	1
393	традиции в	1	1
394	действующих лиц	2	1
395	между вещами	5	1
396	и так	1	1
397	до нас	1	1
398	мира как	1	1
399	на мир	2	1
400	от них	1	1
401	устной речи	2	1
402	так что	3	1
403	для всех	1	1
404	свидетельствуют о	1	1
405	одном и	1	1
406	только на	2	1
407	и они	1	1
408	своим прошлым	1	1
409	характеристики в	1	1
410	большинстве случаев	6	1
411	присутствует в	1	1
412	в книге	1	1
413	и их	8	1
414	в новом	1	1
415	вовсе не	6	1
416	и художественный	1	1
417	тем что	1	1
418	и оценки	1	1
419	в других	2	1
420	мир на	1	1
421	того что	1	1
422	не были	3	1
423	точек зрения	2	1
424	еще и	3	1
425	и др	8	1
426	в романе	21	1
427	или где	1	1
428	между ними	2	1
429	в некоторых	3	1
430	которой нет	1	1
431	превращается в	1	1
432	позиции в	1	1
433	на этот	1	1
434	литературы нового	1	1
435	до конца	11	1
436	его как	2	1
437	которые по	1	1
438	там где	3	1
439	оценки и	1	1
440	должна была	1	1
441	почву для	1	1
442	равно как	1	1
443	на фоне	1	1
444	речь не	1	1
445	в особенности	4	1
446	из которых	2	1
447	почему он	1	1
448	по своему	8	1
449	неожиданно и	1	1
450	это были	5	1
451	типа как	1	1
452	и там	1	1
453	им с	1	1
454	путь в	1	1
455	и смерти	1	1
456	даже в	4	1
457	грани между	1	1
458	под названием	1	1
459	слова и	3	1
460	тенденцию к	1	1
461	и от	1	1
462	и действия	1	1
463	один из	5	1
464	имел место	1	1
465	но с	2	1
466	более того	3	1
467	и ценностями	3	1
468	слова но	1	1
469	лицо и	1	1
470	перед которым	1	1
471	столь ярко	1	1
472	лица с	1	1
473	его нет	1	1
474	когда он	2	1
475	это требует	1	1
476	отношений с	1	1
477	еще более	1	1
478	и ни	1	1
479	т.п но	1	1
480	уже неоднократно	1	1
481	прошлого и	1	1
482	можно так	1	1
483	ни было	2	1
484	же в	1	1
485	сфер в	1	1
486	быть и	1	1
487	так выразиться	1	1
488	одной из	3	1
489	слово в	1	1
490	сказать что	3	1
491	не быть	1	1
492	речи и	3	1
493	их с	1	1
494	одновременно и	1	1
495	из этого	1	1
496	занимает в	1	1
497	включает в	1	1
498	к другим	1	1
499	характера но	1	1
500	ее в	1	1
501	в античности	1	1
502	т.е в	1	1
503	том числе	3	1
