N	2gram	Vygotskiy__6	Marksizm
378	к его	2	2
379	отношению к	10	2
380	из этого	2	2
381	значение не	1	2
382	выводить из	1	2
383	вся история	1	2
384	речи как	2	2
385	в своих	3	2
386	том числе	1	2
387	например в	4	1
388	неизбежно должно	1	1
389	должен быть	1	1
390	и то	4	1
391	и без	1	1
392	объяснение должно	1	1
393	не что	1	1
394	речевых форм	1	1
395	которые существуют	3	1
396	может по	1	1
397	тем же	1	1
398	от своей	1	1
399	отношения между	4	1
400	принципиальное различие	1	1
401	функции оно	1	1
402	отношении и	1	1
403	и до	1	1
404	другой путь	1	1
405	исходит из	2	1
406	момент когда	1	1
407	этом направлении	1	1
408	первой и	1	1
409	и само	1	1
410	оказывается вообще	1	1
411	при анализе	1	1
412	связаны между	1	1
413	путь для	2	1
414	всем остальным	1	1
415	бы что	1	1
416	совершенно так	1	1
417	является необходимым	1	1
418	соответствует своя	2	1
419	и широты	2	1
420	мы попытались	1	1
421	принадлежит к	2	1
422	всего сказанного	2	1
423	они связаны	1	1
424	вместо того	2	1
425	установление связи	1	1
426	своему объекту	1	1
427	в целом	3	1
428	в каждой	4	1
429	которые он	2	1
430	имеет первостепенное	1	1
431	он сам	2	1
432	в широком	1	1
433	но этого	1	1
434	в различных	1	1
435	с его	3	1
436	выражения в	1	1
437	иного рода	1	1
438	на основе	4	1
439	но как	3	1
440	в голове	1	1
441	а только	2	1
442	ответ на	1	1
443	а и	2	1
444	отношение к	7	1
445	изменения и	1	1
446	известным образом	1	1
447	это или	1	1
448	относится к	4	1
449	которые затем	1	1
450	его на	1	1
451	под его	1	1
452	является основным	1	1
453	поэтому всякое	1	1
454	этому возникает	1	1
455	этой последней	1	1
456	просто как	1	1
457	хотя и	3	1
458	могли бы	9	1
459	и понимания	1	1
460	оказывается в	1	1
461	и наконец	2	1
462	все возможные	1	1
463	как то	1	1
464	что это	1	1
465	даже самый	1	1
466	к самому	1	1
467	в этой	5	1
468	в известном	1	1
469	в последнее	2	1
470	с их	1	1
471	иным путем	1	1
472	этот ряд	1	1
473	нами в	2	1
474	другом случае	1	1
475	широком смысле	1	1
476	главным образом	1	1
477	а просто	1	1
478	достижения в	1	1
479	говоря все	1	1
480	именно то	1	1
481	всех этих	1	1
482	не значит	1	1
483	нее и	1	1
484	пор мы	1	1
485	системы чем	1	1
486	то очевидно	1	1
487	вообще не	6	1
488	их в	1	1
489	и единство	1	1
490	в плане	3	1
491	подобно тому	1	1
492	оказались в	1	1
493	и по	3	1
494	совершаются не	1	1
495	но всегда	1	1
496	от общего	2	1
497	в нее	1	1
498	мысли то	1	1
499	самостоятельная и	1	1
500	сделать из	1	1
501	бы они	1	1
502	движение этого	1	1
503	как они	2	1
504	этого вопроса	2	1
505	в совершенно	2	1
506	значение в	1	1
507	в школе	12	1
508	опираются на	1	1
509	а по	3	1
510	на все	1	1
511	в единую	1	1
512	это не	5	1
513	к анализу	3	1
514	не совпадает	2	1
515	что один	2	1
516	и тем	5	1
517	как самостоятельная	1	1
518	языка совершенно	1	1
519	эти же	1	1
520	но уже	1	1
521	и во-вторых	1	1
522	быть выражены	1	1
523	с тем	5	1
524	мы видели	8	1
525	задач в	1	1
526	синтеза и	1	1
527	еще в	2	1
528	в других	2	1
529	мы как	1	1
530	все более	2	1
531	во время	1	1
532	этому новому	1	1
533	и мышления	1	1
534	и специфического	1	1
535	представить себе	3	1
536	на каждом	1	1
537	до которых	1	1
538	что я	2	1
539	от его	1	1
540	других как	1	1
541	оно должно	1	1
542	втором случае	2	1
543	которые в	4	1
544	начнем с	1	1
545	друг другу	2	1
546	лежит не	1	1
547	оно само	1	1
548	возможно только	3	1
549	общего и	2	1
550	только может	1	1
551	же может	1	1
552	и очень	1	1
553	сознании в	1	1
554	что есть	1	1
555	каждого отдельного	3	1
556	в меру	2	1
557	значение слова	3	1
558	мы были	1	1
559	тем самым	8	1
560	с теми	1	1
561	и должен	1	1
562	мышления и	7	1
563	тогда когда	6	1
564	того как	5	1
565	внутри данной	1	1
566	не по	3	1
567	на поставленный	1	1
568	и отношений	6	1
569	может только	1	1
570	он с	2	1
571	в разных	5	1
572	что наша	1	1
573	этих двух	1	1
574	что самое	1	1
575	к определенному	2	1
576	и принципиальный	1	1
577	по своей	3	1
578	исследования мы	2	1
579	нам важно	1	1
580	потому что	22	1
581	же по	1	1
582	т.е от	1	1
583	с другом	5	1
584	стороны и	1	1
585	и понятием	1	1
586	является той	1	1
587	и различия	1	1
588	и всех	1	1
589	как только	2	1
590	отличается от	3	1
591	содержание в	1	1
592	быть уже	1	1
593	той или	1	1
594	мы могли	12	1
595	процессе их	1	1
596	возникает как	1	1
597	лежат рядом	1	1
598	языка по	1	1
599	от друга	1	1
600	система таким	1	1
601	связи со	1	1
602	всем этим	2	1
603	последнее время	2	1
604	что всякая	1	1
605	только не	3	1
606	только то	3	1
607	действия и	3	1
608	чужой речи	1	1
609	и абстрактного	2	1
610	всякой попытке	1	1
611	приводит к	6	1
612	и отличается	1	1
613	мы наблюдаем	1	1
614	и непререкаемой	1	1
615	из психологии	1	1
616	свою историю	1	1
617	существует иное	1	1
618	же существующие	1	1
619	можно только	2	1
620	длинный путь	1	1
621	короче говоря	1	1
622	для этого	2	1
623	в определенной	1	1
624	собой и	1	1
625	образом в	3	1
626	может в	1	1
627	быть выражено	3	1
628	для мышления	1	1
629	понятий такое	1	1
630	не означает	1	1
631	окажется не	1	1
632	совершенно иной	1	1
633	и что	6	1
634	находятся в	1	1
635	мысли мы	2	1
636	все его	1	1
637	аналогии с	1	1
638	в значительной	2	1
639	до известной	3	1
640	поэтому проблема	1	1
641	к нему	1	1
642	двух сторон	1	1
643	имеет свой	1	1
644	известном отношении	1	1
645	то о	1	1
646	во всей	1	1
647	даже для	1	1
648	на развитие	5	1
649	для различных	1	1
650	в лучшем	1	1
651	условия для	1	1
652	этих вопросов	1	1
653	отношения как	1	1
654	мы видим	7	1
655	с ними	2	1
656	мы увидим	1	1
657	между самыми	1	1
658	смысле является	1	1
659	и психологических	2	1
660	к нашему	1	1
661	языка у	2	1
662	с одной	1	1
663	вся эта	1	1
664	перед фактом	1	1
665	так что	6	1
666	от одной	4	1
667	первостепенное значение	2	1
668	уже не	1	1
669	и современная	1	1
670	связаны друг	1	1
671	формулы и	1	1
672	и житейские	1	1
673	каким образом	2	1
674	или даже	1	1
675	языка но	1	1
676	было показать	2	1
677	будет не	1	1
678	а потому	1	1
679	и остальной	1	1
680	слова в	1	1
681	содержания и	1	1
682	в одном	2	1
683	сами по	1	1
684	той которая	1	1
685	нашей аналогии	1	1
686	с переходом	1	1
687	но что	4	1
688	образом не	1	1
689	более элементарных	1	1
690	само собой	2	1
691	друг от	1	1
692	были бы	2	1
693	объяснению с	1	1
694	должно опираться	1	1
695	одной стороны	1	1
696	она лежит	1	1
697	имеет и	1	1
698	одно понятие	2	1
699	т.е о	1	1
700	все равно	1	1
701	еще и	1	1
702	тому как	1	1
703	думается нам	1	1
704	нет как	1	1
705	предмета но	1	1
706	и осуществляется	1	1
707	к более	2	1
708	работе в	2	1
709	в любой	2	1
710	которые еще	1	1
711	объекту если	1	1
712	и непосредственно	2	1
713	план выдвигается	1	1
714	о чем	1	1
715	что мы	11	1
716	под влиянием	1	1
717	он произносит	1	1
718	чтобы два	1	1
719	все основные	2	1
720	ответить на	1	1
721	ко всем	4	1
722	как это	3	1
723	но не	10	1
724	требует от	3	1
725	перейти в	1	1
726	влияния на	1	1
727	к жизни	4	1
728	если оно	1	1
729	она есть	1	1
730	в той	4	1
731	перехода от	9	1
732	и там	2	1
733	и всей	1	1
734	по существу	2	1
735	друг с	5	1
736	значит что	1	1
737	лежит в	3	1
738	мы сказали	1	1
739	есть и	1	1
740	ли не	1	1
741	психологии так	1	1
742	эти вопросы	1	1
743	эти два	1	1
744	на пути	1	1
745	в гораздо	1	1
746	необходимым условием	1	1
747	его за	1	1
748	остается в	2	1
749	к другим	11	1
750	являются по	1	1
751	является как	3	1
752	в наше	1	1
753	в более	1	1
754	вопрос в	1	1
755	элементарных и	1	1
756	в следующей	1	1
757	известной степени	2	1
758	отвечает на	1	1
759	мышления в	5	1
760	частному и	2	1
761	при таком	1	1
762	и может	1	1
763	изменения в	1	1
764	только они	1	1
765	и важно	1	1
766	есть система	1	1
767	важно было	2	1
768	у них	2	1
769	не должен	1	1
770	совпадает со	1	1
771	только с	1	1
772	в большей	1	1
773	скажем что	1	1
774	обстоит дело	1	1
775	и другие	2	1
776	но вот	1	1
777	в системе	3	1
778	всех тех	2	1
779	с ней	3	1
780	была бы	2	1
781	в соответствующей	2	1
782	но этот	1	1
783	разрыв между	2	1
784	внутри каждой	1	1
785	ее в	2	1
786	весь процесс	1	1
787	к частному	2	1
788	этой точки	1	1
