N	2gram	Potebnia_M_3	Istorich
578	и вместе	3	1
579	смерти и	1	1
580	в очень	1	1
581	этом рассказе	1	1
582	со стороны	3	1
583	как у	1	1
584	на ее	1	1
585	или иначе	1	1
586	не один	2	1
587	нельзя сказать	3	1
588	именно в	3	1
589	по своим	1	1
590	при всей	1	1
591	а с	2	1
592	мы еще	1	1
593	если мы	1	1
594	происходит при	1	1
595	что не	8	1
596	прежде всего	3	1
597	только по	5	1
598	притом не	2	1
599	не было	4	1
600	которые не	1	1
601	бы назвать	1	1
602	зависит от	6	1
603	человеческой жизни	3	1
604	с которым	1	1
605	это вода	1	1
606	понятие о	2	1
607	для человека	4	1
608	нашей точки	1	1
609	под влиянием	1	1
610	для чего	1	1
611	есть одно	2	1
612	при каждом	1	1
613	на который	1	1
614	есть следствие	2	1
615	животным и	1	1
616	или по	1	1
617	редких случаях	1	1
618	находит в	2	1
619	нужно прибавить	2	1
620	тому как	5	1
621	что же	2	1
622	к образу	1	1
623	а потом	1	1
624	быть только	4	1
625	ему при	1	1
626	ли эта	1	1
627	близких к	1	1
628	должно происходить	1	1
629	на пути	1	1
630	много лет	1	1
631	как предмет	1	1
632	видно что	1	1
633	получает от	1	1
634	от нас	3	1
635	мере того	3	1
636	случае он	1	1
637	в более	1	1
638	птица в	1	1
639	прямо на	1	1
640	явление это	1	1
641	в результате	1	1
642	и видит	2	1
643	которая в	1	1
644	жизни и	2	1
645	а под	1	1
646	соединения с	1	1
647	или нет	1	1
648	которое можно	1	1
649	шаг на	1	1
650	в большей	2	1
651	на одно	1	1
652	или не	1	1
653	но если	1	1
654	к ее	1	1
655	здесь только	3	1
656	не знает	3	1
657	это в	2	1
658	только как	5	1
659	и соответствует	1	1
660	этим объясняется	1	1
661	в голову	1	1
662	под этим	1	1
663	но эти	1	1
664	это так	1	1
665	что вообще	2	1
666	по поводу	4	1
667	в птицу	1	1
668	тем самым	7	1
669	как на	5	1
670	небо и	1	1
671	заключаем что	1	1
