N	2gram	Savitsky_E_1	Problema
127	а в	2	4
128	и искусства	1	4
129	не говоря	2	4
130	если бы	2	4
131	а также	7	4
132	и только	3	4
133	один из	1	4
134	мы можем	3	4
135	именно в	4	4
136	не было	1	4
137	если не	1	4
138	и вообще	1	4
139	ни на	3	4
140	и для	3	4
141	в связи	1	4
142	или в	2	4
143	же в	2	4
144	того же	3	3
145	не нужно	2	3
146	в ее	8	3
147	которые не	1	3
148	с этим	2	3
149	помнить что	2	3
150	однако не	1	3
151	более или	1	3
152	что это	2	3
153	мы получаем	1	3
154	как оно	2	3
155	из указанных	1	3
156	в случае	2	3
157	но именно	2	3
158	он не	2	3
159	и еще	2	3
160	но все	1	3
161	что все	2	3
162	же касается	1	3
163	или на	1	3
164	в жизни	1	3
165	о которых	1	3
166	как и	7	3
167	несмотря на	4	3
168	или из	1	3
169	на этот	2	3
170	или менее	1	3
171	в этих	2	3
172	точки зрения	23	3
173	с точки	17	3
174	или вернее	2	3
175	в которых	3	3
176	в отношении	32	3
177	дело в	3	3
178	в самой	1	3
179	тех или	1	3
180	и его	1	3
181	как будто	2	3
182	в каком	4	3
183	к тому	8	3
184	что оно	1	3
185	и явление	1	3
186	для себя	1	3
187	можно было	3	3
188	для этого	1	3
189	не на	4	3
190	только и	1	3
191	что его	1	3
192	к нему	2	3
193	и во	2	3
194	во всей	2	3
195	мы хотим	1	3
196	и следовательно	1	3
197	значит что	1	3
198	будь то	1	3
199	мы увидим	1	3
200	никак нельзя	1	3
201	по этому	1	3
202	уже не	1	3
203	уже в	1	3
204	из них	3	3
205	говорит о	3	3
206	всяком случае	3	3
207	уже и	3	3
208	с другой	7	3
209	не обязательно	1	3
210	как же	2	3
211	оно не	1	3
212	что не	1	3
213	этих случаях	1	3
214	быть и	1	3
215	хотя бы	15	3
216	с ним	1	3
217	другой стороны	2	3
218	себе не	3	3
219	для этих	2	2
220	например в	1	2
221	же как	5	2
222	мы здесь	1	2
223	и потому	5	2
224	в определенный	1	2
225	по преимуществу	2	2
226	и до	1	2
227	мы не	4	2
228	определенного рода	1	2
229	что если	2	2
230	на себя	3	2
231	он сам	2	2
232	говоря уже	2	2
233	с его	1	2
234	указывать на	1	2
235	мы будем	1	2
236	только ее	1	2
237	то или	1	2
238	кроме того	1	2
239	таковы например	1	2
240	он в	1	2
241	поскольку в	1	2
242	что к	2	2
243	во многих	4	2
244	вообще не	3	2
245	на его	1	2
246	все другие	2	2
247	не значит	1	2
248	россии как	3	2
249	или иных	1	2
250	с такими	1	2
251	как они	1	2
252	не будет	3	2
253	и с	2	2
254	с другими	2	2
255	для них	2	2
256	во внимание	1	2
257	должно быть	1	2
258	и того	2	2
259	одного и	1	2
260	в эту	2	2
261	но если	5	2
262	не как	1	2
263	которые в	1	2
264	друг другу	1	2
265	из числа	4	2
266	она не	2	2
267	и другое	1	2
268	не имеет	4	2
269	мы находим	1	2
270	для всего	1	2
271	это мы	1	2
272	больше чем	1	2
273	не о	1	2
274	в области	11	2
275	но все-таки	1	2
276	xx века	1	2
277	других случаях	1	2
278	его для	1	2
279	не могут	2	2
280	могут быть	2	2
281	для такого	1	2
282	что может	1	2
283	с собой	1	2
284	является в	1	2
285	нас в	1	2
286	того или	4	2
287	между тем	8	2
288	нельзя сказать	1	2
289	если взять	1	2
290	эти последние	2	2
291	мы видим	2	2
292	xix и	1	2
293	в качестве	14	2
294	не можем	2	2
295	от других	1	2
296	этот раз	1	2
297	одно из	1	2
298	для него	1	2
299	как его	1	2
300	или иначе	1	2
301	что для	1	2
302	которых мы	1	2
303	она является	1	2
304	вместе с	2	2
305	поскольку он	2	2
306	между прочим	7	2
307	что нет	1	2
308	становится ясным	1	2
309	известной степени	3	2
310	в результате	3	2
311	но когда	1	2
312	особого рода	1	2
313	есть такая	1	2
314	но еще	2	2
315	понимать как	1	2
316	или иного	4	2
317	ее в	3	2
318	понимать что	1	2
319	гораздо более	1	2
320	нужно помнить	1	1
321	себя как	1	1
322	областей с	1	1
323	ту же	1	1
324	чтобы не	1	1
325	самым в	2	1
326	определенный момент	1	1
327	других областей	1	1
328	которое мы	1	1
329	в чисто	1	1
330	указанных выше	1	1
331	что эти	2	1
332	от которых	1	1
333	и этот	2	1
334	состояния в	1	1
335	или ее	1	1
336	той же	1	1
337	из всех	3	1
338	смотреть на	1	1
339	том насколько	1	1
340	пределы данного	1	1
341	которую мы	5	1
342	на такие	1	1
343	именно к	2	1
344	как обычно	1	1
345	время как	1	1
346	пределах этого	1	1
347	которое не	1	1
348	но даже	4	1
349	то это	1	1
350	что согласно	3	1
351	которое в	2	1
352	самой природе	1	1
353	может дать	1	1
354	быть в	1	1
355	нам представляется	1	1
356	которых нет	1	1
357	бы то	4	1
358	до настоящего	1	1
359	то мы	1	1
360	только тогда	1	1
361	в общем	3	1
362	а если	1	1
363	или иное	1	1
364	россия есть	2	1
365	и чем	2	1
366	относится к	1	1
367	в течение	5	1
368	и поэтому	2	1
369	поскольку они	2	1
370	дает нам	1	1
371	все же	1	1
372	следовательно для	1	1
373	его к	1	1
374	к числу	1	1
375	есть ли	2	1
376	от этого	5	1
377	будет обозначать	1	1
378	то нет	1	1
379	одновременно с	1	1
380	и возникновение	1	1
381	бы и	3	1
382	как то	1	1
383	которой обладает	1	1
384	нам особенно	1	1
385	думать что	8	1
386	в известном	3	1
387	нами в	1	1
388	но его	1	1
389	тому же	1	1
390	xviii и	2	1
391	и те	1	1
392	но на	3	1
393	претендующем на	1	1
394	истиной но	1	1
395	тем большее	1	1
396	в определенном	3	1
397	должна быть	2	1
398	но само	1	1
399	эта последняя	1	1
400	не к	2	1
401	отношений между	2	1
402	в силу	2	1
403	чтобы в	1	1
404	и будет	1	1
405	на этом	1	1
406	его можно	1	1
407	ни для	1	1
408	то ни	4	1
409	бы дать	1	1
410	они должны	1	1
411	в совершенно	1	1
412	в глубине	1	1
413	лишь в	1	1
414	заключается в	2	1
415	и других	2	1
416	дать ей	1	1
417	подходит к	2	1
418	даже в	4	1
419	отражение в	1	1
420	мог бы	2	1
421	кажется что	2	1
422	бы совершенно	2	1
423	или наоборот	1	1
424	мы видели	3	1
425	перевести на	1	1
426	несомненно в	1	1
427	и было	1	1
428	не вообще	1	1
429	потому и	1	1
430	и некоторые	3	1
431	и различие	1	1
432	их на	1	1
433	или иному	2	1
434	что между	1	1
435	или точнее	2	1
436	и науки	1	1
437	но поскольку	2	1
438	именно и	1	1
439	в такой	1	1
440	воды не	1	1
441	место в	3	1
442	представление о	2	1
443	в известной	3	1
444	признать что	1	1
445	вопрос о	4	1
446	его построения	1	1
447	свое существование	1	1
448	поэтому в	1	1
449	но было	2	1
450	войти в	1	1
451	ни было	4	1
452	тому чтобы	2	1
453	том же	1	1
454	для нее	1	1
455	что эта	1	1
456	можем сказать	2	1
457	почти все	1	1
458	если и	1	1
459	некоторых случаях	1	1
460	вплоть до	1	1
461	тогда когда	2	1
462	если в	2	1
463	в процессе	4	1
464	в основе	1	1
465	о таких	1	1
466	та или	1	1
467	на путях	4	1
468	в определении	1	1
469	правда в	1	1
470	на язык	2	1
471	а поскольку	2	1
472	как таковой	1	1
473	одна из	1	1
474	тому или	2	1
475	именно с	1	1
476	находятся в	1	1
477	они являются	1	1
478	существование и	1	1
479	к ней	4	1
480	мы бы	1	1
481	считать что	1	1
482	как своя	1	1
483	этом отношении	3	1
484	что на	2	1
485	ее превосходство	1	1
486	настоящего времени	1	1
487	уже о	1	1
488	начиная с	2	1
489	если оставить	1	1
490	оставить в	2	1
491	указать на	1	1
492	должны быть	1	1
493	констатировать в	1	1
494	все еще	1	1
495	отказаться от	1	1
496	утверждать что	2	1
497	существует только	1	1
498	всех случаях	3	1
499	но по	2	1
500	с ее	1	1
501	мысль о	1	1
502	то время	1	1
503	в пределах	25	1
504	эмпирически мы	1	1
505	нельзя игнорировать	1	1
506	и сам	1	1
507	но взятые	1	1
508	которыми мы	1	1
509	наше внимание	2	1
510	имеется в	1	1
511	был не	1	1
512	государственной власти	1	1
513	в определенной	1	1
514	не случайна	1	1
515	сводится к	1	1
516	внимание на	1	1
517	и та	2	1
518	его жизни	1	1
519	притом в	2	1
520	одного из	1	1
521	ее и	1	1
522	это в	1	1
523	которые мы	1	1
524	переходит в	1	1
525	во втором	2	1
526	эти два	1	1
527	не более	3	1
528	которая должна	1	1
529	и можно	2	1
530	и всячески	1	1
531	не сводится	1	1
532	ее элементов	1	1
533	нем и	1	1
534	в ту	1	1
535	здесь говорим	1	1
536	для структуры	1	1
537	величин в	1	1
538	и всего	1	1
539	известном смысле	3	1
540	по своей	2	1
541	но с	2	1
542	же все	1	1
543	видели что	1	1
544	к сожалению	1	1
545	речи о	1	1
546	этот вопрос	2	1
547	что даже	1	1
548	в стороне	3	1
549	который в	1	1
550	находим в	1	1
551	обладает и	1	1
552	нужно понимать	1	1
553	для всех	1	1
554	конечно не	1	1
555	и насколько	1	1
556	всем его	1	1
557	в начале	1	1
558	всему человечеству	1	1
559	не из	3	1
560	не дает	3	1
561	в данной	3	1
562	ту или	3	1
563	в проблему	1	1
564	в собственных	1	1
565	мы знаем	1	1
566	мир в	1	1
567	это обстоятельство	1	1
568	только это	1	1
569	и их	1	1
570	в прошлом	3	1
571	путем установления	1	1
572	к той	2	1
573	от того	1	1
574	значение только	2	1
575	имеет значение	1	1
576	которые как	1	1
577	в последние	6	1
578	в свои	2	1
579	со стороны	5	1
580	выходит за	1	1
581	действительности поскольку	1	1
582	даже не	1	1
583	на примере	1	1
584	сущность этого	1	1
585	которые можно	1	1
586	здесь нужно	1	1
587	свои особые	1	1
588	времени в	1	1
589	в некоторых	2	1
590	с которым	1	1
591	в россии	5	1
592	что из	1	1
593	совершенно очевидно	2	1
594	мира в	4	1
595	ближе к	1	1
596	входить в	1	1
597	и xix	2	1
598	в одной	1	1
599	или по	2	1
600	и выше	7	1
601	в любой	1	1
602	и к	3	1
603	близко подходит	2	1
604	что за	1	1
605	наряду с	2	1
606	последнем случае	1	1
607	для возникновения	1	1
608	уже об	1	1
609	принимая во	1	1
610	для понимания	2	1
611	страны и	3	1
612	в человеческом	1	1
613	многих других	1	1
614	это значит	2	1
615	мы сказали	1	1
616	с некоторым	1	1
617	с этой	6	1
618	этого факта	1	1
619	слова и	1	1
620	в смысле	9	1
621	чем та	1	1
622	с большой	2	1
623	большее количество	1	1
624	многие из	1	1
625	от конкретных	1	1
626	с понятиями	1	1
627	и от	3	1
628	о котором	1	1
629	которая в	1	1
630	из себя	1	1
631	в третьем	1	1
632	и существенно	2	1
633	бы они	1	1
634	что по	1	1
635	как осуществление	1	1
636	ли эти	1	1
637	и художественным	1	1
638	значения для	2	1
639	тот же	1	1
640	хотели бы	1	1
641	не быть	1	1
642	обязательно чтобы	1	1
643	имеет место	2	1
644	ко всему	2	1
645	т е	9	1
646	есть то	1	1
647	не выходит	1	1
648	чтобы ее	1	1
649	жизни и	2	1
650	к этой	1	1
651	и эта	2	1
652	как на	3	1
