N	2gram	Potebnia_M_1	KulturaY
130	к этому	1	4
131	так же	5	4
132	того же	3	3
133	что когда	1	3
134	что слово	3	3
135	что можно	3	3
136	как не	1	3
137	а только	4	3
138	не все	2	3
139	что дух	2	3
140	как в	10	3
141	с этим	7	3
142	так в	1	3
143	то и	7	3
144	он не	3	3
145	ни были	3	3
146	и по	6	3
147	на этом	1	3
148	что она	1	3
149	еще одно	1	3
150	о которых	2	3
151	чем в	2	3
152	нисколько не	2	3
153	если и	2	3
154	что такое	1	3
155	в таких	2	3
156	в возможности	1	3
157	слова не	2	3
158	же время	4	3
159	этой речи	1	3
160	и его	5	3
161	связи с	3	3
162	следует что	1	3
163	языка в	6	3
164	уже о	1	3
165	что оно	2	3
166	как мы	2	3
167	в виду	2	3
168	в ней	7	3
169	здесь не	1	3
170	а в	5	3
171	грамматических форм	1	3
172	те же	1	3
173	на это	1	3
174	для этого	2	3
175	именно с	1	3
176	никак не	2	3
177	аналогии с	1	3
178	что и	6	3
179	того что	8	3
180	есть в	2	3
181	уже в	1	3
182	стороны говорящего	1	3
183	же в	2	3
184	языка но	3	3
185	у него	1	3
186	тем что	9	3
187	именно в	1	3
188	различие между	1	3
189	но для	1	3
190	этом отношении	1	3
191	но это	5	3
192	совершенно не	1	3
193	от слова	1	3
194	это так	1	3
195	к этой	3	3
196	и это	3	3
197	точно так	11	3
198	литературный язык	1	2
199	отношения к	1	2
200	же как	1	2
201	чтобы не	2	2
202	и потому	5	2
203	на самом	1	2
204	и есть	2	2
205	отношений в	1	2
206	тем же	2	2
207	той же	3	2
208	для примера	1	2
209	уже что	1	2
210	что если	3	2
211	есть вместе	3	2
212	бы сказать	1	2
213	внимание и	1	2
214	а следовательно	1	2
215	мы будем	2	2
216	не то	1	2
217	что за	1	2
218	к слову	1	2
219	ответ на	1	2
220	очевидно что	3	2
221	что они	1	2
222	дает нам	1	2
223	в своем	3	2
224	что касается	1	2
225	могли бы	2	2
226	его к	2	2
227	этой цели	2	2
228	что само	1	2
229	от этого	1	2
230	одно время	1	2
231	что ничего	1	2
232	ли нужно	1	2
233	быть только	5	2
234	и если	2	2
235	по словам	1	2
236	при этом	6	2
237	в основании	3	2
238	указания на	2	2
239	не как	1	2
240	могла бы	2	2
241	связанные с	1	2
242	в другом	1	2
243	на все	2	2
244	того или	1	2
245	заключается в	3	2
246	языка уже	1	2
247	видно уже	1	2
248	только о	1	2
249	же образом	1	2
250	но уже	2	2
251	рядом с	1	2
252	все равно	1	2
253	с тем	5	2
254	как и	9	2
255	не всегда	1	2
256	мы видели	4	2
257	в своей	3	2
258	таким же	2	2
259	в их	2	2
260	в которых	1	2
261	есть явление	2	2
262	грамматикой и	1	2
263	и более	2	2
264	тем самым	4	2
265	в современном	1	2
266	только для	3	2
267	в отношении	1	2
268	о значении	1	2
269	как можно	1	2
270	она не	3	2
271	может служить	1	2
272	уже из	1	2
273	того как	6	2
274	но что	1	2
275	например что	1	2
276	образом в	1	2
277	следовательно и	2	2
278	в самой	3	2
279	но слово	1	2
280	доказать что	1	2
281	должны быть	7	2
282	языка что	1	2
283	оно не	3	2
284	свою очередь	4	2
285	говоря уже	1	2
286	нам и	2	2
287	роль в	1	2
288	на том	1	2
289	что у	1	2
290	что для	3	2
291	когда в	3	2
292	мы в	2	2
293	и вообще	3	2
294	мы могли	1	2
295	язык и	5	2
296	одного из	2	2
297	после того	1	2
298	то тем	1	2
299	к нему	1	2
300	нуждается в	2	2
301	в глазах	3	2
302	язык в	8	2
303	слов и	4	2
304	для самого	1	2
305	тех пор	1	2
306	но так	1	2
307	большею частью	1	2
308	с ними	1	2
309	или же	3	2
310	их не	1	2
311	с одной	3	2
312	следовало бы	1	2
313	языка как	5	2
314	был бы	1	2
315	не говорит	1	2
316	даже и	2	2
317	никогда не	4	2
318	и даже	4	2
319	говорить и	1	2
320	еще и	1	2
321	но есть	1	2
322	обратить внимание	1	2
323	превращается в	1	2
324	а на	1	2
325	на этот	2	2
326	не на	1	2
327	языка не	5	2
328	и следовательно	2	2
329	так называемых	1	2
330	но оно	3	2
331	представить себе	3	2
332	п и	1	2
333	который мы	1	2
334	смысле этого	1	2
335	как будто	2	2
336	быть не	4	2
337	с этой	2	2
338	между прочим	2	2
339	и для	5	2
340	и от	3	2
341	сознания и	1	2
342	о котором	3	2
343	то не	3	2
344	и все	3	2
345	не более	4	2
346	мы должны	3	2
347	будто бы	1	2
348	язык не	5	2
349	все они	2	2
350	есть продукт	1	2
351	нам не	1	2
352	в свою	4	2
353	не говоря	1	2
354	но можно	1	2
355	себе не	1	2
356	языке с	1	2
357	это определение	1	2
358	в своих	4	2
359	по поводу	3	2
360	мысль и	1	2
361	этой точки	1	2
362	с утверждением	1	1
363	языка с	6	1
364	совершенно справедливо	2	1
365	предполагает что	1	1
366	в такой	1	1
367	сам по	1	1
368	и без	3	1
369	он может	1	1
370	на деле	4	1
371	показать что	1	1
372	которое мы	2	1
373	образованном обществе	1	1
374	в котором	1	1
375	по которым	1	1
376	это доказывает	1	1
377	противном случае	3	1
378	объясняется и	1	1
379	едва ли	1	1
380	по его	7	1
381	языка которое	1	1
382	а как	2	1
383	есть не	2	1
384	мы не	10	1
385	на эти	1	1
386	том только	1	1
387	есть нечто	4	1
388	совпадает с	1	1
389	что иное	2	1
390	само слово	1	1
391	как во	2	1
392	языке можно	1	1
393	фактам но	1	1
394	мог бы	2	1
395	на них	1	1
396	иное как	2	1
397	столь же	3	1
398	бы то	2	1
399	говорят только	1	1
400	с его	1	1
401	не без	1	1
402	то мы	2	1
403	предположить что	1	1
404	язык от	1	1
405	что этого	1	1
406	но как	3	1
407	явлений и	3	1
408	одном и	2	1
409	только тогда	5	1
410	по отношению	13	1
411	есть по	1	1
412	уже как	1	1
413	совершенно ясно	1	1
414	более как	3	1
415	себе и	1	1
416	что так	1	1
417	сама по	3	1
418	не представляет	1	1
419	к сожалению	1	1
420	относится к	3	1
421	так что	16	1
422	лицом к	1	1
423	несомненно что	2	1
424	самое понятие	1	1
425	не видно	5	1
426	для деятельности	1	1
427	независимо от	6	1
428	общего с	1	1
429	что именно	2	1
430	например для	1	1
431	что как	3	1
432	один только	1	1
433	отношении его	1	1
434	помнить что	3	1
435	в противном	3	1
436	языка к	2	1
437	и как	6	1
438	говорит что	1	1
439	что по	3	1
440	в круг	1	1
441	не кажется	1	1
442	языка так	1	1
443	то в	5	1
444	не исчерпывается	1	1
445	собою разумеется	1	1
446	от чего	1	1
447	значения как	1	1
448	то почти	1	1
449	в которой	2	1
450	этого круга	1	1
451	в целом	2	1
452	сказать о	1	1
453	из этих	4	1
454	во многих	2	1
455	сущности и	1	1
456	но без	2	1
457	ни одна	2	1
458	одни из	1	1
459	бы так	1	1
460	в известном	1	1
461	и отношения	1	1
462	что к	2	1
463	нами в	1	1
464	бы только	2	1
465	в себе	13	1
466	но он	2	1
467	см выше	1	1
468	в употреблении	1	1
469	не могла	2	1
470	может уже	1	1
471	этот процесс	1	1
472	как оно	1	1
473	строится по	1	1
474	слово в	1	1
475	от которого	1	1
476	мы можем	2	1
477	он должен	2	1
478	фактов которые	1	1
479	к одному	2	1
480	разве в	1	1
481	такой смысл	1	1
482	предложения и	1	1
483	быть без	1	1
484	одной и	3	1
485	под конец	1	1
486	прежде чем	3	1
487	но дело	2	1
488	так например	3	1
489	в каждом	4	1
490	то ни	3	1
491	не будет	2	1
492	нем есть	2	1
493	литературного языка	1	1
494	с течением	1	1
495	которого не	1	1
496	известно что	2	1
497	всю свою	1	1
498	здесь нет	1	1
499	бы совершенно	1	1
500	само собою	2	1
501	что природа	2	1
502	далеко не	1	1
503	до сознания	3	1
504	в слове	8	1
505	и уже	1	1
506	есть дело	2	1
507	перестает быть	1	1
508	только смысле	1	1
509	как сказано	1	1
510	оно имеет	1	1
511	значит не	1	1
512	только во	1	1
513	можно считать	1	1
514	себе все	1	1
515	что собственно	1	1
516	на таких	1	1
517	употребляет для	2	1
518	язык потому	1	1
519	и при	3	1
520	что такая	2	1
521	считать их	1	1
522	какие бы	1	1
523	в следующем	1	1
524	его мнению	4	1
525	теперь как	1	1
526	признать что	1	1
527	для всякого	2	1
528	когда и	1	1
529	которые должны	1	1
530	и общие	1	1
531	и той	3	1
532	в одном	8	1
533	не понимает	1	1
534	начнем с	3	1
535	быть может	1	1
536	языка над	1	1
537	более сложные	1	1
538	их в	1	1
539	том и	2	1
540	однако в	4	1
541	том же	2	1
542	что этот	1	1
543	где нет	1	1
544	бы быть	4	1
545	для нее	2	1
546	даже в	1	1
547	случае мы	1	1
548	тому что	3	1
549	что есть	1	1
550	виду что	1	1
551	самого начала	3	1
552	тогда когда	9	1
553	дело в	2	1
554	только из	3	1
555	с и	3	1
556	до сих	1	1
557	для всего	1	1
558	его от	1	1
559	вопроса на	1	1
560	приведены в	1	1
561	б в	1	1
562	языка это	1	1
563	на те	1	1
564	при котором	2	1
565	следует понимать	1	1
566	во всем	4	1
567	ли в	2	1
568	не нужен	1	1
569	себя язык	1	1
570	не нуждается	2	1
571	же до	1	1
572	которому мы	1	1
573	ли нам	1	1
574	мы признаем	1	1
575	в действительности	4	1
576	представлять себе	1	1
577	свое собственное	1	1
578	когда мы	2	1
579	лежит в	1	1
580	внутренней необходимостью	1	1
581	как только	1	1
582	слова но	2	1
583	значительной степени	2	1
584	а что	1	1
585	по возможности	1	1
586	сказать нельзя	1	1
587	указывает на	1	1
588	мысли о	4	1
589	не есть	10	1
590	свое значение	1	1
591	слова с	1	1
592	имеет место	2	1
593	если же	5	1
594	где он	1	1
595	ничего общего	2	1
596	всегда в	1	1
597	что аналогия	1	1
598	смысле в	4	1
599	особенности этого	1	1
600	музыкальной формы	1	1
601	языка по	2	1
602	что рядом	1	1
603	вопросы о	1	1
604	смысле что	1	1
605	связанными с	1	1
606	то она	2	1
607	с ее	2	1
608	всего этого	1	1
609	будем иметь	1	1
610	в ее	1	1
611	с каким	1	1
612	словом но	3	1
613	они ни	2	1
614	все средства	1	1
615	уже с	2	1
616	только то	2	1
617	с самого	3	1
618	то время	1	1
619	понятия и	3	1
620	с языком	2	1
621	слова а	1	1
622	выражения и	1	1
623	нужно будет	1	1
624	то как	1	1
625	развития языка	1	1
626	который здесь	1	1
627	не с	1	1
628	и которые	2	1
629	существенное здесь	1	1
630	сказано выше	1	1
631	имеет дело	1	1
632	языка тогда	1	1
633	что дело	1	1
634	что от	1	1
635	понятно что	1	1
636	в синтаксисе	1	1
637	отрицать что	1	1
638	на язык	7	1
639	деятельности в	2	1
640	к языку	2	1
641	против этого	1	1
642	такого положения	1	1
643	из основных	2	1
644	деятельность то	1	1
645	грамматику и	1	1
646	о том	2	1
647	на вопрос	1	1
648	все ее	2	1
649	внимание на	1	1
650	словах а	1	1
651	иное значение	1	1
652	становится уже	1	1
653	все его	1	1
654	в чем	1	1
655	звуков в	1	1
656	стало невозможно	1	1
657	о законах	1	1
658	нас в	1	1
659	языка или	1	1
660	что самое	2	1
661	от них	1	1
662	видели выше	1	1
663	переходит в	1	1
664	а потому	10	1
665	необходимо должна	1	1
666	в утверждении	2	1
667	вслед за	1	1
668	язык есть	17	1
669	бы вполне	1	1
670	с а	2	1
671	языка мы	1	1
672	значит что	1	1
673	как например	2	1
674	изменения которые	1	1
675	но с	2	1
676	д и	1	1
677	оно и	3	1
678	к делу	1	1
679	бы потому	1	1
680	дело с	1	1
681	что даже	2	1
682	в какой	1	1
683	и основные	1	1
684	например можно	1	1
685	то он	2	1
686	и такое	1	1
687	по мнению	3	1
688	собою как	1	1
689	нет не	1	1
690	с какой	1	1
691	что язык	16	1
692	к идее	1	1
693	не всякое	1	1
694	ни было	2	1
695	в виде	1	1
696	языка который	1	1
697	д не	1	1
698	в понятие	1	1
699	каким образом	3	1
700	убедиться в	1	1
701	язык это	1	1
702	или даже	3	1
703	слово но	1	1
704	речи нужно	1	1
705	отличны от	1	1
706	одно из	3	1
707	не так	3	1
708	для него	4	1
709	и их	3	1
710	без особого	1	1
711	могло бы	3	1
712	мы находим	1	1
713	наука о	1	1
714	иначе как	2	1
715	сами по	1	1
716	отличен от	1	1
717	не для	1	1
718	ее не	1	1
719	к ним	2	1
720	даже при	1	1
721	должен был	1	1
722	заметить что	2	1
723	на некоторые	1	1
724	на их	1	1
725	в других	2	1
726	и только	2	1
727	чтобы показать	1	1
728	этом можно	1	1
729	нужно было	3	1
730	его мысли	1	1
731	бы до	1	1
732	себе представить	7	1
733	во-первых не	1	1
734	же периоде	1	1
735	высокой степени	1	1
736	языка можно	3	1
737	связь слова	1	1
738	сказать несколько	1	1
739	в каких	1	1
740	не потому	2	1
741	язык на	1	1
742	по всей	1	1
743	нельзя в	1	1
744	как идея	1	1
745	определение не	1	1
746	не решает	1	1
747	одной стороны	3	1
748	и опять	1	1
749	отношения в	1	1
750	отношением к	1	1
751	одного слова	1	1
752	и непосредственно	1	1
753	место и	1	1
754	человек в	1	1
755	а так	4	1
756	во внимание	3	1
757	нужно иметь	1	1
758	и том	2	1
759	и слово	1	1
760	в одно	2	1
761	если не	2	1
762	в строении	2	1
763	между собою	6	1
764	более чем	1	1
765	все более	3	1
766	связь с	2	1
767	такой степени	1	1
768	слов к	1	1
769	из совокупности	1	1
770	грамматическими формами	1	1
771	слово становится	1	1
772	за тем	2	1
773	к первоначальному	1	1
774	он взялся	1	1
775	он говорит	1	1
776	i язык	1	1
777	пользоваться языком	1	1
778	такого рода	1	1
779	ведет к	1	1
780	и там	1	1
781	с тех	1	1
782	когда он	1	1
783	как нельзя	1	1
784	слово а	2	1
785	том смысле	4	1
786	она есть	1	1
787	слова есть	1	1
788	более и	2	1
789	несколько слов	1	1
790	сих пор	1	1
791	над языком	1	1
792	заставляет нас	2	1
793	есть язык	1	1
794	ничего кроме	1	1
795	не мог	3	1
796	слова так	1	1
797	язык образованного	1	1
798	более того	1	1
799	которые никак	1	1
800	новое слово	1	1
801	тем и	1	1
802	она может	3	1
803	речи как	1	1
804	того с	1	1
805	язык к	1	1
806	бы даже	2	1
807	в голову	1	1
808	давно уже	1	1
809	как эта	1	1
810	находит свое	1	1
811	бы в	4	1
812	тем более	2	1
813	не должен	1	1
814	только что	2	1
815	в этих	7	1
816	как без	1	1
817	что вообще	1	1
818	не предполагает	1	1
819	то вопрос	1	1
820	вопрос как	1	1
821	это все	1	1
822	лишь по	1	1
823	между ними	1	1
824	необходимое условие	1	1
825	говорящий и	1	1
826	не замечать	1	1
827	творчества не	1	1
828	не что	2	1
829	языка то	4	1
830	д в	1	1
831	но эти	2	1
832	указывают на	2	1
833	внутри одного	1	1
834	и другие	1	1
835	предполагает уже	1	1
836	мысли не	1	1
837	как на	3	1
838	они не	1	1
