N	2gram	Vygotskiy__4	Psycholo
237	при всем	1	3
238	само по	1	3
239	еще более	1	3
240	конце концов	1	3
241	в свою	2	3
242	который не	2	3
243	точно так	3	3
244	равным образом	1	2
245	также и	2	2
246	того же	9	2
247	этой теории	4	2
248	не имеют	3	2
249	еще не	2	2
250	из всех	1	2
251	при анализе	2	2
252	оба эти	1	2
253	указывая на	2	2
254	но даже	1	2
255	же что	1	2
256	произведение и	1	2
257	бы то	1	2
258	мысль что	1	2
259	но не	3	2
260	мы будем	2	2
261	точка зрения	1	2
262	значение и	1	2
263	если в	1	2
264	себе и	3	2
265	отличие от	2	2
266	которые они	1	2
267	и процессы	1	2
268	обнаруживается в	1	2
269	однако не	1	2
270	указывают на	4	2
271	что ребенок	12	2
272	могли бы	9	2
273	но эта	1	2
274	показали что	4	2
275	увидим что	5	2
276	моментов в	1	2
277	в которой	3	2
278	бы не	1	2
279	и тот	7	2
280	в себе	10	2
281	как он	4	2
282	всех остальных	2	2
283	тем и	1	2
284	или иному	2	2
285	на его	3	2
286	подобно тому	2	2
287	заключает в	1	2
288	в каждом	2	2
289	здесь мы	2	2
290	то ни	1	2
291	с другими	1	2
292	и которые	2	2
293	это не	5	2
294	то все	1	2
295	должен был	1	2
296	в психологию	1	2
297	но так	2	2
298	одного и	6	2
299	и при	4	2
300	всяком случае	3	2
301	переходе от	2	2
302	вывод что	1	2
303	место в	2	2
304	он дает	1	2
305	их в	2	2
306	и наоборот	1	2
307	том же	2	2
308	в этих	3	2
309	что этот	2	2
310	в детской	1	2
311	для нее	1	2
312	эти авторы	1	2
313	для психологии	1	2
314	этой области	2	2
315	все более	2	2
316	вплоть до	1	2
317	впадает в	1	2
318	и другое	1	2
319	же самую	3	2
320	начинает с	1	2
321	на него	1	2
322	в процессе	27	2
323	в уме	5	2
324	и отсюда	1	2
325	и всегда	1	2
326	казалось бы	1	2
327	это то	1	2
328	в самой	1	2
329	в русском	1	2
330	показал что	1	2
331	которая не	1	2
332	больше того	1	2
333	такие же	1	2
334	ни в	3	2
335	когда мы	2	2
336	как только	2	2
337	в полном	1	2
338	отличается от	2	2
339	виде как	1	2
340	что оно	4	2
341	его с	1	2
342	это происходит	1	2
343	на вопрос	1	2
344	и которая	2	2
345	свою очередь	2	2
346	так в	1	2
347	роль в	4	2
348	на том	4	2
349	который он	1	2
350	на которую	1	2
351	что такие	2	2
352	том как	1	2
353	по сравнению	4	2
354	понятно что	2	2
355	даны в	2	2
356	в таком	2	2
357	ничего кроме	2	2
358	и здесь	2	2
359	два момента	1	2
360	действие этих	1	2
361	во всяком	4	2
362	которым она	1	2
363	в глаза	1	2
364	после того	1	2
365	с того	1	2
366	в игре	1	2
367	этих двух	1	2
368	о собаке	1	2
369	в его	11	2
370	же самом	1	2
371	и только	4	2
372	даже для	1	2
373	и следовательно	1	2
374	в него	2	2
375	к нему	2	2
376	два основных	1	2
377	образом все	1	2
378	в какой	3	2
379	это означает	2	2
380	одни и	3	2
381	к какому	1	2
382	которому он	1	2
383	и у	2	2
384	слова в	9	2
385	в одном	1	2
386	в состоянии	1	2
387	но что	3	2
388	в других	1	2
389	этом как	1	2
390	к которому	3	2
391	в сознание	1	2
392	а с	2	2
393	на которых	1	2
394	не на	1	2
395	при определении	2	2
396	во внимание	1	2
397	на который	1	2
398	вместе с	8	2
399	противоречие с	2	2
400	эта теория	1	2
401	если она	1	2
402	например когда	1	2
403	из которых	1	2
404	сравнению с	3	2
405	что всякое	2	2
406	этого факта	1	2
407	при построении	1	2
408	более и	2	2
409	но это	1	2
410	предмет совершенно	1	2
411	и таким	1	2
412	тому или	2	2
413	и часто	1	2
414	не существует	1	2
415	показать как	1	2
416	для нас	4	2
417	из себя	1	2
418	у них	1	2
419	тем более	1	2
420	всякий раз	1	2
421	другой стороны	9	2
422	на этот	3	2
423	в свое	2	2
424	и от	3	2
425	это в	2	2
426	этой точки	4	2
427	этом совершенно	1	1
428	совершенно другую	1	1
429	смысле слова	1	1
430	как известно	3	1
431	что употребление	1	1
432	что настоящее	1	1
433	речь идет	5	1
434	говоря о	2	1
435	если продолжить	1	1
436	одним из	2	1
437	для построения	2	1
438	человека и	1	1
439	его основной	1	1
440	переносятся на	1	1
441	каждом шагу	6	1
442	он может	1	1
443	оказываются в	1	1
444	же по	2	1
445	тем же	4	1
446	проявляются в	2	1
447	на две	1	1
448	почти всегда	3	1
449	уже указывали	1	1
450	и самое	1	1
451	и больше	1	1
452	высшей степени	2	1
453	в зависимости	1	1
454	и должен	1	1
455	для примера	1	1
456	а как	1	1
457	и значение	1	1
458	том насколько	1	1
459	сравнения и	1	1
460	нуждаются в	1	1
461	впечатления если	1	1
462	что между	1	1
463	психологами и	1	1
464	что уже	2	1
465	на место	3	1
466	что самый	1	1
467	имеет свою	1	1
468	правильности этого	1	1
469	исследования в	2	1
470	так чтобы	1	1
471	что иное	1	1
472	оно есть	1	1
473	действительности с	1	1
474	мы и	2	1
475	и со	1	1
476	зависимости от	2	1
477	в наши	2	1
478	основе этого	2	1
479	понятия в	8	1
480	заключенное в	2	1
481	совершенно другое	1	1
482	и формы	1	1
483	бы мы	1	1
484	тем как	3	1
485	и подобно	1	1
486	глаза на	1	1
487	как если	1	1
488	все больше	1	1
489	совершенно прав	3	1
490	с одной	9	1
491	чем это	1	1
492	экспериментальные исследования	1	1
493	взрослых а	1	1
494	нельзя представить	2	1
495	с языка	1	1
496	для других	2	1
497	только тогда	1	1
498	и т.д	2	1
499	должны были	1	1
500	быть так	1	1
501	друг от	1	1
502	обнаруживается при	1	1
503	связи и	1	1
504	не самое	1	1
505	в истории	10	1
506	идет о	3	1
507	независимо от	1	1
508	общего с	1	1
509	связывает их	1	1
510	совершенно другой	1	1
511	что касается	1	1
512	они берутся	1	1
513	кто не	1	1
514	основной задачей	1	1
515	с понятием	1	1
516	его к	4	1
517	неизмеримо более	3	1
518	следующим образом	3	1
519	правильно его	2	1
520	следует рассмотреть	1	1
521	то в	1	1
522	только то	1	1
523	ребенка с	4	1
524	уже не	1	1
525	животных и	2	1
526	помощью которого	2	1
527	ключ ко	1	1
528	это есть	1	1
529	бы сказать	3	1
530	в нашем	4	1
531	из этих	2	1
532	элементарным и	1	1
533	то обстоятельство	3	1
534	остановиться на	2	1
535	нами в	4	1
536	только один	1	1
537	они встречаются	1	1
538	тому же	6	1
539	роли в	1	1
540	как чисто	1	1
541	этот процесс	6	1
542	вообще не	2	1
543	что ключ	1	1
544	как оно	2	1
545	отношение которое	1	1
546	приходят к	1	1
547	школой в	1	1
548	ключ к	4	1
549	он должен	1	1
550	понятий и	9	1
551	в силу	6	1
552	в понятии	1	1
553	важную роль	3	1
554	свое время	2	1
555	имеют ничего	1	1
556	в плане	1	1
557	так например	1	1
558	ряд отдельных	1	1
559	одному и	4	1
560	к выводу	2	1
561	одно и	6	1
562	в основу	2	1
563	но все	1	1
564	русском языке	1	1
565	мы его	2	1
566	совпадают с	1	1
567	факт что	2	1
568	с самыми	1	1
569	же не	2	1
570	тем в	1	1
571	что основная	1	1
572	указывали на	1	1
573	и характер	1	1
574	этом он	1	1
575	в совершенно	3	1
576	различие между	3	1
577	его не	1	1
578	принять во	1	1
579	а по	1	1
580	с целью	1	1
581	его в	6	1
582	сложных и	1	1
583	мы на	1	1
584	это когда	1	1
585	бы нам	1	1
586	всю свою	1	1
587	указанием на	1	1
588	он приходит	3	1
589	между отдельными	3	1
590	и целиком	1	1
591	отражение в	2	1
592	то увидим	7	1
593	шагу в	2	1
594	о вещах	1	1
595	он является	1	1
596	находящийся на	1	1
597	эти вопросы	1	1
598	мы имели	5	1
599	в высшей	2	1
600	его собственной	1	1
601	ли может	1	1
602	указывали в	1	1
603	которой он	1	1
604	одна и	1	1
605	мы видели	6	1
606	мы хотели	1	1
607	заставляют нас	1	1
608	чем в	3	1
609	и было	1	1
610	должно быть	3	1
611	и тогда	2	1
612	и того	5	1
613	по той	1	1
614	которую он	2	1
615	но если	1	1
616	общее правило	1	1
617	таким же	2	1
618	нас не	1	1
619	взгляд на	1	1
620	из непосредственного	1	1
621	бы к	1	1
622	когда ребенок	2	1
623	то для	1	1
624	рядом других	1	1
625	что вся	1	1
626	исходной точкой	1	1
627	они проявляются	2	1
628	совершенно понятно	1	1
629	не столько	1	1
630	на каждом	6	1
631	полная несостоятельность	1	1
632	в отличие	2	1
633	должны мы	2	1
634	стоит в	1	1
635	которое дает	2	1
636	путем в	1	1
637	утверждения что	1	1
638	от его	1	1
639	иным способом	5	1
640	анализа как	1	1
641	и новые	1	1
642	это утверждение	3	1
643	различает два	1	1
644	свет на	1	1
645	не наоборот	1	1
646	не играют	1	1
647	анализ позволяет	1	1
648	есть еще	1	1
649	исследователи как	1	1
650	которая представляет	1	1
651	происходит от	1	1
652	мы встречаемся	1	1
653	в историческом	2	1
654	что те	2	1
655	что есть	1	1
656	того момента	1	1
657	слов то	2	1
658	что эта	3	1
659	самого начала	1	1
660	эти формы	1	1
661	на котором	2	1
662	благодаря своей	1	1
663	что их	1	1
664	к этим	2	1
665	не по	2	1
666	от взрослых	2	1
667	когда они	1	1
668	только не	5	1
669	или еще	1	1
670	говорит один	1	1
671	на язык	1	1
672	благодаря тому	1	1
673	в разных	1	1
674	других низших	1	1
675	в качестве	21	1
676	имеем дело	1	1
677	именно с	1	1
678	он оказался	1	1
679	в противоречие	2	1
680	здесь на	1	1
681	своей задачей	1	1
682	говорит толстой	2	1
683	и является	3	1
684	вместо того	1	1
685	убедиться в	1	1
686	с достаточной	1	1
687	эти самые	1	1
688	связи с	3	1
689	ничто не	1	1
690	о чем-то	1	1
691	эти три	1	1
692	и оказывается	1	1
693	уже и	2	1
694	и делает	1	1
695	в области	4	1
696	правильнее сказать	1	1
697	с другом	7	1
698	точке зрения	1	1
699	формы или	1	1
700	никакого значения	1	1
701	обстоятельство что	3	1
702	на целый	1	1
703	возникает из	2	1
704	встречается в	1	1
705	мы узнаем	2	1
706	с логической	3	1
707	языке и	2	1
708	ли не	2	1
709	отмечает что	1	1
710	сходство с	4	1
711	и другим	1	1
712	тому на	1	1
713	отдельных форм	1	1
714	не есть	2	1
715	мы могли	9	1
716	таких слов	1	1
717	в одну	1	1
718	лежащим в	1	1
719	в суждениях	1	1
720	служить источником	1	1
721	и определяющим	1	1
722	должен быть	1	1
723	для себя	1	1
724	нашей обычной	1	1
725	совершается в	2	1
726	как мы	13	1
727	психологическом отношении	1	1
728	к такому	1	1
729	смысле что	1	1
730	от друга	1	1
731	происходит и	1	1
732	на нем	2	1
733	мы конечно	1	1
734	оно скорее	1	1
735	той связи	1	1
736	на чрезвычайно	1	1
737	в собственном	7	1
738	характер и	1	1
739	понятием как	1	1
740	нет никаких	1	1
741	в себя	1	1
742	с самого	1	1
743	что оба	1	1
744	приводит к	3	1
745	имеет никакого	1	1
746	и может	1	1
747	и практической	1	1
748	самое слабое	1	1
749	слова а	1	1
750	совершенно различных	1	1
751	тем которые	1	1
752	который говорит	1	1
753	было в	1	1
754	процесса как	1	1
755	палку в	1	1
756	это сходство	1	1
757	рассматриваемой теории	1	1
758	по тому	1	1
759	слова которые	1	1
760	является в	3	1
761	совершенно невозможно	1	1
762	как у	1	1
763	собой и	2	1
764	на что	1	1
765	предположить что	1	1
766	составляет только	1	1
767	означает что	1	1
768	выводу что	2	1
769	мы вправе	1	1
770	смысле и	2	1
771	средством для	1	1
772	в тех	1	1
773	иное как	1	1
774	из основных	4	1
775	о нем	1	1
776	опыты келера	1	1
777	логического мышления	1	1
778	она находится	1	1
779	в действительной	1	1
780	но скорее	3	1
781	всем протяжении	2	1
782	исследования и	1	1
783	все содержание	1	1
784	но мы	1	1
785	сущности мы	1	1
786	можно сказать	1	1
787	все его	1	1
788	в сфере	1	1
789	нас от	1	1
790	и во	3	1
791	различие в	3	1
792	ее от	1	1
793	мы указывали	3	1
794	когда оно	2	1
795	я думаю	1	1
796	ко всей	2	1
797	непременно требует	1	1
798	слабое место	1	1
799	своему значению	3	1
800	быть даже	1	1
801	вообще и	1	1
802	которая и	1	1
803	применяет в	2	1
804	это приводит	1	1
805	мы никогда	1	1
806	связь между	2	1
807	толкование которое	1	1
808	самой природе	1	1
809	этом смысле	8	1
810	он что	2	1
811	на которой	1	1
812	обе эти	5	1
813	что только	1	1
814	с ними	1	1
815	мы увидим	1	1
816	близкое к	1	1
817	круг своего	1	1
818	не имеющих	1	1
819	которое мы	2	1
820	они имеют	1	1
821	к детской	1	1
822	по этому	1	1
823	согласно с	1	1
824	со всеми	3	1
825	не то	1	1
826	какой степени	2	1
827	история и	1	1
828	редко в	1	1
829	же и	1	1
830	в таких	1	1
831	внимание что	1	1
832	конечно не	1	1
833	на всем	2	1
834	своей целью	1	1
835	вопроса о	2	1
836	не всякое	1	1
837	он начинает	1	1
838	историческом развитии	2	1
839	сказать относительно	1	1
840	от других	2	1
841	по выражению	4	1
842	между обоими	1	1
843	для него	2	1
844	и та	1	1
845	прежде всего	2	1
846	возвращает нас	1	1
847	иначе как	2	1
848	не совпадают	5	1
849	чем психологическое	1	1
850	от тех	3	1
851	от учителя	1	1
852	эти понятия	3	1
853	можно с	1	1
854	только с	1	1
855	случае не	2	1
856	она будет	1	1
857	которые могут	2	1
858	доказать что	1	1
859	человек как	1	1
860	свое выражение	1	1
861	связи в	1	1
862	не просто	2	1
863	понятия не	7	1
864	мы возьмем	2	1
865	деле и	1	1
866	этого понятия	3	1
867	встречаемся с	1	1
868	до самого	1	1
869	в другой	2	1
870	из двух	1	1
871	к совершенно	1	1
872	со стороны	3	1
873	даже не	1	1
874	этой проблемы	1	1
875	нам не	2	1
876	и сознание	1	1
877	с другим	1	1
878	понятие или	1	1
879	именно в	3	1
880	их от	1	1
881	вплотную к	1	1
882	нашего исследования	4	1
883	один и	7	1
884	и затем	1	1
885	на уроке	1	1
886	только к	3	1
887	больше и	1	1
888	имеет ничего	1	1
889	к более	1	1
890	естественно что	1	1
891	связано с	1	1
892	и составляет	1	1
893	этого взгляда	1	1
894	целым рядом	1	1
895	основных и	2	1
896	понятие о	2	1
897	благодаря чему	2	1
898	ребенка и	9	1
899	с которым	2	1
900	в психологическом	1	1
901	что мы	7	1
902	теоретической и	1	1
903	под влиянием	2	1
904	в связи	3	1
905	другую с	1	1
906	с помощью	31	1
907	ситуации которые	1	1
908	психологического объяснения	2	1
909	которое в	1	1
910	почти совершенно	1	1
911	мы говорим	1	1
912	тот факт	1	1
913	при переходе	1	1
914	именно художественное	1	1
915	одной стороны	9	1
916	в той	2	1
917	такого рода	6	1
918	во все	1	1
919	оно начинает	1	1
920	противоречии и	1	1
921	в первой	1	1
922	если это	1	1
923	друг с	7	1
924	исходя из	1	1
925	критики и	1	1
926	том смысле	2	1
927	быть не	1	1
928	этого слова	11	1
929	этом случае	3	1
930	благодаря этому	1	1
931	чрезвычайно важный	1	1
932	нет ничего	1	1
933	новые и	4	1
934	от нас	1	1
935	из ряда	2	1
936	основанием для	1	1
937	от действительного	1	1
938	сомнения в	1	1
939	и сами	2	1
940	указать на	1	1
941	от той	2	1
942	в область	1	1
943	или в	1	1
944	и другими	1	1
945	в результате	8	1
946	того с	1	1
947	бы в	3	1
948	что из	1	1
949	снизу вверх	2	1
950	эти особенности	1	1
951	первое что	2	1
952	ничего более	1	1
953	они затем	1	1
954	которое должно	1	1
955	только что	4	1
956	что следовательно	2	1
957	ни было	1	1
958	по пути	2	1
959	как показывает	2	1
960	лежит в	1	1
961	что слова	5	1
962	слово в	6	1
963	вследствие их	1	1
964	есть сложный	2	1
965	между ними	4	1
966	или других	1	1
967	на более	2	1
968	речи и	1	1
969	среднее место	1	1
970	которая с	1	1
971	конфликт между	1	1
972	существенное отличие	1	1
973	не что	1	1
974	из своей	1	1
975	имеет в	1	1
976	себе не	1	1
977	в виде	3	1
978	и другие	9	1
979	очень редко	1	1
980	по поводу	1	1
981	помощью которых	1	1
982	это понятие	1	1
983	тем самым	7	1
984	к частному	2	1
985	к этому	4	1
986	они не	2	1
987	ничего общего	3	1
