N	2gram	Medvedev_F_1	Myslijsy
486	и эти	1	1
487	и более	2	1
488	этих и	1	1
489	возможно только	1	1
490	и вся	1	1
491	раз и	2	1
492	содержания а	1	1
493	нового направления	3	1
494	виду что	2	1
495	извне и	1	1
496	для каждого	1	1
497	на котором	1	1
498	по-своему но	1	1
499	душе и	1	1
500	к этим	1	1
501	какой бы	1	1
502	иначе не	1	1
503	только не	2	1
504	проникать в	2	1
505	и всегда	1	1
506	ничего не	2	1
507	по своей	1	1
508	действительно существует	1	1
509	уже и	1	1
510	однако это	1	1
511	следует еще	1	1
512	указать на	2	1
513	отличается от	3	1
514	кого не	2	1
515	весьма сложные	1	1
516	содержанием и	1	1
517	к тому	3	1
518	три основные	2	1
519	мысли на	1	1
520	поэзии как	1	1
521	что при	1	1
522	ничего общего	1	1
523	в применении	2	1
524	должен быть	5	1
525	вообще но	1	1
526	и самое	1	1
527	как мы	5	1
528	соответствие известных	1	1
529	здесь не	3	1
530	только при	1	1
531	не могло	5	1
532	и общее	1	1
533	взаимодействий которые	1	1
534	здесь может	1	1
535	мы наблюдаем	1	1
536	как с	2	1
537	если они	1	1
538	на нее	2	1
539	начала и	2	1
540	во многом	1	1
541	сознания и	1	1
542	чувственного восприятия	1	1
543	звука от	1	1
544	нас только	1	1
545	к тем	1	1
546	что дело	1	1
547	по сравнению	1	1
548	в содержании	7	1
549	связанное с	1	1
550	со всех	1	1
551	что новое	1	1
552	язык и	1	1
553	что каждый	1	1
554	той степени	1	1
555	его жизни	1	1
556	одного из	1	1
557	имеет и	1	1
558	и просто	1	1
559	за целое	1	1
560	по их	1	1
561	заключается в	1	1
562	ее от	2	1
563	мы ни	2	1
564	на одном	1	1
565	все в	2	1
566	деле в	1	1
567	его соответствие	1	1
568	как она	3	1
569	и самые	1	1
570	содержания но	1	1
571	тех пор	1	1
572	к нему	1	1
573	действительности не	2	1
574	менее в	1	1
575	связей с	2	1
576	нет значения	1	1
577	только содержание	1	1
578	непосредственно из	2	1
579	его место	2	1
580	в стороне	1	1
581	по мнению	1	1
582	между этими	1	1
583	который в	1	1
584	выведены из	1	1
585	именно на	1	1
586	со всеми	3	1
587	конечно не	4	1
588	содержание не	1	1
589	в большинстве	3	1
590	в единстве	7	1
591	они могли	1	1
592	большинстве случаев	2	1
593	и понимание	1	1
594	звука в	1	1
595	не связанных	2	1
596	роль и	1	1
597	никто не	1	1
598	представить себе	1	1
599	стать в	1	1
600	могло бы	2	1
601	ли этот	1	1
602	ум в	1	1
603	не для	3	1
604	с этими	1	1
605	оно так	1	1
606	не о	3	1
607	только с	1	1
608	явлений в	1	1
609	они становятся	2	1
610	наших отношениях	1	1
611	в особенности	3	1
612	высокую степень	1	1
613	в другой	2	1
614	не были	1	1
615	а на	1	1
616	на ее	1	1
617	не один	1	1
618	именно в	8	1
619	а именно	1	1
620	значения в	1	1
621	этого значения	1	1
622	во второй	1	1
623	и др	5	1
624	предмет и	1	1
625	чтобы убедиться	2	1
626	и непосредственно	3	1
627	его как	3	1
628	и психологии	1	1
629	была бы	2	1
630	для человека	1	1
631	оснований для	1	1
632	то она	1	1
633	вызывает в	1	1
634	искусства то	1	1
635	все то	1	1
636	нее как	1	1
637	какого бы	1	1
638	к своему	1	1
639	как предмет	1	1
640	если оно	1	1
641	сравнению с	1	1
642	в той	1	1
643	что же	1	1
644	своим содержанием	1	1
645	в первой	1	1
646	как средство	1	1
647	что как	1	1
648	ни одно	1	1
649	значит что	1	1
650	своего содержания	1	1
651	и оценка	1	1
652	только человек	1	1
653	предположения что	1	1
654	с этой	4	1
655	в условиях	1	1
656	и о	1	1
657	о большей	1	1
658	но для	3	1
659	между собой	1	1
660	в более	1	1
661	это уже	1	1
662	этот образ	2	1
663	за его	1	1
664	отношениях к	1	1
665	при таком	4	1
666	формы и	5	1
667	понять что	1	1
668	которого они	1	1
669	чтобы понять	1	1
670	тем более	1	1
671	что касается	1	1
672	отличия от	1	1
673	них и	1	1
674	замечаем что	2	1
675	непосредственно как	2	1
676	сознание или	1	1
677	до тех	1	1
678	чувства или	1	1
679	может и	2	1
680	но эта	2	1
681	в какие	1	1
682	от всех	3	1
683	для нашего	2	1
684	в последнем	1	1
685	есть и	1	1
686	время не	1	1
687	просто не	1	1
688	жизни и	7	1
689	можем не	1	1
690	ни на	3	1
691	ее в	1	1
692	в своих	2	1
693	предполагает уже	2	1
694	в процессе	9	1
695	и ни	1	1
696	эту последнюю	2	1
697	этой точки	1	1
