N	2gram	Vinokur_Ku_1	Myslijsy
155	там где	4	4
156	если не	3	4
157	что оно	3	4
158	в таком	3	4
159	вряд ли	1	3
160	говоря о	1	3
161	например в	5	3
162	и то	3	3
163	но тем	1	3
164	на деле	1	3
165	с таким	1	3
166	той же	3	3
167	полагает что	1	3
168	мы называем	1	3
169	есть нечто	1	3
170	но даже	1	3
171	то это	3	3
172	нужно будет	1	3
173	что его	2	3
174	только тогда	3	3
175	если в	2	3
176	очевидно что	3	3
177	со стороны	4	3
178	относится к	2	3
179	которые не	1	3
180	помнить что	1	3
181	хотя и	3	3
182	на нас	1	3
183	что это	5	3
184	в целом	4	3
185	думать что	1	3
186	во многих	2	3
187	что она	3	3
188	звук а	1	3
189	т д	14	3
190	так например	2	3
191	и может	3	3
192	его не	1	3
193	них не	1	3
194	на все	1	3
195	его в	1	3
196	это не	7	3
197	и тем	2	3
198	рядом с	5	3
199	далеко не	1	3
200	и тогда	4	3
201	в этих	4	3
202	и при	2	3
203	себе в	3	3
204	но во	1	3
205	в ней	6	3
206	в какое	1	3
207	мысли в	1	3
208	и притом	1	3
209	внутреннюю форму	1	3
210	в каком	2	3
211	оно не	3	3
212	если мы	2	3
213	как не	1	3
214	языка и	8	3
215	не с	3	3
216	мог бы	1	3
217	том как	3	3
218	мы в	1	3
219	в словах	1	3
220	находится в	1	3
221	и во	1	3
222	в языке	8	3
223	как например	2	3
224	и у	1	3
225	все признаки	1	3
226	одно из	2	3
227	не так	1	3
228	от другого	1	3
229	т п	18	3
230	что на	1	3
231	только звук	1	3
232	что для	1	3
233	одной стороны	1	3
234	в самой	4	3
235	мы говорим	2	3
236	смысле этого	3	3
237	слова и	4	3
238	но это	1	3
239	к другим	1	3
240	и для	2	3
241	и от	1	3
242	и все	2	3
243	или нет	1	3
244	только что	1	3
245	с ними	4	3
246	все что	1	3
247	как на	3	3
248	также что	1	2
249	предполагает что	1	2
250	самом деле	9	2
251	на самом	2	2
252	воспоминания о	1	2
253	и есть	2	2
254	мысли а	2	2
255	нас на	1	2
256	как выше	1	2
257	к другой	1	2
258	не имеют	3	2
259	бы что	1	2
260	вопрос о	2	2
261	явление не	1	2
262	с его	4	2
263	вкуса и	3	2
264	тем как	1	2
265	то мы	3	2
266	совсем не	1	2
267	не то	1	2
268	только потому	6	2
269	что язык	7	2
270	что за	1	2
271	значение и	2	2
272	не все	2	2
273	с которыми	1	2
274	по отношению	8	2
275	в общем	3	2
276	общего с	1	2
277	на память	1	2
278	могли бы	2	2
279	в действительности	1	2
280	эти условия	1	2
281	при чтении	1	2
282	все эти	6	2
283	в нашем	1	2
284	все слова	1	2
285	но на	1	2
286	всех этих	1	2
287	состоит в	3	2
288	как увидим	1	2
289	и по	1	2
290	на этом	1	2
291	одно и	1	2
292	но все	2	2
293	в каждом	2	2
294	связанные с	1	2
295	разница между	1	2
296	вместе со	2	2
297	может стать	1	2
298	в жизни	1	2
299	звуки и	1	2
300	этого не	2	2
301	должно быть	3	2
302	к мысли	1	2
303	что такое	6	2
304	не столько	2	2
305	от себя	2	2
306	мы находим	1	2
307	но он	1	2
308	что например	1	2
309	тому что	3	2
310	перед собою	1	2
311	а а	3	2
312	и его	5	2
313	что с	2	2
314	сказать что	1	2
315	между звуком	1	2
316	что ему	1	2
317	например что	1	2
318	но только	1	2
319	того чтобы	17	2
320	же время	2	2
321	этих последних	1	2
322	его собственное	1	2
323	у нас	10	2
324	превращается в	2	2
325	когда мы	2	2
326	во все	2	2
327	указывает на	1	2
328	что слово	3	2
329	дать себе	1	2
330	что все	2	2
331	к нам	1	2
332	в собственном	2	2
333	имеют для	1	2
334	в себя	1	2
335	что у	1	2
336	как содержание	1	2
337	было в	2	2
338	после того	1	2
339	движения и	1	2
340	и здесь	3	2
341	внимание на	4	2
342	звуков в	1	2
343	нас в	1	2
344	не заключает	1	2
345	это было	2	2
346	связь между	1	2
347	состоит не	1	2
348	и следовательно	1	2
349	если это	1	2
350	этом смысле	3	2
351	один из	4	2
352	слово с	2	2
353	что только	1	2
354	в какой	6	2
355	случаи когда	1	2
356	есть в	4	2
357	в нашей	1	2
358	а это	3	2
359	а то	2	2
360	не дает	1	2
361	и других	1	2
362	но что	1	2
363	само по	1	2
364	связано с	3	2
365	с общим	1	2
366	себе представить	1	2
367	к которому	3	2
368	а с	3	2
369	содержание его	1	2
370	себя и	1	2
371	между ними	2	2
372	ничем не	1	2
373	не на	4	2
374	зависит от	1	2
375	самый звук	1	2
376	в связи	3	2
377	форма слова	1	2
378	как именно	2	2
379	так же	4	2
380	и потому	4	2
381	как это	3	2
382	внутренней формы	1	2
383	она есть	1	2
384	этой последней	1	2
385	быть только	1	2
386	все это	6	2
387	слова но	2	2
388	предмет как	1	2
389	в его	12	2
390	или в	2	2
391	что нет	1	2
392	о котором	2	2
393	между различными	1	2
394	бы в	7	2
395	касается до	1	2
396	хотя бы	10	2
397	на более	2	2
398	отношении к	1	2
399	даже при	1	2
400	нам не	3	2
401	но если	2	2
402	другой стороны	6	2
403	но эти	1	2
404	даже и	3	2
405	к этому	1	2
406	я и	1	1
407	ту же	1	1
408	слова которые	1	1
409	одним из	2	1
410	отношение к	1	1
411	звук только	1	1
412	языку и	1	1
413	не имел	1	1
414	связи между	1	1
415	но тогда	1	1
416	не это	1	1
417	тех же	1	1
418	переход от	4	1
419	мере в	6	1
420	что новые	1	1
421	и так	1	1
422	отношениями в	1	1
423	должна быть	3	1
424	собственном смысле	1	1
425	языка которое	3	1
426	наша речь	1	1
427	для своего	1	1
428	звуком но	1	1
429	которую мы	1	1
430	для успокоения	1	1
431	из своих	1	1
432	ближайшей связи	1	1
433	в род	1	1
434	внутренняя организация	1	1
435	на мой	2	1
436	слова например	1	1
437	и другая	1	1
438	от друга	1	1
439	как я	2	1
440	из того	1	1
441	мы и	1	1
442	столько же	1	1
443	на нем	1	1
444	в отличие	1	1
445	не уничтожают	1	1
446	быть в	2	1
447	же звуков	1	1
448	сознания а	1	1
449	его так	2	1
450	который произносит	1	1
451	в ее	1	1
452	необходимых условий	1	1
453	всякий раз	1	1
454	но как	1	1
455	в санскрите	1	1
456	очевидно и	1	1
457	в сторону	2	1
458	язык предполагает	1	1
459	должны были	1	1
460	действительное бытие	1	1
461	себе и	2	1
462	как случайное	1	1
463	отличие от	1	1
464	друг от	1	1
465	так язык	1	1
466	вопрос на	1	1
467	менее важно	1	1
468	на тот	1	1
469	уже название	1	1
470	в истории	3	1
471	звука с	2	1
472	в одной	1	1
473	что именно	1	1
474	как к	1	1
475	предметы и	1	1
476	однако не	6	1
477	перед нами	1	1
478	некоторое знание	1	1
479	которое и	1	1
480	применении к	1	1
481	и понимания	1	1
482	это легко	1	1
483	нельзя более	1	1
484	от этого	2	1
485	одни только	1	1
486	так человек	1	1
487	будто и	1	1
488	например после	1	1
489	бы и	2	1
490	мы получаем	1	1
491	себе содержание	1	1
492	значительном количестве	1	1
493	что так	3	1
494	в известном	1	1
495	только на	1	1
496	с их	3	1
497	его и	1	1
498	имеем в	1	1
499	тому же	1	1
500	в наших	1	1
501	роли в	2	1
502	восстановить в	1	1
503	не следует	1	1
504	слове он	1	1
505	не значат	1	1
506	он не	2	1
507	раз навсегда	1	1
508	они получают	1	1
509	на новые	1	1
510	на том	3	1
511	индоевропейских языках	1	1
512	он должен	1	1
513	к одному	1	1
514	том чтобы	8	1
515	отдельных звуков	2	1
516	наших глазах	1	1
517	чтобы в	2	1
518	из него	1	1
519	приходим к	1	1
520	имел бы	1	1
521	прежде чем	1	1
522	том же	2	1
523	то ни	1	1
524	так называемым	2	1
525	как они	2	1
526	же не	1	1
527	различие между	1	1
528	же касается	4	1
529	том случае	1	1
530	об этом	1	1
531	связанных с	1	1
532	и с	5	1
533	что подобная	1	1
534	лишь в	2	1
535	от степени	1	1
536	образом если	2	1
537	отчет в	1	1
538	такой вопрос	1	1
539	понимания слова	1	1
540	он есть	3	1
541	следует рассматривать	1	1
542	нас есть	2	1
543	в переводе	1	1
544	между отдельными	1	1
545	мы встретим	1	1
546	даже что	1	1
547	как язык	1	1
548	известным образом	1	1
549	есть средство	2	1
550	ни в	2	1
551	бы было	1	1
552	например и	1	1
553	сравнения и	1	1
554	не всегда	2	1
555	для чего	1	1
556	мы видели	1	1
557	в развитии	1	1
558	можно считать	1	1
559	убедиться что	2	1
560	же есть	2	1
561	мысли что	1	1
562	нужно чтобы	1	1
563	значением мы	1	1
564	или вообще	1	1
565	можно сказать	3	1
566	при тех	1	1
567	в ходе	1	1
568	в такой	1	1
569	и без	1	1
570	же это	1	1
571	это только	3	1
572	с точки	9	1
573	в их	3	1
574	например слово	1	1
575	на первых	1	1
576	что нужно	2	1
577	например назвать	1	1
578	в которых	6	1
579	мысли и	1	1
580	что я	2	1
581	на место	1	1
582	от звука	1	1
583	от прежних	1	1
584	поэтому в	1	1
585	втором случае	2	1
586	очередь есть	1	1
587	которые в	1	1
588	друг другу	1	1
589	в прямом	1	1
590	доказывает что	2	1
591	и эти	3	1
592	и более	2	1
593	в устах	1	1
594	случае мы	1	1
595	сам он	1	1
596	акте понимания	1	1
597	раз и	1	1
598	значение слова	3	1
599	таких случаях	1	1
600	это чувство	1	1
601	в таких	4	1
602	можно понимать	1	1
603	по-своему но	1	1
604	дело в	1	1
605	колебание воздуха	1	1
606	с незапамятных	1	1
607	на себе	6	1
608	связано в	1	1
609	из предыдущего	2	1
610	большинство их	1	1
611	в самых	1	1
612	славянских языках	1	1
613	они значат	1	1
614	представлений это	1	1
615	языке может	1	1
616	только не	1	1
617	нельзя не	1	1
618	по законам	1	1
619	ничего не	2	1
620	другой только	1	1
621	примеров в	1	1
622	слова как	3	1
623	находятся в	1	1
624	в ближайшей	1	1
625	всего на	1	1
626	с одним	1	1
627	на те	2	1
628	этот оттенок	1	1
629	с гораздо	1	1
630	меня и	3	1
631	но слово	1	1
632	это слово	3	1
633	это зависит	1	1
634	с пониманием	1	1
635	до того	2	1
636	до первого	1	1
637	языке есть	2	1
638	уже и	3	1
639	доказать что	2	1
640	о средствах	1	1
641	их по	1	1
642	своей самостоятельности	1	1
643	однако это	1	1
644	не потому	5	1
645	в одинаковых	1	1
646	к себе	4	1
647	да рядом	1	1
648	и сам	1	1
649	указать на	4	1
650	наоборот в	1	1
651	к тому	5	1
652	бы он	1	1
653	можно сравнивать	1	1
654	слова с	1	1
655	языка что	1	1
656	где он	1	1
657	из чего	1	1
658	ничего общего	1	1
659	в применении	1	1
660	должен быть	4	1
661	место не	1	1
662	и самое	1	1
663	не ограничивается	1	1
664	в сочетаниях	2	1
665	как мы	1	1
666	здесь не	3	1
667	без всякого	1	1
668	на известной	2	1
669	не могло	1	1
670	и общее	1	1
671	только то	1	1
672	этом на	1	1
673	слова всегда	1	1
674	мы наблюдаем	2	1
675	с течением	1	1
676	как с	2	1
677	если они	1	1
678	грамматический смысл	1	1
679	понимание и	1	1
680	для человеческого	1	1
681	здесь как	2	1
682	так называемую	1	1
683	и прочих	2	1
684	во многом	1	1
685	языки по	1	1
686	нас только	1	1
687	к тем	1	1
688	по сравнению	1	1
689	для самой	2	1
690	связанных между	1	1
691	разумеется что	2	1
692	как выражение	1	1
693	язык и	1	1
694	никак не	2	1
695	одного из	1	1
696	и назвать	1	1
697	утверждает что	1	1
698	на письме	1	1
699	живым и	1	1
700	любви к	2	1
701	времени в	1	1
702	всего можно	1	1
703	под конец	1	1
704	заключается в	2	1
705	в данных	1	1
706	который нам	1	1
707	первых порах	1	1
708	переходит в	1	1
709	во втором	2	1
710	слова потому	1	1
711	деле в	1	1
712	даже для	2	1
713	же звук	2	1
714	слов и	1	1
715	ней все	1	1
716	не знаю	2	1
717	народов и	1	1
718	может иметь	2	1
719	как она	1	1
720	при самом	1	1
721	что здесь	1	1
722	значат то	1	1
723	которой и	1	1
724	но с	2	1
725	д и	2	1
726	следует ли	1	1
727	дело с	1	1
728	явления в	1	1
729	для себя	1	1
730	и звуком	1	1
731	к их	1	1
732	в стороне	2	1
733	наше время	1	1
734	имеет своим	1	1
735	который в	1	1
736	бы самым	1	1
737	от одной	1	1
738	же и	2	1
739	конечно не	2	1
740	которому он	1	1
741	этом что	1	1
742	в большинстве	2	1
743	в значении	2	1
744	языка как	5	1
745	ее из	1	1
746	и устраняется	1	1
747	наоборот то	1	1
748	большинстве случаев	1	1
749	понятий в	1	1
750	и понимание	1	1
751	звука в	1	1
752	обратить внимание	2	1
753	совсем другое	1	1
754	узнает в	1	1
755	в известной	1	1
756	могло бы	1	1
757	не для	1	1
758	содержание и	5	1
759	давно уже	1	1
760	к ним	1	1
761	может служить	2	1
762	каждый из	1	1
763	явлений в	2	1
764	предмету не	1	1
765	были бы	2	1
766	в особенности	3	1
767	чтобы показать	1	1
768	а на	2	1
769	говорим о	1	1
770	случае если	1	1
771	мы ставим	1	1
772	значение которое	1	1
773	однако что	1	1
774	имеют уже	2	1
775	именно в	6	1
776	по своим	2	1
777	случаях вовсе	1	1
778	а именно	2	1
779	незапамятных времен	1	1
780	значения в	2	1
781	мысли с	1	1
782	приходят на	1	1
783	во второй	1	1
784	на которые	1	1
785	происходит при	1	1
786	притом не	1	1
787	тем для	1	1
788	мы отделяем	1	1
789	слово из	1	1
790	его как	1	1
791	и принимает	1	1
792	была бы	3	1
793	для человека	1	1
794	вероятно не	1	1
795	именно так	2	1
796	в подобных	1	1
797	то она	1	1
798	язык для	2	1
799	его во	1	1
800	теперь он	1	1
801	все то	1	1
802	изменяется в	1	1
803	эти слова	1	1
804	значит только	1	1
805	которое в	2	1
806	же с	1	1
807	вопрос этот	1	1
808	многих случаях	1	1
809	со словом	3	1
810	к своему	2	1
811	как предмет	1	1
812	то б	1	1
813	а если	3	1
814	же языке	1	1
815	в той	5	1
816	частей мы	1	1
817	это есть	2	1
818	что же	6	1
819	как средство	1	1
820	многих других	1	1
821	с этой	2	1
822	этом случае	2	1
823	сплошь да	1	1
824	в условиях	1	1
825	той мере	5	1
826	чтобы сделать	1	1
827	этом и	1	1
828	я от	1	1
829	но для	1	1
830	же значение	1	1
831	рассматривать как	1	1
832	то именно	1	1
833	в наше	1	1
834	в более	2	1
835	это уже	1	1
836	понятно не	1	1
837	отношениях к	1	1
838	мой взгляд	2	1
839	от мысли	1	1
840	тогда не	1	1
841	разумеется только	2	1
842	том виде	1	1
843	может но	1	1
844	которого они	1	1
845	это как	1	1
846	е о	2	1
847	это часто	1	1
848	собственно говоря	1	1
849	тем более	2	1
850	в значительном	1	1
851	что касается	2	1
852	что а	1	1
853	слова должны	1	1
854	есть уже	1	1
855	бы на	2	1
856	к ее	1	1
857	что слова	1	1
858	здесь только	2	1
859	его к	3	1
860	может и	1	1
861	слово в	1	1
862	есть искусство	1	1
863	речи и	5	1
864	это на	1	1
865	никакого отличия	1	1
866	сказали бы	1	1
867	в последнем	2	1
868	и еще	2	1
869	форма а	2	1
870	есть и	1	1
871	только о	1	1
872	речи говорит	1	1
873	жизни и	1	1
874	но еще	3	1
875	ее в	2	1
876	в своих	1	1
877	то оно	2	1
878	в процессе	1	1
879	я могу	1	1
880	этой точки	2	1
881	смысле что	1	1
