N	2gram	Bakhtin_fo_2	FransuaR
787	которые так	1	1
788	он и	1	1
789	если не	2	1
790	и символы	1	1
791	в руках	1	1
792	с помощью	3	1
793	всеми ее	1	1
794	и глубоко	1	1
795	все более	1	1
796	в частности	5	1
797	эпосе в	1	1
798	и возрождения	1	1
799	стиле и	1	1
800	пребывания эпистемона	2	1
801	по окончании	1	1
802	не знал	1	1
803	по своему	2	1
804	чем в	1	1
805	гаргантюа к	1	1
806	романа в	2	1
807	далее рабле	1	1
808	одновременно и	1	1
809	и пьянство	1	1
810	есть на	1	1
811	его эпохи	1	1
812	есть как	1	1
813	со всею	1	1
814	чрезвычайно ослаблено	1	1
815	человек с	1	1
816	это значит	3	1
817	и самых	1	1
818	мира с	1	1
819	и самая	2	1
820	останавливаться на	1	1
821	и половой	1	1
822	этом случае	2	1
823	для изображения	1	1
824	историческом аспекте	1	1
825	своей жизни	2	1
826	о его	2	1
827	этого метода	1	1
828	видно что	1	1
829	приведем несколько	1	1
830	выходит из	1	1
831	телесной жизни	4	1
832	под знаком	3	1
833	народа и	1	1
834	вернемся в	2	1
835	всего в	3	1
836	это уже	1	1
837	не является	3	1
838	раблезианский смех	2	1
839	и для	9	1
840	картине мира	2	1
841	все положительное	1	1
842	но самая	1	1
843	они дают	1	1
844	франции и	1	1
845	к будущему	2	1
846	и от	2	1
847	основе этой	1	1
848	и позже	1	1
849	а все	1	1
850	это как	1	1
851	которая в	1	1
852	в настоящее	1	1
853	и события	1	1
854	здесь по	1	1
855	бы в	1	1
856	почти вовсе	2	1
857	еще более	4	1
858	и ни	1	1
859	вообще в	1	1
860	и как	3	1
861	же к	1	1
862	времени все	1	1
863	частной жизни	1	1
864	мира во	1	1
865	от чтения	1	1
866	природа человека	1	1
867	дома но	1	1
868	и целый	1	1
869	в преисподней	1	1
870	к самому	1	1
871	гротескная фантастика	2	1
872	характер мы	1	1
873	состоит из	1	1
874	равно как	2	1
875	в свою	1	1
876	имеет место	3	1
877	подсматривания и	1	1
878	первой книги	1	1
879	времени но	1	1
880	его образов	1	1
881	есть и	4	1
882	ко времени	1	1
883	на своем	1	1
884	громадное влияние	1	1
885	марк аврелий	1	1
886	уже есть	1	1
887	к этому	3	1
888	с высокой	1	1
889	в загробном	1	1
890	питья испражнений	1	1
