N	2gram	Tiupa_Anal_3	Psycholo
148	должно быть	1	3
149	обратимся к	1	3
150	всех этих	1	3
151	но если	1	3
152	и сейчас	1	3
153	бы мы	1	3
154	тем самым	4	3
155	в то	3	3
156	в основе	1	3
157	и для	2	3
158	с ее	3	3
159	в пределах	4	3
160	мнение что	1	3
161	в мире	5	3
162	так и	14	3
163	и здесь	2	3
164	что и	5	3
165	во всей	1	3
166	вслед за	1	3
167	дело с	3	3
168	в уста	1	3
169	с одной	2	3
170	тому же	3	3
171	всяком случае	2	3
172	могло бы	1	3
173	в одном	4	3
174	не для	2	3
175	из нее	1	3
176	тем что	2	3
177	бы это	1	3
178	до сих	1	3
179	но и	13	3
180	на этот	1	3
181	и затем	1	3
182	не было	3	3
183	одной стороны	2	3
184	из которых	1	3
185	в той	2	3
186	никакой возможности	1	3
187	да и	2	3
188	сих пор	1	3
189	указывает на	3	3
190	тот же	1	3
191	к этой	1	3
192	в своих	1	3
193	во всяком	2	3
194	сам по	1	2
195	с целым	1	2
196	на две	1	2
197	из его	1	2
198	жизни ее	1	2
199	с таким	1	2
200	мы имеем	5	2
201	при анализе	1	2
202	принадлежит к	4	2
203	и ее	2	2
204	мы читаем	1	2
205	столь же	4	2
206	так если	1	2
207	с его	8	2
208	во всех	2	2
209	иметь дело	2	2
210	со стороны	9	2
211	и первый	1	2
212	как говорит	3	2
213	в художественном	1	2
214	что касается	3	2
215	нам кажется	2	2
216	не в	6	2
217	и к	4	2
218	но в	2	2
219	тому как	2	2
220	бы и	2	2
221	события или	1	2
222	представляет собой	5	2
223	бы не	1	2
224	из этих	3	2
225	при этом	11	2
226	едва ли	3	2
227	одной и	2	2
228	в нее	1	2
229	к убийству	1	2
230	только одно	1	2
231	в них	2	2
232	о которых	2	2
233	иначе говоря	2	2
234	это делает	1	2
235	в их	6	2
236	место в	1	2
237	вопрос о	1	2
238	бы сказать	1	2
239	и той	2	2
240	которые конечно	1	2
241	даже в	2	2
242	же мы	1	2
243	сущности говоря	1	2
244	в русской	7	2
245	только не	3	2
246	же время	3	2
247	и является	1	2
248	во всем	3	2
249	перед ним	1	2
250	мы могли	1	2
251	что при	1	2
252	могли бы	2	2
253	будем иметь	1	2
254	в ее	3	2
255	нет никакой	1	2
256	те же	2	2
257	ничего не	3	2
258	можно сказать	4	2
259	образом в	1	2
260	о ней	1	2
261	сводится к	2	2
262	внимание на	4	2
263	должно было	1	2
264	один из	2	2
265	отца и	1	2
266	у шекспира	1	2
267	за ней	1	2
268	связи с	1	2
269	уже в	3	2
270	ни одного	1	2
271	не все	1	2
272	его и	1	2
273	мы знаем	1	2
274	одно из	1	2
275	к самому	1	2
276	на примере	2	2
277	с другой	7	2
278	именно в	3	2
279	а с	1	2
280	прежде всего	5	2
281	тех пор	2	2
282	до этого	1	2
283	и потому	2	2
284	в тех	2	2
285	как нельзя	1	2
286	и формы	1	2
287	на пути	2	2
288	со всей	1	2
289	не является	5	2
290	и от	2	2
291	в результате	5	2
292	его не	3	2
293	хотя бы	1	2
294	все они	2	2
295	до тех	1	2
296	героя и	4	2
297	другой стороны	5	2
298	в искусстве	2	2
299	который не	2	2
300	но наоборот	1	1
301	говоря о	1	1
302	таком случае	1	1
303	человека и	1	1
304	начинается с	1	1
305	отделен от	1	1
306	связана с	1	1
307	того же	5	1
308	тем же	1	1
309	в первом	2	1
310	из самых	1	1
311	к другому	1	1
312	не имеют	1	1
313	есть не	2	1
314	со всех	1	1
315	к художественному	1	1
316	элементы и	1	1
317	превратилась в	1	1
318	на внешние	1	1
319	его была	1	1
320	он как	1	1
321	что иное	1	1
322	требует от	1	1
323	мы и	1	1
324	события на	1	1
325	во мне	1	1
326	нам столь	1	1
327	еще не	6	1
328	иное как	1	1
329	в восприятии	1	1
330	в сюжете	1	1
331	тем как	1	1
332	то мы	1	1
333	так для	1	1
334	но как	3	1
335	легко может	1	1
336	в стихе	2	1
337	не понимаю	1	1
338	если в	3	1
339	конечном счете	2	1
340	по отношению	7	1
341	прибавим к	1	1
342	в общем	2	1
343	очевидно что	2	1
344	человеческих отношений	1	1
345	несмотря на	2	1
346	евгений онегин	1	1
347	за пределы	1	1
348	в истории	1	1
349	более чем	2	1
350	что могло	1	1
351	что во	1	1
352	независимо от	1	1
353	как к	2	1
354	такого рода	5	1
355	этой стороны	1	1
356	в полном	1	1
357	ничего более	1	1
358	и каким	1	1
359	не имеющие	1	1
360	имеет в	1	1
361	и хотя	1	1
362	со своей	8	1
363	так или	1	1
364	одной общей	1	1
365	определена как	1	1
366	но без	1	1
367	на могиле	1	1
368	его части	2	1
369	мы обратимся	1	1
370	двух других	1	1
371	к развязке	1	1
372	не могла	2	1
373	в соответствующей	1	1
374	так сказать	2	1
375	частности и	1	1
376	на его	2	1
377	равнодушна к	1	1
378	однако он	1	1
379	и сам	4	1
380	подобно тому	3	1
381	как момент	1	1
382	которое как	1	1
383	мы обнаруживаем	1	1
384	такого же	1	1
385	в одну	1	1
386	не станем	1	1
387	факт что	1	1
388	тем в	1	1
389	в другом	1	1
390	в глубине	2	1
391	все их	1	1
392	от одного	1	1
393	ко второму	3	1
394	этом смысле	1	1
395	событие это	1	1
396	они по	1	1
397	еще одно	1	1
398	одной фразы	1	1
399	смерть и	1	1
400	он же	1	1
401	во исполнение	1	1
402	это нечто	1	1
403	и еще	1	1
404	в эту	1	1
405	для него	6	1
406	в связь	1	1
407	части мы	1	1
408	и без	3	1
409	где мы	1	1
410	не столько	3	1
411	говорил о	1	1
412	не от	2	1
413	жизненный путь	1	1
414	мысли и	1	1
415	с уверенностью	1	1
416	от его	2	1
417	одном из	1	1
418	за минуту	1	1
419	бы быть	1	1
420	однако к	1	1
421	новеллы из	1	1
422	то с	1	1
423	любви и	1	1
424	этой второй	1	1
425	но они	2	1
426	можно с	1	1
427	отчетливо и	1	1
428	все три	2	1
429	конечно будут	1	1
430	своего героя	1	1
431	которого он	2	1
432	от жизни	1	1
433	становится что	1	1
434	же его	1	1
435	самого по	1	1
436	действующие лица	1	1
437	этому что	1	1
438	дело в	2	1
439	не понимал	1	1
440	в противоречие	1	1
441	или как	1	1
442	с одним	1	1
443	своей природе	1	1
444	был ее	1	1
445	это уже	1	1
446	что на	1	1
447	глубине души	1	1
448	художественной литературы	2	1
449	уже о	1	1
450	всего они	1	1
451	прощается с	1	1
452	бы он	1	1
453	со сцены	1	1
454	следует отнести	1	1
455	и открывает	1	1
456	сторону и	1	1
457	свою очередь	4	1
458	своем составе	1	1
459	всего этого	1	1
460	личности и	2	1
461	и будем	1	1
462	мысль о	3	1
463	в дальнейшем	2	1
464	его эстетическую	1	1
465	границы и	1	1
466	и каждый	1	1
467	героев или	1	1
468	является в	1	1
469	он сам	1	1
470	состоящий в	1	1
471	он спрашивает	1	1
472	в новелле	1	1
473	на их	1	1
474	его художественной	1	1
475	один голос	1	1
476	а также	2	1
477	звуков в	1	1
478	что им	1	1
479	в конечном	2	1
480	если с	1	1
481	автор как	1	1
482	уклоняться от	1	1
483	статье о	1	1
484	всех сторон	1	1
485	за этой	1	1
486	в заключительной	4	1
487	но с	2	1
488	одной из	1	1
489	вступить в	2	1
490	при каких	1	1
491	обращаться к	1	1
492	в стороне	1	1
493	свой жизненный	1	1
494	все той	1	1
495	между тем	5	1
496	за себя	1	1
497	могилы и	1	1
498	бы ни	1	1
499	сцены и	1	1
500	промежуток времени	1	1
501	есть в	1	1
502	это остается	1	1
503	и у	1	1
504	слова в	1	1
505	как показывает	2	1
506	действующего лица	2	1
507	по законам	1	1
508	от других	1	1
509	двух основных	1	1
510	но от	1	1
511	себе в	1	1
512	и их	1	1
513	цели и	1	1
514	моментов в	1	1
515	уклоняется от	1	1
516	это верно	1	1
517	произведения и	2	1
518	с этими	1	1
519	составленное из	1	1
520	надежду на	1	1
521	читателя с	1	1
522	и никогда	1	1
523	жизни на	1	1
524	введено в	1	1
525	рядом с	1	1
526	были бы	3	1
527	в особенности	3	1
528	к его	1	1
529	и даже	8	1
530	нам не	2	1
531	о своей	2	1
532	не следует	1	1
533	однако что	4	1
534	или иначе	1	1
535	связаны с	1	1
536	этом как	2	1
537	эти две	1	1
538	к которому	1	1
539	выстрела и	2	1
540	трех разных	1	1
541	минуту до	1	1
542	в предисловии	1	1
543	и между	1	1
544	во второй	7	1
545	и др	1	1
546	себя и	1	1
547	превращается в	1	1
548	отца в	1	1
549	рассмотрение этой	1	1
550	однако и	3	1
551	в ничто	1	1
552	они как	1	1
553	его собственной	1	1
554	единственный раз	1	1
555	совершенно очевидно	2	1
556	уже давно	1	1
557	по следам	1	1
558	ясно говорит	1	1
559	все основные	1	1
560	я уже	1	1
561	противоречие с	1	1
562	так в	3	1
563	знаем о	1	1
564	тот факт	1	1
565	забывать что	1	1
566	в течение	1	1
567	в европейской	1	1
568	на эту	2	1
569	отношению к	7	1
570	это его	1	1
571	нельзя лучше	1	1
572	хотя он	1	1
573	там где	2	1
574	вследствие которого	2	1
575	дело здесь	1	1
576	в гораздо	1	1
577	художественное произведение	1	1
578	но это	1	1
579	о его	2	1
580	в один	1	1
581	для автора	1	1
582	по схеме	1	1
583	в связи	1	1
584	формы и	1	1
585	не ожидает	1	1
586	от него	1	1
587	и новое	1	1
588	и однако	1	1
589	бы в	1	1
590	своих героев	1	1
591	не должен	2	1
592	на языке	3	1
593	будто бы	1	1
594	быть определена	1	1
595	поскольку он	3	1
596	же в	2	1
597	и другие	1	1
598	утверждал что	1	1
599	здесь единый	1	1
600	в новый	1	1
601	к ее	1	1
602	жизни в	1	1
603	всех событий	1	1
604	а о	1	1
605	есть от	1	1
606	в свою	5	1
607	это все	1	1
608	их с	1	1
609	в глаза	2	1
610	своего отца	1	1
611	по одному	1	1
612	автора в	1	1
613	в сравнении	2	1
614	не что	1	1
615	в отдельности	1	1
616	в трех	1	1
617	не единственный	1	1
618	на практике	1	1
619	но еще	1	1
620	в саге	2	1
621	во сне	3	1
622	гораздо более	2	1
