N	2gram	Propp_Isto_3	Komedia
300	его дочери	2	2
301	другой стороны	7	2
302	совершенно не	2	2
303	равно как	3	2
304	что ты	4	2
305	из этого	1	2
306	к этой	1	2
307	это в	1	2
308	в таком	1	2
309	отец еще	2	1
310	например в	2	1
311	до известного	2	1
312	сын и	1	1
313	за меня	1	1
314	а из	1	1
315	свою жену	3	1
316	и героям	1	1
317	и до	1	1
318	видеть в	1	1
319	а уж	1	1
320	если я	3	1
321	мы имеем	19	1
322	этому же	3	1
323	вопрос о	2	1
324	же ты	1	1
325	начинается с	1	1
326	принадлежит к	1	1
327	весь дом	1	1
328	я не	3	1
329	нет ли	1	1
330	не успела	1	1
331	свой дом	1	1
332	в большинстве	1	1
333	он сам	1	1
334	все эти	4	1
335	в чем	3	1
336	тем как	1	1
337	нищим и	1	1
338	но не	7	1
339	другой пример	1	1
340	находит в	1	1
341	но как	1	1
342	к которой	1	1
343	в сторону	2	1
344	не входит	1	1
345	ответ на	1	1
346	должны были	3	1
347	себе и	2	1
348	предположение что	1	1
349	друг от	1	1
350	друга и	1	1
351	на девушку	2	1
352	вышел из	1	1
353	можно отнести	1	1
354	к сожалению	1	1
355	относится к	2	1
356	которые не	1	1
357	она у	1	1
358	трудно сказать	1	1
359	не видно	3	1
360	в одной	3	1
361	если она	1	1
362	независимо от	2	1
363	общего с	1	1
364	одном из	3	1
365	от до	1	1
366	это был	1	1
367	перед нами	1	1
368	брака и	1	1
369	узнает что	2	1
370	и как	3	1
371	что по	2	1
372	в этот	2	1
373	говорят о	1	1
374	вопрос почему	1	1
375	и тебе	1	1
376	за это	2	1
377	из этих	3	1
378	право на	1	1
379	см выше	1	1
380	говорить с	1	1
381	имеем в	4	1
382	и те	1	1
383	чего они	1	1
384	больше всего	1	1
385	ли для	1	1
386	т д	15	1
387	человек не	1	1
388	в первую	1	1
389	нее и	2	1
390	моменты которые	1	1
391	том чтобы	1	1
392	ее из	1	1
393	на этом	4	1
394	в нее	2	1
395	не находятся	1	1
396	же не	2	1
397	если ты	1	1
398	той же	2	1
399	женщину в	1	1
400	собирать на	1	1
401	подходит к	1	1
402	известно что	2	1
403	в боях	1	1
404	не известна	1	1
405	приходит в	3	1
406	и тем	1	1
407	шаг до	1	1
408	вопрос где	1	1
409	его и	4	1
410	для них	3	1
411	мне то	1	1
412	соответствии с	1	1
413	этого персонажа	1	1
414	со своими	2	1
415	не всегда	4	1
416	сам не	1	1
417	друга в	1	1
418	о первой	2	1
419	стороны мужа	1	1
420	он меня	1	1
421	очень важный	1	1
422	такой же	2	1
423	одно из	1	1
424	и видит	1	1
425	нас теперь	1	1
426	человек и	1	1
427	в следующем	1	1
428	это делает	2	1
429	в город	1	1
430	доме и	2	1
431	на запах	2	1
432	знаем что	2	1
433	любовь и	1	1
434	образом и	2	1
435	для данного	1	1
436	которые в	1	1
437	но он	4	1
438	над ними	2	1
439	друг другу	2	1
440	это предположение	1	1
441	принимает уродливые	1	1
442	отправляется в	2	1
443	ним в	1	1
444	с мужем	1	1
445	этой работы	1	1
446	называет его	1	1
447	причем здесь	1	1
448	ему как	2	1
449	некоторых случаях	3	1
450	случае в	2	1
451	о прибытии	1	1
452	как можно	1	1
453	я тебя	2	1
454	ее отца	1	1
455	то чего	1	1
456	того как	1	1
457	почти во	1	1
458	на себе	1	1
459	и остается	1	1
460	только до	1	1
461	в самых	2	1
462	заслуживает внимания	1	1
463	людям и	1	1
464	почему в	3	1
465	его обстоятельства	1	1
466	находятся в	1	1
467	и по	1	1
468	те моменты	1	1
469	дочери и	2	1
470	детей и	3	1
471	пьян и	1	1
472	предполагать что	1	1
473	меня и	1	1
474	во всем	1	1
475	входной двери	1	1
476	что на	4	1
477	дом на	3	1
478	ли это	2	1
479	с другом	1	1
480	явно не	1	1
481	у меня	5	1
482	детей в	2	1
483	сына а	1	1
484	женщина не	2	1
485	могут быть	5	1
486	этом еще	1	1
487	как только	2	1
488	указывает на	1	1
489	видно и	1	1
490	замуж за	1	1
491	что при	1	1
492	отец с	1	1
493	здесь мы	5	1
494	о них	1	1
495	живет на	1	1
496	они стали	1	1
497	подобно тому	1	1
498	приходит к	1	1
499	нас важно	1	1
500	всегда или	1	1
501	от друга	1	1
502	меня в	1	1
503	к браку	1	1
504	что там	2	1
505	отношений и	1	1
506	здесь также	1	1
507	и от	3	1
508	где взять	1	1
509	в себя	1	1
510	действия и	1	1
511	дом мы	2	1
512	что у	3	1
513	состояли из	1	1
514	с собой	2	1
515	чтобы дать	1	1
516	ты не	2	1
517	живет в	5	1
518	есть также	1	1
519	которые он	1	1
520	этим в	1	1
521	отца или	1	1
522	он к	3	1
523	и всякого	1	1
524	для этого	1	1
525	супружеских отношений	1	1
526	должна бы	1	1
527	впрочем для	1	1
528	рождение ребенка	3	1
529	я теперь	2	1
530	два момента	1	1
531	и та	1	1
532	никак не	1	1
533	другой когда	1	1
534	после того	2	1
535	там же	2	1
536	нас в	1	1
537	мы понимаем	1	1
538	восходит к	1	1
539	как нет	1	1
540	гораздо чаще	1	1
541	от них	3	1
542	стало ясно	1	1
543	к входной	1	1
544	ее на	1	1
545	в описании	1	1
546	где происходит	1	1
547	и она	3	1
548	указывающих на	1	1
549	законный брак	1	1
550	что здесь	6	1
551	на которой	1	1
552	по городу	1	1
553	мы видим	8	1
554	с появлением	4	1
555	сына в	2	1
556	только в	4	1
557	в согласии	1	1
558	из сторон	1	1
559	дом он	2	1
560	ссылкой на	1	1
561	на несколько	1	1
562	важный для	1	1
563	ты был	1	1
564	по этому	1	1
565	нам возможность	1	1
566	а после	2	1
567	остановиться подробнее	1	1
568	ночи и	1	1
569	со всеми	1	1
570	обо всем	1	1
571	с двумя	1	1
572	и у	3	1
573	только на	2	1
574	же из	1	1
575	в нашей	1	1
576	остается то	1	1
577	этому вопросу	1	1
578	каким образом	1	1
579	в ином	6	1
580	не стал	1	1
581	попавший к	1	1
582	к своим	1	1
583	свою дочь	1	1
584	жену и	1	1
585	не сам	1	1
586	и их	1	1
587	в новом	1	1
588	более ранние	1	1
589	пока не	1	1
590	руки и	1	1
591	ты меня	1	1
592	спустя много	1	1
593	в некоторых	5	1
594	этим же	2	1
595	в семью	1	1
596	чаще однако	1	1
597	вид что	1	1
598	но вместе	1	1
599	мать она	1	1
600	ней и	1	1
601	женится на	6	1
602	что человек	1	1
603	стороны он	1	1
604	а именно	4	1
605	после смерти	2	1
606	уходит в	3	1
607	стал искать	1	1
608	и между	1	1
609	показывает что	5	1
610	мы еще	3	1
611	говорит о	1	1
612	ты должен	1	1
613	близко к	1	1
614	в соответствии	1	1
615	создателей и	1	1
616	превращается в	3	1
617	здесь правда	1	1
618	пределах этой	1	1
619	это сообщение	1	1
620	чем за	1	1
621	на которых	1	1
622	здесь были	3	1
623	в руках	1	1
624	дело к	1	1
625	мужа и	1	1
626	а так	1	1
627	мы остановимся	1	1
628	лет после	1	1
629	приходит на	2	1
630	не видит	2	1
631	сравним с	1	1
632	мы находим	1	1
633	на фоне	1	1
634	своего мужа	2	1
635	других случаях	1	1
636	никаких препятствий	1	1
637	и потому	2	1
638	кто это	1	1
639	обратил внимание	1	1
640	к жизни	2	1
641	для создания	1	1
642	ли ты	1	1
643	женщину с	1	1
644	делают это	1	1
645	ей и	1	1
646	тому как	1	1
647	дом к	2	1
648	в тех	2	1
649	и там	4	1
650	некоторое время	3	1
651	целый год	1	1
652	да и	2	1
653	и следующий	1	1
654	образом на	1	1
655	с тобой	2	1
656	хотя он	1	1
657	уродливые формы	1	1
658	друг с	1	1
659	ко мне	2	1
660	в состоянии	1	1
661	по целому	1	1
662	и тому	1	1
663	можно сказать	2	1
664	в основном	1	1
665	а то	2	1
666	думают что	1	1
667	к вопросу	1	1
668	она должна	1	1
669	предпосылки что	1	1
670	перед собой	1	1
671	брата в	1	1
672	войти в	1	1
673	или в	11	1
674	своего дома	2	1
675	в другой	4	1
676	молодых людей	2	1
677	она уже	1	1
678	то не	2	1
679	для нас	4	1
680	это может	1	1
681	в этих	11	1
682	разве только	1	1
683	за него	2	1
684	мог быть	1	1
685	все они	1	1
686	этот дом	4	1
687	с сыном	1	1
688	с ней	6	1
689	на смену	4	1
690	сказать что	3	1
691	и только	1	1
692	сообщает о	2	1
693	была бы	1	1
694	обычно не	1	1
695	но этот	2	1
696	бы его	1	1
697	на своем	1	1
698	жизнь в	1	1
699	жизни и	2	1
700	но еще	1	1
701	и эта	1	1
702	я могу	1	1
703	как на	1	1
704	этой точки	1	1
705	том числе	1	1
706	они не	4	1
707	ничего общего	1	1
