N	2gram	Losev_Dial_3	Myslijsy
262	мы знаем	3	2
263	должно быть	3	2
264	что такое	21	2
265	остается только	1	2
266	как совокупность	1	2
267	от себя	4	2
268	и той	1	2
269	мы находим	1	2
270	но он	1	2
271	их в	2	2
272	что например	1	2
273	для нее	1	2
274	тому что	4	2
275	что есть	4	2
276	если и	1	2
277	и его	5	2
278	что с	1	2
279	сказать что	4	2
280	что ему	1	2
281	а тогда	1	2
282	восприятиями и	1	2
283	для кого	1	2
284	но только	4	2
285	же время	3	2
286	к ней	1	2
287	нельзя видеть	1	2
288	на природу	1	2
289	во всем	3	2
290	животных и	1	2
291	у нас	4	2
292	превращается в	6	2
293	когда мы	2	2
294	его с	1	2
295	как для	1	2
296	существует только	1	2
297	и это	4	2
298	что все	14	2
299	имеют для	1	2
300	в себя	1	2
301	что у	2	2
302	было в	1	2
303	движения и	3	2
304	и здесь	2	2
305	и поэтому	1	2
306	внимание на	1	2
307	нас в	2	2
308	это было	3	2
309	вообще и	1	2
310	находиться в	1	2
311	и следовательно	2	2
312	если это	1	2
313	не зная	1	2
314	что только	1	2
315	разнообразие и	1	2
316	в обществе	1	2
317	кроме этого	1	2
318	есть в	3	2
319	и они	2	2
320	а это	1	2
321	а то	1	2
322	допустим что	16	2
323	друг друга	3	2
324	нужно знать	1	2
325	но что	7	2
326	у него	2	2
327	само по	5	2
328	указание на	1	2
329	к которому	1	2
330	такое же	1	2
331	себя и	2	2
332	между ними	1	2
333	точке зрения	1	2
334	у человека	2	2
335	ничем не	7	2
336	не на	6	2
337	зависит от	2	2
338	в связи	1	2
339	как именно	2	2
340	так же	4	2
341	и потому	2	2
342	как это	5	2
343	или по	1	2
344	влияния на	1	2
345	не дают	1	2
346	она есть	10	2
347	быть только	2	2
348	сравнении с	3	2
349	все это	6	2
350	сознании и	1	2
351	не знаем	1	2
352	из себя	2	2
353	всем этом	1	2
354	в его	2	2
355	или в	2	2
356	что нет	4	2
357	о котором	1	2
358	души в	1	2
359	бы в	2	2
360	хотя бы	4	2
361	нами не	1	2
362	нам не	1	2
363	но если	6	2
364	другой стороны	2	2
365	имеет место	1	2
366	в сравнении	3	2
367	даже и	7	2
368	я сказал	1	1
369	я и	2	1
370	скажет что	1	1
371	ту же	1	1
372	зависимость от	1	1
373	чтобы не	1	1
374	не видим	2	1
375	самым не	1	1
376	но тогда	11	1
377	он может	1	1
378	не это	1	1
379	к сказанному	1	1
380	мере в	3	1
381	и так	1	1
382	по которым	1	1
383	из другого	1	1
384	имеем и	1	1
385	не вижу	1	1
386	должна быть	6	1
387	если к	1	1
388	чем именно	1	1
389	уже по	2	1
390	и за	1	1
391	мы уже	3	1
392	оно только	1	1
393	для своего	1	1
394	и само	1	1
395	говоря и	1	1
396	оно есть	2	1
397	обыкновенно не	1	1
398	как я	2	1
399	из того	2	1
400	которое не	2	1
401	мы и	4	1
402	себе что	1	1
403	нет то	1	1
404	и совсем	1	1
405	и самого	1	1
406	двух или	2	1
407	столько же	1	1
408	на нем	1	1
409	событием и	1	1
410	чего оно	1	1
411	ясно ни	1	1
412	но этого	1	1
413	бы то	2	1
414	движение на	4	1
415	если так	1	1
416	в ее	1	1
417	но как	2	1
418	сверх этого	1	1
419	очевидно и	1	1
420	друг на	1	1
421	в сторону	1	1
422	одном и	1	1
423	он будет	3	1
424	себе и	1	1
425	быть так	1	1
426	неизменным в	1	1
427	же раз	1	1
428	говорим например	1	1
429	и каждому	1	1
430	в истории	4	1
431	самое понятие	1	1
432	в одной	3	1
433	если она	1	1
434	что именно	3	1
435	по которому	2	1
436	стороны и	1	1
437	как к	1	1
438	очень трудно	1	1
439	однако не	2	1
440	перед нами	3	1
441	применении к	1	1
442	так одна	1	1
443	и понимания	2	1
444	и наконец	1	1
445	это вообще	1	1
446	духа и	1	1
447	не кажется	1	1
448	от этого	1	1
449	в этот	1	1
450	то в	2	1
451	бы и	1	1
452	есть для	1	1
453	всякого отдельного	1	1
454	только на	7	1
455	что к	1	1
456	само оно	1	1
457	имеем в	1	1
458	тому же	2	1
459	дальше и	1	1
460	мы отвечаем	1	1
461	от чего-нибудь	1	1
462	есть одна	1	1
463	не значат	3	1
464	солнца а	1	1
465	а просто	1	1
466	он не	5	1
467	раз навсегда	2	1
468	другого может	1	1
469	есть именно	6	1
470	свою собственную	1	1
471	он должен	3	1
472	не к	1	1
473	есть факт	1	1
474	наших глазах	1	1
475	какое бы	1	1
476	из него	1	1
477	приходим к	1	1
478	его от	1	1
479	а разве	1	1
480	то ни	1	1
481	не будет	3	1
482	вывести из	1	1
483	им как	1	1
484	об этом	6	1
485	связанных с	1	1
486	и с	6	1
487	обе они	1	1
488	сознание не	1	1
489	определяют как	1	1
490	к природе	3	1
491	он есть	3	1
492	известно что	1	1
493	и дает	1	1
494	нас есть	1	1
495	только рефлексия	1	1
496	тела в	1	1
497	ни в	9	1
498	из нее	2	1
499	не всегда	1	1
500	во внимание	2	1
501	основывается на	1	1
502	легче всего	1	1
503	жизни но	1	1
504	чем в	1	1
505	в чистом	1	1
506	мы до	1	1
507	которое тоже	1	1
508	лучше всего	1	1
509	признаем что	1	1
510	или вообще	1	1
511	можно сказать	1	1
512	и одно	2	1
513	о такой	1	1
514	слово значит	1	1
515	от теории	1	1
516	могут не	1	1
517	а как	1	1
518	в такой	1	1
519	и без	3	1
520	же это	1	1
521	с точки	14	1
522	кто утверждает	1	1
523	в их	2	1
524	все и	1	1
525	ни малейшего	1	1
526	что нужно	2	1
527	что уже	1	1
528	для всякого	1	1
529	на место	1	1
530	дает в	1	1
531	мир и	3	1
532	будет значить	4	1
533	выше мы	1	1
534	друг другу	1	1
535	много раз	1	1
536	и эти	2	1
537	действительно есть	2	1
538	на другую	1	1
539	и более	1	1
540	возможно только	6	1
541	в устах	1	1
542	этот мир	1	1
543	есть всегда	5	1
544	же такое	2	1
545	то с	1	1
546	раз и	3	1
547	его способности	1	1
548	с которой	2	1
549	виду что	1	1
550	и время	1	1
551	можно понимать	2	1
552	это дает	1	1
553	на котором	2	1
554	душе и	1	1
555	существуют для	1	1
556	в единство	1	1
557	и имеет	1	1
558	восприятия но	1	1
559	что вы	1	1
560	это опять	1	1
561	может только	1	1
562	только не	10	1
563	мы указали	1	1
564	не имели	1	1
565	ничего не	17	1
566	этих двух	1	1
567	другой как	1	1
568	ровно ничего	3	1
569	по своей	1	1
570	меня и	2	1
571	действительно существует	1	1
572	для другого	1	1
573	себе это	1	1
574	уже и	3	1
575	которая не	1	1
576	тела и	1	1
577	сразу и	1	1
578	сколько и	1	1
579	в одинаковых	1	1
580	и сам	1	1
581	указать на	1	1
582	отличается от	8	1
583	то во-первых	1	1
584	для такого	2	1
585	к тому	4	1
586	знаем мы	1	1
587	тот и	1	1
588	предмет в	1	1
589	из чего	2	1
590	слова однако	1	1
591	в применении	1	1
592	должен быть	1	1
593	вообще но	1	1
594	место не	1	1
595	смерть то	1	1
596	из всего	1	1
597	как мы	2	1
598	подобных случаях	1	1
599	здесь не	1	1
600	без всякого	1	1
601	только при	1	1
602	уже там	1	1
603	нет никакой	4	1
604	не говорит	3	1
605	только то	1	1
606	вопрос что	1	1
607	возможно без	1	1
608	как с	2	1
609	и которые	1	1
610	во многом	1	1
611	на которую	1	1
612	сознания и	4	1
613	для самой	1	1
614	связанных между	1	1
615	часов а	1	1
616	на них	2	1
617	именно тогда	1	1
618	и всякого	2	1
619	человек по	1	1
620	другого и	1	1
621	будет уже	1	1
622	связанное с	1	1
623	слова из	1	1
624	которое тем	1	1
625	и силу	1	1
626	и та	1	1
627	никак не	2	1
628	что каждый	1	1
629	от своего	2	1
630	утверждает что	3	1
631	требует для	1	1
632	на что	2	1
633	стоящие на	1	1
634	то тем	2	1
635	мы понимаем	1	1
636	нельзя ни	3	1
637	что или	1	1
638	ее от	2	1
639	мы ни	1	1
640	на одном	1	1
641	уже перестает	1	1
642	я вижу	3	1
643	ни об	1	1
644	не более	1	1
645	все в	1	1
646	отлично от	6	1
647	пред собою	1	1
648	же можно	2	1
649	тех пор	2	1
650	к нему	3	1
651	значат то	2	1
652	но так	1	1
653	но с	1	1
654	д и	6	1
655	оно и	1	1
656	оно совершенно	1	1
657	и вопрос	1	1
658	всякого рода	1	1
659	менее в	1	1
660	для себя	2	1
661	как нечто	1	1
662	сказали что	1	1
663	бы его	2	1
664	вот все	1	1
665	их не	2	1
666	со всеми	2	1
667	от одной	1	1
668	впасть в	1	1
669	же и	2	1
670	сам собою	3	1
671	конечно не	4	1
672	его или	1	1
673	же от	2	1
674	только очень	1	1
675	через другое	1	1
676	они могли	2	1
677	сознание есть	1	1
678	при помощи	3	1
679	он существует	1	1
680	никто не	2	1
681	представить себе	1	1
682	и также	1	1
683	видно здесь	1	1
684	или описанием	1	1
685	говорим что	1	1
686	может находиться	1	1
687	к ним	1	1
688	не о	2	1
689	каждый из	1	1
690	есть одно	1	1
691	себе никакого	1	1
692	существуют только	1	1
693	были бы	1	1
694	в особенности	7	1
695	таком виде	1	1
696	в другой	1	1
697	источник движения	1	1
698	мы воспринимаем	3	1
699	однако что	2	1
700	именно в	2	1
701	а именно	2	1
702	всякого другого	5	1
703	и прежде	3	1
704	мысли с	1	1
705	убедить в	1	1
706	и души	1	1
707	или одно	1	1
708	потому он	1	1
709	чтобы убедиться	1	1
710	нечто неподвижное	1	1
711	стремится к	1	1
712	на друга	1	1
713	самое слово	1	1
714	его как	3	1
715	была бы	3	1
716	на основании	2	1
717	без которых	2	1
718	в ущерб	3	1
719	иначе определение	1	1
720	тело если	1	1
721	что из	1	1
722	в подобных	1	1
723	порядок и	1	1
724	не видит	1	1
725	уже давно	1	1
726	и определенная	1	1
727	все то	1	1
728	показывает самое	1	1
729	относятся к	1	1
730	самый этот	1	1
731	легко заметить	1	1
732	нее это	1	1
733	одинаковых отношениях	1	1
734	если оно	4	1
735	а если	3	1
736	в течение	1	1
737	выйти за	3	1
738	это есть	8	1
739	что же	11	1
740	никакой возможности	1	1
741	что как	1	1
742	значит что	24	1
743	а один	1	1
744	имеют только	1	1
745	к чему	1	1
746	чувство и	1	1
747	значить что	4	1
748	с этой	5	1
749	и чего	1	1
750	иначе мы	1	1
751	b во-вторых	1	1
752	никто никогда	1	1
753	в условиях	2	1
754	и о	3	1
755	не отличается	5	1
756	ничего кроме	1	1
757	но для	2	1
758	дает возможность	1	1
759	его собственная	1	1
760	есть или	1	1
761	не имея	1	1
762	тогда не	2	1
763	или только	4	1
764	мы только	1	1
765	понять что	1	1
766	человек и	1	1
767	тот кто	1	1
768	но когда	1	1
769	это часто	1	1
770	собственно говоря	4	1
771	и совершенно	1	1
772	органов чувств	1	1
773	тем более	3	1
774	чем сущность	1	1
775	которое должно	1	1
776	же оно	1	1
777	на одно	1	1
778	мы мыслим	1	1
779	на такой	1	1
780	как показывает	1	1
781	есть уже	1	1
782	но всегда	1	1
783	к ее	1	1
784	связь с	1	1
785	есть следовательно	1	1
786	может и	2	1
787	слово в	2	1
788	нас убедить	1	1
789	состоит из	1	1
790	это на	1	1
791	не сами	1	1
792	физиологии и	1	1
793	они еще	1	1
794	есть и	12	1
795	только о	3	1
796	который не	2	1
797	сила и	1	1
798	до степени	2	1
799	просто не	1	1
800	об этих	1	1
801	жизни и	5	1
802	это так	1	1
803	но еще	2	1
804	ни на	3	1
805	ее в	2	1
806	в своих	2	1
807	то оно	1	1
808	в процессе	1	1
809	и ни	3	1
810	я могу	1	1
811	сознания но	2	1
812	на лице	1	1
813	этой точки	2	1
814	смысле что	1	1
