N	2gram	Tiupa_Hudo_1	Istorich
359	ним в	1	1
360	в мире	3	1
361	об этом	5	1
362	бы быть	1	1
363	поцелуя и	1	1
364	на этой	1	1
365	а как	1	1
366	входит в	1	1
367	ничего удивительного	1	1
368	и стала	1	1
369	на спине	1	1
370	и тем	1	1
371	не соответствует	1	1
372	одной из	2	1
373	этом мы	1	1
374	но уже	1	1
375	может даже	1	1
376	соответствии с	1	1
377	а за	1	1
378	которой он	1	1
379	перед собой	2	1
380	в своей	10	1
381	этой связи	4	1
382	в следующем	2	1
383	в такой	2	1
384	с точки	3	1
385	она в	3	1
386	же действительно	1	1
387	не исчерпывается	1	1
388	своего рода	7	1
389	что этот	1	1
390	на всю	1	1
391	с мужем	2	1
392	как можно	1	1
393	по себе	2	1
394	сам он	1	1
395	вплоть до	1	1
396	уходит из	1	1
397	из нас	3	1
398	самого начала	1	1
399	и остается	1	1
400	у кого	1	1
401	в плане	1	1
402	например что	1	1
403	о них	1	1
404	для всего	2	1
405	то чего	1	1
406	казалось бы	7	1
407	именно с	1	1
408	сообщает на	1	1
409	смысле как	1	1
410	как она	2	1
411	такая же	1	1
412	на себе	2	1
413	уже говорили	1	1
414	тогда в	1	1
415	перед ним	1	1
416	и другой	1	1
417	об одном	2	1
418	за что	1	1
419	было уже	1	1
420	и тот	1	1
421	что при	3	1
422	тот и	1	1
423	если же	1	1
424	ничего общего	1	1
425	и поэтому	2	1
426	приходит к	1	1
427	с ее	2	1
428	от друга	1	1
429	свою очередь	1	1
430	в ее	3	1
431	вместе со	1	1
432	в себя	2	1
433	с самого	1	1
434	очень существенно	1	1
435	вопрос что	1	1
436	в образе	1	1
437	можно было	5	1
438	каждого из	2	1
439	отсюда и	2	1
440	во второй	5	1
441	за этими	2	1
442	этой жизни	1	1
443	он сам	1	1
444	с ним	4	1
445	означает что	1	1
446	эта сторона	1	1
447	но здесь	1	1
448	и та	1	1
449	при котором	2	1
450	за пределами	1	1
451	никак не	2	1
452	с другим	2	1
453	можно заметить	1	1
454	толстой и	1	1
455	восходит к	1	1
456	он берет	1	1
457	по наблюдениям	1	1
458	нечто иное	1	1
459	и только	1	1
460	что бы	1	1
461	также в	2	1
462	но тут	1	1
463	героини и	1	1
464	только у	1	1
465	о двух	2	1
466	и дело	2	1
467	тот же	1	1
468	отличаются друг	1	1
469	хотя бы	1	1
470	он относится	1	1
471	ему приходит	1	1
472	еще такой	1	1
473	именно на	1	1
474	уже в	1	1
475	же из	1	1
476	в начале	2	1
477	или даже	1	1
478	не стал	2	1
479	к своим	1	1
480	с какой	1	1
481	характерно что	1	1
482	одно из	1	1
483	могло бы	1	1
484	сами по	1	1
485	себя от	1	1
486	заметить что	2	1
487	тогда как	7	1
488	явно не	2	1
489	ее на	1	1
490	к двум	1	1
491	же деле	1	1
492	живой и	1	1
493	как у	1	1
494	или иначе	2	1
495	нас в	1	1
496	не один	1	1
497	и тех	1	1
498	и быть	4	1
499	с другом	1	1
500	есть на	1	1
501	себя и	2	1
502	или где	1	1
503	говорит о	1	1
504	однако в	2	1
505	этого персонажа	1	1
506	них и	1	1
507	самом же	1	1
508	дома с	1	1
509	в особое	1	1
510	ничем не	3	1
511	не означает	2	1
512	жизнь в	1	1
513	долгое время	1	1
514	о чем	1	1
515	или с	2	1
516	что мы	1	1
517	которого она	1	1
518	в руках	1	1
519	видит здесь	1	1
520	какая же	1	1
521	к вечеру	1	1
522	этой работы	1	1
523	к себе	5	1
524	это одно	1	1
525	и столь	1	1
526	к своему	2	1
527	мне на	1	1
528	в жизнь	1	1
529	находит в	1	1
530	это были	1	1
531	так или	2	1
532	двух людей	1	1
533	что сюжет	1	1
534	как бы	7	1
535	и всей	1	1
536	думать о	2	1
537	друг с	1	1
538	одного порядка	1	1
539	человек с	1	1
540	том смысле	1	1
541	дело здесь	2	1
542	что же	2	1
543	тенденция к	1	1
544	с этой	2	1
545	и тому	1	1
546	это отдельные	1	1
547	своей жизни	2	1
548	о мотиве	1	1
549	только для	2	1
550	все это	2	1
551	и следить	1	1
552	но для	1	1
553	он видел	1	1
554	он обычно	1	1
555	уже на	1	1
556	при таком	1	1
557	текстов и	1	1
558	другом отношении	1	1
559	он себе	1	1
560	друга не	3	1
561	обращается к	1	1
562	но когда	1	1
563	еще придется	1	1
564	по ходу	1	1
565	стол в	1	1
566	не стоял	1	1
567	на фоне	2	1
568	героя и	5	1
569	не знает	2	1
570	но часто	1	1
571	их с	1	1
572	героя в	2	1
573	это и	1	1
574	из этого	1	1
575	это так	2	1
576	но еще	2	1
577	за милостыней	1	1
578	и эта	1	1
579	это в	3	1
580	я могу	1	1
581	в таком	3	1
582	этой точки	1	1
583	которая не	2	1
