N	2gram	Tiupa_Anal_2	Problemy
153	отношением к	1	4
154	а между	1	3
155	в такой	1	3
156	и то	3	3
157	ведь и	2	3
158	бы уже	1	3
159	говорить о	6	3
160	в виду	1	3
161	этот голос	1	3
162	что его	1	3
163	совсем не	1	3
164	собственный голос	1	3
165	хотя и	4	3
166	и как	1	3
167	уже в	1	3
168	как он	1	3
169	героя из	1	3
170	к одному	1	3
171	не как	1	3
172	тут не	1	3
173	без исключения	1	3
174	в каждом	1	3
175	это было	2	3
176	его и	1	3
177	далеко не	1	3
178	этого не	1	3
179	такой же	1	3
180	раз и	1	3
181	голосов в	2	3
182	в своей	2	3
183	в котором	2	3
184	самого героя	1	3
185	не менее	4	3
186	по крайней	3	3
187	по себе	2	3
188	что с	2	3
189	том что	12	3
190	от чужого	1	3
191	которого он	1	3
192	его внутренний	1	3
193	его за	1	3
194	с ее	2	3
195	в ее	1	3
196	характер и	1	3
197	еще в	2	3
198	сводится к	3	3
199	и во	2	3
200	между тем	2	3
201	крайней мере	3	3
202	в том	12	3
203	человека с	1	3
204	нуждается в	1	3
205	к самому	1	3
206	с оглядкой	1	3
207	своего собственного	2	3
208	эти слова	1	3
209	установкой на	1	3
210	сам не	1	3
211	если не	1	3
212	бы в	3	3
213	только что	1	3
214	его к	1	3
215	только с	1	3
216	другой стороны	2	3
217	я и	3	2
218	зависимость от	1	2
219	диалоге с	1	2
220	здесь и	1	2
221	той же	2	2
222	а как	2	2
223	себе как	1	2
224	совпадает с	4	2
225	того же	4	2
226	и он	2	2
227	столь же	4	2
228	во всех	4	2
229	бы не	1	2
230	в сторону	5	2
231	отличие от	2	2
232	за пределы	4	2
233	сама по	1	2
234	в своем	4	2
235	когда он	1	2
236	знаю что	2	2
237	в которой	1	2
238	мне не	1	2
239	всего романа	1	2
240	бы с	1	2
241	раз в	1	2
242	диалог в	2	2
243	тому же	4	2
244	можно лишь	1	2
245	вследствие этого	2	2
246	так сказать	1	2
247	вообще не	2	2
248	всех этих	1	2
249	и если	3	2
250	друг с	1	2
251	подобно тому	3	2
252	же не	2	2
253	те же	2	2
254	входит в	1	2
255	было в	1	2
256	диалога в	1	2
257	было бы	3	2
258	то все	1	2
259	лишь на	1	2
260	в жизни	1	2
261	в них	1	2
262	но я	1	2
263	в отличие	2	2
264	своего рода	12	2
265	которые в	1	2
266	тем не	3	2
267	речи в	2	2
268	однако в	1	2
269	реплики и	1	2
270	между двумя	4	2
271	тому что	1	2
272	почти все	1	2
273	о них	1	2
274	но только	1	2
275	появляется в	2	2
276	волю в	1	2
277	слова как	1	2
278	другой как	1	2
279	этом случае	4	2
280	как она	1	2
281	как на	1	2
282	же слова	1	2
283	о нем	1	2
284	внутренней жизни	1	2
285	обращает на	3	2
286	с другом	1	2
287	него на	4	2
288	не является	1	2
289	отнюдь не	8	2
290	которого никогда	1	2
291	отличается от	1	2
292	той или	3	2
293	отказаться от	1	2
294	обращаясь к	2	2
295	особенно в	7	2
296	жизнь и	1	2
297	в диалог	1	2
298	о том	7	2
299	все его	1	2
300	ибо и	1	2
301	еще более	2	2
302	врывается в	1	2
303	не знаю	2	2
304	один из	2	2
305	тот же	1	2
306	что даже	1	2
307	и ее	1	2
308	при всей	3	2
309	же и	1	2
310	уже не	4	2
311	за ним	1	2
312	как его	1	2
313	каждый из	1	2
314	и речь	1	2
315	связан с	1	2
316	или иной	3	2
317	о своей	2	2
318	слово в	1	2
319	говорит о	5	2
320	и внутренне	2	2
321	весь его	1	2
322	а так	1	2
323	о чем	2	2
324	должна была	2	2
325	вступает в	2	2
326	и потому	1	2
327	с каким-то	1	2
328	себя за	1	2
329	это в	1	2
330	тому как	3	2
331	самого себя	1	2
332	остается в	1	2
333	с этой	1	2
334	которой он	1	2
335	нисколько не	1	2
336	более того	1	2
337	человек и	1	2
338	я как	2	2
339	не с	4	2
340	будто бы	1	2
341	которых он	1	2
342	мысли о	1	2
343	сказать что	2	2
344	к другим	1	2
345	того или	3	2
346	также и	1	1
347	тех же	1	1
348	идет о	1	1
349	а непосредственно	1	1
350	в первом	1	1
351	по преимуществу	4	1
352	проникает в	1	1
353	и больше	1	1
354	внутренней речью	1	1
355	отношения к	2	1
356	в их	3	1
357	по его	1	1
358	в несколько	1	1
359	со всех	1	1
360	что никто	1	1
361	в каждый	1	1
362	своему герою	1	1
363	они были	1	1
364	но даже	1	1
365	всех сторон	1	1
366	проявляется в	3	1
367	свою очередь	1	1
368	и самого	1	1
369	собой в	2	1
370	он был	2	1
371	нам представляется	1	1
372	на своих	1	1
373	слово представляется	1	1
374	тем как	1	1
375	сказать и	1	1
376	то он	1	1
377	не все	1	1
378	а и	1	1
379	тут же	1	1
380	на речь	1	1
381	в главе	1	1
382	речи всех	1	1
383	в центре	3	1
384	нож и	1	1
385	независимо от	1	1
386	из уст	1	1
387	во вне	1	1
388	встречи с	2	1
389	за голову	1	1
390	перед нами	1	1
391	в полном	1	1
392	мертвых душ	1	1
393	не дано	2	1
394	разве я	1	1
395	в ответ	2	1
396	чужих слов	1	1
397	в этой	9	1
398	с их	2	1
399	не приводит	1	1
400	да может	1	1
401	и тот	1	1
402	особое место	1	1
403	и до	2	1
404	другой голос	1	1
405	роль в	2	1
406	говорит не	1	1
407	и резко	1	1
408	но ведь	1	1
409	полный и	1	1
410	в статье	1	1
411	наш анализ	1	1
412	что же?	1	1
413	идеи и	1	1
414	из виду	1	1
415	характер в	1	1
416	на жизнь	1	1
417	чтобы в	1	1
418	что может	1	1
419	его можно	1	1
420	себя чтобы	1	1
421	так например	2	1
422	речь его	1	1
423	на то	2	1
424	бы от	1	1
425	о таком	1	1
426	одно и	1	1
427	и заключается	1	1
428	человека в	1	1
429	значительной степени	2	1
430	а затем	2	1
431	что такой	1	1
432	голос но	1	1
433	об этом	1	1
434	и второй	2	1
435	в глубине	1	1
436	них не	2	1
437	то есть	9	1
438	ко второму	1	1
439	частей романа	1	1
440	без внутренней	1	1
441	деле не	1	1
442	делает его	1	1
443	материал для	1	1
444	только одно	1	1
445	душевных и	1	1
446	но лишь	1	1
447	со своими	1	1
448	или напротив	2	1
449	в романе	1	1
450	сознанию и	1	1
451	она была	1	1
452	в один	4	1
453	в эту	3	1
454	в этих	2	1
455	можно сказать	4	1
456	анализа является	1	1
457	и при	1	1
458	почти нет	1	1
459	таким же	1	1
460	рассказа о	1	1
461	я его	2	1
462	не столько	3	1
463	на фоне	3	1
464	я один	1	1
465	стало быть	2	1
466	но эта	2	1
467	художественного мира	2	1
468	ото всех	1	1
469	теми же	2	1
470	и эти	1	1
471	и более	1	1
472	том же	1	1
473	что этот	1	1
474	в устах	2	1
475	для нее	2	1
476	нас к	2	1
477	взглянула на	1	1
478	случае в	3	1
479	она не	2	1
480	на котором	2	1
481	одна из	1	1
482	реагирует на	1	1
483	не случайно	8	1
484	меня тогда	1	1
485	или еще	1	1
486	тогда когда	1	1
487	именно с	1	1
488	его речи	1	1
489	этих двух	1	1
490	и по	1	1
491	это именно	2	1
492	за исключением	1	1
493	к диалогическому	1	1
494	связи с	1	1
495	возвращает нас	1	1
496	этом отношении	3	1
497	и несколько	1	1
498	ни о	3	1
499	над самим	1	1
500	прямо говорит	1	1
501	случаях когда	1	1
502	таков же	1	1
503	всего в	2	1
504	и мне	2	1
505	он оказывается	1	1
506	же его	4	1
507	образы и	1	1
508	говорит сам	1	1
509	и о	1	1
510	но при	1	1
511	данном случае	5	1
512	он вообще	1	1
513	на основе	2	1
514	для всего	1	1
515	только не	4	1
516	в себя	4	1
517	приводит к	3	1
518	рассудка и	1	1
519	значение в	1	1
520	речи то	1	1
521	что меня	2	1
522	даже выражение	1	1
523	с собой	1	1
524	можно было	3	1
525	здесь он	1	1
526	времени и	1	1
527	каждого из	1	1
528	того и	2	1
529	поэтому в	1	1
530	из одного	1	1
531	и оставляет	1	1
532	в разных	1	1
533	в произведении	2	1
534	в применении	1	1
535	мы могли	1	1
536	его художественной	1	1
537	всем протяжении	1	1
538	внимание на	2	1
539	никак не	2	1
540	романа мы	1	1
541	один голос	2	1
542	в значительной	2	1
543	служит для	1	1
544	путь к	1	1
545	ноты выше	1	1
546	уж так	4	1
547	героя он	1	1
548	даже для	1	1
549	весь последующий	1	1
550	во внешнем	1	1
551	возвращает его	1	1
552	что здесь	1	1
553	на которой	1	1
554	по своей	1	1
555	сразу же	1	1
556	е т	1	1
557	одного сознания	1	1
558	стороннего наблюдателя	1	1
559	одних и	1	1
560	между этими	1	1
561	в интонации	1	1
562	в уста	1	1
563	с одной	5	1
564	себя в	2	1
565	голосом и	1	1
566	для всех	2	1
567	со своим	3	1
568	на всем	1	1
569	точно и	1	1
570	а напротив	1	1
571	героя с	1	1
572	оно в	1	1
573	же явления	1	1
574	а то	2	1
575	этого процесса	1	1
576	хотел застрелиться	1	1
577	этот раз	1	1
578	ответ на	3	1
579	не так	4	1
580	и их	2	1
581	ведь это	2	1
582	изображается в	1	1
583	его речь	1	1
584	власти над	1	1
585	не понимал	1	1
586	другой и	1	1
587	принять и	1	1
588	событий и	1	1
589	что на	3	1
590	не оказывается	2	1
591	другого и	2	1
592	самом его	1	1
593	мы это	1	1
594	и точно	1	1
595	и пошла	1	1
596	и речи	1	1
597	пределы как	1	1
598	и тех	1	1
599	мне показалось	1	1
600	еще и	1	1
601	другого что	1	1
602	один и	1	1
603	другим он	1	1
604	обратиться к	1	1
605	его из	1	1
606	может ли	2	1
607	на этот	2	1
608	в рассказе	1	1
609	есть лишь	1	1
610	же точно	1	1
611	было для	1	1
612	одну из	2	1
613	или с	1	1
614	себя на	1	1
615	но оно	1	1
616	ко всем	1	1
617	к его	2	1
618	в столь	2	1
619	в данном	8	1
620	на себя	5	1
621	с интонацией	3	1
622	и там	1	1
623	на первом	1	1
624	я с	1	1
625	конечно и	1	1
626	главного героя	3	1
627	будет и	1	1
628	человека который	1	1
629	что сознание	1	1
630	в основном	1	1
631	только для	1	1
632	внимания на	1	1
633	что ли?	1	1
634	в аспекте	4	1
635	что касается	3	1
636	так ли	1	1
637	сюжета и	3	1
638	еще одна	2	1
639	или в	3	1
640	еще раз	1	1
641	своей собственной	1	1
642	собой он	1	1
643	действительной жизни	1	1
644	все они	1	1
645	своей внутренней	1	1
646	несмотря на	3	1
647	тона на	1	1
648	от голоса	1	1
649	ты не	2	1
650	хотя как	1	1
651	одной из	3	1
652	может и	1	1
653	в свою	1	1
654	с ней	1	1
655	из тех	1	1
656	обратим внимание	1	1
657	а со	1	1
658	раскрывается и	1	1
659	ко всему	1	1
660	из этого	1	1
661	и жизнь	1	1
662	который не	1	1
663	слышит и	1	1
664	чужому мнению	1	1
665	себе не	2	1
666	речи как	1	1
667	об этих	2	1
668	героя как	1	1
