N	2gram	Vygotskiy__2	Vladivir
305	в частности	3	2
306	как на	5	2
307	во всяком	2	2
308	все что	2	2
309	совершенно другую	1	1
310	как известно	1	1
311	к людям	2	1
312	отношении к	3	1
313	которого в	1	1
314	на самом	5	1
315	только потому	2	1
316	отношений в	1	1
317	то в	1	1
318	уже один	1	1
319	не имеют	2	1
320	и больше	1	1
321	отношения к	1	1
322	в их	3	1
323	то для	1	1
324	в и	1	1
325	есть не	4	1
326	с с	1	1
327	том насколько	1	1
328	особенность его	1	1
329	что если	6	1
330	эти самые	1	1
331	что уже	1	1
332	на место	1	1
333	почти все	1	1
334	каком случае	1	1
335	есть нечто	2	1
336	время как	3	1
337	не вполне	2	1
338	они еще	1	1
339	в ней	5	1
340	литературы и	1	1
341	столько же	3	1
342	и много	1	1
343	иное как	1	1
344	но скорее	1	1
345	столь же	4	1
346	бы то	2	1
347	которое он	3	1
348	на своих	1	1
349	во всех	3	1
350	поскольку они	1	1
351	объяснения из	1	1
352	истинный смысл	1	1
353	он относится	1	1
354	явлений и	2	1
355	для других	1	1
356	значение и	2	1
357	а и	1	1
358	а уже	1	1
359	него с	1	1
360	как трудно	1	1
361	себе и	2	1
362	общества даже	1	1
363	на вопрос	2	1
364	относится к	3	1
365	сознательно и	1	1
366	что как	1	1
367	мы имели	1	1
368	и творческая	1	1
369	что по	2	1
370	на нас	3	1
371	и каким	1	1
372	которая с	1	1
373	себе не	1	1
374	в противоположность	1	1
375	ясно и	1	1
376	и стремления	1	1
377	событиям и	1	1
378	не приходится	1	1
379	объект как	1	1
380	себя к	1	1
381	близости к	1	1
382	может считаться	1	1
383	им в	1	1
384	человеке и	1	1
385	всем его	1	1
386	говорят о	1	1
387	и те	4	1
388	на две	1	1
389	если он	1	1
390	все человеческие	1	1
391	чувства а	1	1
392	не могла	1	1
393	господствовать над	1	1
394	весь свой	1	1
395	не следует	1	1
396	в переводе	1	1
397	но гораздо	2	1
398	не к	3	1
399	однако он	2	1
400	в силу	1	1
401	с темой	1	1
402	одной и	4	1
403	всех своих	1	1
404	говоря в	1	1
405	одно и	1	1
406	но все	1	1
407	всяких других	2	1
408	том же	2	1
409	подход к	2	1
410	касается до	1	1
411	не будет	1	1
412	факт что	1	1
413	а когда	1	1
414	заключение было	1	1
415	чего он	1	1
416	поэзии и	7	1
417	те же	6	1
418	их и	1	1
419	говорил что	1	1
420	с целью	1	1
421	заключается в	12	1
422	с другими	2	1
423	это не	2	1
424	поэтическая и	1	1
425	на почве	1	1
426	всю его	1	1
427	и тем	4	1
428	только одно	1	1
429	он начал	1	1
430	и представить	1	1
431	в высшей	1	1
432	если я	1	1
433	мы имеем	4	1
434	тому что	4	1
435	и уже	1	1
436	когда я	2	1
437	для чего	1	1
438	жизни но	1	1
439	с такой	1	1
440	чем в	1	1
441	это совершенно	2	1
442	мы не	3	1
443	духовной жизни	1	1
444	и ничего	1	1
445	и тогда	1	1
446	с еще	1	1
447	в этих	2	1
448	политической экономии	1	1
449	бы на	1	1
450	философии а	1	1
451	таким же	1	1
452	ни у	2	1
453	и без	2	1
454	всю человеческую	1	1
455	что вся	1	1
456	уже здесь	1	1
457	из анализа	2	1
458	в первый	2	1
459	представление о	3	1
460	бы мы	1	1
461	от его	1	1
462	и этой	1	1
463	вплоть до	2	1
464	сам же	1	1
465	и той	4	1
466	мир и	1	1
467	но эта	2	1
468	совершенно разные	1	1
469	это произошло	2	1
470	порядка и	2	1
471	их в	2	1
472	ни было	1	1
473	том и	2	1
474	очень серьезно	2	1
475	любовь к	1	1
476	она не	2	1
477	как будет	1	1
478	к такой	1	1
479	в таких	1	1
480	деле это	1	1
481	с теми	1	1
482	некоторого рода	1	1
483	что ему	1	1
484	без ответа	1	1
485	и вместо	1	1
486	что их	1	1
487	это едва	1	1
488	был оставлен	1	1
489	каждый день	1	1
490	и искусство	1	1
491	действительности поэтому	1	1
492	случае не	1	1
493	о них	1	1
494	что иное	1	1
495	нам и	1	1
496	только не	1	1
497	его от	2	1
498	для всех	1	1
499	одна из	1	1
500	имеем дело	1	1
501	у этого	1	1
502	этих двух	2	1
503	с нами	1	1
504	этого что	2	1
505	убедиться в	1	1
506	связи с	1	1
507	только с	1	1
508	этом отношении	5	1
509	в области	1	1
510	больше того	2	1
511	не потому	2	1
512	и далее	2	1
513	деятельности и	1	1
514	все то	1	1
515	как мысль	1	1
516	прямо говорит	2	1
517	не могут	3	1
518	есть только	5	1
519	и детская	1	1
520	когда они	1	1
521	же самое	6	1
522	для такого	2	1
523	этого и	1	1
524	в каждом	2	1
525	он никогда	1	1
526	то ни	2	1
527	из всего	1	1
528	которого мы	3	1
529	с ее	3	1
530	свою очередь	2	1
531	свободно и	1	1
532	на нем	1	1
533	на другой	2	1
534	характер с	1	1
535	коренным образом	1	1
536	у разных	1	1
537	к канту	1	1
538	только то	1	1
539	в произведении	4	1
540	с самого	1	1
541	так в	2	1
542	роль в	2	1
543	как с	1	1
544	и совершенно	3	1
545	и когда	4	1
546	о самой	1	1
547	пророк и	1	1
548	за то	1	1
549	не с	1	1
550	всех нас	1	1
551	было в	1	1
552	и которые	2	1
553	том виде	3	1
554	найти в	1	1
555	показать как	2	1
556	строго говоря	1	1
557	он к	1	1
558	если бы	6	1
559	воззрение на	1	1
560	построена на	1	1
561	в разных	1	1
562	пор пока	1	1
563	о ней	4	1
564	все дело	1	1
565	сводится к	2	1
566	произведения как	2	1
567	искусства и	9	1
568	является весьма	1	1
569	переводе на	1	1
570	и поэтому	4	1
571	учения о	2	1
572	выдвинуть на	1	1
573	он с	2	1
574	все в	1	1
575	связь между	1	1
576	тогда мы	1	1
577	которые мы	4	1
578	и во	1	1
579	ко всей	1	1
580	интерес к	2	1
581	почти всегда	1	1
582	в историческом	1	1
583	в другой	1	1
584	которые он	1	1
585	он только	1	1
586	человеческую жизнь	1	1
587	сомнения в	1	1
588	что бы	1	1
589	везде и	1	1
590	если это	1	1
591	для самого	2	1
592	тех пор	1	1
593	казалось что	1	1
594	на которой	1	1
595	писателя и	1	1
596	не как	3	1
597	согласиться с	2	1
598	что даже	1	1
599	ли он	2	1
600	его жизнь	1	1
601	всем известно	1	1
602	как нечто	2	1
603	трудно как	1	1
604	которое мы	1	1
605	назад к	2	1
606	жить и	1	1
607	с одной	1	1
608	со всеми	1	1
609	к которой	2	1
610	история и	1	1
611	самом деле	16	1
612	этому поводу	1	1
613	знаком с	1	1
614	ни одного	1	1
615	и которая	2	1
616	что не	3	1
617	от других	1	1
618	а то	1	1
619	соглашаясь с	1	1
620	психологии в	1	1
621	достаточно указать	1	1
622	рода событиям	1	1
623	их как	2	1
624	философии вообще	1	1
625	и называет	1	1
626	который как	1	1
627	ту же	4	1
628	жил и	1	1
629	в одном	2	1
630	у нее	1	1
631	объясняется то	1	1
632	мы можем	3	1
633	к разного	1	1
634	ему казалось	1	1
635	почему это	2	1
636	заметить что	2	1
637	чрезвычайно легко	2	1
638	не просто	1	1
639	от того	4	1
640	и относятся	1	1
641	ее на	1	1
642	в других	2	1
643	и только	2	1
644	самого же	1	1
645	не хочет	1	1
646	как у	1	1
647	не один	1	1
648	которые можно	1	1
649	этого человека	1	1
650	именно в	1	1
651	и создавал	1	1
652	которых мы	3	1
653	что тот	3	1
654	вообще и	1	1
655	человека а	1	1
656	сама с	1	1
657	с той	4	1
658	далеко не	5	1
659	в свою	3	1
660	даже для	2	1
661	виде так	1	1
662	себя и	1	1
663	говорит о	2	1
664	прежде всего	1	1
665	нужно сказать	1	1
666	одной стороны	1	1
667	которые не	3	1
668	до конца	3	1
669	и считает	1	1
670	а не	7	1
671	человеческой жизни	1	1
672	в руках	2	1
673	фантазии и	1	1
674	только несколько	1	1
675	на эту	1	1
676	когда она	4	1
677	как именно	1	1
678	с помощью	1	1
679	нет никаких	1	1
680	этой же	1	1
681	раннего детства	2	1
682	на который	2	1
683	и представлений	1	1
684	время с	1	1
685	так же	18	1
686	важно оно	1	1
687	которые заставляют	1	1
688	например когда	2	1
689	из которых	2	1
690	редко и	1	1
691	указывал на	1	1
692	в данном	4	1
693	что за	1	1
694	который мы	1	1
695	она есть	1	1
696	я хочу	1	1
697	очень важно	1	1
698	это его	1	1
699	кто из	1	1
700	выходит что	1	1
701	ней не	2	1
702	на свете	1	1
703	этих случаев	1	1
704	с изучением	1	1
705	который раньше	1	1
706	в состоянии	2	1
707	и более	4	1
708	быть не	1	1
709	указанием на	1	1
710	этого слова	1	1
711	с этой	4	1
712	сейчас же	5	1
713	нам приходится	1	1
714	и была	1	1
715	как предмет	1	1
716	нашей деятельности	1	1
717	ничего кроме	2	1
718	вошла в	1	1
719	и того	1	1
720	в более	1	1
721	сильного и	1	1
722	и часто	2	1
723	жизни когда	1	1
724	не существует	2	1
725	ему только	2	1
726	или в	1	1
727	у них	2	1
728	бы в	1	1
729	ни к	1	1
730	хотя в	1	1
731	на отдельных	1	1
732	не есть	1	1
733	не хотели	1	1
734	до тех	1	1
735	но если	1	1
736	между ними	1	1
737	привело к	1	1
738	от своего	1	1
739	дело с	8	1
740	которым он	1	1
741	не что	1	1
742	до какой	1	1
743	к родителям	1	1
744	и другие	1	1
745	которые в	4	1
746	и эта	1	1
747	особенности же	1	1
748	тайны и	2	1
749	данное и	1	1
750	в таком	2	1
