N	2gram	Bakhtin_Fr_5	Literetu
230	нам в	1	1
231	не была	1	1
232	свободная от	1	1
233	в полной	1	1
234	ему в	1	1
235	и он	3	1
236	это время	2	1
237	более глубокий	1	1
238	он был	7	1
239	и нигде	1	1
240	в различных	2	1
241	в чем	2	1
242	тем как	1	1
243	но как	1	1
244	в сторону	2	1
245	себя его	1	1
246	в наиболее	2	1
247	и будет	1	1
248	тут же	2	1
249	не просто	1	1
250	ту сторону	1	1
251	себя вне	1	1
252	что они	1	1
253	из таких	1	1
254	дальнейшем эта	1	1
255	обнаруживается что	1	1
256	в одной	3	1
257	его на	1	1
258	для всех	3	1
259	о жизни	1	1
260	перед нами	4	1
261	мы можем	2	1
262	и слова	2	1
263	и как	5	1
264	реальной действительности	1	1
265	в сне	1	1
266	имеет в	1	1
267	что произведение	1	1
268	то в	1	1
269	он в	2	1
270	если мы	2	1
271	право на	10	1
272	традиция в	1	1
273	на то	1	1
274	так сказать	1	1
275	строгой и	1	1
276	остались в	1	1
277	платона и	1	1
278	а скорее	1	1
279	он не	6	1
280	которой не	1	1
281	эту тему	1	1
282	в понимании	1	1
283	и осмысленной	1	1
284	в начале	2	1
285	и вот	3	1
286	и более	1	1
287	чтобы в	1	1
288	и по	1	1
289	но дело	2	1
290	так например	2	1
291	ни был	1	1
292	не должно	1	1
293	но все	1	1
294	человека в	1	1
295	значительной степени	1	1
296	в одну	1	1
297	в каждом	2	1
298	подход к	1	1
299	выражением которого	1	1
300	а затем	1	1
301	вторжение в	1	1
302	самого автора	2	1
303	об этой	3	1
304	и неизбежно	1	1
305	и с	10	1
306	полной мере	1	1
307	большинстве случаев	2	1
308	это было	4	1
309	и мы	1	1
310	эту минуту	1	1
311	и умереть	1	1
312	новой жизни	1	1
313	с начала	1	1
314	чаще всего	1	1
315	из первых	1	1
316	и находит	1	1
317	смерть и	2	1
318	в них	6	1
319	его организации	1	1
320	с тем	2	1
321	а за	1	1
322	глазами и	2	1
323	потому и	1	1
324	все произведение	1	1
325	и некоторые	1	1
326	такой же	4	1
327	со всей	1	1
328	одного и	1	1
329	игру и	1	1
330	в эту	2	1
331	в г	2	1
332	но до	1	1
333	во второй	2	1
334	этой связи	3	1
335	в отношении	2	1
336	что от	1	1
337	в условиях	2	1
338	не от	1	1
339	в которых	3	1
340	в памяти	1	1
341	были его	1	1
342	в поэме	1	1
343	права на	2	1
344	если бы	1	1
345	по ту	1	1
346	не могли	1	1
347	вовсе не	8	1
348	на свободу	3	1
349	между людьми	1	1
350	на три	1	1
351	человечества и	1	1
352	не имеет	3	1
353	тогда когда	1	1
354	ее с	1	1
355	во время	12	1
356	на него	2	1
357	не нуждается	2	1
358	от жизни	1	1
359	говорить о	2	1
360	что вы	1	1
361	в день	1	1
362	на котором	2	1
363	и всегда	1	1
364	чумы в	2	1
365	к концу	1	1
366	о нем	1	1
367	уже и	2	1
368	и позволяет	1	1
369	с другом	2	1
370	все то	1	1
371	целого в	1	1
372	и времени	1	1
373	наследником и	1	1
374	и другим	1	1
375	жизни это	1	1
376	и говорит	1	1
377	что при	1	1
378	ничего общего	1	1
379	на вопрос	1	1
380	году в	1	1
381	все ему	1	1
382	как мы	8	1
383	свою очередь	1	1
384	и последовательной	1	1
385	средних веков	1	1
386	и от	4	1
387	так в	2	1
388	за счет	1	1
389	в произведении	1	1
390	так было	1	1
391	в дальнейшем	1	1
392	к жизни	1	1
393	есть произведение	1	1
394	по тому	2	1
395	с этого	1	1
396	в эпоху	7	1
397	собой и	1	1
398	на всю	1	1
399	никогда и	1	1
400	и здесь	4	1
401	в состав	1	1
402	году и	1	1
403	века до	1	1
404	и т.д	2	1
405	и внутреннее	3	1
406	в будущее	2	1
407	никак не	1	1
408	и что	2	1
409	можно сказать	2	1
410	теми или	1	1
411	не позволяет	1	1
412	в значительной	2	1
413	подлежит сомнению	1	1
414	самому себе	1	1
415	к нему	2	1
416	и миру	1	1
417	во всех	13	1
418	от них	1	1
419	этому поводу	1	1
420	и во	4	1
421	борьба с	2	1
422	или иными	1	1
423	смертью и	2	1
424	во всей	1	1
425	этот последний	1	1
426	вслед за	1	1
427	наконец в	1	1
428	внешнее и	2	1
429	к определенному	1	1
430	существует как	1	1
431	это всегда	1	1
432	в жизнь	1	1
433	не несет	1	1
434	и уничтожения	1	1
435	него прямо	1	1
436	и народа	1	1
437	тот же	1	1
438	одной из	5	1
439	как я	1	1
440	положение в	1	1
441	не идет	1	1
442	было и	1	1
443	начинает свой	1	1
444	между этими	1	1
445	иной характер	1	1
446	со всеми	5	1
447	образов в	10	1
448	это ни	1	1
449	со своим	1	1
450	оказывается в	1	1
451	не можем	1	1
452	и у	5	1
453	самой жизни	2	1
454	в большинстве	2	1
455	эти и	1	1
456	в поэзии	3	1
457	в виде	1	1
458	свидетельствует о	1	1
459	где бы	1	1
460	времени на	1	1
461	свободу от	1	1
462	это место	1	1
463	в котором	1	1
464	представлений о	1	1
465	в одном	3	1
466	в современном	1	1
467	так как	6	1
468	не о	1	1
469	человеческом образе	1	1
470	как участники	1	1
471	этого он	1	1
472	и всякое	1	1
473	процесс в	1	1
474	любит и	1	1
475	нужно было	1	1
476	во власти	1	1
477	со всем	1	1
478	что и	7	1
479	правдой и	1	1
480	до сих	3	1
481	не поддается	1	1
482	и сложнее	1	1
483	нельзя сказать	1	1
484	именно в	3	1
485	стороны он	1	1
486	буржуазной культуры	1	1
487	может показаться	1	1
488	во внешней	1	1
489	себя и	2	1
490	и внешнее	2	1
491	без особых	1	1
492	и окончательно	1	1
493	а сам	1	1
494	до конца	1	1
495	более того	1	1
496	и жизни	2	1
497	он становится	1	1
498	прямо на	1	1
499	мы знаем	1	1
500	если не	1	1
501	для этой	1	1
502	сам себе	1	1
503	между собою	4	1
504	и если	2	1
505	внутреннюю свободу	1	1
506	ни на	1	1
507	но особенно	1	1
508	из форм	1	1
509	в акте	5	1
510	в особенности	2	1
511	жизни но	1	1
512	к своему	1	1
513	это были	1	1
514	но сам	1	1
515	в той	1	1
516	и на	5	1
517	на эту	2	1
518	в первой	4	1
519	по существу	3	1
520	на самое	1	1
521	сохраняется в	1	1
522	в это	1	1
523	с ее	5	1
524	игра без	1	1
525	тенденцию к	1	1
526	и о	4	1
527	сих пор	3	1
528	только для	2	1
529	о его	1	1
530	общественной жизни	1	1
531	как может	1	1
532	можно назвать	1	1
533	которые были	1	1
534	видят в	1	1
535	под названием	2	1
536	другом месте	2	1
537	в прекрасном	2	1
538	не подлежит	2	1
539	и другими	1	1
540	и самому	1	1
541	сохраняет в	1	1
542	себя самого	1	1
543	от него	1	1
544	и все	7	1
545	иван грозный	1	1
546	но зато	1	1
547	на языке	1	1
548	от всего	1	1
549	это придает	1	1
550	в общем	4	1
551	целый ряд	1	1
552	жизни в	2	1
553	нами не	1	1
554	в свою	1	1
555	в ходе	1	1
556	в романе	11	1
557	между ними	1	1
558	не знает	1	1
559	сказать что	4	1
560	от всех	5	1
561	прямо противоположное	1	1
562	из этого	1	1
563	слиться в	1	1
564	пути к	1	1
565	но эти	1	1
566	вместе с	3	1
567	существенный момент	1	1
568	сущности не	2	1
569	к этому	2	1
570	значение в	1	1
571	том числе	4	1
572	они не	1	1
