N	2gram	Potebnia_M_3	Myshleni
674	лучше сказать	2	1
675	так в	2	1
676	по способу	1	1
677	речи то	1	1
678	выражения и	1	1
679	до самого	1	1
680	его движение	1	1
681	слово есть	9	1
682	не переходя	1	1
683	было в	1	1
684	мог бы	1	1
685	на которую	1	1
686	котором мы	2	1
687	свойство именно	1	1
688	это сходство	1	1
689	том как	3	1
690	по тому	5	1
691	еще и	1	1
692	связанных между	1	1
693	совершенно невозможно	1	1
694	для этого	1	1
695	или понятий	1	1
696	сомнению и	1	1
697	образом в	3	1
698	находится в	1	1
699	связанное с	2	1
700	при котором	1	1
701	все содержание	1	1
702	но мы	2	1
703	в глаза	1	1
704	одного из	1	1
705	или на	2	1
706	этой мысли	2	1
707	после того	1	1
708	мы старались	1	1
709	можно сказать	3	1
710	все его	1	1
711	смысле оно	1	1
712	то нечто	1	1
713	вопросу о	1	1
714	оно значит	1	1
715	не заключает	2	1
716	имеет еще	1	1
717	на ее	1	1
718	дитя и	1	1
719	этих слов	2	1
720	ее от	1	1
721	видели выше	1	1
722	стоит и	1	1
723	других но	1	1
724	в форме	2	1
725	язык есть	2	1
726	на словах	1	1
727	и следовательно	3	1
728	если это	1	1
729	о понятии	1	1
730	содержание но	1	1
731	происходит в	1	1
732	на которой	3	1
733	что только	6	1
734	только одной	1	1
735	с ними	1	1
736	должен быть	1	1
737	не идет	1	1
738	что новые	1	1
739	и такое	3	1
740	и ее	1	1
741	в голове	1	1
742	состоит не	3	1
743	принять что	3	1
744	не мешает	1	1
745	вопрос об	2	1
746	по этому	1	1
747	согласно с	2	1
748	самое содержание	1	1
749	невозможно по	1	1
750	которой оно	1	1
751	об образовании	1	1
752	эти образы	1	1
753	лежащие в	1	1
754	же и	3	1
755	уже не	6	1
756	указания на	1	1
757	всеми остальными	3	1
758	положение что	1	1
759	ее из	1	1
760	чем с	1	1
761	когда слово	3	1
762	каким образом	1	1
763	жизни ребенка	1	1
764	есть средство	3	1
765	мы относим	2	1
766	я думаю	2	1
767	мы знаем	1	1
768	одно из	5	1
769	признаков из	2	1
770	давно уже	1	1
771	это верно	1	1
772	следует однако	2	1
773	с определенным	1	1
774	идет от	1	1
775	истории языка	1	1
776	как его	1	1
777	само по	3	1
778	существовать в	1	1
779	в других	2	1
780	основную форму	1	1
781	указание на	2	1
782	одном слове	1	1
783	из двух	3	1
784	своих понятий	1	1
785	и даже	2	1
786	даже не	1	1
787	то различие	1	1
788	до сих	3	1
789	понятие или	1	1
790	одно не	1	1
791	как у	1	1
792	истина и	1	1
793	этим путем	1	1
794	по своим	1	1
795	все равно	4	1
796	мысли с	1	1
797	чем он	1	1
798	в сознание	7	1
799	на чем	2	1
800	на которые	1	1
801	могут иметь	1	1
802	что не	8	1
803	предмет и	2	1
804	и люди	1	1
805	к более	1	1
806	только по	5	1
807	то и	6	1
808	и цвета	1	1
809	представлений или	1	1
810	не на	1	1
811	если даже	1	1
812	его как	1	1
813	понимании к	1	1
814	образом это	1	1
815	его собственной	1	1
816	слова слово	1	1
817	слова что	1	1
818	говоря что	1	1
819	языка в	5	1
820	и слово	6	1
821	не видит	1	1
822	нечто такое	1	1
823	впечатлений в	1	1
824	имея в	1	1
825	и наша	1	1
826	в переносном	1	1
827	на который	1	1
828	и потому	4	1
829	или по	1	1
830	основное положение	1	1
831	значении этого	1	1
832	значение она	1	1
833	конечно не	1	1
834	предположить что	1	1
835	в область	1	1
836	если оно	1	1
837	образованием понятия	1	1
838	дает нам	3	1
839	эти слова	2	1
840	эти признаки	1	1
841	это различие	1	1
842	в тот	1	1
843	как средство	2	1
844	то к	3	1
845	если речь	1	1
846	близких к	1	1
847	исходя из	1	1
848	многих других	1	1
849	вовсе нет	1	1
850	есть тот	1	1
851	быть не	2	1
852	указанием на	3	1
853	на пути	1	1
854	на разных	1	1
855	в систему	1	1
856	понимание но	1	1
857	художественное произведение	6	1
858	сих пор	3	1
859	заставляет нас	2	1
860	но это	6	1
861	все это	4	1
862	мешает нам	1	1
863	есть знак	1	1
864	от нас	3	1
865	слова так	1	1
866	других в	1	1
867	например из	1	1
868	уже на	2	1
869	этим предметом	1	1
870	тем и	3	1
871	предметы называются	1	1
872	ко второй	1	1
873	не существует	3	1
874	или в	3	1
875	мысли что	4	1
876	сознания и	1	1
877	а все	1	1
878	о котором	1	1
879	своей природе	1	1
880	и слова	2	1
881	хотя и	1	1
882	к ряду	1	1
883	из себя	2	1
884	из сознания	1	1
885	тем более	4	1
886	вообще в	1	1
887	в большей	2	1
888	такое явление	1	1
889	с ним	6	1
890	предмета и	1	1
891	ни было	1	1
892	же в	2	1
893	как слово	3	1
894	постоянного и	1	1
895	без слова	3	1
896	безразличны для	1	1
897	отношении к	2	1
898	значения в	1	1
899	но если	1	1
900	необходимое условие	1	1
901	не говоря	3	1
902	признаков в	2	1
903	мере своего	1	1
904	равно как	1	1
905	но этот	2	1
906	отношению к	5	1
907	отсюда ясно	1	1
908	выше примере	1	1
909	это очевидно	1	1
910	мысли но	1	1
911	ее в	1	1
912	случае если	1	1
913	то оно	3	1
914	по поводу	4	1
915	которая не	2	1
916	смысле что	1	1
