N	2gram	Propp_Isto_4	PoTuStor
334	приводит к	1	1
335	роль в	1	1
336	и что	5	1
337	в другом	5	1
338	мог бы	1	1
339	это только	1	1
340	животное но	1	1
341	если бы	2	1
342	дать полную	1	1
343	о нем	1	1
344	и здесь	5	1
345	характер этого	1	1
346	на вопрос	3	1
347	внимание на	1	1
348	говорит об	2	1
349	на волю	3	1
350	как наиболее	1	1
351	нас в	1	1
352	это желание	1	1
353	мифах и	1	1
354	этот момент	2	1
355	и любой	1	1
356	но нет	1	1
357	в другой	3	1
358	нельзя сказать	1	1
359	в свете	3	1
360	и об	1	1
361	это приводит	3	1
362	так велико	1	1
363	к нему	6	1
364	что здесь	7	1
365	но так	1	1
366	что только	1	1
367	о двух	2	1
368	тот же	1	1
369	мы увидим	3	1
370	позднее время	1	1
371	к их	1	1
372	может оказаться	1	1
373	на своей	1	1
374	о смерти	1	1
375	может привести	1	1
376	это же	2	1
377	и жизни	1	1
378	в качестве	7	1
379	себя в	2	1
380	всем мире	1	1
381	уже в	2	1
382	и они	2	1
383	то и	1	1
384	в нашей	1	1
385	не дает	2	1
386	его и	2	1
387	пока не	1	1
388	ним и	1	1
389	вовсе не	4	1
390	с этими	2	1
391	не случайно	2	1
392	заметить что	1	1
393	не говорит	2	1
394	как раз	1	1
395	они становятся	1	1
396	даже и	2	1
397	перейти к	1	1
398	образом к	1	1
399	во власти	1	1
400	без всякой	1	1
401	со стороны	1	1
402	с другой	4	1
403	в лодке	2	1
404	на ее	1	1
405	здесь в	1	1
406	эти две	1	1
407	у многих	3	1
408	женской линии	1	1
409	а с	1	1
410	мы еще	1	1
411	говорит о	2	1
412	в некоторых	5	1
413	связано с	1	1
414	у нас	2	1
415	материал в	1	1
416	его смерти	1	1
417	на этот	2	1
418	зависит от	1	1
419	а не	6	1
420	главный материал	1	1
421	власти и	1	1
422	с которым	1	1
423	именно так	1	1
424	он даже	1	1
425	план выдвигается	1	1
426	для человека	1	1
427	не всегда	6	1
428	становится ясным	1	1
429	в связи	2	1
430	в момент	1	1
431	связь с	12	1
432	этой же	1	1
433	слияния представлений	1	1
434	легче всего	1	1
435	конечно есть	1	1
436	этот мотив	4	1
437	не сразу	3	1
438	предположить что	6	1
439	в данном	3	1
440	тому как	1	1
441	что же	1	1
442	а потом	1	1
443	быть только	1	1
444	в человеческом	4	1
445	человека который	1	1
446	мы скажем	1	1
447	в более	1	1
448	это уже	2	1
449	только одна	2	1
450	в самые	1	1
451	случайно но	1	1
452	формы и	2	1
453	она может	1	1
454	которая в	1	1
455	еще более	1	1
456	и ни	1	1
457	мы должны	5	1
458	на языке	2	1
459	только что	3	1
460	же в	3	1
461	входить в	3	1
462	к ее	1	1
463	по поводу	1	1
464	здесь только	1	1
465	в угол	1	1
466	в точности	5	1
467	мир но	1	1
468	является и	3	1
469	все люди	1	1
470	по которой	1	1
471	не что	3	1
472	на своем	1	1
473	в своих	1	1
474	это в	1	1
475	как на	1	1
