N	2gram	Bakhtin_Pr_1	Hudozhes
213	автора и	5	2
214	не столько	1	2
215	в первый	1	2
216	что я	1	2
217	сих пор	2	2
218	художественного мира	5	2
219	все это	6	2
220	мыслей героя	1	2
221	они не	4	2
222	и герой	1	2
223	не раз	1	2
224	и другое	1	2
225	не о	2	2
226	не имеет	1	2
227	одна из	3	2
228	на себе	2	2
229	заметить что	2	2
230	тех кто	1	2
231	со своим	2	2
232	на него	3	2
233	не слышит	1	2
234	представляется нам	2	2
235	про себя	1	2
236	об одном	1	2
237	личность не	1	2
238	мысли о	1	2
239	все еще	1	2
240	рассказа не	1	2
241	здесь не	1	2
242	характер и	1	2
243	в себя	3	2
244	в столкновение	1	2
245	произведения не	1	2
246	на вопрос	2	2
247	никак не	2	2
248	и что	2	2
249	до сих	2	2
250	и смысловой	1	2
251	него вдруг	1	2
252	говорить об	1	2
253	или напротив	1	2
254	в форме	7	2
255	но с	3	2
256	согласиться с	1	2
257	б м	3	2
258	и потому	6	2
259	и так	1	2
260	поэтому и	4	2
261	впрочем и	1	2
262	так что	2	2
263	в начале	1	2
264	за ним	3	2
265	а и	1	2
266	а то	1	2
267	героев как	1	2
268	при всей	1	2
269	него уже	1	2
270	в зеркале	1	2
271	это прежде	1	2
272	ему не	1	2
273	а с	1	2
274	себя и	2	2
275	что не	1	2
276	до конца	8	2
277	вся жизнь	1	2
278	отсюда и	2	2
279	в человеке	3	2
280	в изображении	2	2
281	столкновение с	1	2
282	что же	4	2
283	о человеке	1	2
284	дело здесь	2	2
285	и не	31	2
286	с этой	2	2
287	в рассказах	1	2
288	в результате	4	2
289	с внешней	1	2
290	совершенно иной	1	2
291	художественного восприятия	1	2
292	своих героев	2	2
293	его жизнь	2	2
294	личности и	1	2
295	не знает	3	2
296	или иного	1	2
297	и повести	1	2
298	героя в	4	2
299	проникнуть в	1	2
300	на столе	1	2
301	смысле слова	1	1
302	к произведениям	1	1
303	обращено к	2	1
304	относится и	1	1
305	и др	5	1
306	художественных произведений	1	1
307	кругозора ибо	1	1
308	это и	5	1
309	всего это	1	1
310	нам кажется	2	1
311	было как	1	1
312	за собой	1	1
313	в первом	1	1
314	характерное для	1	1
315	достоевского в	12	1
316	и до	3	1
317	на две	1	1
318	из его	2	1
319	исходит из	1	1
320	высшей степени	1	1
321	видеть в	1	1
322	не объектом	1	1
323	и за	1	1
324	его не	1	1
325	слезами и	1	1
326	характеристик и	1	1
327	о способах	2	1
328	пределами художественного	1	1
329	не во	3	1
330	героя но	2	1
331	именно к	1	1
332	так остро	1	1
333	есть нечто	1	1
334	форме рассказа	1	1
335	в сущности	5	1
336	как во	1	1
337	чужую личность	2	1
338	я не	3	1
339	хотя бы	2	1
340	проблемы мы	1	1
341	же что	5	1
342	как впрочем	1	1
343	в каждой	1	1
344	культурной традиции	2	1
345	что произведения	1	1
346	бы в	3	1
347	от характера	3	1
348	явлений и	1	1
349	сознания не	4	1
350	его сознания	2	1
351	не все	1	1
352	к слову	1	1
353	его индивидуальности	1	1
354	ответ на	1	1
355	формы героя	1	1
356	отношение к	2	1
357	приемов построения	1	1
358	нет и	1	1
359	в свои	1	1
360	да так	1	1
361	в романах	7	1
362	в настоящем	2	1
363	к сожалению	1	1
364	относится к	1	1
365	первый взгляд	1	1
366	его на	2	1
367	что именно	1	1
368	вот как	1	1
369	стороны и	1	1
370	что касается	1	1
371	однако не	2	1
372	сознания в	1	1
373	и как	7	1
374	это тоже	1	1
375	глава вторая	1	1
376	от этого	1	1
377	о самом	1	1
378	да еще	1	1
379	видения мира	1	1
380	в произведении	4	1
381	в которой	2	1
382	точку зрения	6	1
383	отказывается от	1	1
384	он в	3	1
385	можно не	1	1
386	из этих	1	1
387	ни одна	1	1
388	мы привыкли	1	1
389	в смятении	1	1
390	диалог в	3	1
391	п все	2	1
392	но на	1	1
393	вообще не	1	1
394	в мир	3	1
395	форма восприятия	1	1
396	и одна	1	1
397	но именно	3	1
398	в рамки	2	1
399	становится героем	1	1
400	всех этих	2	1
401	он должен	1	1
402	же это	1	1
403	к одному	1	1
404	не как	14	1
405	у толстого	2	1
406	мы полагаем	1	1
407	и вот	1	1
408	с таким	1	1
409	ее и	1	1
410	к каждому	1	1
411	чтобы в	2	1
412	поразительная внутренняя	1	1
413	мысли как	1	1
414	смысле как	1	1
415	автора от	1	1
416	истину и	1	1
417	от нее	1	1
418	то ни	2	1
419	что все	1	1
420	которого была	1	1
421	него при	1	1
422	их и	1	1
423	художественное видение	1	1
424	или даже	2	1
425	а как	7	1
426	входит в	7	1
427	может стать	1	1
428	этом смысле	10	1
429	роль в	1	1
430	художественной доминанте	1	1
431	ориентировано на	1	1
432	истории и	1	1
433	характер не	1	1
434	весь мир	1	1
435	авторского сознания	5	1
436	он все	2	1
437	не служит	2	1
438	к области	1	1
439	на свои	1	1
440	для них	1	1
441	но уже	1	1
442	мы пытались	1	1
443	достоевского и	7	1
444	в высшей	1	1
445	далеко не	3	1
446	мира где	1	1
447	личности не	1	1
448	со своими	2	1
449	и уже	2	1
450	он и	5	1
451	между собою	1	1
452	в чистом	1	1
453	он от	1	1
454	как таковой	2	1
455	нисколько не	2	1
456	смысл и	1	1
457	является его	1	1
458	на первый	1	1
459	или менее	1	1
460	места в	1	1
461	таким же	3	1
462	личности это	1	1
463	о герое	4	1
464	с достоевским	1	1
465	к предмету	1	1
466	место в	1	1
467	себе а	1	1
468	они уже	3	1
469	в которых	2	1
470	мысли и	5	1
471	не исчерпывается	1	1
472	признать что	1	1
473	его построения	1	1
474	и другого	1	1
475	задает себе	1	1
476	здесь чисто	1	1
477	есть его	1	1
478	в одном	10	1
479	где герой	1	1
480	в пространстве	3	1
481	друг другу	2	1
482	не его	1	1
483	героев не	1	1
484	их в	4	1
485	не тем	1	1
486	том и	1	1
487	она или	1	1
488	этом не	1	1
489	бы быть	1	1
490	во времени	3	1
491	раз и	4	1
492	вовсе не	7	1
493	в отношении	2	1
494	между людьми	1	1
495	не тип	1	1
496	так как	6	1
497	как обычно	1	1
498	но они	2	1
499	до известной	1	1
500	как можно	2	1
501	мира не	2	1
502	не входила	1	1
503	самого начала	2	1
504	мысли в	2	1
505	дело в	1	1
506	в плане	5	1
507	в основе	4	1
508	и имеет	1	1
509	даже как	1	1
510	появляется в	1	1
511	не могло	1	1
512	только не	1	1
513	и всегда	1	1
514	жизни не	2	1
515	к чужому	1	1
516	в самой	6	1
517	и весь	1	1
518	или как	5	1
519	всего на	1	1
520	форме романа	1	1
521	словесного выражения	1	1
522	изображении человека	1	1
523	истину в	1	1
524	уже говорили	1	1
525	как художника	1	1
526	ничто не	1	1
527	о чем-то	1	1
528	правда мы	1	1
529	пределах художественного	1	1
530	не потому	2	1
531	с другом	1	1
532	к той	1	1
533	еще резче	1	1
534	в трагедии	1	1
535	данного произведения	2	1
536	поэтому не	2	1
537	не могут	6	1
538	в речах	1	1
539	напротив чтобы	1	1
540	такова что	1	1
541	могут быть	6	1
542	и вполне	2	1
543	авторскую точку	1	1
544	единства в	1	1
545	я сам	1	1
546	же самое	1	1
547	всего в	1	1
548	что оно	2	1
549	для его	3	1
550	но из	1	1
551	души все	1	1
552	если же	3	1
553	всего во	1	1
554	осуществления в	1	1
555	то во	1	1
556	иной чем	1	1
557	бы дать	1	1
558	в виду	1	1
559	е все	1	1
560	свою очередь	1	1
561	но при	1	1
562	же не	2	1
563	данном случае	2	1
564	всего художественного	1	1
565	тех двух	1	1
566	и говорит	1	1
567	с самого	1	1
568	художником и	2	1
569	достаточно чтобы	1	1
570	настоящем и	1	1
571	того и	1	1
572	здесь нет	1	1
573	к постановке	1	1
574	во многом	1	1
575	но у	4	1
576	он сам	3	1
577	только у	3	1
578	даже не	1	1
579	находится в	2	1
580	он живет	1	1
581	говорит об	1	1
582	не перед	1	1
583	за пределами	1	1
584	героя не	5	1
585	сам а	1	1
586	все его	3	1
587	с другой	3	1
588	он стремился	1	1
589	не стало	1	1
590	как у	1	1
591	и мыслей	1	1
592	нет это	1	1
593	все в	3	1
594	во всех	1	1
595	романа как	3	1
596	деревенской жизни	1	1
597	творчества в	1	1
598	во втором	1	1
599	находит свое	2	1
600	и только	1	1
601	в другой	3	1
602	непосредственно в	2	1
603	наконец в	2	1
604	что бы	1	1
605	зиждется на	1	1
606	нем и	1	1
607	рассказа что	1	1
608	художественном мире	3	1
609	к концу	1	1
610	в лучшем	2	1
611	и она	1	1
612	основное событие	1	1
613	и полное	1	1
614	как объект	4	1
615	все зависит	1	1
616	как например	2	1
617	романа и	3	1
618	тот же	2	1
619	речь о	1	1
620	художественное единство	1	1
621	истории его	1	1
622	в какой	1	1
623	это очень	1	1
624	времени и	1	1
625	всяком случае	3	1
626	он действует	1	1
627	и ее	2	1
628	теперь все	1	1
629	именно на	2	1
630	есть своя	1	1
631	же и	2	1
632	более или	1	1
633	я в	1	1
634	и у	3	1
635	уже в	3	1
636	же авторского	1	1
637	в жизни	2	1
638	него и	1	1
639	является не	2	1
640	не из	3	1
641	не дает	3	1
642	глава первая	1	1
643	его и	2	1
644	к содержанию	1	1
645	одно из	2	1
646	могло бы	1	1
647	и та	1	1
648	сами по	3	1
649	иначе как	1	1
650	произведения и	2	1
651	чужое я	4	1
652	из нее	1	1
653	и несет	2	1
654	и рождается	1	1
655	и никогда	1	1
656	плана в	1	1
657	ее на	1	1
658	что они	1	1
659	рядом с	14	1
660	не укладывается	2	1
661	в особенности	1	1
662	современности или	1	1
663	тотчас же	1	1
664	по своим	2	1
665	человека а	1	1
666	всякого человека	1	1
667	в романе	9	1
668	что для	1	1
669	элементов и	1	1
670	идеи она	1	1
671	индивидуальности героя	1	1
672	человека но	2	1
673	не на	4	1
674	действительности как	1	1
675	в руках	1	1
676	из участников	1	1
677	там где	10	1
678	что мы	1	1
679	жизнь в	1	1
680	вступает в	1	1
681	о себе	12	1
682	духе а	1	1
683	бы именно	1	1
684	подхода к	1	1
685	но все	5	1
686	из которых	2	1
687	героиня его	1	1
688	в данном	2	1
689	социальный характер	1	1
690	если оно	1	1
691	мы считаем	1	1
692	и там	1	1
693	работы о	1	1
694	быть только	1	1
695	к жизненному	1	1
696	друг с	2	1
697	другого человека	4	1
698	и менее	1	1
699	быть не	1	1
700	в художественную	1	1
701	тенденция к	1	1
702	внешнего мира	3	1
703	в контексте	2	1
704	двух людей	1	1
705	этот не	1	1
706	него в	2	1
707	на пути	2	1
708	жизни с	1	1
709	является для	2	1
710	голоса и	1	1
711	но это	4	1
712	и слово	3	1
713	в смысле	2	1
714	новой поистине	1	1
715	роман но	1	1
716	усматривает в	1	1
717	известной степени	1	1
718	он видел	1	1
719	отношения между	1	1
720	самим героем	1	1
721	его творчества	3	1
722	его нет	1	1
723	как особая	1	1
724	сознания что	1	1
725	души в	1	1
726	как уже	1	1
727	со своей	1	1
728	породившей его	1	1
729	у которого	1	1
730	конце концов	5	1
731	мы должны	3	1
732	и глубокое	1	1
733	самому и	1	1
734	нами не	1	1
735	о своем	3	1
736	от своего	1	1
737	сказать что	3	1
738	и внутренне	3	1
739	остается как	1	1
740	на который	1	1
741	в свою	1	1
742	к его	1	1
743	его произведений	1	1
744	первом случае	1	1
745	время не	3	1
746	самосознания и	1	1
747	его творчестве	2	1
748	а перед	1	1
749	ни на	1	1
750	как слово	3	1
751	и другие	1	1
752	случае если	1	1
753	самостоятельность как	2	1
754	героя как	2	1
755	и эта	1	1
756	автора как	3	1
757	во всяком	5	1
758	все что	3	1
759	этой точки	1	1
