N	2gram	Propp_Isto_2	Tvorches
173	сюжета и	1	2
174	тому же	2	2
175	отличие от	1	2
176	в руки	2	2
177	в истории	1	2
178	всякого рода	1	2
179	только в	6	2
180	не столько	2	2
181	едва ли	1	2
182	думается что	1	2
183	с ними	2	2
184	друг друга	1	2
185	могут быть	2	2
186	так сказать	2	2
187	в отличие	1	2
188	и он	1	2
189	и если	2	2
190	и что	6	2
191	в процессе	1	2
192	роль в	3	2
193	их в	2	2
194	в наше	1	2
195	при помощи	2	2
196	он же	1	2
197	я не	2	2
198	с другой	2	2
199	относится и	1	2
200	в частности	1	2
201	только для	1	2
202	героя с	1	2
203	я буду	3	2
204	самом деле	2	2
205	но эта	1	2
206	как о	1	2
207	а во	1	2
208	уже в	2	2
209	из них	2	2
210	сводится к	1	2
211	ни к	1	2
212	в русской	5	2
213	и по	2	2
214	вопрос не	1	1
215	то мы	2	1
216	соответствует его	1	1
217	из форм	1	1
218	должен быть	1	1
219	главным образом	2	1
220	в роде	1	1
221	со всех	4	1
222	это одна	1	1
223	всех сторон	4	1
224	и здесь	9	1
225	не знает	2	1
226	это наблюдение	1	1
227	она не	5	1
228	что дает	1	1
229	всего нужно	1	1
230	для нас	4	1
231	в другом	9	1
232	в обоих	1	1
233	в связи	5	1
234	входит в	1	1
235	за что	1	1
236	в поле	1	1
237	если герой	1	1
238	в комнату	1	1
239	но он	4	1
240	говорит что	3	1
241	не все	2	1
242	власть над	4	1
243	его с	1	1
244	в бешенство	1	1
245	несколько ниже	1	1
246	в русском	2	1
247	предположить что	3	1
248	ужас и	1	1
249	и для	2	1
250	его но	1	1
251	бог или	1	1
252	можно говорить	1	1
253	по мере	3	1
254	у меня	1	1
255	у которых	1	1
256	значит что	1	1
257	отметим что	1	1
258	века и	1	1
259	же что	1	1
260	это как	1	1
261	для них	1	1
262	он приходит	1	1
263	связи с	8	1
264	и со	1	1
265	был бы	2	1
266	этот тип	1	1
267	и их	2	1
268	в доме	3	1
269	говорят что	5	1
270	говоря что	1	1
271	ведет к	1	1
272	на образ	2	1
273	еще одну	1	1
274	бы он	1	1
275	встрече с	1	1
276	ты мне	3	1
277	но автор	1	1
278	с ребенком	1	1
279	на то	3	1
280	и эту	1	1
281	что всегда	1	1
282	в жизни	2	1
283	руки и	4	1
284	он стал	2	1
285	и приносит	1	1
286	при всей	1	1
287	это весьма	1	1
288	и эти	2	1
289	старший брат	1	1
290	связан с	5	1
291	за свою	1	1
292	даже в	1	1
293	раньше чем	3	1
294	этот образ	1	1
295	дает нам	2	1
296	интересно и	1	1
297	не вполне	1	1
298	и другие	4	1
299	третий раз	2	1
300	этом не	1	1
301	можно в	1	1
302	как это	3	1
303	или его	2	1
304	огромную роль	1	1
305	в душу	1	1
306	от него	1	1
307	что это	6	1
308	после его	1	1
309	во всех	2	1
310	а только	1	1
311	другом месте	2	1
312	по себе	1	1
313	его работе	1	1
314	но кто	1	1
315	есть у	1	1
316	жизнь в	1	1
317	платье и	1	1
318	эти слова	3	1
319	еще на	1	1
320	свою жену	1	1
321	ответ на	1	1
322	его к	1	1
323	другой день	1	1
324	с определенным	1	1
325	в эту	2	1
326	приходит к	1	1
327	как видно	1	1
328	и герои	1	1
329	но когда	1	1
330	нуждается в	1	1
331	что же	1	1
332	из всего	1	1
333	а тем	1	1
334	и вполне	2	1
335	напоминают нам	1	1
336	почти всегда	1	1
337	у матери	1	1
338	вплоть до	1	1
339	которого не	1	1
340	смерти и	7	1
341	о смерти	1	1
342	знаем что	12	1
343	в таких	2	1
344	не знаю	1	1
345	в себя	3	1
346	должны были	8	1
347	с женщиной	1	1
348	к тому	5	1
349	молодой человек	1	1
350	себе жизнь	1	1
351	мы видели	2	1
352	от сюжета	1	1
353	к ней	2	1
354	высшей степени	1	1
355	еще более	1	1
356	была для	1	1
357	в середине	1	1
358	и о	1	1
359	и сестра	1	1
360	из действительности	1	1
361	однако наряду	1	1
362	в этих	11	1
363	особую главу	1	1
364	д все	1	1
365	на вопрос	2	1
366	говорит ему	1	1
367	не видно	1	1
368	и прежде	1	1
369	когда герой	2	1
370	и к	1	1
371	после этого	4	1
372	он дает	2	1
373	и нашли	1	1
374	виду что	1	1
375	людей нашей	1	1
376	возможно что	2	1
377	мог бы	3	1
378	узнаем что	1	1
379	нас к	1	1
380	как мы	1	1
381	из этих	3	1
382	это положение	1	1
383	это и	1	1
384	но очень	2	1
385	в свою	1	1
386	требует от	1	1
387	но как	1	1
388	подробную разработку	1	1
389	человека или	1	1
390	его явления	1	1
391	связана с	6	1
392	после чего	1	1
393	тот же	1	1
394	в городе	1	1
395	представляет собой	5	1
396	в силу	2	1
397	в течение	1	1
398	не то	1	1
399	что весь	2	1
400	остается в	1	1
401	совпадают с	1	1
402	на этих	1	1
403	с этим	5	1
404	восходят к	1	1
405	как будто	3	1
406	сказать что	2	1
407	как она	4	1
408	ни в	2	1
409	которые были	2	1
410	этой связи	1	1
411	но его	2	1
412	этот момент	1	1
413	на основе	1	1
414	том как	1	1
415	в книге	1	1
416	как только	1	1
417	мыслится как	1	1
418	здесь герой	4	1
419	он был	3	1
420	здесь необходимо	1	1
421	а сам	1	1
422	к которой	1	1
423	характер и	1	1
424	что за	1	1
425	его из	2	1
426	на мир	1	1
427	это делает	1	1
428	и и	1	1
429	или матери	2	1
430	той же	2	1
431	он видит	2	1
432	и за	1	1
433	эта система	1	1
434	то это	6	1
435	на другой	2	1
436	не буду	1	1
437	со стороны	1	1
438	в обстановке	1	1
439	ли здесь	1	1
440	герой в	3	1
441	лежит в	1	1
442	образом в	1	1
443	во время	2	1
444	это происходит	1	1
445	говорит детям	1	1
446	сестра его	1	1
447	в них	1	1
448	в третий	2	1
449	не должен	4	1
450	материалы и	2	1
451	и она	3	1
452	себе не	1	1
453	мы уже	6	1
454	этого слова	1	1
455	я его	3	1
456	из нее	1	1
457	из своих	1	1
458	не делает	1	1
459	на это	1	1
460	становиться на	1	1
461	из его	1	1
462	будто бы	2	1
463	и делают	1	1
464	с лицом	1	1
465	является в	1	1
466	это явление	2	1
467	с одной	4	1
468	что и	6	1
469	а по	1	1
470	он говорит	1	1
471	не могут	1	1
472	живет в	2	1
473	он живет	1	1
474	очень редко	1	1
475	переходит в	1	1
476	не мог	3	1
477	в высшей	1	1
478	перед лицом	1	1
479	однако не	1	1
480	в результате	1	1
481	в виду	2	1
482	не видят	4	1
483	не просто	2	1
484	ее и	1	1
485	почему же	1	1
486	должен был	3	1
487	человека к	1	1
488	разве я	1	1
489	человек с	1	1
490	на земле	1	1
491	несмотря на	1	1
492	большую роль	1	1
493	в гости	1	1
494	о своей	2	1
495	непосредственно в	1	1
496	на стадии	3	1
497	с его	1	1
498	под названием	2	1
499	и между	1	1
500	этой стороны	1	1
501	и воскресении	1	1
502	этого вопроса	1	1
503	здесь он	1	1
504	не зная	1	1
505	родные и	1	1
506	самого начала	2	1
507	в работе	3	1
508	приходит в	1	1
509	очень рано	2	1
510	всякий раз	1	1
511	вводит в	1	1
512	одну из	1	1
513	нечто вроде	1	1
514	с самого	2	1
515	пришел к	2	1
516	представляют собой	3	1
517	если же	1	1
518	происходит не	1	1
519	ли или	1	1
520	определить его	1	1
521	человек здесь	1	1
522	в саду	1	1
523	в карты	1	1
524	и одновременно	1	1
525	а может	1	1
526	не приходит	1	1
527	который в	1	1
528	кто из	1	1
529	чудесным образом	1	1
530	мы знаем	11	1
531	должна была	1	1
532	и легенд	1	1
533	отца или	1	1
534	на себя	1	1
535	является не	2	1
536	говорили что	2	1
537	было бы	5	1
538	социальной и	1	1
539	был не	1	1
540	именно потому	1	1
541	выше мы	3	1
542	такое же	1	1
543	одного из	1	1
544	особое значение	1	1
545	к себе	2	1
546	сюжета в	1	1
547	в беду	1	1
548	точно так	6	1
549	перед нами	2	1
550	не можем	1	1
551	мифов и	2	1
552	на свете	1	1
553	еще нет	1	1
554	в пределах	1	1
555	о нем	4	1
556	а сама	1	1
557	но можно	1	1
558	указывает на	1	1
559	можно было	5	1
560	и вновь	1	1
561	говорили о	1	1
562	с собой	1	1
563	в трудах	1	1
564	и как	1	1
565	встречается в	3	1
566	к одному	1	1
567	она была	1	1
568	человека на	1	1
569	во все	1	1
570	и более	2	1
571	это означало	1	1
572	при котором	1	1
