N	2gram	Bakhtin_Pr_1	Problema
266	что это	1	2
267	момент его	2	2
268	за их	1	2
269	ни одна	1	2
270	нами в	2	2
271	не следует	1	2
272	быть поняты	1	2
273	собственно не	1	2
274	он должен	1	2
275	теории искусства	1	2
276	на этом	1	2
277	человека в	4	2
278	в каждом	8	2
279	здесь мы	2	2
280	лишь в	1	2
281	и других	1	2
282	действительности в	1	2
283	не совпадает	1	2
284	переходим к	1	2
285	как таковой	2	2
286	на первый	1	2
287	или точнее	1	2
288	и художественно	1	2
289	нему и	2	2
290	не путем	1	2
291	не его	1	2
292	войти в	2	2
293	не могли	1	2
294	раз и	4	2
295	от чисто	1	2
296	она не	7	2
297	дело в	1	2
298	одна из	3	2
299	и именно	1	2
300	в единство	9	2
301	того чтобы	1	2
302	словом но	1	2
303	слово и	1	2
304	в самой	6	2
305	и весь	1	2
306	цельного человека	1	2
307	связь и	1	2
308	а лишь	2	2
309	связи с	2	2
310	здесь же	1	2
311	следует что	1	2
312	этом отношении	3	2
313	содержания как	1	2
314	у нас	1	2
315	представляется нам	2	2
316	к себе	2	2
317	не могут	6	2
318	отличается от	3	2
319	же самое	1	2
320	что оно	2	2
321	для того	1	2
322	должен быть	1	2
323	что все	1	2
324	самим собою	2	2
325	только при	1	2
326	можно сделать	1	2
327	в себя	3	2
328	она только	1	2
329	с самим	1	2
330	здесь нет	1	2
331	ибо только	1	2
332	поэтому в	2	2
333	и здесь	3	2
334	в другом	1	2
335	другими словами	1	2
336	и что	2	2
337	логику и	1	2
338	до простого	1	2
339	от них	2	2
340	и во	2	2
341	автор как	1	2
342	не довлеет	1	2
343	нем и	1	2
344	в лучшем	2	2
345	мир в	3	2
346	того что	1	2
347	довлеет себе	1	2
348	единство не	1	2
349	художественного восприятия	1	2
350	что он	8	2
351	в какой	1	2
352	и ее	2	2
353	на мир	6	2
354	себя в	1	2
355	в начале	1	2
356	не дает	3	2
357	центр тяжести	1	2
358	нечего сказать	2	2
359	что и	4	2
360	вовсе не	7	2
361	произведения и	2	2
362	случае не	1	2
363	тем что	4	2
364	лишь для	1	2
365	в особенности	1	2
366	чем в	2	2
367	здесь в	1	2
368	и пр	3	2
369	на единство	1	2
370	не было	4	2
371	в россии	2	2
372	в частности	1	2
373	подхода к	1	2
374	и оценки	1	2
375	из которых	2	2
376	к своему	1	2
377	нет а	1	2
378	по существу	3	2
379	для понимания	2	2
380	можно сказать	1	2
381	лучшем случае	2	2
382	того или	1	2
383	в событие	1	2
384	находит свое	2	2
385	чтобы его	1	2
386	мы должны	3	2
387	ибо в	2	2
388	в новый	1	2
389	всего человека	1	2
390	от ее	2	2
391	слово в	2	2
392	в свою	1	2
393	была бы	3	2
394	материал и	3	2
395	к его	1	2
396	или иного	1	2
397	и другие	1	2
398	в своих	3	2
399	и эта	1	2
400	к этому	1	2
401	только она	1	2
402	в объективном	2	1
403	политическом и	1	1
404	в мировоззрении	3	1
405	лежат в	1	1
406	оно ощущается	1	1
407	общую концепцию	1	1
408	все остальное	2	1
409	мир где	1	1
410	выражения в	1	1
411	это и	5	1
412	в чисто	2	1
413	в первом	1	1
414	к другому	2	1
415	имеют все	1	1
416	из его	2	1
417	исходит из	1	1
418	все те	2	1
419	и за	1	1
420	и могут	2	1
421	из всех	1	1
422	который в	1	1
423	бы уже	2	1
424	из подполья	10	1
425	нуждаются в	1	1
426	рядом в	1	1
427	мир не	1	1
428	вопрос о	2	1
429	который был	1	1
430	так чтобы	4	1
431	время как	1	1
432	на себя	2	1
433	жизни как	1	1
434	бы ни	1	1
435	свой предмет	1	1
436	проблемы мы	1	1
437	хотя конечно	1	1
438	как впрочем	1	1
439	в каждой	1	1
440	основе этого	1	1
441	меньшей степени	1	1
442	оценки которые	2	1
443	и самого	4	1
444	быть понято	1	1
445	как таковые	1	1
446	и происходит	1	1
447	становится в	1	1
448	являются таким	1	1
449	является таким	1	1
450	роман и	1	1
451	а следовательно	1	1
452	главе посвященной	1	1
453	то он	2	1
454	сложным и	1	1
455	слов не	1	1
456	к слову	1	1
457	и вводит	1	1
458	постановка проблемы	1	1
459	вступают в	1	1
460	себе и	3	1
461	смысловое единство	1	1
462	в свои	1	1
463	своих последних	1	1
464	пределы и	1	1
465	которые не	1	1
466	идет о	4	1
467	мировоззрении и	1	1
468	своем творчестве	1	1
469	то чем	3	1
470	стороны и	1	1
471	в процесс	1	1
472	самого как	1	1
473	могли бы	2	1
474	как уже	1	1
475	может получить	1	1
476	и внутреннюю	1	1
477	но несмотря	1	1
478	в материал	1	1
479	определения его	1	1
480	материалом и	1	1
481	в противоположность	2	1
482	другом случае	1	1
483	то в	1	1
484	лежит на	1	1
485	не приходится	1	1
486	бы и	4	1
487	в литературном	1	1
488	ни один	3	1
489	всего романа	1	1
490	не даны	1	1
491	формы в	1	1
492	то время	1	1
493	можно не	1	1
494	осознает себя	1	1
495	определяет все	2	1
496	в главе	1	1
497	в этой	4	1
498	и воспринимается	1	1
499	и смысловая	1	1
500	но он	2	1
501	в философии	1	1
502	помимо своей	1	1
503	как он	1	1
504	художником и	2	1
505	а вовсе	1	1
506	она все	1	1
507	и если	1	1
508	что каждая	1	1
509	в первых	1	1
510	т д	1	1
511	полемизировать и	1	1
512	последовательно в	1	1
513	только материал	1	1
514	всех этих	2	1
515	есть та	1	1
516	не как	14	1
517	и вот	1	1
518	ни были	2	1
519	и индивидуальность	1	1
520	и единство	2	1
521	подобно тому	3	1
522	услышать и	1	1
523	его можно	1	1
524	образа и	1	1
525	довлеть себе	1	1
526	от нее	1	1
527	форма его	1	1
528	могла бы	1	1
529	не материал	1	1
530	музыки и	1	1
531	в совершенно	1	1
532	есть конечно	1	1
533	мы уже	2	1
534	бы быть	1	1
535	зрения на	7	1
536	художественный образ	2	1
537	или наконец	4	1
538	это было	1	1
539	ощущается как	1	1
540	и мы	1	1
541	истории и	1	1
542	характер не	1	1
543	с теорией	1	1
544	ведь в	1	1
545	пойти не	1	1
546	для них	1	1
547	в один	2	1
548	как личность	1	1
549	зрения только	1	1
550	он является	1	1
551	нет в	1	1
552	она и	1	1
553	ни одной	2	1
554	все равно	1	1
555	их взаимоотношения	1	1
556	нами особенность	1	1
557	и уже	2	1
558	образ действительности	2	1
559	выйти за	2	1
560	она неизбежно	1	1
561	действительно не	1	1
562	потому и	1	1
563	самого это	1	1
564	и всюду	1	1
565	автора и	5	1
566	нисколько не	2	1
567	художник как	1	1
568	восприятия и	1	1
569	был бы	6	1
570	особым образом	1	1
571	ибо не	2	1
572	которую он	1	1
573	места в	1	1
574	воли но	1	1
575	своем стремлении	1	1
576	чтобы войти	1	1
577	не выдумывает	1	1
578	можно найти	1	1
579	не становится	5	1
580	некоторого события	1	1
581	по сравнению	1	1
582	к предмету	1	1
583	что вся	1	1
584	подчиниться его	1	1
585	к одному	1	1
586	приятие и	1	1
587	как совокупность	1	1
588	себе а	1	1
589	в которых	2	1
590	мысли и	5	1
591	как одна	1	1
592	является только	1	1
593	совершенно новое	2	1
594	жизнь уже	1	1
595	том и	1	1
596	однако в	2	1
597	позиции по	1	1
598	значащего слова	1	1
599	важно лишь	1	1
600	по себе	8	1
601	так называемого	1	1
602	же мы	1	1
603	тому что	3	1
604	его ибо	1	1
605	и необходимость	1	1
606	быть лишь	1	1
607	несколько часов	2	1
608	не раз	1	1
609	до известной	1	1
610	как можно	2	1
611	человека но	2	1
612	единство так	1	1
613	правда в	2	1
614	бытия и	1	1
615	иметь в	1	1
616	та или	1	1
617	может только	1	1
618	следовательно и	2	1
619	того и	1	1
620	более подробному	1	1
621	найти в	1	1
622	и всегда	1	1
623	как формы	1	1
624	который создал	1	1
625	и лишь	1	1
626	или иная	1	1
627	его сам	1	1
628	и независимо	1	1
629	того в	1	1
630	во всей	2	1
631	к концу	1	1
632	самом произведении	2	1
633	целое в	1	1
634	сознанием и	1	1
635	нам важно	1	1
636	его он	1	1
637	ничто не	1	1
638	в сознании	2	1
639	в процессе	4	1
640	слова его	1	1
641	уже и	2	1
642	так то	1	1
643	предметное значение	1	1
644	произведения оно	1	1
645	до своих	1	1
646	ему не	1	1
647	и социального	1	1
648	свое объяснение	1	1
649	и со	2	1
650	действительности то	1	1
651	материала но	1	1
652	личности в	4	1
653	и нисколько	1	1
654	а путем	1	1
655	в момент	1	1
656	данного произведения	2	1
657	случайно и	2	1
658	сравнительно с	1	1
659	и дух	1	1
660	героя его	2	1
661	его с	1	1
662	для его	3	1
663	быть отнесены	1	1
664	несколько упрощенную	1	1
665	мы ее	2	1
666	форма а	1	1
667	активности в	1	1
668	него как	1	1
669	форму к	1	1
670	иной чем	1	1
671	их художественная	1	1
672	как не	8	1
673	свою очередь	1	1
674	точками зрения	2	1
675	ни стало	1	1
676	характер и	1	1
677	они ни	2	1
678	за пределами	1	1
679	вовлекаются в	1	1
680	не возникает	2	1
681	как с	1	1
682	в произведение	1	1
683	что у	1	1
684	чуждо и	1	1
685	его мировоззрения	1	1
686	оно как	1	1
687	произведения не	1	1
688	в одном	10	1
689	что дело	1	1
690	нет она	1	1
691	своеобразие и	2	1
692	строго говоря	1	1
693	основная особенность	2	1
694	собою но	1	1
695	мире в	3	1
696	этой концепции	1	1
697	в содержании	1	1
698	образом в	1	1
699	как раньше	1	1
700	этой проблемы	1	1
701	поэтому она	1	1
702	становится здесь	2	1
703	чем является	2	1
704	настоящее время	1	1
705	этом произведении	1	1
706	и смысловой	1	1
707	тем или	2	1
708	ее от	1	1
709	вся эта	1	1
710	говорить об	1	1
711	во втором	1	1
712	человека из	3	1
713	и взаимодействия	2	1
714	вообще и	1	1
715	как художественное	1	1
716	резко отличается	1	1
717	что бы	1	1
718	последних пределов	1	1
719	и следовательно	4	1
720	этой форме	2	1
721	возможно лишь	1	1
722	быть и	1	1
723	на которой	1	1
724	установок и	1	1
725	к которой	1	1
726	мышления о	1	1
727	каждого явления	1	1
728	и этических	1	1
729	наличное в	1	1
730	или становится	1	1
731	субъекта а	1	1
732	этот вопрос	2	1
733	направлена на	1	1
734	и быть	1	1
735	и действительно	1	1
736	в напряженном	1	1
737	обращаться к	1	1
738	чисто формальный	1	1
739	они могут	2	1
740	в контексте	2	1
741	единый мир	1	1
742	или же	2	1
743	здесь с	3	1
744	нас здесь	1	1
745	именно на	2	1
746	правда только	1	1
747	делая их	1	1
748	со своим	2	1
749	уже не	13	1
750	и чисто	1	1
751	или даже	2	1
752	из них	1	1
753	его и	2	1
754	для него	18	1
755	творчестве достоевского	5	1
756	и навсегда	1	1
757	они осуществляют	1	1
758	закон единства	1	1
759	его форма	1	1
760	сами по	3	1
761	творческой активности	1	1
762	не для	1	1
763	к ним	1	1
764	не о	2	1
765	может служить	1	1
766	друг друга	3	1
767	если оно	1	1
768	но что	1	1
769	контексте произведения	1	1
770	на их	1	1
771	уверенного и	1	1
772	значение только	1	1
773	подходом к	1	1
774	зрения с	1	1
775	ее художественного	1	1
776	бы тогда	1	1
777	глубине и	1	1
778	и стремление	1	1
779	в последнюю	1	1
780	а эта	1	1
781	для художника	1	1
782	выходит за	1	1
783	точек зрения	3	1
784	своему единству	1	1
785	он живет	1	1
786	до сих	2	1
787	ли он	1	1
788	как возможное	1	1
789	или чисто	1	1
790	непосредственно в	2	1
791	притом не	1	1
792	именно в	5	1
793	а о	1	1
794	человека а	1	1
795	и самая	1	1
796	вплотную к	1	1
797	личной жизни	2	1
798	литературное произведение	1	1
799	широте и	1	1
800	и души	2	1
801	дальше как	1	1
802	только что	1	1
803	же некоторую	1	1
804	свободе и	1	1
805	нужно сказать	1	1
806	не создает	1	1
807	а на	1	1
808	на этот	2	1
809	она является	2	1
810	во что	2	1
811	до конца	8	1
812	только момент	1	1
813	поэтому ни	1	1
814	творцом не	1	1
815	мысль как	2	1
816	все время	2	1
817	слова слово	1	1
818	что мы	1	1
819	и вне	1	1
820	художественное значение	1	1
821	так же	6	1
822	и особенно	1	1
823	внутреннего человека	1	1
824	со всею	2	1
825	пробным камнем	1	1
826	сравнению с	1	1
827	для создания	2	1
828	образом и	1	1
829	в той	2	1
830	совсем другой	1	1
831	тому как	3	1
832	первом случае	1	1
833	целого романа	1	1
834	лишь чисто	1	1
835	слово находится	1	1
836	как целое	2	1
837	и менее	1	1
838	быть не	1	1
839	мы сказали	1	1
840	есть и	2	1
841	в художественную	1	1
842	этого слова	1	1
843	к событию	1	1
844	активности и	1	1
845	как например	2	1
846	благодаря этому	2	1
847	есть то	3	1
848	сих пор	2	1
849	настоящая глава	1	1
850	в смысле	2	1
851	себе все	1	1
852	о мире	6	1
853	материале и	1	1
854	особый характер	1	1
855	другими моментами	1	1
856	как материал	1	1
857	как художественная	2	1
858	не существует	1	1
859	к тому	1	1
860	в результате	4	1
861	мира и	7	1
862	своему предмету	1	1
863	которой можно	1	1
864	в настоящее	1	1
865	перестать быть	1	1
866	или иным	1	1
867	ее и	1	1
868	этой действительности	2	1
869	взаимодействия и	1	1
870	бы в	3	1
871	переносится в	1	1
872	я в	1	1
873	содержания его	1	1
874	а рядом	1	1
875	как человек	1	1
876	отношении к	3	1
877	слово именно	1	1
878	но эта	4	1
879	в творчестве	5	1
880	но если	1	1
881	смыслового единства	1	1
882	случаев они	1	1
883	их он	1	1
884	входящая в	1	1
885	себе самому	3	1
886	жизни а	2	1
887	слагается из	1	1
888	у толстого	2	1
889	но именно	3	1
890	свое своеобразие	2	1
891	в которой	2	1
892	в действительности	1	1
893	жизни и	2	1
894	но эти	2	1
895	к этой	1	1
896	особенно отчетливо	1	1
897	как слово	3	1
898	это в	1	1
899	художественного задания	3	1
900	слова это	1	1
