N	2gram	Potebnia_M_2	Istorich
504	ему с	1	1
505	по тому	1	1
506	это только	1	1
507	наше внимание	1	1
508	из приведенных	1	1
509	по мере	5	1
510	стремление к	2	1
511	хотя это	1	1
512	об этом	1	1
513	с человеком	1	1
514	образом в	4	1
515	находится в	3	1
516	можно бы	2	1
517	связанное с	1	1
518	них не	3	1
519	можно заметить	3	1
520	от животного	1	1
521	же было	1	1
522	каждый раз	1	1
523	приближается к	1	1
524	и здесь	2	1
525	слова из	1	1
526	состоят в	1	1
527	в другом	2	1
528	на вопрос	3	1
529	и поэтому	2	1
530	язык и	1	1
531	для проявления	1	1
532	одного из	1	1
533	представление в	1	1
534	к одному	1	1
535	все его	1	1
536	этих двух	1	1
537	образом мы	2	1
538	что или	1	1
539	к нему	1	1
540	однако что	1	1
541	всегда может	1	1
542	между тем	6	1
543	что видно	1	1
544	первых порах	1	1
545	переходит в	1	1
546	теперь уже	2	1
547	в ряд	1	1
548	на одном	1	1
549	бы она	1	1
550	указывающих на	1	1
551	как вообще	2	1
552	с которыми	2	1
553	от которого	1	1
554	он есть	1	1
555	предмета и	4	1
556	он что	1	1
557	т с	18	1
558	пространственных представлений	1	1
559	но с	1	1
560	и вопрос	1	1
561	не как	3	1
562	разница в	1	1
563	вне себя	2	1
564	время когда	1	1
565	менее в	1	1
566	на другие	6	1
567	дело с	1	1
568	друг друга	2	1
569	как нечто	1	1
570	уже и	1	1
571	что одно	1	1
572	которое мы	3	1
573	когда нам	1	1
574	между этими	1	1
575	их не	1	1
576	от них	3	1
577	предмета как	1	1
578	согласно с	3	1
579	по всей	1	1
580	же и	1	1
581	потеряли свой	1	1
582	есть в	2	1
583	уже в	5	1
584	если мы	3	1
585	же от	1	1
586	отношений а	2	1
587	а это	2	1
588	его и	1	1
589	роль и	1	1
590	можем предположить	1	1
591	для него	10	1
592	заключить что	2	1
593	и также	1	1
594	отношение к	1	1
595	оно так	1	1
596	может находиться	1	1
597	к ним	1	1
598	и язык	1	1
599	может служить	1	1
600	но что	2	1
601	на меня	1	1
602	и вместе	4	1
603	указание на	2	1
604	для того	5	1
605	известных нам	1	1
606	этом будет	1	1
607	были бы	1	1
608	в особенности	1	1
609	за этим	1	1
610	а на	1	1
611	именно в	1	1
612	заметить что	6	1
613	такое же	2	1
614	на ней	3	1
615	от другого	3	1
616	только за	1	1
617	в картине	1	1
618	мы легко	2	1
619	его как	1	1
620	и принимает	1	1
621	если этот	1	1
622	на друга	1	1
623	могут служить	1	1
624	человека или	1	1
625	такое стремление	1	1
626	под влиянием	8	1
627	есть одно	1	1
628	как ни	1	1
629	сказать даже	1	1
630	мог быть	1	1
631	нее как	1	1
632	связанных с	1	1
633	относятся к	1	1
634	к другой	2	1
635	не удается	1	1
636	заставляют нас	1	1
637	как кажется	4	1
638	дождь но	1	1
639	к другому	4	1
640	видит в	1	1
641	но тогда	1	1
642	если оно	1	1
643	а если	1	1
644	не подтверждается	1	1
645	перехода от	2	1
646	смысле этого	3	1
647	это так	1	1
648	в чистом	1	1
649	тому как	4	1
650	это есть	1	1
651	чтобы содержание	1	1
652	и вполне	1	1
653	в обратном	1	1
654	и такие	1	1
655	еще несколько	1	1
656	том смысле	4	1
657	этого слова	6	1
658	при переходе	1	1
659	в подобных	1	1
660	между прочим	4	1
661	мере того	4	1
662	но разумеется	1	1
663	и для	3	1
664	случае если	1	1
665	мы только	1	1
666	может но	1	1
667	которые первоначально	2	1
668	то не	3	1
669	из себя	2	1
670	наблюдения над	1	1
671	бы в	2	1
672	тем более	1	1
673	и могли	1	1
674	его уже	2	1
675	в сравнении	2	1
676	же в	5	1
677	имея в	2	1
678	давно уже	1	1
679	весь процесс	1	1
680	здесь только	1	1
681	может и	1	1
682	свет и	4	1
683	в народной	1	1
684	в свою	6	1
685	между ними	2	1
686	состоит из	1	1
687	они были	1	1
688	это на	1	1
689	еще ясно	1	1
690	оно не	3	1
691	время не	1	1
692	себе не	4	1
693	может происходить	2	1
694	но еще	1	1
695	то оно	1	1
696	в противоположность	1	1
697	в таком	4	1
698	этой точки	1	1
699	смысле что	1	1
