N	2gram	Propp_Isto_5	Myslijsy
408	главным образом	1	1
409	после этого	2	1
410	области и	1	1
411	идет от	1	1
412	людей из	1	1
413	одно целое	1	1
414	которым человек	1	1
415	он должен	1	1
416	именно из	1	1
417	сердце и	1	1
418	и вот	1	1
419	сказке говорится	1	1
420	рядом а	1	1
421	в нее	6	1
422	здесь мы	5	1
423	мы его	1	1
424	или чтобы	1	1
425	друг в	1	1
426	форма есть	1	1
427	на ту	1	1
428	знает что	1	1
429	это не	6	1
430	сказке о	2	1
431	его душу	2	1
432	в жизни	1	1
433	люди не	1	1
434	в тот	1	1
435	она и	1	1
436	например и	1	1
437	которой он	2	1
438	одна и	1	1
439	для чего	1	1
440	здесь можно	2	1
441	представляет себе	1	1
442	сам в	2	1
443	материал но	1	1
444	он сказал	1	1
445	в этих	6	1
446	вещи в	1	1
447	места в	1	1
448	но если	1	1
449	таким же	2	1
450	как животное	1	1
451	с точки	1	1
452	с огнем	2	1
453	знаем что	6	1
454	миф о	5	1
455	в сказке	18	1
456	душу в	1	1
457	его своими	1	1
458	не будем	5	1
459	начнем с	1	1
460	но он	2	1
461	без всяких	2	1
462	и более	1	1
463	в современном	1	1
464	в мое	1	1
465	что этот	2	1
466	мир он	1	1
467	таких случаях	2	1
468	в пищу	1	1
469	в таких	3	1
470	мало того	1	1
471	виду что	1	1
472	и другое	1	1
473	меня не	1	1
474	в процессе	1	1
475	что представление	2	1
476	когда они	2	1
477	искусству и	1	1
478	не могло	1	1
479	он с	1	1
480	верно то	1	1
481	судя по	1	1
482	а еще	2	1
483	ничего не	2	1
484	но очень	1	1
485	же после	1	1
486	и связи	1	1
487	развивается в	1	1
488	такой случай	1	1
489	и другая	1	1
490	во всем	2	1
491	в более	3	1
492	здесь же	1	1
493	или птица	1	1
494	быть в	1	1
495	уже и	2	1
496	что на	1	1
497	с другом	2	1
498	допустить что	1	1
499	с которой	1	1
500	нам что	1	1
501	встречается в	3	1
502	голову и	2	1
503	его за	1	1
504	наоборот в	2	1
505	о происхождении	1	1
506	он видит	4	1
507	должен быть	2	1
508	формы этого	3	1
509	приходит к	1	1
510	в виду	1	1
511	и многие	1	1
512	ли возможно	1	1
513	есть мифы	1	1
514	и говорит	1	1
515	с самого	1	1
516	как представление	1	1
517	говорится что	3	1
518	на том	3	1
519	что у	4	1
520	на нее	2	1
521	ясно что	5	1
522	особенно в	2	1
523	мог бы	1	1
524	это только	1	1
525	не за	1	1
526	с предшествующим	1	1
527	составные части	1	1
528	мы читаем	1	1
529	для этого	1	1
530	действия не	1	1
531	находится в	2	1
532	через этот	1	1
533	в горе	1	1
534	сводится к	1	1
535	и здесь	7	1
536	другими словами	1	1
537	выше может	1	1
538	одного из	1	1
539	в которое	1	1
540	после того	3	1
541	все его	2	1
542	единства и	1	1
543	о далеком	1	1
544	листьев и	1	1
545	как форма	1	1
546	образом мы	2	1
547	души в	1	1
548	в которую	2	1
549	гораздо чаще	1	1
550	во всех	2	1
551	эти два	1	1
552	но нет	1	1
553	на одном	2	1
554	из своего	1	1
555	еще другое	1	1
556	в другой	3	1
557	формы его	1	1
558	в ту	1	1
559	уже потому	1	1
560	уже из	1	1
561	происходит в	1	1
562	значит что	2	1
563	бросается в	2	1
564	я был	1	1
565	что здесь	3	1
566	как из	1	1
567	менее она	1	1
568	если сравнить	2	1
569	тот же	1	1
570	ней то	1	1
571	не само	1	1
572	целого и	1	1
573	то эти	1	1
574	и ее	1	1
575	или его	1	1
576	не мешает	1	1
577	себя в	6	1
578	конечно не	1	1
579	носит в	1	1
580	положение что	1	1
581	здесь найдем	1	1
582	а это	1	1
583	следует за	2	1
584	есть однако	1	1
585	или даже	1	1
586	при помощи	7	1
587	его имени	1	1
588	его и	2	1
589	смерти и	1	1
590	мы знаем	8	1
591	не сам	1	1
592	с морем	1	1
593	а то	1	1
594	это верно	1	1
595	ее не	1	1
596	в систему	1	1
597	не говорит	1	1
598	своего народа	1	1
599	в очень	1	1
600	известных нам	1	1
601	другие более	1	1
602	имели бы	1	1
603	со всем	1	1
604	даже не	1	1
605	имеет и	1	1
606	как у	2	1
607	тем мы	1	1
608	и быть	2	1
609	мы еще	1	1
610	по всей	1	1
611	но есть	2	1
612	превращается в	7	1
613	ней самой	1	1
614	с которым	2	1
615	от мира	1	1
616	сложное явление	1	1
617	под влиянием	2	1
618	видели в	1	1
619	в одной	1	1
620	власть над	1	1
621	себя из	1	1
622	случаях в	1	1
623	речь только	1	1
624	которое по	1	1
625	в данном	3	1
626	в земле	1	1
627	в страну	1	1
628	находятся в	1	1
629	есть как	1	1
630	к образу	1	1
631	а потом	1	1
632	каких именно	1	1
633	друг с	2	1
634	ко мне	1	1
635	это значит	2	1
636	к следующему	1	1
637	и там	1	1
638	животных на	1	1
639	во всю	1	1
640	было ни	1	1
641	на пути	1	1
642	много лет	1	1
643	только для	1	1
644	и таким	2	1
645	из ряда	1	1
646	вряд ли	1	1
647	животное не	2	1
648	формы и	2	1
649	ту пору	1	1
650	а все	1	1
651	как для	1	1
652	это может	1	1
653	или нет	1	1
654	указывают на	2	1
655	хотя в	1	1
656	морем а	1	1
657	к ее	1	1
658	еще ничего	1	1
659	в море	5	1
660	и начинается	1	1
661	из мифов	1	1
662	равно как	1	1
663	его пониманию	1	1
664	нет но	1	1
665	него в	1	1
666	находящихся в	2	1
667	есть и	1	1
668	представление которое	1	1
669	но эти	3	1
670	ее в	2	1
671	в птицу	2	1
672	но очевидно	1	1
673	можно назвать	1	1
674	во всяком	1	1
