N	2gram	Medvedev_F_1	KulturaY
225	что они	1	2
226	связи и	1	2
227	сама по	2	2
228	языка и	1	2
229	как к	3	2
230	на минуту	1	2
231	смысле этого	3	2
232	когда он	3	2
233	и как	3	2
234	более или	6	2
235	увидим что	1	2
236	но в	5	2
237	очень много	1	2
238	он в	2	2
239	учение о	4	2
240	как он	1	2
241	так сказать	3	2
242	и самый	2	2
243	лишь что	1	2
244	если же	2	2
245	и если	2	2
246	в россии	3	2
247	состоит в	1	2
248	на этом	1	2
249	но все	2	2
250	это конечно	1	2
251	значение в	3	2
252	и чтобы	1	2
253	этих форм	1	2
254	его в	3	2
255	с другими	4	2
256	двух направлениях	1	2
257	в статье	1	2
258	такой же	1	2
259	как таковой	6	2
260	смысл и	1	2
261	или менее	6	2
262	в этих	1	2
263	и без	1	2
264	в котором	1	2
265	большей степени	1	2
266	в отличие	1	2
267	не как	4	2
268	своего рода	1	2
269	раз и	2	2
270	не о	3	2
271	проблема и	1	2
272	по своему	1	2
273	в русском	1	2
274	своей статье	3	2
275	том отношении	1	2
276	уже о	1	2
277	отличается от	3	2
278	к овладению	1	2
279	говоря уже	1	2
280	так в	1	2
281	в пределах	6	2
282	мог бы	1	2
283	к его	1	2
284	что дело	1	2
285	она есть	2	2
286	все те	1	2
287	и здесь	6	2
288	язык и	1	2
289	можно сказать	1	2
290	е к	1	2
291	как они	1	2
292	эти два	1	2
293	эти последние	1	2
294	в каком-либо	1	2
295	в двух	1	2
296	вопрос об	2	2
297	тот или	2	2
298	именно на	1	2
299	конечно не	4	2
300	ни одного	2	2
301	что если	1	2
302	дано в	1	2
303	не исчерпывает	1	2
304	не дает	2	2
305	е на	1	2
306	в одном	2	2
307	образом не	1	2
308	перейти к	2	2
309	эту сторону	1	2
310	в особенности	3	2
311	ни на	3	2
312	один и	1	2
313	только что	1	2
314	не говоря	1	2
315	в свете	1	2
316	чем же	2	2
317	в частности	4	2
318	вместе с	2	2
319	так же	4	2
320	подхода к	2	2
321	внутренней формы	1	2
322	здесь идет	1	2
323	материал для	1	2
324	в условиях	1	2
325	все это	9	2
326	кроме того	1	2
327	к вопросу	1	2
328	каждой из	3	2
329	указать на	2	2
330	чтобы понять	1	2
331	не с	2	2
332	последнего времени	1	2
333	еще более	1	2
334	главным образом	4	2
335	можно конечно	1	2
336	е в	1	2
337	не знает	1	2
338	историю языка	1	2
339	это в	1	2
340	во всяком	4	2
341	том числе	1	2
342	приспособляться к	1	1
343	ту же	1	1
344	отношения к	6	1
345	например в	1	1
346	зрения их	2	1
347	же как	2	1
348	воображают что	1	1
349	в объяснении	1	1
350	каком-либо определенном	1	1
351	самый предмет	2	1
352	между двумя	1	1
353	из самых	1	1
354	когда человек	1	1
355	но чего	1	1
356	этой структуры	1	1
357	или с	1	1
358	на изучение	1	1
359	нам в	1	1
360	в основных	1	1
361	почти все	1	1
362	бы более	1	1
363	это казалось	1	1
364	в составе	1	1
365	при таких	1	1
366	отношении в	1	1
367	литературы и	2	1
368	и на	8	1
369	между собой	1	1
370	является изучение	1	1
371	бы то	3	1
372	роман и	2	1
373	глаза на	1	1
374	в отвлечении	1	1
375	а только	2	1
376	что язык	1	1
377	в сторону	1	1
378	не входит	1	1
379	значение и	3	1
380	менее всего	2	1
381	искусстве но	1	1
382	тогда как	1	1
383	ни стало	2	1
384	в совершенстве	1	1
385	науки о	2	1
386	нет и	2	1
387	основные вопросы	1	1
388	были не	1	1
389	его развития	1	1
390	во что	2	1
391	идет о	2	1
392	и выражения	1	1
393	с этим	2	1
394	этом его	1	1
395	словом в	1	1
396	е она	1	1
397	что касается	1	1
398	в противном	1	1
399	перед нами	1	1
400	процессе развития	1	1
401	и всецело	1	1
402	и понимания	1	1
403	впечатление что	2	1
404	ее целом	3	1
405	и конечно	1	1
406	в которой	4	1
407	культуры и	3	1
408	ни один	1	1
409	мы получаем	1	1
410	формальный метод	9	1
411	выделенная из	1	1
412	думать что	3	1
413	может считаться	1	1
414	нами в	1	1
415	формы не	1	1
416	в общий	1	1
417	их чисто	1	1
418	и те	2	1
419	если он	3	1
420	не могла	2	1
421	мы наблюдаем	1	1
422	а вовсе	2	1
423	этот процесс	1	1
424	правильном понимании	1	1
425	что без	1	1
426	языком в	1	1
427	наблюдаем в	1	1
428	есть одна	1	1
429	поскольку дело	1	1
430	всех этих	3	1
431	в понимании	5	1
432	самой форме	1	1
433	концы с	1	1
434	приходим к	1	1
435	его от	1	1
436	так например	3	1
437	или иных	1	1
438	без исключения	1	1
439	самостоятельная и	1	1
440	быть использован	1	1
441	основную задачу	1	1
442	в каждом	3	1
443	так называемым	2	1
444	в другом	1	1
445	и неизбежно	1	1
446	сказать в	1	1
447	входит в	6	1
448	не умеет	1	1
449	не выражают	1	1
450	искусства в	4	1
451	подходит к	3	1
452	оно тем	1	1
453	е таких	1	1
454	деле в	1	1
455	этом смысле	1	1
456	ведь в	1	1
457	как самостоятельная	1	1
458	деле всякая	1	1
459	конкретности и	1	1
460	метод и	3	1
461	истории языка	1	1
462	он является	1	1
463	поэтической структуры	1	1
464	материал этот	1	1
465	он действительно	1	1
466	но лишь	1	1
467	этого не	1	1
468	из областей	2	1
469	и уже	1	1
470	строгом смысле	2	1
471	его основных	1	1
472	зрения ее	1	1
473	не мог	1	1
474	лучшем смысле	1	1
475	истории русской	1	1
476	в г	1	1
477	все должно	1	1
478	совершенно независимо	1	1
479	она сама	1	1
480	таким же	2	1
481	знаний о	1	1
482	и ее	10	1
483	в такой	1	1
484	всяком случае	4	1
485	бы к	1	1
486	чем более	1	1
487	задачей и	1	1
488	с концами	1	1
489	от его	1	1
490	поэтики которое	1	1
491	значение для	2	1
492	фоне этого	1	1
493	творчества и	1	1
494	друг другу	1	1
495	внимания и	1	1
496	у тургенева	2	1
497	связано с	1	1
498	бы о	1	1
499	научной мысли	2	1
500	слово т	1	1
501	есть еще	1	1
502	не должно	1	1
503	не должна	7	1
504	для нее	1	1
505	поэтому что	1	1
506	задачи и	4	1
507	случае в	1	1
508	а отсюда	1	1
509	языке в	1	1
510	поэтического произведения	3	1
511	поэтики должна	1	1
512	в русской	1	1
513	правда в	1	1
514	к этим	1	1
515	в основе	3	1
516	функцию в	1	1
517	не могло	5	1
518	для всего	1	1
519	науку о	2	1
520	здесь может	1	1
521	на язык	3	1
522	в самой	2	1
523	же время	8	1
524	этой цели	1	1
525	что самое	1	1
526	по своей	1	1
527	за исключением	2	1
528	во всем	2	1
529	убедиться в	2	1
530	и его	10	1
531	из истории	1	1
532	целом и	4	1
533	за ними	1	1
534	фактов и	2	1
535	если только	1	1
536	представлять себе	3	1
537	содержания как	2	1
538	от их	2	1
539	к таким	1	1
540	этот в	1	1
541	но вся	1	1
542	лежит в	1	1
543	в совокупности	1	1
544	должны быть	5	1
545	содержанием и	1	1
546	всего в	3	1
547	понять что	1	1
548	как для	1	1
549	качества и	1	1
550	мысли на	1	1
551	например на	1	1
552	свое значение	1	1
553	но непосредственно	1	1
554	теории образа	1	1
555	значение это	1	1
556	форм если	1	1
557	то ни	3	1
558	на наших	2	1
559	основываясь на	1	1
560	но только	1	1
561	от друга	2	1
562	свою очередь	6	1
563	связи со	3	1
564	на основе	6	1
565	поэзии мы	1	1
566	характер и	1	1
567	языкового мышления	1	1
568	последнее время	1	1
569	если о	1	1
570	или для	2	1
571	приводит к	2	1
572	не те	1	1
573	следовательно и	2	1
574	слова а	1	1
575	выражения и	1	1
576	никогда не	4	1
577	что каждый	1	1
578	по аналогии	3	1
579	по природе	1	1
580	каждого из	2	1
581	и каждый	1	1
582	с этого	1	1
583	она была	2	1
584	со всем	3	1
585	них есть	1	1
586	понятно что	1	1
587	здесь снова	1	1
588	об искусстве	3	1
589	и делают	1	1
590	в словах	1	1
591	разных типов	1	1
592	но здесь	1	1
593	связанное с	1	1
594	сводится к	3	1
595	создается впечатление	1	1
596	произведения как	2	1
597	искусства и	5	1
598	на этой	1	1
599	с разных	1	1
600	с соответствующими	1	1
601	одного из	1	1
602	социального общения	6	1
603	и просто	1	1
604	они ничего	1	1
605	может не	1	1
606	языке как	1	1
607	не выходит	2	1
608	и научной	1	1
609	поэтики как	1	1
610	и смыслом	1	1
611	к нему	1	1
612	но он	1	1
613	смысле не	1	1
614	ее от	2	1
615	для самых	1	1
616	тем как	1	1
617	за эту	1	1
618	и всякая	2	1
619	и хорошо	1	1
620	в готовые	1	1
621	так обстоит	1	1
622	конечно может	1	1
623	метод к	1	1
624	говорит он	3	1
625	вслед за	1	1
626	что бы	5	1
627	все время	2	1
628	сложился в	3	1
629	о предмете	1	1
630	принципа здесь	1	1
631	не уклоняется	1	1
632	в лучшем	3	1
633	в него	2	1
634	действительности не	2	1
635	в лингвистике	1	1
636	быть и	4	1
637	социальной среды	2	1
638	интереса к	1	1
639	замкнуты в	1	1
640	мы видим	1	1
641	речи о	1	1
642	одной из	2	1
643	и роман	1	1
644	история литературы	9	1
645	минуту не	1	1
646	мы увидим	4	1
647	проникнуть в	1	1
648	в себе	3	1
649	эту задачу	1	1
650	к нашему	1	1
651	о художественном	1	1
652	в стороне	1	1
653	метод который	1	1
654	как оно	1	1
655	который в	1	1
656	от них	1	1
657	литературе и	2	1
658	нам важно	2	1
659	и чистоту	1	1
660	сколько в	1	1
661	и др	5	1
662	своей целью	1	1
663	не можем	2	1
664	тех или	1	1
665	в виде	1	1
666	при правильном	1	1
667	исчерпывает еще	1	1
668	или даже	1	1
669	и обратно	1	1
670	не стал	1	1
671	мы знаем	1	1
672	для него	3	1
673	структуры и	1	1
674	и их	10	1
675	представить себе	1	1
676	нас только	1	1
677	правильной постановке	1	1
678	иначе как	2	1
679	и со	2	1
680	в современном	2	1
681	никто не	1	1
682	не для	3	1
683	содержания а	1	1
684	отношении к	2	1
685	сама в	1	1
686	но что	1	1
687	только с	1	1
688	в систему	3	1
689	общения и	2	1
690	отношении что	1	1
691	к одной	1	1
692	как элемент	2	1
693	задачи в	1	1
694	эпохи когда	1	1
695	друг от	2	1
696	бы тогда	1	1
697	на лингвистику	1	1
698	именно как	12	1
699	со стороны	5	1
700	выходит за	1	1
701	же функцию	1	1
702	и тех	1	1
703	только путем	1	1
704	понимали и	1	1
705	обычно совершенно	1	1
706	две формы	1	1
707	что для	1	1
708	противном случае	1	1
709	смысла и	1	1
710	и литературной	1	1
711	а на	1	1
712	более того	3	1
713	зависит от	1	1
714	мы и	1	1
715	есть лишь	2	1
716	чтобы вслед	1	1
717	и непосредственно	3	1
718	возвращаясь к	1	1
719	весь его	1	1
720	литература в	4	1
721	слово а	1	1
722	терминах и	1	1
723	пр и	2	1
724	случае лишь	1	1
725	системы как	1	1
726	отвлечении от	1	1
727	эти особенности	1	1
728	законов и	1	1
729	формы оно	1	1
730	и потому	9	1
731	в строгом	2	1
732	а кроме	1	1
733	дана в	2	1
734	были до	1	1
735	из которых	1	1
736	целом ряде	2	1
737	наряду с	1	1
738	с особенностями	1	1
739	данной эпохи	1	1
740	говоря об	1	1
741	оно начинает	1	1
742	помощью этого	1	1
743	пока нет	1	1
744	и возможностей	1	1
745	в первой	1	1
746	в эту	2	1
747	в современной	1	1
748	нем как	1	1
749	получает свое	1	1
750	дело здесь	1	1
751	дело идет	3	1
752	в контексте	1	1
753	столько в	1	1
754	имеет значение	1	1
755	их конкретной	1	1
756	потому совершенно	1	1
757	с этими	1	1
758	в смысле	1	1
759	нашей проблемы	1	1
760	она должна	3	1
761	не внутри	2	1
762	и для	1	1
763	для этой	2	1
764	как специфическая	1	1
765	и от	7	1
766	только теперь	1	1
767	думает что	1	1
768	уже совсем	1	1
769	является обязательным	1	1
770	лишь как	5	1
771	же что	1	1
772	к постижению	1	1
773	у них	3	1
774	не должен	1	1
775	пришлось бы	1	1
776	этому понятию	1	1
777	же в	3	1
778	и другие	1	1
779	за этим	1	1
780	несмотря на	1	1
781	а о	1	1
782	в свою	8	1
783	между ними	3	1
784	работы и	1	1
785	возможно лишь	1	1
786	в последнем	1	1
787	одновременно и	1	1
788	культуры в	1	1
789	есть и	1	1
790	на своем	2	1
791	к этому	1	1
792	к этой	4	1
793	поэтики в	1	1
794	только не	2	1
795	и эта	1	1
796	это понятие	1	1
797	русской литературы	1	1
798	этой точки	1	1
