N	2gram	Vinokur_Ku_2	Myshleni
279	однако в	1	2
280	бы быть	1	2
281	тому что	1	2
282	можно ли	4	2
283	тем самым	2	2
284	на котором	1	2
285	одна из	1	2
286	для всего	1	2
287	речи не	3	2
288	они являются	1	2
289	и его	3	2
290	в каком	4	2
291	очень часто	2	2
292	указывает на	1	2
293	все еще	1	2
294	оно не	2	2
295	не будет	1	2
296	свою очередь	2	2
297	говорит и	1	2
298	совершенно ясно	1	2
299	это мы	1	2
300	ясно что	5	2
301	не стоит	1	2
302	мы в	2	2
303	основана на	1	2
304	поэтому в	1	2
305	отрицать что	1	2
306	для этого	3	2
307	связи со	1	2
308	находится в	1	2
309	и здесь	5	2
310	внимание на	1	2
311	говорит об	1	2
312	не представляет	1	2
313	одного из	2	2
314	а также	3	2
315	которого оно	1	2
316	или иначе	3	2
317	и только	1	2
318	от этих	1	2
319	в свете	1	2
320	этом смысле	5	2
321	известном смысле	1	2
322	этой точки	2	2
323	всех этих	3	2
324	мы будем	2	2
325	так что	1	2
326	уже не	8	2
327	ни было	1	2
328	в нашей	4	2
329	речь в	5	2
330	слова в	6	2
331	в одном	1	2
332	противоречии с	1	2
333	само по	5	2
334	для решения	1	2
335	этого периода	1	2
336	связан с	1	2
337	процесса как	1	2
338	этой проблемы	1	2
339	с той	2	2
340	от другого	1	2
341	без достаточного	1	2
342	на этот	2	2
343	которых мы	2	2
344	и том	1	2
345	в речи	6	2
346	все более	1	2
347	ни на	2	2
348	функции и	1	2
349	данной формы	1	2
350	и потому	2	2
351	речь не	1	2
352	так мы	2	2
353	для обозначения	2	2
354	который мы	2	2
355	которые являются	1	2
356	такого рода	1	2
357	к проблеме	1	2
358	должно быть	4	2
359	же мысль	1	2
360	и для	2	2
361	что там	1	2
362	и от	2	2
363	или в	4	2
364	имеет дело	1	2
365	о котором	2	2
366	для нас	4	2
367	находит свое	1	2
368	только что	1	2
369	все они	2	2
370	же в	3	2
371	совершенно по-иному	1	2
372	тот же	5	2
373	или иного	2	2
374	это так	3	2
375	в своих	2	2
376	как на	1	2
377	ту же	6	1
378	отношения к	2	1
379	лежат в	1	1
380	также и	5	1
381	языка с	1	1
382	совершенно справедливо	1	1
383	не знаем	1	1
384	задач но	1	1
385	должен быть	5	1
386	сам по	1	1
387	совершенно новый	1	1
388	значения что	1	1
389	же по	1	1
390	которое мы	1	1
391	он требует	1	1
392	по которым	1	1
393	и до	2	1
394	по его	1	1
395	есть не	1	1
396	бы уже	1	1
397	по мнению	1	1
398	уже что	2	1
399	себе как	1	1
400	что между	2	1
401	предполагает что	1	1
402	вопрос о	9	1
403	есть нечто	1	1
404	привести к	1	1
405	что иное	1	1
406	почти исключительно	1	1
407	их не	2	1
408	же что	1	1
409	и он	1	1
410	прямой связи	1	1
411	иное как	1	1
412	не приходит	1	1
413	бы то	1	1
414	является определяющим	1	1
415	а следовательно	2	1
416	истинный смысл	1	1
417	достаточно для	2	1
418	дело обстоит	1	1
419	одном и	1	1
420	тех же	2	1
421	очевидно что	2	1
422	слова на	1	1
423	отношение к	1	1
424	слову в	1	1
425	не просто	2	1
426	значение для	1	1
427	что два	1	1
428	сама по	1	1
429	относится к	1	1
430	общего с	1	1
431	а самый	1	1
432	понимать то	1	1
433	за этим	2	1
434	более и	1	1
435	мы также	1	1
436	отношении его	1	1
437	однако не	4	1
438	кроме того	1	1
439	этом же	1	1
440	в очень	1	1
441	целый ряд	5	1
442	в действительности	1	1
443	этой цели	2	1
444	за собой	2	1
445	не приходится	1	1
446	в которой	1	1
447	бы и	4	1
448	что так	1	1
449	выражение в	3	1
450	ни одна	1	1
451	что к	1	1
452	тому же	1	1
453	но ведь	1	1
454	по определенному	1	1
455	самая постановка	1	1
456	вообще не	1	1
457	ряд слов	1	1
458	строится по	1	1
459	это путь	1	1
460	она становится	1	1
461	данного слова	1	1
462	однако он	1	1
463	по существу	5	1
464	до конца	3	1
465	том чтобы	1	1
466	ни были	3	1
467	он так	1	1
468	быть поставлен	1	1
469	приходим к	1	1
470	лишь с	2	1
471	поскольку она	1	1
472	значительной степени	1	1
473	смысле в	1	1
474	то ни	1	1
475	могла бы	2	1
476	что все	5	1
477	и с	7	1
478	данного периода	1	1
479	автор что	1	1
480	известно что	1	1
481	но нам	1	1
482	и тем	5	1
483	же образом	2	1
484	о которых	3	1
485	все равно	2	1
486	к осознанию	1	1
487	в слове	1	1
488	во внимание	1	1
489	несмотря на	5	1
490	речевого процесса	4	1
491	чем в	3	1
492	то каким	1	1
493	такой же	1	1
494	подойти к	1	1
495	нисколько не	3	1
496	именно этот	2	1
497	проще говоря	1	1
498	и становится	1	1
499	и при	1	1
500	же момента	1	1
501	глубоко в	1	1
502	речи от	1	1
503	выступает на	1	1
504	ничего принципиально	1	1
505	в такой	1	1
506	нашего языка	1	1
507	которого является	1	1
508	каждого отдельного	1	1
509	в положительном	1	1
510	вещи не	1	1
511	от себя	1	1
512	сих пор	1	1
513	результате этого	2	1
514	составные части	1	1
515	заставляет нас	1	1
516	для данного	2	1
517	бы так	1	1
518	иначе как	1	1
519	и более	2	1
520	тому чтобы	1	1
521	том же	1	1
522	специфических свойств	1	1
523	и вообще	2	1
524	даже в	1	1
525	не для	1	1
526	так называемого	1	1
527	оно приводит	1	1
528	всегда имеет	1	1
529	этой области	4	1
530	с точки	8	1
531	в атмосфере	2	1
532	же представляет	1	1
533	случае в	1	1
534	состоящий в	1	1
535	далее что	1	1
536	но связь	1	1
537	дело не	2	1
538	не имеет	4	1
539	в сущности	9	1
540	о природе	1	1
541	чем он	1	1
542	именно с	3	1
543	том только	1	1
544	явление в	1	1
545	не говорит	2	1
546	мы подходим	1	1
547	этот способ	1	1
548	себе цель	1	1
549	так называемый	1	1
550	доказать что	2	1
551	которыми пользуется	1	1
552	не потому	1	1
553	или ином	1	1
554	могут во	1	1
555	у нас	12	1
556	виду не	1	1
557	тем это	1	1
558	становится для	1	1
559	в высокой	1	1
560	не встречается	1	1
561	принципиально нового	1	1
562	мысли о	1	1
563	он далее	1	1
564	и свое	2	1
565	всегда в	1	1
566	особенности этого	1	1
567	пределах своего	1	1
568	речи мы	2	1
569	в виду	3	1
570	в ней	3	1
571	всего этого	1	1
572	без всякого	1	1
573	сравнению со	1	1
574	будем иметь	1	1
575	в ее	1	1
576	данном случае	2	1
577	и пользуется	1	1
578	язык и	2	1
579	характер и	2	1
580	уже с	1	1
581	первого же	2	1
582	в пределах	4	1
583	имеет никакого	1	1
584	роль в	2	1
585	усматривать в	1	1
586	речи то	1	1
587	различие между	3	1
588	смысле но	1	1
589	лежащей в	1	1
590	что у	2	1
591	в другом	2	1
592	ином виде	1	1
593	принять во	1	1
594	учит нас	1	1
595	здесь как	1	1
596	над своими	1	1
597	к любому	1	1
598	здесь нет	1	1
599	до сих	1	1
600	принципиальное значение	1	1
601	во многих	1	1
602	что дело	1	1
603	интересующих нас	1	1
604	понятно что	1	1
605	в некоторой	1	1
606	быть может	1	1
607	в эпоху	1	1
608	собой и	1	1
609	к другу	1	1
610	деятельности в	1	1
611	все те	1	1
612	против этого	1	1
613	то мы	1	1
614	сводится к	3	1
615	с полным	1	1
616	постановке вопроса	1	1
617	не выяснено	1	1
618	на вопрос	1	1
619	идет у	1	1
620	слова как	3	1
621	и содержание	1	1
622	все его	1	1
623	в значительной	1	1
624	не выходит	1	1
625	вопросу о	3	1
626	в конечном	2	1
627	что эта	2	1
628	том или	1	1
629	отрицательный ответ	1	1
630	переходит в	1	1
631	это имеет	1	1
632	необходимо должна	1	1
633	отметить что	1	1
634	в форме	3	1
635	и понятно	1	1
636	пользуется в	2	1
637	в это	1	1
638	отношениях и	1	1
639	не так	1	1
640	строится не	1	1
641	указывает что	2	1
642	с отдельными	1	1
643	что только	1	1
644	только у	1	1
645	функций которые	1	1
646	идет по	1	1
647	мне кажется	2	1
648	нуждается в	2	1
649	не идет	1	1
650	а только	3	1
651	тот или	1	1
652	есть в	3	1
653	в расчет	1	1
654	как например	1	1
655	невозможно конечно	1	1
656	каким образом	1	1
657	что вообще	1	1
658	или даже	1	1
659	постановка вопроса	1	1
660	был бы	2	1
661	одно из	1	1
662	представить себе	2	1
663	и приобретает	1	1
664	содержания и	1	1
665	мы находим	1	1
666	в конце	4	1
667	вовсе не	9	1
668	слово как	1	1
669	но что	2	1
670	у него	3	1
671	не случайно	1	1
672	речи к	1	1
673	которое является	1	1
674	а некоторый	1	1
675	самый характер	1	1
676	они будут	1	1
677	речи нет	1	1
678	речью в	1	1
679	к речевому	2	1
680	реальных вещей	1	1
681	и даже	2	1
682	вывод этого	1	1
683	выходит за	2	1
684	понятие или	1	1
685	языка или	1	1
686	высокой степени	1	1
687	а именно	2	1
688	речи а	3	1
689	совершенно ином	1	1
690	представляет собою	1	1
691	и между	1	1
692	в большинстве	1	1
693	из речи	2	1
694	что не	6	1
695	что для	2	1
696	обратить внимание	2	1
697	превращается в	2	1
698	время совершенно	1	1
699	мы скажем	2	1
700	а главное	3	1
701	не на	2	1
702	самое слово	1	1
703	а не	10	1
704	и непосредственно	1	1
705	с которым	1	1
706	и раскрыть	1	1
707	подобного рода	5	1
708	того специфического	1	1
709	и свободно	1	1
710	не будь	1	1
711	свидетельствовать о	1	1
712	на который	2	1
713	что поскольку	1	1
714	с первого	2	1
715	это те	1	1
716	для самого	2	1
717	всего тем	1	1
718	что вся	1	1
719	не играет	1	1
720	любым из	2	1
721	нам это	1	1
722	следующее положение	1	1
723	в область	1	1
724	в данном	4	1
725	также из	1	1
726	так или	2	1
727	выдвинуто на	1	1
728	в той	2	1
729	ведет к	1	1
730	что же	5	1
731	и там	1	1
732	обоих этих	1	1
733	говорили бы	1	1
734	да и	6	1
735	мы с	2	1
736	быть не	2	1
737	нам еще	1	1
738	и тому	1	1
739	этом случае	2	1
740	аналогии с	3	1
741	прямое следствие	1	1
742	в ряду	1	1
743	и действия	1	1
744	влечет за	1	1
745	но для	3	1
746	самое существенное	1	1
747	как раз	3	1
748	из ряда	1	1
749	к вопросу	3	1
750	это отличие	1	1
751	является ли	2	1
752	строится на	2	1
753	и часто	1	1
754	указать на	1	1
755	же смысле	1	1
756	это как	1	1
757	чтобы понять	2	1
758	речи с	2	1
759	приобретает значение	1	1
760	лишь как	1	1
761	речи так	1	1
762	конце концов	3	1
763	к речи	1	1
764	хотя бы	9	1
765	значение с	1	1
766	позволяет нам	1	1
767	вообще и	2	1
768	на более	1	1
769	или не	1	1
770	все элементы	1	1
771	не предполагает	1	1
772	лишь по	1	1
773	не что	1	1
774	протекает и	1	1
775	могут рассматриваться	2	1
776	это определение	2	1
777	однако мы	1	1
778	по поводу	2	1
779	но в	11	1
780	каждое слово	1	1
781	который не	1	1
782	наших обычных	1	1
783	точно так	3	1
784	речи эта	1	1
