N	2gram	Medvedev_F_3	FransuaR
370	как таковое	1	1
371	от этого	2	1
372	именно эта	1	1
373	роль играет	1	1
374	и конечно	1	1
375	в произведении	3	1
376	перестал быть	1	1
377	и иронии	1	1
378	в нашем	1	1
379	в другие	1	1
380	более широкие	1	1
381	и создавали	1	1
382	в последнее	1	1
383	остановиться на	1	1
384	традиция в	2	1
385	эпохи и	1	1
386	напряженной и	1	1
387	имеем в	1	1
388	как он	2	1
389	на то	1	1
390	не могла	1	1
391	и если	1	1
392	вообще не	2	1
393	развиваться в	1	1
394	сказать в	1	1
395	говорили в	1	1
396	литературных произведений	1	1
397	для того	4	1
398	жизнью и	2	1
399	и более	3	1
400	ни были	1	1
401	жизни у	1	1
402	продолжает жить	2	1
403	человеческое сознание	1	1
404	на этом	2	1
405	они на	2	1
406	в основу	2	1
407	в работе	1	1
408	касается до	1	1
409	и может	1	1
410	как гротескный	1	1
411	об этом	1	1
412	общем можно	1	1
413	оно становится	2	1
414	зрения на	1	1
415	всех областях	2	1
416	лишь в	9	1
417	действительности в	3	1
418	поэтому они	1	1
419	было бы	6	1
420	на сцене	1	1
421	но уже	2	1
422	он является	2	1
423	нет в	1	1
424	о которых	1	1
425	сам он	2	1
426	мы имеем	1	1
427	новые формы	2	1
428	переходим к	1	1
429	друга в	2	1
430	при которых	1	1
431	в развитии	1	1
432	был бы	2	1
433	на первый	1	1
434	место в	10	1
435	его нельзя	1	1
436	и при	1	1
437	работы в	1	1
438	очень остро	1	1
439	жизнь и	3	1
440	мы говорили	1	1
441	в которых	3	1
442	направлен на	1	1
443	жизни с	2	1
444	для всякого	1	1
445	серьезности и	1	1
446	значение для	1	1
447	как это	4	1
448	где она	2	1
449	только для	1	1
450	остается вне	1	1
451	деле все	1	1
452	времени не	1	1
453	но он	1	1
454	сами по	2	1
455	не совпадают	1	1
456	тому чтобы	1	1
457	где нет	2	1
458	жанр и	2	1
459	во времени	1	1
460	мере и	1	1
461	огромное место	1	1
462	жанровые формы	1	1
463	освободиться от	1	1
464	ни для	2	1
465	чистом виде	1	1
466	не менее	7	1
467	на рубеже	1	1
468	его целом	1	1
469	тем самым	1	1
470	она не	4	1
471	и художественной	2	1
472	в то	7	1
473	принадлежат к	2	1
474	данную эпоху	1	1
475	не могло	2	1
476	для всего	1	1
477	следовательно и	4	1
478	через это	1	1
479	остро и	1	1
480	в разных	1	1
481	относят к	1	1
482	и существенное	1	1
483	же время	7	1
484	явление в	1	1
485	говорить как	1	1
486	другой стороны	5	1
487	убедиться в	1	1
488	через все	1	1
489	тех или	1	1
490	и превращаются	1	1
491	же слова	2	1
492	от единства	1	1
493	здесь же	1	1
494	на французской	1	1
495	звучит в	1	1
496	или иных	1	1
497	ему не	1	1
498	не потому	1	1
499	с другом	1	1
500	у нас	3	1
501	все то	1	1
502	но там	1	1
503	для литературы	1	1
504	ведь даже	1	1
505	своего становления	1	1
506	единственным героем	1	1
507	лежит в	1	1
508	человека в	2	1
509	и второго	1	1
510	они и	3	1
511	свое значение	1	1
512	оно не	3	1
513	что при	1	1
514	он создает	1	1
515	для кого	1	1
516	только двух	1	1
517	им в	1	1
518	своего развития	1	1
519	и художественное	2	1
520	того чтобы	5	1
521	здесь необходимо	2	1
522	в словесных	1	1
523	людей в	1	1
524	здесь не	2	1
525	диалектическое понимание	1	1
526	в собственном	1	1
527	последнее время	1	1
528	то или	2	1
529	исторической смены	2	1
530	идет не	2	1
531	в пределах	8	1
532	так в	2	1
533	в рамки	2	1
534	котором мы	1	1
535	художественное творчество	1	1
536	и разрешена	1	1
537	можно было	1	1
538	те же	3	1
539	наши задачи	1	1
540	явления лежащие	1	1
541	отсюда и	1	1
542	еще в	3	1
543	именно этот	1	1
544	это только	2	1
545	все сферы	1	1
546	строго говоря	1	1
547	с литературным	1	1
548	из одного	2	1
549	по теории	1	1
550	живописи и	1	1
551	понимания жизни	1	1
552	единства и	3	1
553	сводится к	5	1
554	именно потому	2	1
555	по себе	4	1
556	и возможно	1	1
557	видение и	3	1
558	и та	1	1
559	настоящее время	1	1
560	говорит об	1	1
561	вместе со	1	1
562	за пределами	1	1
563	пародийного элемента	1	1
564	здесь слово	1	1
565	и объяснить	1	1
566	по их	1	1
567	отлично знает	1	1
568	нас в	1	1
569	с нашей	1	1
570	на ее	4	1
571	и остаются	1	1
572	в языке	2	1
573	бы в	6	1
574	лишь к	2	1
575	и только	2	1
576	средств и	2	1
577	наконец в	1	1
578	именно в	1	1
579	на развитие	1	1
580	утрачивают свою	1	1
581	сложное и	1	1
582	слов и	4	1
583	перестал бы	1	1
584	и следовательно	3	1
585	и стилистические	1	1
586	найти и	1	1
587	и мир	2	1
588	как ее	4	1
589	в жизнь	1	1
590	формой и	1	1
591	она определяет	3	1
592	совершенно готовое	1	1
593	в формах	2	1
594	один из	1	1
595	образом как	1	1
596	моменты в	1	1
597	одной из	2	1
598	языка на	1	1
599	как отдельные	1	1
600	в какой	3	1
601	и действительно	2	1
602	чисто художественной	2	1
603	который в	1	1
604	всяком случае	6	1
605	и ее	6	1
606	не было	1	1
607	в литературоведении	1	1
608	же и	4	1
609	для всех	1	1
610	завершение в	1	1
611	литературы с	1	1
612	можно выразить	1	1
613	литература но	1	1
614	уже в	4	1
615	то и	1	1
616	в единстве	5	1
617	определяет и	1	1
618	еще одну	1	1
619	целого ряда	1	1
620	на этих	1	1
621	от других	2	1
622	не из	1	1
623	смысла в	1	1
624	и обратно	1	1
625	вся литература	1	1
626	направлен не	1	1
627	его и	3	1
628	за ним	1	1
629	и понимание	5	1
630	превращаются в	2	1
631	слиты в	1	1
632	о поэзии	2	1
633	в конце	3	1
634	что и	2	1
635	не о	3	1
636	без этого	1	1
637	случае не	1	1
638	старое и	1	1
639	людей не	1	1
640	тем что	5	1
641	это положение	1	1
642	и материал	1	1
643	момент в	1	1
644	на положение	1	1
645	и отчетливое	1	1
646	без всякой	2	1
647	ней и	1	1
648	со стороны	4	1
649	и речи	2	1
650	и создает	1	1
651	и произведения	1	1
652	ожидания и	1	1
653	выводит за	1	1
654	строится в	1	1
655	до известной	2	1
656	к которому	2	1
657	процесса развития	2	1
658	только к	1	1
659	говорит о	1	1
660	пародии на	2	1
661	уже почти	1	1
662	был именно	1	1
663	чтобы убедиться	1	1
664	настоящего времени	1	1
665	а на	2	1
666	в дон-кихоте	1	1
667	материал он	1	1
668	не на	3	1
669	а не	17	1
670	жизнь в	1	1
671	те элементы	1	1
672	другим а	1	1
673	о чем	1	1
674	одна из	2	1
675	пр и	1	1
676	ясное и	1	1
677	и полнее	1	1
678	и силы	1	1
679	под влиянием	1	1
680	для этой	1	1
681	все более	1	1
682	но оно	2	1
683	стадии своего	1	1
684	границы между	1	1
685	этом достаточно	1	1
686	своеобразия и	1	1
687	характера и	1	1
688	может стать	3	1
689	а потому	1	1
690	именно для	2	1
691	понимает как	2	1
692	конечно не	4	1
693	до настоящего	1	1
694	он говорит	1	1
695	говорит в	2	1
696	они конечно	1	1
697	в течение	1	1
698	только во	1	1
699	он перестал	2	1
700	типа как	1	1
701	но распространять	1	1
702	образ и	1	1
703	однако отметить	1	1
704	отдельности и	1	1
705	там где	7	1
706	для понимания	1	1
707	друг с	1	1
708	что как	1	1
709	в контексте	1	1
710	и формы	5	1
711	слова и	4	1
712	как например	1	1
713	единого мира	1	1
714	отличается от	2	1
715	ведь и	1	1
716	в начале	1	1
717	при всем	1	1
718	более и	1	1
719	есть она	1	1
720	этот образ	1	1
721	известной степени	2	1
722	произведения на	3	1
723	в связи	4	1
724	совершается в	3	1
725	тем и	1	1
726	этот процесс	3	1
727	в пределе	2	1
728	в результате	5	1
729	в настоящее	1	1
730	романе и	1	1
731	пр в	1	1
732	как эта	1	1
733	стал предметом	1	1
734	в эту	2	1
735	поэтому все	1	1
736	хотя бы	6	1
737	становления в	1	1
738	все они	1	1
739	не выдерживает	1	1
740	и роста	1	1
741	они находятся	1	1
742	линии но	1	1
743	этих элементов	1	1
744	условий и	1	1
745	отношении к	1	1
746	видения и	4	1
747	всех тех	1	1
748	отчетливее всего	2	1
749	в готовом	1	1
750	становления и	2	1
751	а о	1	1
752	они также	1	1
753	ведь именно	1	1
754	обычно не	1	1
755	свой круг	2	1
756	но этот	1	1
757	имеет место	3	1
758	очень важная	2	1
759	отношению к	3	1
760	эпоху господства	1	1
761	это так	1	1
762	в данную	2	1
763	появлялись в	1	1
764	поставлена и	1	1
765	к этому	2	1
766	во всяком	6	1
767	такой же	2	1
768	они не	4	1
