N	2gram	Vygotskiy__2	Myslijsy
761	всего можно	1	1
762	своему значению	1	1
763	заключается в	12	1
764	же поводу	1	1
765	ее от	1	1
766	переходит в	1	1
767	искусства потому	1	1
768	психологическая теория	1	1
769	которое делает	1	1
770	различных по	1	1
771	в глазах	1	1
772	не более	1	1
773	от присоединения	1	1
774	все в	1	1
775	даже для	2	1
776	же звук	1	1
777	в бессознательном	1	1
778	к сознанию	1	1
779	как она	4	1
780	и самые	1	1
781	же можно	1	1
782	тех пор	1	1
783	к нему	2	1
784	действительности не	1	1
785	он что	1	1
786	но так	2	1
787	оно совершенно	2	1
788	если исключить	1	1
789	дело с	8	1
790	явления в	1	1
791	для себя	1	1
792	бы показать	1	1
793	как нечто	2	1
794	каждом шагу	1	1
795	к психологии	6	1
796	самого субъекта	1	1
797	именно на	2	1
798	со всеми	1	1
799	и повторяет	1	1
800	душевных явлений	1	1
801	же и	1	1
802	человеком который	1	1
803	конечно не	1	1
804	которому он	2	1
805	содержание не	1	1
806	этом что	1	1
807	в большинстве	1	1
808	как более	1	1
809	смысл слова	3	1
810	этом как	2	1
811	быть похож	1	1
812	при помощи	10	1
813	представить себе	3	1
814	могло бы	2	1
815	же например	1	1
816	с этими	2	1
817	к ним	2	1
818	не о	1	1
819	может служить	3	1
820	только с	1	1
821	каждый из	2	1
822	то а	1	1
823	бы это	1	1
824	нас как	1	1
825	были бы	3	1
826	в особенности	2	1
827	чтобы показать	3	1
828	имели бы	1	1
829	она начинает	2	1
830	другие столь	1	1
831	в другой	1	1
832	а на	4	1
833	мы воспринимаем	1	1
834	случае если	4	1
835	с другим	1	1
836	однако что	1	1
837	не один	1	1
838	именно в	1	1
839	всякого другого	1	1
840	человека а	1	1
841	и прежде	1	1
842	когда по	1	1
843	имеет ничего	1	1
844	всякого смысла	1	1
845	имеет только	1	1
846	чтобы убедиться	1	1
847	который указывает	1	1
848	которое по	1	1
849	же точно	10	1
850	нашего сознания	3	1
851	была бы	2	1
852	на основании	1	1
853	нам это	1	1
854	понятие о	1	1
855	когда же	1	1
856	для человека	1	1
857	этом основании	1	1
858	ребенка и	1	1
859	что из	1	1
860	в психологическом	1	1
861	именно так	1	1
862	оснований для	1	1
863	его форме	1	1
864	его во	1	1
865	все то	1	1
866	которое в	1	1
867	же с	2	1
868	поэтому если	1	1
869	например когда	2	1
870	который видит	2	1
871	при переходе	1	1
872	легко заметить	3	1
873	какого бы	1	1
874	к своему	2	1
875	как предмет	1	1
876	видит в	3	1
877	своей души	1	1
878	если оно	3	1
879	сравнению с	2	1
880	в той	1	1
881	в исследовании	3	1
882	это есть	1	1
883	что же	3	1
884	предметов например	1	1
885	может прийти	1	1
886	это его	1	1
887	в первой	1	1
888	что как	1	1
889	форма в	2	1
890	значит что	3	1
891	это удовольствие	1	1
892	мысль с	1	1
893	с этой	4	1
894	этом случае	1	1
895	что тогда	1	1
896	общий вывод	1	1
897	и о	1	1
898	чтобы сделать	1	1
899	этом и	1	1
900	ничего кроме	2	1
901	от нас	1	1
902	независимое от	2	1
903	сходство с	1	1
904	в более	1	1
905	для таких	1	1
906	с мы	1	1
907	не имея	1	1
908	при таком	4	1
909	формы и	6	1
910	том виде	3	1
911	имеет дело	3	1
912	которого они	1	1
913	вновь и	1	1
914	не встречается	1	1
915	но когда	2	1
916	было на	1	1
917	и совершенно	3	1
918	тем более	2	1
919	основанное на	1	1
920	что касается	1	1
921	бы если	1	1
922	что а	1	1
923	которое должно	1	1
924	отличия от	1	1
925	можно вывести	1	1
926	на такой	1	1
927	как показывает	1	1
928	бы на	1	1
929	и бессознательное	1	1
930	до тех	1	1
931	что слова	1	1
932	его к	1	1
933	может и	1	1
934	на глубокую	1	1
935	слово в	1	1
936	но эта	2	1
937	состоит из	2	1
938	речи и	1	1
939	на который	2	1
940	душевная жизнь	1	1
941	это на	1	1
942	от звуков	1	1
943	они еще	1	1
944	только о	1	1
945	который не	3	1
946	в трех	1	1
947	при некотором	1	1
948	так слабо	1	1
949	с что	1	1
950	жизни и	4	1
951	но еще	1	1
952	ни на	3	1
953	в своих	9	1
954	вносит в	1	1
955	в процессе	2	1
956	этой точки	2	1
957	смысле что	1	1
