N	2gram	Bakhtin_Pr_1	formyVre
248	могут быть	6	2
249	во все	2	2
250	в чистой	1	2
251	и дух	1	2
252	и потому	6	2
253	и это	5	2
254	и о	5	2
255	здесь не	1	2
256	самим собою	2	2
257	и от	2	2
258	в себя	3	2
259	дано в	3	2
260	в плоскости	4	2
261	отсюда и	2	2
262	находится в	2	2
263	в индивидуальном	1	2
264	другом месте	1	2
265	таков например	1	2
266	и та	1	2
267	утверждает что	1	2
268	можно сказать	1	2
269	это не	9	2
270	и только	1	2
271	все в	3	2
272	в литературе	4	2
273	наконец и	1	2
274	быть и	1	2
275	один из	2	2
276	мы видим	2	2
277	словом и	1	2
278	него и	1	2
279	и других	1	2
280	сами по	3	2
281	в конце	6	2
282	не для	1	2
283	рядом с	14	2
284	до сих	2	2
285	с другой	3	2
286	рядом и	2	2
287	именно в	5	2
288	и самая	1	2
289	было бы	5	2
290	наконец в	2	2
291	романа в	3	2
292	и пр	3	2
293	у нас	1	2
294	а на	1	2
295	не знает	3	2
296	до конца	8	2
297	и самый	1	2
298	если не	1	2
299	что все	1	2
300	новое отношение	1	2
301	не может	12	2
302	так же	6	2
303	в данном	2	2
304	него есть	1	2
305	лежит в	1	2
306	и всех	1	2
307	дело идет	5	2
308	этот не	1	2
309	этом случае	1	2
310	дана как	3	2
311	сих пор	2	2
312	в аспекте	1	2
313	ее и	1	2
314	у них	1	2
315	но это	4	2
316	видения и	10	2
317	между ними	2	2
318	жизни а	2	2
319	очень важная	1	2
320	как на	3	2
321	во всяком	5	2
322	все что	3	2
323	эта новая	1	1
324	существует только	1	1
325	себя как	2	1
326	увидим дальше	1	1
327	в обычном	2	1
328	например в	3	1
329	относится и	1	1
330	и действительно	1	1
331	индивидуальном и	1	1
332	на самом	5	1
333	ее до	1	1
334	части и	1	1
335	это и	5	1
336	идет о	4	1
337	по этим	1	1
338	с идеей	4	1
339	по преимуществу	2	1
340	на этих	1	1
341	должна быть	5	1
342	и больше	1	1
343	видеть в	1	1
344	сказать по	1	1
345	их и	1	1
346	а как	7	1
347	со всех	1	1
348	бы уже	2	1
349	на материале	3	1
350	для своего	2	1
351	в особой	1	1
352	нашем анализе	1	1
353	вопрос о	2	1
354	и доминанта	1	1
355	на эти	1	1
356	роман с	2	1
357	реальность и	1	1
358	время как	1	1
359	в полной	1	1
360	ни один	3	1
361	но чтобы	1	1
362	мировоззрения в	1	1
363	конечно и	2	1
364	же что	5	1
365	предмет видения	1	1
366	в каждой	1	1
367	героев в	3	1
368	основе этого	1	1
369	в ней	2	1
370	герой может	1	1
371	заключенных в	1	1
372	он сам	3	1
373	видения жизни	1	1
374	сам а	1	1
375	оно ни	2	1
376	с его	9	1
377	зрения все	2	1
378	и изображение	1	1
379	тем как	4	1
380	в нашем	1	1
381	но конечно	1	1
382	самом деле	6	1
383	он строит	2	1
384	его художественного	3	1
385	не входит	3	1
386	нем мы	1	1
387	эта особенность	4	1
388	себе и	3	1
389	показаться что	1	1
390	за пределы	7	1
391	в настоящем	2	1
392	и ложь	1	1
393	первый взгляд	1	1
394	в трагедии	1	1
395	его на	2	1
396	каждая из	1	1
397	до его	1	1
398	что как	1	1
399	однако не	2	1
400	его к	2	1
401	пространстве а	2	1
402	одном времени	2	1
403	и отчасти	1	1
404	тяготеет к	2	1
405	в идеологической	1	1
406	и этим	3	1
407	в самом	10	1
408	точкой зрения	1	1
409	в которой	2	1
410	бы и	4	1
411	тон в	1	1
412	формы в	1	1
413	и принципиальной	1	1
414	как их	3	1
415	выражение в	6	1
416	частности на	1	1
417	романа но	1	1
418	всего необходимо	1	1
419	этого образа	1	1
420	ее как	3	1
421	в европейском	1	1
422	в случае	1	1
423	вследствие этого	2	1
424	а вовсе	1	1
425	вообще не	1	1
426	идей и	1	1
427	мире по	1	1
428	он ни	2	1
429	не значит	4	1
430	же это	1	1
431	не как	14	1
432	образом и	1	1
433	на его	2	1
434	чтобы в	2	1
435	же становится	1	1
436	вовлеченная в	1	1
437	быть самим	1	1
438	эта полнота	1	1
439	одно и	1	1
440	лежит на	1	1
441	ни был	2	1
442	в основу	1	1
443	но все	5	1
444	от нее	1	1
445	в каждом	8	1
446	для всей	1	1
447	в состоянии	1	1
448	другом случае	1	1
449	об этом	1	1
450	и внутренняя	1	1
451	особенности в	1	1
452	и иногда	1	1
453	это было	1	1
454	с самим	1	1
455	на тех	1	1
456	ни в	3	1
457	все равно	1	1
458	он и	5	1
459	становится и	1	1
460	чем в	2	1
461	мы не	1	1
462	единства времени	1	1
463	такой же	1	1
464	в один	2	1
465	нисколько не	2	1
466	смысл и	1	1
467	и сосуществования	1	1
468	одного и	1	1
469	и еще	1	1
470	в своей	8	1
471	именно и	2	1
472	этом новом	1	1
473	не становится	5	1
474	новой формы	1	1
475	роман о	1	1
476	в рассказ	1	1
477	с самого	1	1
478	не столько	1	1
479	практике он	1	1
480	совершенно новое	2	1
481	где она	1	1
482	художественного мира	5	1
483	точку зрения	6	1
484	превращения в	1	1
485	в философии	1	1
486	мира на	1	1
487	однако в	2	1
488	времени а	1	1
489	в устах	1	1
490	важно лишь	1	1
491	тому что	3	1
492	рассеяны по	1	1
493	быть или	1	1
494	ему как	1	1
495	быть лишь	1	1
496	к собственному	1	1
497	и слово	3	1
498	при всех	1	1
499	которые или	1	1
500	одного куска	2	1
501	с которой	2	1
502	на ряд	2	1
503	с современными	1	1
504	конечно что	2	1
505	не имеет	1	1
506	самого начала	2	1
507	дело в	1	1
508	одна из	3	1
509	и единство	2	1
510	и сама	1	1
511	на него	3	1
512	весь этот	2	1
513	материала в	1	1
514	но только	1	1
515	и уже	2	1
516	или вовсе	1	1
517	вообще нет	1	1
518	того и	1	1
519	слово и	1	1
520	была сделана	1	1
521	правда в	2	1
522	трагедии в	1	1
523	и лишь	1	1
524	или как	5	1
525	как момент	1	1
526	цельного человека	1	1
527	и притом	1	1
528	и окружающий	1	1
529	нам важно	1	1
530	был так	1	1
531	входят в	2	1
532	уже и	2	1
533	одною из	1	1
534	может показаться	1	1
535	в стиле	1	1
536	среди них	1	1
537	и здесь	3	1
538	не могут	6	1
539	его с	1	1
540	бы он	2	1
541	него был	1	1
542	сказать что	3	1
543	оно не	3	1
544	если же	3	1
545	где он	1	1
546	есть нечто	1	1
547	она дана	1	1
548	они вовсе	1	1
549	себе в	1	1
550	этих идеологических	1	1
551	как не	8	1
552	свою очередь	1	1
553	но при	1	1
554	появляется в	1	1
555	в ее	1	1
556	данном случае	2	1
557	немногими исключениями	1	1
558	себе самом	9	1
559	характер и	1	1
560	сочетается с	5	1
561	особенность художественного	1	1
562	него самого	2	1
563	в произведении	4	1
564	то время	1	1
565	и сам	2	1
566	достаточно чтобы	1	1
567	значение они	1	1
568	других великих	1	1
569	в нескольких	1	1
570	его мировоззрения	1	1
571	времени и	1	1
572	здесь как	1	1
573	которые он	1	1
574	она была	1	1
575	можно больше	2	1
576	могла быть	1	1
577	по сравнению	1	1
578	если бы	9	1
579	из одного	4	1
580	к прошлому	1	1
581	мире в	3	1
582	романов и	2	1
583	них не	1	1
584	становится здесь	2	1
585	вот почему	1	1
586	доминанта всего	1	1
587	видение и	1	1
588	то они	2	1
589	за пределами	1	1
590	никак не	2	1
591	и что	2	1
592	такова что	1	1
593	этот принцип	3	1
594	раз и	4	1
595	событий как	1	1
596	романа как	3	1
597	между тем	5	1
598	и постановка	1	1
599	по типу	1	1
600	вся эта	1	1
601	и положительное	1	1
602	функций в	1	1
603	человека из	3	1
604	говорит он	6	1
605	он по	1	1
606	непосредственно в	2	1
607	что весь	1	1
608	новое видение	1	1
609	и следовательно	4	1
610	он что	1	1
611	толстой например	1	1
612	и одновременно	3	1
613	романа и	3	1
614	мы увидим	1	1
615	что даже	1	1
616	ли он	1	1
617	лишь на	3	1
618	для себя	2	1
619	его жизнь	2	1
620	целого и	1	1
621	должен быть	1	1
622	поэтому и	4	1
623	в самое	1	1
624	нею в	1	1
625	он действует	1	1
626	самом и	4	1
627	и ее	2	1
628	здесь с	3	1
629	по этому	1	1
630	именно на	2	1
631	себя в	1	1
632	одновременно он	1	1
633	у героев	1	1
634	с нею	1	1
635	за немногими	1	1
636	то и	2	1
637	как этот	1	1
638	является не	2	1
639	как более	1	1
640	здесь же	1	1
641	менее всего	6	1
642	был бы	6	1
643	самому и	1	1
644	ведь это	2	1
645	содержание романа	1	1
646	бытия и	1	1
647	нужды и	1	1
648	и рождается	1	1
649	своем существе	1	1
650	быть по	1	1
651	ее на	1	1
652	того в	1	1
653	утрачивает свою	1	1
654	котором в	1	1
655	не нарушает	2	1
656	и стремление	1	1
657	выходит за	1	1
658	этой проблемы	1	1
659	точек зрения	3	1
660	на ее	1	1
661	бытия в	3	1
662	личной жизни	2	1
663	широте и	1	1
664	что не	1	1
665	становится человеком	1	1
666	на этот	2	1
667	ничем не	1	1
668	более того	5	1
669	другой стороны	3	1
670	его как	4	1
671	в руках	1	1
672	дух и	1	1
673	а так	1	1
674	для их	1	1
675	него не	2	1
676	под влиянием	1	1
677	несмотря на	6	1
678	но как	3	1
679	но что	1	1
680	существу может	1	1
681	для самого	2	1
682	романного жанра	1	1
683	действие романа	2	1
684	в динамический	1	1
685	мгновения и	1	1
686	эту метафору	1	1
687	не знал	1	1
688	и глубоко	1	1
689	в изображении	2	1
690	сравнению с	1	1
691	и будущему	1	1
692	лежат в	1	1
693	романа он	1	1
694	в тех	1	1
695	быть только	1	1
696	со всею	2	1
697	него при	1	1
698	в человеческом	1	1
699	и яркой	1	1
700	дело здесь	2	1
701	мира с	1	1
702	этого слова	1	1
703	благодаря этому	2	1
704	в условиях	2	1
705	от героев	1	1
706	из него	1	1
707	что должно	1	1
708	рассматривать как	1	1
709	например у	1	1
710	их сам	1	1
711	но менее	1	1
712	даже там	2	1
713	он видел	1	1
714	и ярко	1	1
715	для такого	1	1
716	бы как	2	1
717	должны быть	1	1
718	войти в	2	1
719	в результате	4	1
720	иного рода	1	1
721	всеми своими	2	1
722	лишь как	7	1
723	бы в	3	1
724	всякого рода	1	1
725	своих героев	2	1
726	конце концов	5	1
727	своего отношения	1	1
728	переносится в	1	1
729	его романом	1	1
730	в настоящее	1	1
731	вдруг как	1	1
732	настоящим и	1	1
733	самосознание и	3	1
734	речь о	1	1
735	всего человека	1	1
736	значит конечно	2	1
737	друга но	1	1
738	к самому	1	1
739	от ее	2	1
740	в свою	1	1
741	романный жанр	1	1
742	прошлое или	1	1
743	бы ни	1	1
744	от всех	1	1
745	котором я	1	1
746	совершенно не	1	1
747	входящая в	1	1
748	мир но	1	1
749	прошлому и	1	1
750	мы считаем	1	1
751	что действие	1	1
752	лишает их	1	1
753	которая определила	1	1
754	на своем	1	1
755	исключительное значение	1	1
756	в идеологии	1	1
757	самосознания и	1	1
758	для создания	2	1
759	внутреннего человека	1	1
760	зрения может	1	1
761	весомости и	1	1
762	в таком	1	1
763	этой точки	1	1
764	они не	4	1
