N	2gram	Nazirov_Tv_2	FransuaR
343	по словам	2	1
344	народной толпы	1	1
345	к миру	2	1
346	и началом	1	1
347	при виде	2	1
348	моменты которые	1	1
349	но прежде	2	1
350	том чтобы	1	1
351	в первом	1	1
352	характер в	2	1
353	теории и	1	1
354	и по	2	1
355	в образе	3	1
356	его именно	1	1
357	так например	3	1
358	я бы	3	1
359	жить в	1	1
360	а затем	3	1
361	главным образом	1	1
362	об этой	1	1
363	и читателей	1	1
364	его в	3	1
365	заключается в	1	1
366	с другими	2	1
367	понять его	1	1
368	что гюго	1	1
369	это одна	1	1
370	виктора гюго	1	1
371	это слияние	1	1
372	для них	1	1
373	это положение	1	1
374	в высшей	1	1
375	рассказывает в	1	1
376	жизни то	1	1
377	тот самый	1	1
378	несмотря на	1	1
379	с такой	1	1
380	в развитии	1	1
381	очень важный	1	1
382	должно быть	1	1
383	такой же	2	1
384	имеют дело	1	1
385	над его	1	1
386	остается в	1	1
387	вошел в	1	1
388	и их	1	1
389	таким же	1	1
390	этой связи	1	1
391	интерес и	1	1
392	нас не	1	1
393	к одному	1	1
394	мысли и	1	1
395	знаем что	1	1
396	направлен на	1	1
397	и народного	1	1
398	всякий раз	1	1
399	в трудах	1	1
400	войне и	1	1
401	но эта	2	1
402	права на	2	1
403	образом и	1	1
404	не в	4	1
405	такую же	1	1
406	т ii	2	1
407	своего времени	1	1
408	и эти	1	1
409	еще сложнее	1	1
410	и более	1	1
411	не могли	2	1
412	что этот	2	1
413	как видим	1	1
414	важно лишь	1	1
415	возвращается к	1	1
416	по себе	1	1
417	сам он	1	1
418	тому что	1	1
419	долгом своим	1	1
420	суждения о	1	1
421	тем самым	4	1
422	чтобы иметь	1	1
423	о значении	1	1
424	самого начала	1	1
425	ничего не	4	1
426	на себе	1	1
427	не вводит	1	1
428	героев и	1	1
429	весь роман	2	1
430	но только	1	1
431	историческое лицо	1	1
432	никогда не	11	1
433	но почему	1	1
434	самой жизни	1	1
435	он пытается	1	1
436	он издавал	1	1
437	в стороне	2	1
438	как она	1	1
439	и мире	1	1
440	xix веке	2	1
441	мире и	1	1
442	как будто	1	1
443	что на	2	1
444	и несколько	1	1
445	мы узнаем	2	1
446	отличается от	1	1
447	глубокое и	1	1
448	это веселая	1	1
449	сходство с	1	1
450	смехом и	1	1
451	что оно	1	1
452	за что	1	1
453	смерти и	1	1
454	бы он	1	1
455	среды в	1	1
456	части романа	2	1
457	полным правом	2	1
458	отказаться от	2	1
459	ли вы	1	1
460	в применении	1	1
461	не противопоставляет	1	1
462	и слушать	1	1
463	четыре раза	1	1
464	свою очередь	1	1
465	солидарен с	1	1
466	в в	1	1
467	как по	2	1
468	такие как	1	1
469	смерти в	1	1
470	только то	1	1
471	в себя	1	1
472	с самого	1	1
473	говорили что	1	1
474	в пределах	1	1
475	в анализе	1	1
476	чего он	1	1
477	глава о	1	1
478	не с	1	1
479	каждого из	1	1
480	во многом	2	1
481	по стопам	1	1
482	и приложить	1	1
483	она была	1	1
484	том как	1	1
485	жизнь и	1	1
486	и вообще	2	1
487	с ним	3	1
488	форме в	1	1
489	это весьма	1	1
490	с полным	2	1
491	произведения как	1	1
492	году и	1	1
493	другом месте	1	1
494	за пределами	1	1
495	и что	2	1
496	там же	9	1
497	нет это	1	1
498	нас говорят	1	1
499	т i	1	1
500	этот момент	1	1
501	из древнейших	1	1
502	и только	2	1
503	в бытовой	6	1
504	нем и	1	1
505	все время	2	1
506	и она	1	1
507	при котором	1	1
508	вообще в	1	1
509	в современной	1	1
510	только читателей	1	1
511	и одновременно	1	1
512	к различным	1	1
513	всякого рода	2	1
514	он стал	1	1
515	не имеет	1	1
516	и эпизоды	1	1
517	истории я	1	1
518	узнаем что	1	1
519	с одной	1	1
520	так что	2	1
521	литературы в	1	1
522	и внутреннего	1	1
523	в виде	2	1
524	и художественные	1	1
525	для людей	1	1
526	слова не	1	1
527	входящие в	1	1
528	на площадях	1	1
529	участие в	1	1
530	всяком случае	2	1
531	в метафорическом	1	1
532	все такие	1	1
533	играют большую	1	1
534	значение имеет	1	1
535	раза в	1	1
536	с другим	2	1
537	о войне	1	1
538	от этих	1	1
539	такое же	1	1
540	показывает что	4	1
541	он обнаруживает	1	1
542	сатирический тон	1	1
543	что не	3	1
544	марта года	4	1
545	его из	1	1
546	связано с	1	1
547	превращается в	3	1
548	мир а	1	1
549	его смерти	1	1
550	с большей	1	1
551	более того	2	1
552	так это	1	1
553	писатель в	2	1
554	отнюдь не	4	1
555	анализирует в	1	1
556	на глазах	1	1
557	под влиянием	1	1
558	они одновременно	1	1
559	в творчестве	5	1
560	он изображает	1	1
561	так же	5	1
562	и особенно	1	1
563	как это	1	1
564	играют в	1	1
565	из форм	1	1
566	только его	1	1
567	м с	7	1
568	в любой	1	1
569	характера и	3	1
570	не могут	1	1
571	лишь условно	1	1
572	не дают	1	1
573	к самой	1	1
574	применении к	1	1
575	в ад	1	1
576	и двух	1	1
577	это его	2	1
578	он чувствует	1	1
579	на свете	1	1
580	мыслится как	1	1
581	главного героя	3	1
582	в художественную	1	1
583	вот что	1	1
584	в формах	1	1
585	характерные для	1	1
586	встрече с	1	1
587	под названием	1	1
588	это уже	2	1
589	пор еще	1	1
590	особую главу	1	1
591	и человек	1	1
592	такое понимание	1	1
593	в результате	1	1
594	это как	1	1
595	ее и	1	1
596	но когда	1	1
597	своих произведений	1	1
598	в литературной	2	1
599	ни к	2	1
600	будто бы	1	1
601	дана в	1	1
602	в целях	1	1
603	к самому	2	1
604	смеха не	1	1
605	с ними	2	1
606	в свою	1	1
607	не знает	1	1
608	другой стороны	2	1
609	свободой и	1	1
610	на улицах	1	1
611	к формам	1	1
612	совершенно сознательно	1	1
613	но этот	1	1
614	как люди	1	1
615	огромное значение	1	1
616	в голову	1	1
617	как на	1	1
618	в таком	3	1
619	во всяком	2	1
