N	3gram	Tiupa_Anal_3	Narrotol
125	оцененном мире слово	1	1
126	рода механизмом активизации	1	1
127	и потому нейтральное	1	1
128	по бахтину жанровое	1	1
129	являет собой лишь	1	1
130	словесное кощунство и	1	1
131	и жанровые зародыши	1	1
132	иной коммуникативный статус	1	1
133	может быть редуцирован	1	1
134	есть система исторически	1	1
135	нравственный закон собственно	1	1
136	в чистом виде	1	1
137	знанию как несомненно	1	1
138	общения то синхрония	1	1
139	организующего учительный дискурс	1	1
140	один голос >	1	1
141	пишущего постигает неудача	1	1
142	существенно связаны с	1	1
143	события на поучающего	1	1
144	своея воля рекоша	1	1
145	то она определяется	1	1
146	для притчи иносказательность	1	1
147	в случае элиминирования	1	1
148	компетенция рассказывающего анекдот	1	1
149	отрешиться от нудительной	1	1
150	в частности форма	1	1
151	нахождения или изобретения	1	1
152	бытования опосредованной коммуникации	1	1
153	собой исторически продуктивный	1	1
154	в этом контексте	1	1
155	ни для слушателей	1	1
156	убеждения организующего учительный	1	1
157	они бытуют как	1	1
158	исторически сложившихся интерсубъективных	1	1
159	корман адресата концепт	1	1
160	юмора умения отрешиться	1	1
161	может быть осуществлено	1	1
162	потому нейтральное к	1	1
163	всегда эксплицированного в	1	1
164	обычно неприемлемо ни	1	1
165	мира которая своей	1	1
166	стремится к однозначности	1	1
167	так и его	2	1
168	претендуют на статус	1	1
169	курьезное любопытное занимательное	1	1
170	наконец существо рецептивной	1	1
171	в полном его	1	1
172	говорит и как	1	1
173	сказания это риторика	1	1
174	риторический предел до	1	1
175	связаны с языком	1	1
176	не всегда эксплицированного	1	1
177	ни для рассказчика	1	1
178	анекдота полярно противостоит	1	1
179	свидетельствует не только	1	1
180	компетенций в диахроническом	1	1
181	к сообщенному знанию	1	1
182	анекдота уже не	1	1
183	прежде всего они	1	1
184	оно не предполагает	1	1
185	знания даже будучи	1	1
186	будет адекватным данному	1	1
187	цели и ситуации	1	1
188	устного диалога и	1	1
189	общенародной хвалы или	1	1
190	не такое слово	1	1
191	плачу и наделенного	1	1
192	ср общеизвестные пришел	1	1
193	общности складывающейся и	1	1
194	притчевого дискурса случается	1	1
195	же обратное влияние	1	1
196	всех без исключения	3	1
197	ценностной однозначности >	1	1
198	замысла говорящего или	1	1
199	нами не как	1	1
200	быть осуществлено только	1	1
201	дискурса претерпевшего к	1	1
202	о поэтике здесь	1	1
203	непреложный и неоспоримый	1	1
204	в иной ситуации	1	1
205	сюжета притчи лично	1	1
206	кощунство и непристойность	1	1
207	эстетического наблюдения именно	1	1
208	выбора все их	1	1
209	то есть острота	1	1
210	стороны проповедь где	1	1
211	а не с	1	1
212	объединяет говорящих и	1	1
213	инициативно личностно окрашено	1	1
214	не о беспрецедентных	1	1
215	и слушающих общим	1	1
216	дело в том	2	1
217	жанр как композиционно	1	1
218	дозволенное посрамление словесное	1	1
219	не развившимся твердым	1	1
220	складывающейся и бытующей	1	1
221	говорит и кому	1	1
222	перед ним определенные	1	1
223	опыта к индивидуальной	1	1
224	две другие компетенции	1	1
225	> в нем	1	1
226	дискурса подобно тому	1	1
227	предметно-смысловые нахождения или	1	1
228	знания аналогичному адресату	1	1
229	слова в слове	1	1
230	же анекдота обычно	1	1
231	креативная компетенция говорящего	1	1
232	дискурса выступает исповедальное	1	1
233	объекты эстетического наблюдения	1	1
234	креативная и рецептивная	1	1
235	словесности представляются сказание	1	1
236	карнавального отношения к	1	1
237	извращает осмеивает всякую	1	1
238	целое внеязыковое и	1	1
239	него убеждения организующего	1	1
240	рассказывать себе самому	1	1
241	себе не заключает	1	1
242	как бы не	1	1
243	именно таковы герои	1	1
244	классической риторики то	1	1
245	и риторического поведения	1	1
246	своего рода общий	1	1
247	позицией соучастника данного	1	1
248	донести до адресата	1	1
249	представляет собой исторически	1	1
250	табу дозволенное посрамление	1	1
251	автором коммуникативного события	1	1
252	непосредственную ответную реакцию	1	1
253	герои сказания или	1	1
254	ни столь пассивным	1	1
255	да и персонажи	1	1
256	на самом деле	1	1
257	высказывания > кто	1	1
258	одной из этих	1	1
259	ситуации общения то	1	1
260	по своему коммуникативному	1	1
261	активность адресата при	1	1
262	в коммуникацию не	1	1
263	коммуникативная характеристика того	1	1
264	мы строим свою	1	1
265	безответственную передаваемость из	1	1
266	реализующий некоторую коммуникативную	1	1
267	вкрапления с другой	1	1
268	позиции но в	1	1
269	воспринимающего сознания однако	1	1
270	ситуациям речевого общения	1	1
271	в самом деле	1	1
272	и в особенности	1	1
273	самому тогда как	1	1
274	тематические и языковые	1	1
275	случае элиминирования из	1	1
276	порой фактически точными	1	1
277	слово общенародной хвалы	1	1
278	притча нередко встречается	1	1
279	осуществляется или преступается	1	1
280	языком ставят перед	1	1
281	в этом смысле	1	1
282	хуле или плачу	1	1
283	современный сугубо смеховой	1	1
284	предлагая адресату позицию	1	1
285	условностей организации текста	1	1
286	высказывания жанр в	1	1
287	собственной ситуации жизненного	1	1
288	актанта здесь сводится	1	1
289	суть референтная предметно-тематическая	1	1
290	первофеномены жанров в	1	1
291	апофегма то есть	1	1
292	как рассказчик анекдота	1	1
293	анекдота ни столь	1	1
294	том что он	2	1
295	формой авторства референтная	1	1
296	креативная компетенция наррации	1	1
297	в равной степени	1	1
298	обособленность но раз-влекать	1	1
299	стабильно дифференцированном и	1	1
300	что несмотря на	2	1
301	проповедь где притча	1	1
302	культуре коммуникативной ситуации	1	1
303	представляется бахтинский подход	1	1
304	анекдот рекреативная компетентность	1	1
305	индивидуальной жизненной практике	1	1
306	самой ситуации рассказывания	1	1
307	например в значительной	1	1
308	жанров в частности	1	1
309	первофеноменами целого спектра	1	1
310	всего они разнятся	1	1
311	взаимная условленность общения	1	1
312	ориентировано на непосредственную	1	1
313	по убеждению соучастников	1	1
314	рамках современной научной	1	1
315	в наличии у	1	1
316	такого выбора не	1	1
317	референтная компетенция анекдота	1	1
318	картина мира которая	1	1
319	признает никакого миропорядка	1	1
320	которого анекдот легко	1	1
321	к содержанию сказания	1	1
322	фактический слушатель читатель	1	1
323	определяющие референтную компетенцию	1	1
324	их внутреннюю обособленность	1	1
325	своей природе суть	1	1
326	не предполагает хоровой	1	1
327	предполагает как раз	1	1
328	свершают картина мира	1	1
329	художественной литературы анекдот	1	1
330	судьба или долг	1	1
331	жанр представляет собой	1	1
332	частной анекдот жизни	1	1
333	частности такого рода	1	1
334	что по убеждению	1	1
335	культуры он предполагает	1	1
336	него концепты героя	1	1
337	не как объекты	1	1
338	жанры существенно связаны	1	1
339	рассказчика ни для	1	1
340	сказания еще не	1	1
341	система исторически сложившихся	1	1
342	то есть принадлежат	1	1
343	проделано и рассказывающим	1	1
344	свою речь нам	1	1
345	редуцируется в случае	1	1
346	рецептивная установка адресованности	1	1
347	в маркированном положении	1	1
348	но всегда имплицитно	1	1
349	сообщенный в иной	1	1
350	в частности наличие	1	1
351	по крайней мере	4	1
352	речь нам всегда	1	1
353	лексики например в	1	1
354	архаичному состоянию общественных	1	1
355	такого высказывания своего	1	1
356	касается референтной компетенции	1	1
357	слова говорящий здесь	1	1
358	качестве нарративного вкрапления	1	1
359	авторитарной притча не	1	1
360	столь легкую безответственную	1	1
361	и кому говорят	1	1
362	компетенция говорящего состоит	1	1
363	адресату компетентность восприятия	1	1
364	в сущности застывшее	1	1
365	и ее адресатов	1	1
366	сознанию той или	1	1
367	неудача две другие	1	1
368	моделируемой текстами соответствующего	1	1
369	до сих пор	1	1
370	авторства референтная креативная	1	1
371	и адресата высказывания	1	1
372	рекоша но от	1	1
373	текст анекдота выбор	1	1
374	опосредованной коммуникации вторичны	1	1
375	и наделенного репродуктивной	1	1
376	бахтинским параметрам предмета	1	1
377	предносится целое нашего	1	1
378	остается авторитарной притча	1	1
379	анекдот не признает	1	1
380	тот или иной	2	1
381	авторские инвенции термин	1	1
382	анекдота это игра	1	1
383	умения отрешиться от	1	1
384	рассказывающего анекдот недостоверное	1	1
385	целого его завершения	1	1
386	сплетни то есть	1	1
387	предметом целью и	1	1
388	предстают перед нами	1	1
389	ситуации типической ситуации	1	1
390	стороны субъективной компетентности	1	1
391	тексте но всегда	1	1
392	из сюжета притчи	1	1
393	наизнанку глупость неуместность	1	1
394	чувства юмора умения	1	1
395	когда мы строим	1	1
396	этом отношении от	1	1
397	то есть непосредственно	1	1
398	до известной степени	3	1
399	сам по себе	1	1
400	соответствующего жанра сказание	1	1
401	выбора в качестве	1	1
402	воля рекоша но	1	1
403	металингвистический язык диалект	1	1
404	ни столь свободным	1	1
405	рецептивная стороны коммуникативного	1	1
406	уготованной ему позиции	1	1
407	предполагает текстообразующую конвенциональность	1	1
408	качестве бытийной компетенции	1	1
409	говорящий здесь только	1	1
410	завершенная и строго	1	1
411	это и позволяет	1	1
412	к содержанию анекдота	1	1
413	это позиция активного	1	1
414	сказание или частной	1	1
415	не с собственно	1	1
416	необходимая коммуникативная характеристика	1	1
417	или преступается не	1	1
418	наблюдения именно таковы	1	1
419	высказывания и в	1	1
420	всего к ценностной	1	1
421	при этом что	1	1
422	это риторика ролевого	1	1
423	образом ориентировано на	1	1
424	со стороны художественной	1	1
425	письменные формы их	1	1
426	непристойность необыкновенное в	1	1
427	идеологические жанры как	1	1
428	неоспоримый миропорядок где	1	1
429	есть нарушение запрета	1	1
430	общения объединяющая субъекта	1	1
431	столь свободным как	1	1
432	когда персонажи не	1	1
433	еще преждевременно поскольку	1	1
434	предметно-смысловые формы междуязычны	1	1
435	элиминирования из нее	1	1
436	того же анекдота	1	1
437	интонациями он оказывается	1	1
438	картину мира это	1	1
439	не рассчитан на	1	1
440	рассказывается анекдот рекреативная	1	1
441	никакого миропорядка жизнь	1	1
442	обезличенного словарного слова	1	1
443	принципе можно припоминая	1	1
444	как формы построения	1	1
445	или сплетни то	1	1
446	способность хранения и	1	1
447	построения речевого целого	1	1
448	известном смысле домонологично	1	1
449	сообщаемое в нарративном	1	1
450	разных риториках рассматриваемых	1	1
451	субъективной компетентности индивидуального	1	1
452	параметрам предмета цели	1	1
453	этом и сам	1	1
454	практике может быть	1	1
455	соотносительная с формой	1	1
456	дистанцированной в сказании	1	1
457	нечто смешное но	1	1
458	что по своему	1	1
459	здесь действующие лица	1	1
460	сказания исторически восходит	1	1
461	выбора риторический предел	1	1
462	от мастерства рассказчика	1	1
463	поэтому анекдот невозможно	1	1
464	то нормативное приложение	1	1
465	героя и картины	1	1
466	продуктивным в рамках	1	1
467	ставят перед ним	1	1
468	кому рассказывается анекдот	1	1
469	коммуникативного события на	1	1
470	от своея воля	1	1
471	наделенного репродуктивной компетентностью	1	1
472	несмотря на свою	1	1
473	референтная креативная и	1	1
474	или притчи явственно	1	1
475	зависим от диалогической	1	1
476	время жанры существенно	1	1
477	но как субъекты	1	1
478	сказания риторика притчи	1	1
479	тип высказывания реализующий	1	1
480	беспрецедентных событиях общенародной	1	1
481	преступается не предначертанность	1	1
482	приобщения к общенародной	1	1
483	дискурсии и ее	1	1
484	неприемлемо ни для	1	1
485	или частной анекдот	1	1
486	монолог в чистом	1	1
487	риторический предел сказания	1	1
488	риторики то есть	1	1
489	и составляющий морализаторскую	1	1
490	зависимость анекдота не	1	1
491	способами высказывания письменные	1	1
492	разнятся бытийными референтными	1	1
493	не признает никакого	1	1
494	рецептивная компетенция анекдота	1	1
495	определенной жанровой схемы	1	1
496	это разделение иерархично	1	1
497	жанра высказывания жанр	1	1
498	даже будучи порой	1	1
499	организации текста позволяющую	1	1
500	произведения в его	1	1
501	на поучающего и	1	1
502	и является в	1	1
503	и ситуацией высказывания	1	1
504	стечение обстоятельств столкновение	1	1
505	дифференцированном и оцененном	1	1
506	и картины мира	1	1
507	определяется картиной мира	1	1
508	встречающихся в дискурсе	1	1
509	профанация священного новелла	1	1
510	может быть проделано	1	1
511	и вторичные идеологические	1	1
512	в сказании повествуемой	1	1
513	героическая апофегма до	1	1
514	занять этой уготованной	1	1
515	задания реализуют в	1	1
516	не обязательно сообщает	1	1
517	с формой авторства	1	1
518	дискурсе речевой акт	1	1
519	притчи может быть	1	1
520	но от божья	1	1
521	что касается референтной	1	1
522	значительной степени зависим	1	1
523	поэтому жанры как	1	1
524	одновременно резко отличается	1	1
525	они хотят и	1	1
526	ему позиции но	1	1
527	каждый из перечисленных	1	1
528	все-таки она вертится	1	1
529	участников коммуникативного события	3	1
530	и одновременно резко	1	1
531	исторически восходит к	1	1
532	с еще не	1	1
533	схемы и в	1	1
534	к языку поэтому	1	1
535	систему традиционных конвенций	1	1
536	притчи иносказательность является	1	1
537	в готовом стабильно	1	1
538	собственно художественными а	1	1
539	уста анекдот как	1	1
540	зависит от жанра	1	1
541	язык диалект культуры	1	1
542	персонажи не выбирают	1	1
543	хвале хуле или	1	1
544	с собственно художественными	1	1
545	постигает неудача две	1	1
546	такого знания означала	1	1
547	наличии у него	1	1
548	в форме индивидуального	1	1
549	и строго отграниченная	1	1
550	чья жизнь достойна	1	1
551	посрамление словесное кощунство	1	1
552	целого кто говорит	1	1
553	сказать что жанр	1	1
554	новелла ночной жанр	1	1
555	его вступление в	1	1
556	статусу тождественно мнению	1	1
557	есть принадлежат самой	1	1
558	жанровости есть металингвистический	1	1
559	с другой паремия	1	1
560	позволяет говорить о	1	1
561	же время они	1	1
562	ним определенные задания	1	1
563	полном его составе	1	1
564	от жанра высказывания	1	1
565	формы их бытования	1	1
566	смеховой жанр городского	1	1
567	анекдота но как	1	1
568	иной преемственно воспроизводимой	1	1
569	преодолевая их внутреннюю	1	1
570	предполагает исторически сложившуюся	1	1
571	ночной жанр посрамляющий	1	1
572	композиционно определенное в	1	1
573	статус знания убеждения	1	1
574	компетентностью последняя предполагает	1	1
575	или иной позицией	1	1
576	человеческих отношений анекдот	1	1
577	а все-таки она	1	1
578	сказание моделирует ролевую	1	1
579	свободного выбора в	1	1
580	однако внутренняя активность	1	1
581	из уст в	1	1
582	может и не	1	1
583	любопытное занимательное неожиданное	1	1
584	притчей напротив предполагает	1	1
585	бытуют как слухи	1	1
586	анекдота обычно неприемлемо	1	1
587	серьезности бахтин жизни	1	1
588	слушающих общим знанием	1	1
589	картина мира моделируемая	1	1
590	лица по мысли	1	1
591	могло и не	1	1
592	напротив предполагает как	1	1
593	постулирует со стороны	1	1
594	застывшее целое и	1	1
595	знанием верификация такого	1	1
596	предполагает хоровой сказание	1	1
597	он оказывается уже	1	1
598	очередь определяется предметом	1	1
599	притчи современный сугубо	1	1
600	синхрония жанра это	1	1
601	но в таком	1	1
602	событиях общенародной сказание	1	1
603	выбора не всегда	1	1
604	ситуации иным рассказчиком	1	1
605	назидания притча повествует	1	1
606	обязательно курьезное любопытное	1	1
607	извлечения адресатом некоего	1	1
608	однако с другой	1	1
609	междуязычны интернациональны в	1	1
610	увидел победил или	1	1
611	урока из сюжета	1	1
612	их бытования опосредованной	1	1
613	жанра состоит в	1	1
614	не предполагает внутренне	1	1
615	персонажа референтная компетенция	1	1
616	типы устного диалога	1	1
617	же время в	1	1
618	своего рода механизмом	1	1
619	это парадигма инициируемого	1	1
620	своему коммуникативному статусу	1	1
621	на передний план	1	1
622	слушателя к содержанию	1	1
623	в рамках современной	1	1
624	целого куста последующих	1	1
625	поэтике здесь пока	1	1
626	дискурса то есть	1	1
627	принадлежат самой ситуации	1	1
628	содержанию притчи не	1	1
629	нарративного вкрапления с	1	1
630	ценностной дистанции между	1	1
631	поскольку оно существенным	1	1
632	единственный в тексте	1	1
633	притчевого типа есть	1	1
634	анекдот должен не	1	1
635	точными они бытуют	1	1
636	референтной компетенции того	1	1
637	диахроническом аспекте бахтин	1	1
638	и персонажи сказания	1	1
639	легкую безответственную передаваемость	1	1
640	читатель может и	1	1
641	как слухи или	1	1
642	анекдот равнодостойности сознаний	1	1
643	в тексте но	1	1
644	ситуативного диалогизированного слова	1	1
645	поучающего и поучаемого	1	1
646	полярно противостоит событийности	1	1
647	хвалы или хулы	1	1
648	вертится противоположный предел	1	1
649	жанр знаменует традицию	1	1
650	о беспрецедентных событиях	1	1
651	характеристика того кому	1	1
652	или иной преемственно	1	1
653	нарративном дискурсе может	1	1
654	монологизированного слова в	1	1
655	событием поэтому повторное	1	1
656	сугубо смеховой жанр	1	1
657	первое может быть	1	1
658	именовал веком героев	1	1
659	гегель именовал веком	1	1
660	анекдота курьезная риторика	1	1
661	далеко не всегда	1	1
662	же время жанры	1	1
663	не будем забывать	1	1
664	дело не с	1	1
665	поэтому повторное выслушивание	1	1
666	субъекты этического выбора	1	1
667	субъекта и формы	1	1
668	стороны коммуникативного события	1	1
669	живет в готовом	1	1
670	передачи этого знания	1	1
671	ответственность свободного выбора	1	1
672	изобретения говорящего иначе	1	1
673	нем определенные возможности	1	1
674	> кто говорит	1	1
675	окказионального ситуативного диалогизированного	1	1
676	разнородны говорить о	1	1
677	компетенции персонажа то	1	1
678	и т.д в	1	1
679	аналогичному адресату компетентность	1	1
680	не от своея	1	1
681	здесь сводится к	1	1
682	как целого кто	1	1
683	рода но и	1	1
684	модификаций анекдотического дискурса	1	1
685	притча редуцируется в	1	1
686	притчи выступают с	1	1
687	к сообщаемому характерно	1	1
688	рода первофеноменами целого	1	1
689	иными подробностями и	1	1
690	иной ситуации иным	1	1
691	коммуникативному статусу тождественно	1	1
692	риторика ролевого обезличенного	1	1
693	иначе говоря жанр	1	1
694	и не занять	1	1
695	нам всегда предносится	1	1
696	и рецептивная стороны	1	1
697	рассказчик анекдота или	1	1
698	говорит концепты авторской	1	1
699	победил или а	1	1
700	риторика сказания риторика	1	1
701	феномен жанровости есть	1	1
702	позволяющую донести до	1	1
703	знания означала бы	1	1
704	нудительной серьезности бахтин	1	1
705	только самим слушающим	1	1
706	стороны адресата позицию	1	1
707	того кому рассказывается	1	1
708	к собственной ситуации	1	1
709	сказании повествуемой ситуации	1	1
710	анекдотического дискурса претерпевшего	1	1
711	то есть предметно-смысловые	1	1
712	сложившихся интерсубъективных компетенций	1	1
713	и тот же	1	1
714	апофегма до которой	1	1
715	хоровой сказание или	1	1
716	моделируемая притчей напротив	1	1
717	высказывания реализующий некоторую	1	1
718	может ощущаться завершенная	1	1
719	истории не претендуют	1	1
720	жанр городского фольклора	1	1
721	является своего рода	1	1
722	соучастника данного коммуникативного	1	1
723	всякому чья жизнь	1	1
724	в исконном значении	1	1
725	невымышленные анекдотические истории	1	1
726	дискурса случается постоянно	1	1
727	тому архаичному состоянию	1	1
728	в форме определенной	1	1
729	бы не рассчитан	1	1
730	последующих жанровых форм	1	1
731	такого рода первофеноменами	1	1
732	оно стремится к	1	1
733	равнодостойности сознаний встречающихся	1	1
734	свободного игрового переиначивающего	1	1
735	предносящееся целое дискурса	1	1
736	изустными то есть	1	1
737	не занять этой	1	1
738	воспринимающему сознанию той	1	1
739	быть определена как	1	1
740	влияние со стороны	1	1
741	компетенция жанра при	1	1
742	картиной мира моделируемой	1	1
743	позиция активного приятия	1	1
744	они разнятся бытийными	1	1
745	сказание или диалогической	1	1
746	всегда предносится целое	1	1
747	таковы герои сказания	1	1
748	в своем составе	1	1
749	или анекдота но	1	1
750	но и невымышленные	1	1
751	достоверным но не	1	1
752	подробностями и интонациями	1	1
753	в качестве нарративного	1	1
754	его в иной	1	1
755	или попросту чудаковатое	1	1
756	и примеряя ее	1	1
757	и как говорит	1	1
758	парадигма инициируемого автором	1	1
759	голос > оно	1	1
760	как говорит концепты	1	1
761	риторика окказионального ситуативного	1	1
762	конвенции определяющие референтную	1	1
763	завершения учета слушателя	1	1
764	из модификаций анекдотического	1	1
765	оно объединяет говорящих	1	1
766	где притча нередко	1	1
767	некий нравственный закон	1	1
768	выступают с одной	1	1
769	должен не у-влекать	1	1
770	жанра сказание моделирует	1	1
771	собственно и составляющий	1	1
772	или притчи это	1	1
773	сказание постулирует адресата	1	1
774	сообщаемому характерно что	1	1
775	составляющий морализаторскую премудрость	1	1
776	припоминая и примеряя	1	1
777	повествует не о	1	1
778	компетенции того или	1	1
779	у него убеждения	1	1
780	или диалогической анекдот	1	1
781	рекреативная компетентность предполагающая	1	1
782	бытийными референтными компетенциями	1	1
783	подход к изучению	1	1
784	репродуцирование сообщенный в	1	1
785	типа есть монолог	1	1
786	сказания это позиция	1	1
787	вымышленные но и	1	1
788	что в отличие	1	1
789	рассказывания поскольку оно	1	1
790	морализаторскую премудрость притчевого	1	1
791	инициируемого автором коммуникативного	1	1
792	все их поступки	1	1
793	а с другой	1	1
794	оно живет в	1	1
795	и как бы	1	1
796	языковые с еще	1	1
797	формы построения речевого	1	1
798	целого следовательно предметно-смысловые	1	1
799	комическая апофегма то	1	1
800	суть то что	1	1
801	коммуникативной ситуации типической	1	1
802	имеем дело с	1	1
803	на свою столь	1	1
804	компетенция жанра предполагает	1	1
805	диалогической анекдот равнодостойности	1	1
806	называемого чувства юмора	1	1
807	отводимой воспринимающему сознанию	1	1
808	восходит к тому	1	1
809	сознания однако внутренняя	1	1
810	и языковые с	1	1
811	премудрость притчевого назидания	1	1
812	в смыслополагающей конвенции	1	1
813	мира моделируемая притчей	1	1
814	здесь только исполнитель	1	1
815	его завершения учета	1	1
816	смешное но обязательно	1	1
817	притчи лично для	1	1
818	высказывания феномен жанровости	1	1
819	если первое может	1	1
820	лично для себя	1	1
821	запрета есть профанация	1	1
822	бы перевод его	1	1
823	возможности когда мы	1	1
824	дело здесь не	1	1
825	однозначности и прежде	1	1
826	недостоверное знание что	1	1
827	определенные возможности когда	1	1
828	различал жанр как	1	1
829	к ценностной однозначности	1	1
830	поучаемого это разделение	1	1
831	восприятия со стороны	1	1
832	адресату позицию внутренне	1	1
833	воспоминаний героя о	1	1
834	тогда как рассказчик	1	1
835	существенная зависимость анекдота	1	1
836	диалект культуры он	1	1
837	как объекты эстетического	1	1
838	нередко встречается в	1	1
839	говорящего иначе говоря	1	1
840	речевого целого его	1	1
841	ценностно дистанцированной в	1	1
842	повторное выслушивание одного	1	1
843	типов высказывания в	1	1
844	> оно живет	1	1
845	а не как	1	1
846	несомненно достоверному и	1	1
847	противостоит событийности сказания	1	1
848	пределами притчи выступают	1	1
849	столь пассивным как	1	1
850	система смыслов оно	1	1
851	закон собственно и	1	1
852	говорящего состоит в	1	1
853	анекдотические истории не	1	1
854	некоторую коммуникативную стратегию	1	1
855	притчевого назидания притча	1	1
856	судьбы а некий	1	1
857	глазами анекдота это	1	1
858	и позволяет говорить	1	1
859	конвенции концепированного б.о	1	1
860	для него концепты	1	1
861	ситуации рассказывания поскольку	1	1
862	строим свою речь	1	1
863	жанра предполагает текстообразующую	1	1
864	адресата концепт читателя	1	1
865	коммуникативный статус знания	1	1
866	содержанию анекдота ни	1	1
867	рассчитан на репродуцирование	1	1
868	со стороны субъективной	1	1
869	веком героев бытийная	1	1
870	преемственно воспроизводимой в	1	1
871	стороны адресата притчи	1	1
872	хранения и передачи	1	1
873	имеем дело не	2	1
874	только вымышленные но	1	1
875	обязательно сообщает нечто	1	1
876	она вертится противоположный	1	1
877	новелле есть нарушение	1	1
878	стороны художественной литературы	1	1
879	в иной коммуникативный	1	1
880	авторитарная риторика императивного	1	1
881	слово сказания еще	1	1
882	предначертанность судьбы а	1	1
883	присущей ему адресованностью	1	1
884	нем звучит один	1	1
885	риторическими пределами притчи	1	1
886	императивного монологизированного слова	1	1
887	в притче есть	1	1
888	как нам представляется	2	1
889	одной стороны проповедь	1	1
890	существенным образом ориентировано	1	1
891	содержание к собственной	1	1
892	о блудном сыне	11	1
893	риторического поведения говорящего	1	1
894	священного новелла ночной	1	1
895	для рассказчика ни	1	1
896	исторически сложившуюся систему	1	1
897	игрового переиначивающего отношения	1	1
898	целое нашего высказывания	1	1
899	слово деритуализовано инициативно	1	1
900	словарного слова говорящий	1	1
901	резко отличается в	1	1
902	адресата высказывания феномен	1	1
903	там и тогда	1	1
904	где всякому чья	1	1
905	может быть определена	1	1
906	предполагает внутренне свободного	1	1
907	иного нарративного высказывания	1	1
908	повествованием творится окказиональная	1	1
909	в качестве бытийной	1	1
910	дискурсе может иметь	1	1
911	конвенциональность субъекта и	1	1
912	компетенций определенных возможностей	1	1
913	частности сказание постулирует	1	1
914	в поле его	1	1
915	лишь одну из	1	1
916	сводится к реализации	1	1
917	здесь пока еще	1	1
918	на непосредственную ответную	1	1
919	диахронии жанр знаменует	1	1
920	установка адресованности соотносительная	1	1
921	притчу в принципе	1	1
