N	2gram	Trubetskoy_1	KulturaY
167	это не	1	3
168	и только	5	3
169	может иметь	1	3
170	этот вопрос	2	3
171	как же	1	3
172	и действительно	1	3
173	а лишь	4	3
174	вопроса о	1	3
175	в данной	1	3
176	ни в	2	3
177	могло бы	1	3
178	то это	3	3
179	именно в	3	3
180	а с	2	3
181	естественно что	2	3
182	стать на	1	3
183	по существу	5	3
184	того или	2	3
185	но для	2	3
186	говорить что	1	3
187	к тому	7	3
188	мы должны	7	3
189	или иного	2	3
190	они не	1	3
191	тем же	1	2
192	отношению к	1	2
193	что эти	1	2
194	на себя	2	2
195	и говорить	1	2
196	в различных	1	2
197	заключается не	1	2
198	и вопрос	1	2
199	не просто	2	2
200	что они	3	2
201	сама по	2	2
202	всю эту	2	2
203	языка и	1	2
204	смысле этого	1	2
205	когда он	1	2
206	и как	3	2
207	имеет в	1	2
208	более или	4	2
209	но в	2	2
210	еще на	1	2
211	а во-вторых	2	2
212	и тот	2	2
213	же это	1	2
214	если же	2	2
215	и если	7	2
216	в корне	4	2
217	в россии	6	2
218	состоит в	2	2
219	но все	1	2
220	это конечно	1	2
221	что все	3	2
222	его в	4	2
223	с другими	1	2
224	становится и	1	2
225	такой же	1	2
226	и того	1	2
227	остается в	2	2
228	одного и	1	2
229	или менее	4	2
230	в этих	2	2
231	и при	6	2
232	и без	1	2
233	в котором	2	2
234	бы привести	1	2
235	точку зрения	4	2
236	если и	1	2
237	к такой	1	2
238	в таких	2	2
239	не о	2	2
240	к новым	1	2
241	проблема и	1	2
242	к иностранным	1	2
243	по своему	1	2
244	в русском	1	2
245	более что	1	2
246	никак не	1	2
247	которое в	1	2
248	отличается от	2	2
249	из всего	1	2
250	совершенно ясно	1	2
251	но мы	3	2
252	на том	3	2
253	мог бы	1	2
254	к его	1	2
255	язык и	1	2
256	при котором	3	2
257	можно сказать	1	2
258	на точку	1	2
259	путь к	4	2
260	а потому	5	2
261	интеллигенции и	1	2
262	она может	3	2
263	и следует	1	2
264	эти последние	1	2
265	может оказаться	1	2
266	тот или	1	2
267	все они	3	2
268	именно на	2	2
269	в качестве	3	2
270	конечно не	5	2
271	то и	1	2
272	тем чтобы	3	2
273	он имеет	1	2
274	а то	1	2
275	в некоторых	2	2
276	не радоваться	1	2
277	то у	1	2
278	себе представить	1	2
279	следует подчеркнуть	1	2
280	еще и	1	2
281	ни на	1	2
282	на этот	1	2
283	именно так	1	2
284	в свете	1	2
285	понятие о	1	2
286	в частности	2	2
287	вместе с	4	2
288	так же	2	2
289	в область	1	2
290	он будет	4	2
291	понял что	1	2
292	быть не	1	2
293	иначе говоря	1	2
294	материал для	1	2
295	только для	2	2
296	все это	6	2
297	от нас	2	2
298	к вопросу	4	2
299	чтобы понять	2	2
300	главным образом	3	2
301	для большинства	1	2
302	это в	2	2
303	во всяком	9	2
304	том числе	1	2
305	ту же	1	1
306	говоря о	2	1
307	отношения к	2	1
308	же как	1	1
309	зависимость от	2	1
310	и то	4	1
311	эта опасность	1	1
312	бы для	2	1
313	на деле	1	1
314	вряд ли	3	1
315	в силе	1	1
316	был и	3	1
317	с таким	1	1
318	к созданию	1	1
319	из всех	2	1
320	на тех	1	1
321	для достижения	1	1
322	и ничего	1	1
323	от культуры	1	1
324	на место	1	1
325	признание что	3	1
326	такое положение	1	1
327	так чтобы	3	1
328	но она	2	1
329	в деле	1	1
330	на себе	1	1
331	в полной	1	1
332	как не	1	1
333	при таких	4	1
334	к общему	1	1
335	и на	5	1
336	стоят на	1	1
337	между собой	5	1
338	он сам	3	1
339	чтобы во-первых	1	1
340	бы то	4	1
341	непонятными для	1	1
342	вполне и	2	1
343	подходить к	1	1
344	но тогда	1	1
345	отказ от	1	1
346	а только	1	1
347	в сторону	1	1
348	значение и	1	1
349	тогда как	2	1
350	ни стало	3	1
351	и будет	1	1
352	нет и	1	1
353	сделать это	2	1
354	которые не	1	1
355	все недостатки	1	1
356	во что	3	1
357	идет о	1	1
358	в одной	1	1
359	а самый	1	1
360	с этим	2	1
361	что касается	1	1
362	помнить что	2	1
363	в противном	1	1
364	перед нами	1	1
365	это отнюдь	1	1
366	для которой	1	1
367	есть самое	1	1
368	со своей	1	1
369	и конечно	1	1
370	в которой	1	1
371	культуры и	2	1
372	это есть	2	1
373	ни один	1	1
374	формы в	1	1
375	что ничего	2	1
376	и признание	1	1
377	им в	1	1
378	образом при	1	1
379	и те	2	1
380	если он	1	1
381	не могла	1	1
382	можно лишь	1	1
383	то легко	1	1
384	вообще возможно	1	1
385	а скорее	1	1
386	духовной культуры	1	1
387	от которого	1	1
388	однако при	1	1
389	есть дело	1	1
390	всех этих	3	1
391	в принципе	1	1
392	не к	2	1
393	мало того	1	1
394	должен поставить	1	1
395	постольку поскольку	1	1
396	но дело	1	1
397	так например	1	1
398	находит себе	1	1
399	или иных	1	1
400	только такое	1	1
401	путем будет	1	1
402	здесь мы	1	1
403	не будет	7	1
404	в другом	3	1
405	вот та	1	1
406	и неизбежно	1	1
407	упомянутой выше	1	1
408	от степени	1	1
409	на каком	1	1
410	входит в	1	1
411	те или	1	1
412	не умеет	1	1
413	и мы	1	1
414	он есть	1	1
415	практически не	1	1
416	благополучно и	1	1
417	которая в	1	1
418	чаще всего	1	1
419	ведь в	2	1
420	созданию нового	1	1
421	все равно	1	1
422	русской культуры	2	1
423	этого не	2	1
424	и следовало	1	1
425	не всегда	1	1
426	для чего	1	1
427	как сказано	1	1
428	принадлежит в	1	1
429	мысли что	1	1
430	самых различных	1	1
431	переносится в	1	1
432	во время	2	1
433	будет как	1	1
434	и поскольку	1	1
435	таким же	3	1
436	могут не	2	1
437	в такой	1	1
438	всяком случае	6	1
439	решать вопрос	1	1
440	бы к	1	1
441	на ряду	1	1
442	представление о	1	1
443	очень старая	1	1
444	сделано в	1	1
445	оказывается что	1	1
446	признать что	6	1
447	мы теперь	1	1
448	нельзя было	1	1
449	только такой	1	1
450	для данного	1	1
451	друг другу	2	1
452	по крайней	1	1
453	связано с	1	1
454	бы о	1	1
455	на другую	1	1
456	чтобы она	2	1
457	использовать в	2	1
458	для нее	2	1
459	поэтому что	1	1
460	даже в	1	1
461	задачи и	1	1
462	ему как	1	1
463	данном вопросе	2	1
464	шла о	1	1
465	мы были	1	1
466	или что	1	1
467	культурной жизни	2	1
468	что с	2	1
469	есть подлинная	1	1
470	в какую-то	1	1
471	весь смысл	2	1
472	полного и	1	1
473	ее с	1	1
474	в основе	1	1
475	при наличности	1	1
476	из предыдущего	1	1
477	не могло	1	1
478	о самой	1	1
479	казалось бы	1	1
480	возможно и	1	1
481	в самой	1	1
482	именно с	1	1
483	же время	10	1
484	а во	1	1
485	этой цели	1	1
486	таким путем	1	1
487	по своей	1	1
488	этих задач	1	1
489	во всем	4	1
490	над русским	1	1
491	тем легче	1	1
492	чем ближе	1	1
493	как будто	2	1
494	за ними	1	1
495	если только	2	1
496	всему этому	1	1
497	народа он	1	1
498	но вся	1	1
499	которые открываются	1	1
500	же самое	1	1
501	должны быть	1	1
502	всего в	1	1
503	понять что	2	1
504	в одну	1	1
505	когда они	4	1
506	отказаться от	4	1
507	на это	2	1
508	от которой	1	1
509	но вряд	1	1
510	то ни	4	1
511	приходит к	3	1
512	но только	1	1
513	у себя	1	1
514	но по	1	1
515	от друга	2	1
516	свою очередь	1	1
517	это будет	1	1
518	без всякого	1	1
519	подходе к	1	1
520	в собственном	1	1
521	последнее время	2	1
522	если о	1	1
523	исключительно от	1	1
524	или для	1	1
525	ряду с	1	1
526	приводит к	4	1
527	следовательно и	2	1
528	до самого	1	1
529	никогда не	5	1
530	все свое	1	1
531	это только	2	1
532	мы в	1	1
533	и образец	1	1
534	о котором	3	1
535	отрицать что	1	1
536	нас и	1	1
537	в известной	1	1
538	при том	4	1
539	вот это	1	1
540	может в	1	1
541	сводится к	3	1
542	другом месте	1	1
543	на этой	2	1
544	данном частном	1	1
545	одного из	1	1
546	это потому	2	1
547	и просто	1	1
548	в сфере	1	1
549	может не	3	1
550	в вопросах	3	1
551	по этому	2	1
552	к нему	2	1
553	недоразумению так	1	1
554	речь шла	2	1
555	и предрассудков	1	1
556	крайней мере	1	1
557	чем и	1	1
558	и писать	1	1
559	состоящая в	1	1
560	что бы	3	1
561	в лучшем	3	1
562	которая как	1	1
563	дело так	1	1
564	быть и	2	1
565	себе еще	1	1
566	собой разумеется	1	1
567	а если	1	1
568	и дело	1	1
569	время когда	2	1
570	одной из	3	1
571	с ними	1	1
572	в себе	9	1
573	их даже	1	1
574	они могут	1	1
575	как оно	1	1
576	от них	1	1
577	это же	1	1
578	претендующих на	2	1
579	же и	1	1
580	не можем	2	1
581	культурой и	1	1
582	видеть что	1	1
583	тех или	1	1
584	своим собственным	1	1
585	о подготовке	1	1
586	в виде	3	1
587	в начале	2	1
588	является не	2	1
589	здесь же	1	1
590	на ней	1	1
591	этой новой	1	1
592	об отдельных	1	1
593	или даже	1	1
594	и обратно	1	1
595	конечно нет	1	1
596	к единой	2	1
597	за ним	1	1
598	мы знаем	1	1
599	для него	6	1
600	и их	1	1
601	представить себе	2	1
602	очевидно также	1	1
603	и политической	1	1
604	убедимся что	1	1
605	не для	1	1
606	мы рассмотрели	1	1
607	самого факта	1	1
608	с определенным	1	1
609	отношении к	2	1
610	только с	2	1
611	при отсутствии	2	1
612	бы все	1	1
613	и экономической	1	1
614	они будут	2	1
615	как элемент	1	1
616	само собой	1	1
617	друг от	2	1
618	этой задачи	1	1
619	и придают	1	1
620	с общим	1	1
621	со стороны	4	1
622	по своим	1	1
623	всякого другого	1	1
624	совершенно ином	1	1
625	в странах	1	1
626	и прежде	1	1
627	же должны	1	1
628	следовало бы	1	1
629	что для	3	1
630	противном случае	1	1
631	задачи а	1	1
632	без особых	1	1
633	превращается в	1	1
634	а на	1	1
635	которых мы	1	1
636	а наоборот	1	1
637	зависит от	2	1
638	а по	1	1
639	на эту	2	1
640	когда же	1	1
641	случае лишь	1	1
642	не об	1	1
643	лишь тогда	1	1
644	наличности в	1	1
645	если не	2	1
646	две или	1	1
647	что во	1	1
648	которых каждый	2	1
649	и потому	3	1
650	в смысл	1	1
651	друга в	1	1
652	речь не	1	1
653	к самому	1	1
654	из которых	5	1
655	при переходе	1	1
656	который мы	1	1
657	той и	1	1
658	центр тяжести	2	1
659	области внутренней	1	1
660	также как	1	1
661	сказать только	1	1
662	таких условиях	3	1
663	где это	1	1
664	громадное количество	1	1
665	в игнорировании	1	1
666	совершенно очевидно	2	1
667	внешним образом	1	1
668	такую картину	1	1
669	с большой	1	1
670	и для	6	1
671	которых он	1	1
672	и от	2	1
673	к внешней	1	1
674	и представления	1	1
675	в те	1	1
676	от него	2	1
677	к постижению	1	1
678	не должен	2	1
679	может ли	1	1
680	от всякого	1	1
681	нами не	1	1
682	несмотря на	3	1
683	а о	1	1
684	в свою	1	1
685	возможно лишь	4	1
686	культуры в	3	1
687	есть и	2	1
688	идеал и	1	1
689	к этому	1	1
690	и вместе	2	1
691	только они	1	1
692	к этой	4	1
693	только не	1	1
694	о которых	3	1
695	и культура	1	1
696	все что	4	1
