N	2gram	Tiupa_Lite_2	Problemy
239	и души	1	2
240	то и	3	2
241	ни было	2	2
242	него нет	1	2
243	одно из	2	2
244	ведь это	2	2
245	и даже	8	2
246	все время	1	2
247	себя и	2	2
248	к более	1	2
249	него не	2	2
250	не об	1	2
251	только как	1	2
252	в данном	3	2
253	россии где	1	2
254	в контексте	1	2
255	с этой	2	2
256	него в	1	2
257	в смысле	1	2
258	можно было	1	2
259	из тех	2	2
260	что позволяет	1	2
261	и от	1	2
262	и перед	1	2
263	же в	2	2
264	жизни а	2	2
265	есть и	1	2
266	жизни и	4	2
267	также не	1	2
268	то оно	1	2
269	эта новая	1	1
270	пути своего	1	1
271	же как	2	1
272	в движение	1	1
273	совершенно справедливо	1	1
274	своего и	1	1
275	является принципом	1	1
276	воля но	1	1
277	тем же	3	1
278	в первом	1	1
279	отношения между	1	1
280	этого художественного	1	1
281	исходит из	1	1
282	едва ли	4	1
283	и за	2	1
284	чистой функции	1	1
285	его не	1	1
286	из всех	1	1
287	который в	1	1
288	другое сознание	1	1
289	мы не	4	1
290	на первом	2	1
291	в первый	2	1
292	именно к	1	1
293	жизни как	2	1
294	но даже	1	1
295	над героем	1	1
296	и он	3	1
297	меньшей степени	1	1
298	себе а	1	1
299	дороги и	1	1
300	видения жизни	1	1
301	во всех	3	1
302	критиков и	1	1
303	он говорит	1	1
304	сам его	1	1
305	ответ на	1	1
306	в качестве	5	1
307	остаются в	1	1
308	постановка проблемы	1	1
309	тогда как	9	1
310	ведь мы	2	1
311	нет и	1	1
312	сознаний а	1	1
313	из таких	1	1
314	относится к	1	1
315	которые не	1	1
316	в рамках	4	1
317	и всякой	1	1
318	стороны и	1	1
319	авторская позиция	1	1
320	как нам	1	1
321	как уже	2	1
322	это тоже	1	1
323	и художественного	1	1
324	мысль его	1	1
325	в действительности	1	1
326	а перед	1	1
327	от этого	1	1
328	за собой	1	1
329	поэтому он	1	1
330	со своей	2	1
331	к художественному	1	1
332	себе как	1	1
333	лежит на	1	1
334	в литературном	1	1
335	что это	1	1
336	в нашем	2	1
337	у каждого	1	1
338	не оставляет	1	1
339	в известном	1	1
340	как он	2	1
341	не следует	1	1
342	в статье	1	1
343	в случае	1	1
344	показал как	1	1
345	и еще	2	1
346	он должен	1	1
347	же это	1	1
348	не укоренен	1	1
349	в начале	3	1
350	и вот	1	1
351	в творческом	1	1
352	и по	1	1
353	одного духа	1	1
354	образа и	1	1
355	или иных	1	1
356	мне в	2	1
357	укоренен в	1	1
358	в вечности	1	1
359	что такой	1	1
360	же касается	1	1
361	из них	2	1
362	значимости в	1	1
363	от земли	1	1
364	и мы	1	1
365	быть не	2	1
366	мышления о	1	1
367	характер не	1	1
368	вся художественная	1	1
369	но уже	2	1
370	она и	1	1
371	пути как	2	1
372	все равно	2	1
373	в соединении	1	1
374	мира где	1	1
375	мы имеем	1	1
376	не всегда	1	1
377	между собою	1	1
378	ведет к	1	1
379	со всей	1	1
380	власти или	1	1
381	которую он	1	1
382	ему как	1	1
383	от своего	1	1
384	своего индивидуального	1	1
385	знает и	1	1
386	место в	1	1
387	не столько	3	1
388	на свою	3	1
389	своего рода	13	1
390	не путем	1	1
391	одном из	2	1
392	не его	1	1
393	по крайней	2	1
394	далека от	1	1
395	он этой	1	1
396	свобода и	1	1
397	того кто	1	1
398	к собственному	1	1
399	с миром	1	1
400	в русской	4	1
401	например не	1	1
402	не имеет	1	1
403	и притом	1	1
404	сознания как	1	1
405	пределах самого	1	1
406	того чтобы	1	1
407	не могло	1	1
408	земли в	1	1
409	только не	1	1
410	того и	1	1
411	и всегда	1	1
412	пути и	1	1
413	на этом	2	1
414	как художника	1	1
415	сознанием и	1	1
416	в области	4	1
417	у нас	5	1
418	среди них	1	1
419	одно и	2	1
420	и чужого	1	1
421	искусства и	1	1
422	сравнительно с	1	1
423	же самое	1	1
424	об одном	1	1
425	всего в	1	1
426	к тому	1	1
427	личность не	1	1
428	все еще	2	1
429	него как	1	1
430	в каждой	2	1
431	с образом	2	1
432	он ищет	1	1
433	нам лишь	1	1
434	но только	2	1
435	равноправных с	1	1
436	свою очередь	1	1
437	ни одно	1	1
438	здесь не	1	1
439	этого пути	1	1
440	в ее	2	1
441	личности и	1	1
442	последний час	1	1
443	и говорит	1	1
444	это путь	1	1
445	и когда	1	1
446	в другом	3	1
447	он по	1	1
448	своих границах	1	1
449	остается только	1	1
450	является в	1	1
451	он нам	1	1
452	для этого	2	1
453	со стороны	3	1
454	своего образа	1	1
455	же автора	1	1
456	как раньше	1	1
457	в виду	2	1
458	только и	1	1
459	на другого	1	1
460	тех кто	4	1
461	о том	2	1
462	другого сознания	1	1
463	не перед	1	1
464	за пределами	1	1
465	такова что	1	1
466	и сделать	1	1
467	можно сказать	1	1
468	не поглощает	1	1
469	времени в	1	1
470	того как	1	1
471	принципом видения	1	1
472	его личности	1	1
473	творчества в	1	1
474	во втором	1	1
475	его герой	1	1
476	этом как	1	1
477	и только	2	1
478	крайней мере	2	1
479	не надо	2	1
480	того что	5	1
481	к которому	1	1
482	толстой например	1	1
483	одной из	2	1
484	в какой	2	1
485	то в	2	1
486	на своей	1	1
487	а с	1	1
488	однако с	1	1
489	себя в	6	1
490	как слова	1	1
491	вот почему	1	1
492	путь которым	1	1
493	типа а	1	1
494	за их	1	1
495	не все	1	1
496	роман о	1	1
497	пути по	1	1
498	слова не	1	1
499	а то	1	1
500	и других	4	1
501	плана в	1	1
502	собственного слова	1	1
503	к творчеству	1	1
504	не так	2	1
505	себе в	1	1
506	могло бы	2	1
507	он становится	1	1
508	чтобы она	1	1
509	не для	1	1
510	как художественной	1	1
511	при всей	2	1
512	дело и	1	1
513	бытия и	1	1
514	она имеет	1	1
515	к той	1	1
516	сделать их	1	1
517	ее на	1	1
518	в других	1	1
519	нет в	2	1
520	для того	2	1
521	лишь для	1	1
522	в особенности	1	1
523	за художником	1	1
524	нами не	1	1
525	приходится признать	1	1
526	как у	1	1
527	в колею	1	1
528	а именно	3	1
529	человека а	1	1
530	во второй	1	1
531	единым и	1	1
532	к его	1	1
533	что не	2	1
534	это прежде	2	1
535	литературное произведение	1	1
536	черты в	2	1
537	а так	1	1
538	что мы	1	1
539	в руках	2	1
540	развитии и	1	1
541	этой же	1	1
542	взаимодействия с	1	1
543	в частности	4	1
544	одно слово	1	1
545	автора с	1	1
546	предметом рефлексии	1	1
547	высшего порядка	1	1
548	перейти в	1	1
549	над ним	2	1
550	к своему	2	1
551	нет а	1	1
552	быть это	1	1
553	от других	1	1
554	такого рода	9	1
555	и привычной	1	1
556	остался в	1	1
557	и менее	1	1
558	слова и	7	1
559	этом случае	2	1
560	в основном	1	1
561	не раз	2	1
562	слова так	1	1
563	тех или	1	1
564	и само	1	1
565	что я	2	1
566	единой и	1	1
567	это он	1	1
568	роман или	1	1
569	в индивидуальном	1	1
570	иного рода	1	1
571	сознания в	3	1
572	совершенно иной	1	1
573	ее и	1	1
574	художественное творчество	1	1
575	и все	1	1
576	к субъективному	1	1
577	как теперь	1	1
578	ее в	1	1
579	мы видели	1	1
580	я в	7	1
581	в искусстве	4	1
582	в новый	1	1
583	личности поэтому	1	1
584	в свою	1	1
585	от всех	1	1
586	то здесь	1	1
587	впервые в	1	1
588	сознания на	2	1
589	самого художественного	1	1
590	сам в	1	1
591	себе не	2	1
592	к этой	2	1
593	он у	1	1
594	и эта	1	1
595	к этому	1	1
596	в таком	1	1
597	такой же	3	1
598	этой точки	1	1
