N	2gram	Potebnia_M_4	Problemy
291	и то	5	2
292	речь и	1	2
293	дело в	1	2
294	того как	6	2
295	на себе	3	2
296	на самую	1	2
297	каждом слове	1	2
298	в процессе	3	2
299	его собственного	1	2
300	слово по	1	2
301	и без	2	2
302	тем не	4	2
303	из истории	1	2
304	и эта	1	2
305	что на	2	2
306	перед ним	1	2
307	у нас	2	2
308	лежит в	1	2
309	я сам	1	2
310	должны быть	3	2
311	указывает на	2	2
312	как человек	3	2
313	здесь мы	2	2
314	предмет в	1	2
315	и самое	1	2
316	не могу	2	2
317	без всякого	1	2
318	настоящее время	1	2
319	представим себе	1	2
320	то время	1	2
321	что у	3	2
322	что может	2	2
323	в образе	2	2
324	времени и	1	2
325	в которые	1	2
326	как выражение	1	2
327	с человеком	1	2
328	не был	1	2
329	тому и	1	2
330	в глаза	1	2
331	все его	1	2
332	же нет	1	2
333	которого оно	1	2
334	от них	1	2
335	от одного	3	2
336	в форме	1	2
337	и всякое	1	2
338	того что	14	2
339	быть и	2	2
340	но так	2	2
341	к различным	1	2
342	словом и	1	2
343	и так	3	2
344	и мысли	2	2
345	конечно не	2	2
346	есть я	1	2
347	уже в	5	2
348	если мы	2	2
349	и они	2	2
350	то и	4	2
351	в поэзии	3	2
352	же явления	1	2
353	и та	4	2
354	это место	1	2
355	мы можем	10	2
356	уже и	2	2
357	и старается	1	2
358	с другим	1	2
359	нельзя сказать	3	2
360	как же	4	2
361	а с	1	2
362	и др	2	2
363	что не	6	2
364	превращается в	2	2
365	пожалуй и	1	2
366	в руках	1	2
367	они могут	2	2
368	так же	4	2
369	по своему	2	2
370	если оно	2	2
371	в первой	1	2
372	слов в	4	2
373	для понимания	2	2
374	например в	3	2
375	этого слова	7	2
376	то будет	1	2
377	слова но	1	2
378	и среди	1	2
379	в настоящее	1	2
380	человек и	1	2
381	и важно	1	2
382	для нас	14	2
383	лишь как	1	2
384	бы он	1	2
385	еще более	2	2
386	хотя бы	4	2
387	отношении к	1	2
388	не есть	9	2
389	среди других	1	2
390	с ними	3	2
391	сказать что	8	2
392	была бы	1	2
393	их с	1	2
394	себе но	1	2
395	ее в	1	2
396	как слово	1	2
397	в своих	2	2
398	уже после	1	2
399	каждое слово	1	2
400	значение в	1	2
401	в таком	4	2
402	во всяком	5	2
403	если б	4	1
404	вопрос мы	1	1
405	мы замечаем	1	1
406	относится и	1	1
407	предполагает что	1	1
408	таком случае	2	1
409	художественного произведения	1	1
410	и через	1	1
411	на самом	3	1
412	он может	1	1
413	но тем	2	1
414	смотрит на	1	1
415	и есть	3	1
416	судит и	1	1
417	мысли а	2	1
418	уже по	2	1
419	одним из	1	1
420	есть не	4	1
421	всего того	1	1
422	бы уже	1	1
423	или наоборот	1	1
424	это совершенно	1	1
425	нуждаются в	1	1
426	относятся все	1	1
427	есть нечто	5	1
428	как во	1	1
429	и тем	4	1
430	слова например	2	1
431	следовательно происходит	1	1
432	ему в	1	1
433	в некотором	1	1
434	почти на	1	1
435	меньшей степени	1	1
436	в прямой	1	1
437	заключенных в	2	1
438	на них	1	1
439	себя а	1	1
440	от себя	1	1
441	тем как	2	1
442	то мы	3	1
443	а следовательно	1	1
444	различия между	1	1
445	с одной	1	1
446	землю и	1	1
447	то он	2	1
448	но как	1	1
449	в новом	1	1
450	прозы в	1	1
451	ведь мы	1	1
452	нет и	1	1
453	другое и	1	1
454	и речи	1	1
455	в собственном	1	1
456	идет о	1	1
457	выражения как	2	1
458	одном из	2	1
459	что действительно	1	1
460	что как	4	1
461	внутренняя жизнь	1	1
462	однако не	1	1
463	в мысли	3	1
464	сюда относятся	1	1
465	и словом	2	1
466	ничего и	1	1
467	что этим	1	1
468	и художественного	1	1
469	увидим что	1	1
470	это отчасти	1	1
471	и отчасти	1	1
472	последнее может	1	1
473	стороны мы	1	1
474	благодаря этому	1	1
475	так или	2	1
476	в нашем	2	1
477	которые в	1	1
478	самое это	1	1
479	в этой	1	1
480	иначе и	1	1
481	слово это	1	1
482	человек не	2	1
483	слово только	1	1
484	и если	3	1
485	вообще не	1	1
486	что она	2	1
487	есть одна	2	1
488	место можно	1	1
489	он все	2	1
490	что же?	1	1
491	из этой	1	1
492	формы но	1	1
493	эта последняя	2	1
494	случаев вовсе	1	1
495	одном направлении	1	1
496	хотя все	1	1
497	что ни	1	1
498	и по	3	1
499	чтобы их	1	1
500	на этом	1	1
501	его можно	1	1
502	значительной степени	2	1
503	от нее	1	1
504	не следует	2	1
505	слова не	3	1
506	что все	4	1
507	в мире	2	1
508	форма есть	2	1
509	с целью	1	1
510	за собою	2	1
511	и лучше	1	1
512	с другими	4	1
513	друг другу	1	1
514	который и	1	1
515	деле в	1	1
516	и мы	5	1
517	связанная с	3	1
518	должен был	1	1
519	стоит на	1	1
520	таковы что	2	1
521	из нее	2	1
522	слово имеет	1	1
523	нет в	1	1
524	это положение	1	1
525	в прямом	1	1
526	все равно	3	1
527	к которым	3	1
528	в ее	2	1
529	не всегда	3	1
530	значит не	1	1
531	чем в	2	1
532	его прямом	1	1
533	и тогда	1	1
534	убедиться что	1	1
535	не мог	1	1
536	она берет	1	1
537	то стало	1	1
538	можно ответить	1	1
539	во второй	1	1
540	от своего	1	1
541	которую мы	1	1
542	относится ко	1	1
543	свою речь	1	1
544	это только	1	1
545	живет только	1	1
546	уже здесь	2	1
547	что до	2	1
548	оно живет	2	1
549	дальнейшее развитие	1	1
550	с уверенностью	1	1
551	от его	2	1
552	стало быть	8	1
553	принимают в	1	1
554	теми же	2	1
555	по крайней	5	1
556	главное не	1	1
557	том и	2	1
558	словах в	1	1
559	в степени	1	1
560	всего его	1	1
561	можем сказать	2	1
562	здесь следовательно	1	1
563	из слов	1	1
564	что есть	3	1
565	а от	1	1
566	стоит в	1	1
567	но они	1	1
568	или что	2	1
569	в таких	2	1
570	что с	1	1
571	виду что	2	1
572	мысли в	2	1
573	друг друга	2	1
574	тогда когда	8	1
575	что их	1	1
576	ее с	1	1
577	сущности есть	1	1
578	идеи не	1	1
579	и имеет	1	1
580	само по	5	1
581	иметь в	2	1
582	во всякой	1	1
583	того чтобы	4	1
584	значение этого	2	1
585	не могло	1	1
586	только не	3	1
587	не имеет	5	1
588	следовательно и	1	1
589	находятся в	1	1
590	этих двух	1	1
591	слова значение	1	1
592	с своей	1	1
593	связи с	3	1
594	еще довольно	1	1
595	в сознании	4	1
596	что речь	1	1
597	до того	3	1
598	только с	1	1
599	раз как	2	1
600	каждого слова	1	1
601	настоящего времени	2	1
602	не от	3	1
603	такие же	5	1
604	языка в	2	1
605	все то	1	1
606	да рядом	1	1
607	раз эти	1	1
608	же самое	4	1
609	нет мы	1	1
610	числе и	1	1
611	мере того	4	1
612	одну и	1	1
613	другое слово	1	1
614	его с	1	1
615	есть чем	1	1
616	это а	2	1
617	но сама	2	1
618	он прежде	1	1
619	слов но	2	1
620	образы и	3	1
621	пользу приносит	1	1
622	как не	1	1
623	будет сказать	1	1
624	лучше сказать	1	1
625	так в	3	1
626	нет слово	1	1
627	нет да	1	1
628	с первым	1	1
629	и ту	1	1
630	на нее	3	1
631	те же	3	1
632	не с	2	1
633	бывает трудно	1	1
634	мы приведем	1	1
635	является в	1	1
636	которая в	1	1
637	и вообще	2	1
638	образ или	2	1
639	же он	1	1
640	в смысле	3	1
641	незаметно для	1	1
642	с тою	1	1
643	оно непосредственно	1	1
644	и поэтому	1	1
645	слово то	1	1
646	но мы	2	1
647	мысль не	1	1
648	образа как	1	1
649	не стоит	1	1
650	на что	1	1
651	после того	2	1
652	можно сказать	4	1
653	может не	1	1
654	любви к	1	1
655	при полном	1	1
656	я как	1	1
657	нас в	2	1
658	от него	2	1
659	он берет	1	1
660	не умеет	1	1
661	конкретное слово	1	1
662	а у	1	1
663	и во	1	1
664	и всякая	1	1
665	во втором	1	1
666	на одном	1	1
667	в языке	16	1
668	человека из	2	1
669	его мысль	1	1
670	крайней мере	5	1
671	может иметь	2	1
672	и мир	1	1
673	что здесь	1	1
674	на которой	1	1
675	один из	2	1
676	себя с	1	1
677	оно и	1	1
678	вне себя	1	1
679	мы видим	2	1
680	менее в	1	1
681	одной из	1	1
682	различны но	2	1
683	явления в	1	1
684	его жизнь	1	1
685	пор не	3	1
686	то в	3	1
687	всяком случае	3	1
688	между этими	1	1
689	говорит только	1	1
690	кроме этого	1	1
691	может вовсе	1	1
692	место из	2	1
693	душевной жизни	3	1
694	именно на	2	1
695	в качестве	1	1
696	человека с	1	1
697	из которого	1	1
698	жизни кроме	1	1
699	с нею	3	1
700	понимания тех	1	1
701	со своим	4	1
702	отношений к	1	1
703	слове а	2	1
704	к слову	3	1
705	процессе его	1	1
706	и знать	1	1
707	рано или	2	1
708	и обратно	1	1
709	за ним	2	1
710	эти три	1	1
711	понимания мира	1	1
712	самого слова	3	1
713	бы совершенно	1	1
714	в известной	1	1
715	иначе как	1	1
716	сами по	2	1
717	я в	2	1
718	содержания а	1	1
719	при всей	1	1
720	но что	2	1
721	вообще можно	1	1
722	но уже	3	1
723	которые могут	1	1
724	не говорит	1	1
725	и сама	2	1
726	как будто	1	1
727	в других	2	1
728	не было	12	1
729	были бы	1	1
730	что могло	1	1
731	из двух	1	1
732	или поздно	2	1
733	зрения этого	1	1
734	одной стороны	1	1
735	мне и	1	1
736	мы это	1	1
737	и из	3	1
738	уже при	1	1
739	или иначе	2	1
740	его себе	1	1
741	а именно	4	1
742	том как	1	1
743	человека а	2	1
744	к которому	1	1
745	и самая	1	1
746	в сознание	2	1
747	только один	1	1
748	такое же	2	1
749	это последнее	4	1
750	ничего ни	1	1
751	своего собственного	1	1
752	один и	5	1
753	но о	1	1
754	предмета но	1	1
755	слово но	1	1
756	предмет и	1	1
757	больше и	1	1
758	вопрос почему	2	1
759	другому и	1	1
760	ей не	1	1
761	сближаться с	1	1
762	слове в	1	1
763	новых слов	3	1
764	его как	1	1
765	как ни	2	1
766	увидим в	1	1
767	не то	5	1
768	есть лишь	2	1
769	нужно иметь	2	1
770	но есть	4	1
771	лишь тогда	3	1
772	на слово	1	1
773	в связи	1	1
774	следовало бы	1	1
775	в ушах	1	1
776	все более	3	1
777	бы оно	1	1
778	слова от	2	1
779	или словом	1	1
780	вместе с	6	1
781	и потому	10	1
782	как это	1	1
783	звенит в	1	1
784	со словом	3	1
785	из которых	2	1
786	к своему	1	1
787	влияния на	1	1
788	если так	2	1
789	до настоящего	1	1
790	достигается в	1	1
791	смысле этого	1	1
792	это есть	3	1
793	в положении	1	1
794	человеку который	1	1
795	его материал	1	1
796	того не	1	1
797	указание на	1	1
798	форма в	1	1
799	в это	2	1
800	про себя	1	1
801	на другое	1	1
802	из своей	1	1
803	сплошь да	1	1
804	и какое	1	1
805	слово для	3	1
806	различные степени	1	1
807	стоит только	1	1
808	к другим	2	1
809	вещь а	1	1
810	но с	1	1
811	слове и	1	1
812	этот образ	2	1
813	в следующей	1	1
814	известной степени	3	1
815	лице хотя	1	1
816	не знаем	2	1
817	в самые	1	1
818	совершается в	1	1
819	изменения в	1	1
820	этот процесс	1	1
821	от мысли	2	1
822	тем более	5	1
823	в другой	2	1
824	о котором	1	1
825	в двух	2	1
826	она уже	1	1
827	обращается к	1	1
828	ибо в	1	1
829	ничего общего	1	1
830	его функции	1	1
831	впечатление которое	1	1
832	же в	1	1
833	есть уже	4	1
834	что слова	1	1
835	по поводу	4	1
836	от ее	2	1
837	человеке по	1	1
838	но можно	1	1
839	слов из	1	1
840	речи здесь	1	1
841	к музыке	1	1
842	из этого	2	1
843	и другой	1	1
844	которой она	1	1
845	мысли но	4	1
846	эти слова	1	1
847	как один	1	1
848	можно назвать	2	1
849	ли они	1	1
850	и слов	1	1
851	жизни и	1	1
852	а может	2	1
853	все что	2	1
854	это в	1	1
855	как на	1	1
856	том числе	1	1
