N	2gram	Bakhtin_Fr_1	formyVre
169	в гротескном	7	3
170	у данте	1	3
171	к тому	2	3
172	имеет место	1	3
173	себя и	1	3
174	в телесный	1	3
175	роль в	2	3
176	мы наблюдаем	1	3
177	жизнь и	1	3
178	затем в	1	3
179	что и	1	3
180	на развитие	1	3
181	того что	2	3
182	что он	3	3
183	во времени	1	3
184	все они	1	3
185	и они	1	3
186	на протяжении	5	3
187	большинстве случаев	2	3
188	для него	5	3
189	тем что	1	3
190	в форме	3	3
191	со смехом	1	3
192	что на	1	3
193	и даже	8	3
194	эпоху возрождения	3	3
195	и прежде	3	3
196	не было	1	3
197	не на	1	3
198	о чем	1	3
199	мира в	3	3
200	в это	2	3
201	не является	3	3
202	романе и	1	3
203	в этих	2	3
204	средние века	4	3
205	себе самому	2	3
206	и другие	8	3
207	к этому	1	3
208	том числе	10	3
209	у боккаччо	1	2
210	и так	2	2
211	характерное для	1	2
212	из самых	1	2
213	явления и	1	2
214	и до	4	2
215	оно было	1	2
216	мы имеем	1	2
217	изображении человеческого	1	2
218	в сущности	16	2
219	говорить о	1	2
220	всего существующего	3	2
221	роман в	1	2
222	гротескного образа	3	2
223	жизни как	3	2
224	они были	6	2
225	в фольклоре	1	2
226	пародия на	3	2
227	аппетит и	1	2
228	рабле но	1	2
229	он был	2	2
230	первый план	1	2
231	в уста	1	2
232	и т.п	17	2
233	к ним	1	2
234	вступают в	1	2
235	входили в	1	2
236	друг от	1	2
237	и к	4	2
238	от этого	1	2
239	тон и	1	2
240	жизнь как	1	2
241	в этой	4	2
242	с одной	2	2
243	эпохи и	1	2
244	как он	1	2
245	не могла	1	2
246	она еще	1	2
247	перестает быть	3	2
248	и вот	2	2
249	он так	2	2
250	на этом	1	2
251	людей и	1	2
252	смерть здесь	2	2
253	лишь в	1	2
254	смеха и	3	2
255	по себе	1	2
256	далеко не	3	2
257	и своеобразный	1	2
258	в последующей	1	2
259	представление о	1	2
260	еды питья	2	2
261	жизни с	1	2
262	строго говоря	1	2
263	значение для	1	2
264	одном из	1	2
265	но эта	2	2
266	но он	1	2
267	по ту	1	2
268	и более	1	2
269	и почти	2	2
270	этот мир	2	2
271	в той	5	2
272	в отношении	6	2
273	вплоть до	1	2
274	она не	1	2
275	эти формы	3	2
276	рабле мы	1	2
277	на котором	3	2
278	там где	1	2
279	в самой	3	2
280	на землю	3	2
281	и весь	1	2
282	смех и	1	2
283	всякого гротеска	2	2
284	этом отношении	3	2
285	этих образов	2	2
286	в духе	8	2
287	принадлежит к	1	2
288	могут быть	2	2
289	с телом	1	2
290	числе и	7	2
291	и потому	10	2
292	дальнейшем мы	1	2
293	и это	2	2
294	от друга	1	2
295	здесь не	1	2
296	без всякого	1	2
297	и от	2	2
298	в себя	3	2
299	дано в	1	2
300	для нового	1	2
301	тема смерти	1	2
302	особенно в	2	2
303	отсюда и	1	2
304	но здесь	1	2
305	находится в	1	2
306	в индивидуальном	1	2
307	и та	1	2
308	влияние на	7	2
309	утверждает что	1	2
310	можно сказать	2	2
311	необходимый момент	1	2
312	это не	3	2
313	и только	1	2
314	века и	6	2
315	к третьей	1	2
316	в литературе	6	2
317	наконец и	1	2
318	литературы в	2	2
319	один из	1	2
320	мы видим	2	2
321	своего значения	1	2
322	и образов	1	2
323	эти образы	1	2
324	и других	3	2
325	до того	1	2
326	представлений о	1	2
327	сами по	1	2
328	в конце	1	2
329	не для	2	2
330	смерти с	1	2
331	протяжении всего	2	2
332	рядом с	5	2
333	не были	3	2
334	или иной	5	2
335	до сих	4	2
336	с другой	3	2
337	рабле поэтому	1	2
338	именно в	1	2
339	было бы	1	2
340	наконец в	1	2
341	этого смеха	1	2
342	рабле вовсе	1	2
343	в некоторых	2	2
344	и пр	5	2
345	у нас	1	2
346	а на	1	2
347	не знает	6	2
348	жизни но	2	2
349	до конца	2	2
350	и самый	2	2
351	и мотив	1	2
352	в последующем	1	2
353	во франции	3	2
354	что все	1	2
355	не может	3	2
356	все основные	1	2
357	как это	1	2
358	с рождением	3	2
359	по своему	8	2
360	положительный полюс	2	2
361	наряду с	2	2
362	лежит в	1	2
363	и всех	1	2
364	этот не	1	2
365	сих пор	4	2
366	только для	1	2
367	можно выделить	1	2
368	ни для	1	2
369	сила и	1	2
370	плоти и	1	2
371	картине мира	3	2
372	почти вовсе	5	2
373	вовсе нет	2	2
374	но это	3	2
375	видения и	1	2
376	между ними	4	2
377	очень важная	1	2
378	в заключение	2	2
379	кухню и	1	2
380	как на	1	2
381	во всяком	1	2
382	все что	1	2
383	воспитания гаргантюа	1	1
384	и шире	1	1
385	то на	1	1
386	можно говорить	3	1
387	говоря о	1	1
388	в обычном	3	1
389	например в	2	1
390	и действительно	1	1
391	мы здесь	2	1
392	связан с	3	1
393	на самом	6	1
394	вне связи	1	1
395	части и	1	1
396	это и	1	1
397	и живут	1	1
398	здесь и	4	1
399	конечно с	1	1
400	проявляются в	1	1
401	по преимуществу	1	1
402	на этих	1	1
403	смерть в	2	1
404	он всегда	1	1
405	в какой-то	1	1
406	и больше	1	1
407	видеть в	2	1
408	действительности и	1	1
409	был и	1	1
410	телесная жизнь	2	1
411	в германии	2	1
412	их и	1	1
413	а как	1	1
414	очень широко	2	1
415	и глубину	1	1
416	на материале	1	1
417	для своего	2	1
418	кровь в	1	1
419	в особой	1	1
420	полном и	1	1
421	общества и	1	1
422	других представителей	1	1
423	и тонких	1	1
424	большую роль	1	1
425	большой литературы	2	1
426	на эти	1	1
427	со смертью	1	1
428	огромное место	1	1
429	характерна своеобразная	1	1
430	очень характерен	1	1
431	и самой	1	1
432	конечно и	3	1
433	полное и	1	1
434	виде но	1	1
435	возрождения у	2	1
436	пр и	1	1
437	так называемые	2	1
438	подчеркнуть что	2	1
439	форм в	2	1
440	и понятия	1	1
441	это время	2	1
442	в ней	6	1
443	мира он	2	1
444	в народном	2	1
445	разумеется не	1	1
446	и временной	1	1
447	время в	2	1
448	в чем	2	1
449	детородным органом	1	1
450	с его	5	1
451	в нашем	1	1
452	но конечно	1	1
453	испражнений половой	1	1
454	самом деле	3	1
455	и всего	1	1
456	он строит	1	1
457	которыми они	1	1
458	и телом	1	1
459	эти произведения	2	1
460	литературы с	1	1
461	не входит	2	1
462	жизненной формы	1	1
463	в общем	4	1
464	они конечно	1	1
465	связанного с	1	1
466	явлениями и	1	1
467	отличие от	5	1
468	времени то	2	1
469	и речи	1	1
470	в фарсах	1	1
471	диккенса и	1	1
472	за пределы	8	1
473	форме и	2	1
474	в настоящем	1	1
475	образов но	2	1
476	это самое	1	1
477	его на	2	1
478	из уст	1	1
479	искусстве и	1	1
480	что как	1	1
481	более и	1	1
482	все остальные	1	1
483	в полном	1	1
484	что по	1	1
485	его к	2	1
486	рабле здесь	2	1
487	нашего анализа	2	1
488	проблема их	1	1
489	роль играет	1	1
490	мира рабле	1	1
491	них как	1	1
492	и этим	2	1
493	за свои	2	1
494	в самом	4	1
495	и рабле	2	1
496	в письмах	1	1
497	в которой	1	1
498	ступени развития	1	1
499	у романтиков	1	1
500	время карнавала	2	1
501	совершенно чуждо	2	1
502	так в	1	1
503	эти новые	1	1
504	частности с	1	1
505	остановиться на	1	1
506	им в	1	1
507	романа но	1	1
508	всего необходимо	1	1
509	с народной	7	1
510	и вечной	1	1
511	наблюдаем в	1	1
512	позднего средневековья	2	1
513	но прежде	1	1
514	вообще не	1	1
515	сказать в	1	1
516	разъединены и	1	1
517	стремится к	1	1
518	они в	2	1
519	выражения и	2	1
520	в тот	1	1
521	же это	1	1
522	мир как	1	1
523	широком смысле	1	1
524	было чуждо	1	1
525	на его	2	1
526	и связанные	1	1
527	образов и	2	1
528	свой положительный	2	1
529	смертью в	1	1
530	его от	2	1
531	в мистическом	1	1
532	так например	2	1
533	они на	1	1
534	бури и	1	1
535	лежит на	1	1
536	в основу	1	1
537	но все	3	1
538	и символы	3	1
539	до эпохи	1	1
540	в состоянии	3	1
541	они должны	1	1
542	об этом	1	1
543	особенности в	1	1
544	форм и	9	1
545	на этой	3	1
546	в будущее	1	1
547	и иногда	1	1
548	это было	2	1
549	гротеска мы	2	1
550	с самим	1	1
551	с животными	1	1
552	моменты в	1	1
553	на тех	2	1
554	мир этот	2	1
555	ощущение и	1	1
556	мы встретим	1	1
557	в новое	3	1
558	поэтому они	1	1
559	чрево и	1	1
560	повсюду где	1	1
561	о которых	1	1
562	это особое	1	1
563	разобранные нами	1	1
564	и назвали	1	1
565	как об	1	1
566	мировой литературы	5	1
567	а за	1	1
568	природу этого	1	1
569	индивидуальное тело	1	1
570	себя дома	1	1
571	новые формы	1	1
572	он и	3	1
573	только во	1	1
574	мы не	1	1
575	речь на	1	1
576	тела с	1	1
577	такой же	1	1
578	и еще	4	1
579	об особом	1	1
580	вариации но	1	1
581	мир то	1	1
582	были выработаны	1	1
583	пародийные литургии	2	1
584	в своей	5	1
585	дается и	1	1
586	индивидуальной жизни	1	1
587	реальной и	1	1
588	в романтизме	2	1
589	и степени	1	1
590	живота и	1	1
591	не столько	1	1
592	далеки от	1	1
593	для всякого	1	1
594	своему существу	2	1
595	образы эти	1	1
596	дает в	3	1
597	где она	1	1
598	точку зрения	1	1
599	которые в	1	1
600	глубокого изучения	1	1
601	времени не	1	1
602	без всяких	1	1
603	где нет	1	1
604	ним в	1	1
605	касаться лишь	1	1
606	сам он	1	1
607	назад к	1	1
608	он утрачивает	1	1
609	чистом виде	1	1
610	при всех	2	1
611	тела смерть	1	1
612	в таких	2	1
613	с которой	1	1
614	могли конечно	1	1
615	интересные и	1	1
616	еще довольно	1	1
617	дело в	2	1
618	одна из	1	1
619	определяющее влияние	2	1
620	на него	2	1
621	и молитвы	1	1
622	в фабльо	3	1
623	в стадии	2	1
624	для смеха	1	1
625	они стали	1	1
626	и уже	1	1
627	эпизоде воспитания	1	1
628	преимущественно в	3	1
629	и вещи	2	1
630	этих двух	2	1
631	здесь на	2	1
632	гротескных образов	4	1
633	и античных	1	1
634	начинают приобретать	1	1
635	во всем	2	1
636	литературного развития	2	1
637	было в	1	1
638	и исторического	1	1
639	и бытовые	2	1
640	в образах	1	1
641	живут и	1	1
642	и здесь	3	1
643	еда питье	3	1
644	начиная с	2	1
645	частное и	1	1
646	не могут	3	1
647	эпосе в	1	1
648	возрождения и	2	1
649	сама жизнь	3	1
650	и развития	1	1
651	и пародийного	1	1
652	мир на	1	1
653	но одновременно	3	1
654	той или	5	1
655	в наши	2	1
656	сказать что	6	1
657	оно не	1	1
658	для кого	1	1
659	где он	1	1
660	в последующие	1	1
661	и обряды	1	1
662	образов рабле	1	1
663	всегда в	3	1
664	опираясь на	1	1
665	рабле все	1	1
666	значении в	1	1
667	и художественное	1	1
668	элементы этого	1	1
669	здесь необходимо	1	1
670	значительной мере	2	1
671	но при	2	1
672	напротив они	1	1
673	в ее	3	1
674	не употребляет	1	1
675	характер и	1	1
676	время становится	1	1
677	сочетается с	1	1
678	формой для	2	1
679	и прославление	1	1
680	и человека	2	1
681	в произведении	1	1
682	действия и	1	1
683	говорили что	2	1
684	полноту своего	1	1
685	смысле но	2	1
686	и сам	1	1
687	и дальше	1	1
688	совершенно чуждые	1	1
689	др и	1	1
690	существующего строя	1	1
691	времени и	6	1
692	это вовсе	1	1
693	здесь как	1	1
694	наши задачи	1	1
695	к времени	3	1
696	и фольклорного	3	1
697	к самой	1	1
698	с собой	1	1
699	еще в	1	1
700	она была	3	1
701	мы в	1	1
702	жить только	1	1
703	и символов	5	1
704	из одного	1	1
705	и вообще	3	1
706	с человеком	1	1
707	в разных	1	1
708	в прошлое	2	1
709	мистическом плане	1	1
710	них не	1	1
711	людей как	1	1
712	сводится к	1	1
713	вот почему	1	1
714	видение и	1	1
715	резко отклоняется	1	1
716	формы ее	1	1
717	все вещи	1	1
718	за пределами	1	1
719	в риме	2	1
720	в глаза	1	1
721	преисподней в	1	1
722	требует для	1	1
723	в значительной	6	1
724	средневековья и	9	1
725	раз и	2	1
726	между тем	5	1
727	вся эта	3	1
728	и положительное	1	1
729	в собственно	1	1
730	в пародийных	1	1
731	непосредственно после	1	1
732	же характер	1	1
733	существенную роль	2	1
734	есть с	1	1
735	на всех	4	1
736	переплетаются друг	1	1
737	основе этих	1	1
738	форм для	1	1
739	представления о	2	1
740	и были	1	1
741	и следовательно	1	1
742	которой в	1	1
743	и полноте	1	1
744	все формы	2	1
745	времени которое	1	1
746	в формах	1	1
747	по своей	3	1
748	первая линия	1	1
749	мы вовсе	1	1
750	рассуждение о	1	1
751	в новой	1	1
752	и одновременно	5	1
753	важное значение	1	1
754	как пародия	2	1
755	ли он	1	1
756	лишь на	1	1
757	своего выражения	1	1
758	смеха к	1	1
759	xx веков	1	1
760	до нас	3	1
761	поэтому и	4	1
762	и строго	1	1
763	всех его	2	1
764	и ее	1	1
765	xix и	2	1
766	литературе и	2	1
767	в теле	1	1
768	которые так	1	1
769	близки к	1	1
770	похожа на	1	1
771	роста и	2	1
772	где они	3	1
773	образов в	2	1
774	для всех	1	1
775	есть в	5	1
776	с нею	1	1
777	то и	1	1
778	иной форме	4	1
779	в пределе	1	1
780	еще одну	1	1
781	здесь же	1	1
782	превращаются в	1	1
783	ни с	2	1
784	менее всего	3	1
785	был бы	1	1
786	мы встречаем	1	1
787	самому и	1	1
788	отклоняется от	1	1
789	явлений он	1	1
790	гротескный образ	1	1
791	таковы основные	1	1
792	фабльо и	3	1
793	тела как	2	1
794	резко отличают	1	1
795	носит чисто	1	1
796	ее на	1	1
797	они становятся	1	1
798	в очень	1	1
799	др все	1	1
800	у шекспира	3	1
801	и непристойностей	1	1
802	момент в	1	1
803	шута в	1	1
804	народные корни	1	1
805	и омертвевшего	1	1
806	без всякой	1	1
807	вероятно не	1	1
808	выходит за	4	1
809	точек зрения	1	1
810	на ее	1	1
811	веселым и	1	1
812	и телесной	1	1
813	характерно для	3	1
814	еще и	5	1
815	бытия в	1	1
816	в отличие	4	1
817	неразрывном единстве	2	1
818	и положительной	1	1
819	что не	2	1
820	в изобилии	1	1
821	пародии на	1	1
822	в дон-кихоте	1	1
823	на этот	2	1
824	которых мы	1	1
825	здесь эта	1	1
826	у других	2	1
827	более того	2	1
828	господствующей точки	1	1
829	другой стороны	1	1
830	его как	1	1
831	было для	1	1
832	и шванках	1	1
833	не похожа	1	1
834	эта природа	2	1
835	подвергается здесь	1	1
836	него не	1	1
837	в неразрывном	1	1
838	под влиянием	1	1
839	несмотря на	2	1
840	и большим	1	1
841	но как	3	1
842	в организации	1	1
843	страшное и	1	1
844	литературе так	2	1
845	все разобранные	1	1
846	мог быть	1	1
847	все более	1	1
848	так называемой	1	1
849	и возрождения	3	1
850	исторического развития	2	1
851	пусть эти	1	1
852	места для	1	1
853	ругательств в	1	1
854	и жажда	1	1
855	довольно близко	1	1
856	с разными	1	1
857	при переходе	1	1
858	и глубоко	2	1
859	в изображении	2	1
860	связаны в	1	1
861	одной стороны	2	1
862	данте в	1	1
863	эти маски	1	1
864	необходимо подчеркнуть	1	1
865	имеет существенное	1	1
866	возрождения но	2	1
867	лежат в	1	1
868	аспекте в	2	1
869	есть на	1	1
870	в тех	3	1
871	реализма и	2	1
872	быть только	2	1
873	да и	2	1
874	у петрарки	1	1
875	человек с	1	1
876	необходимо дать	1	1
877	сущность этого	2	1
878	мы коснулись	1	1
879	и смерти	1	1
880	в римских	1	1
881	сфер жизни	1	1
882	и строя	1	1
883	а образы	1	1
884	средневекового человека	1	1
885	у стерна	3	1
886	мире с	1	1
887	в условиях	13	1
888	в так	1	1
889	между прочим	2	1
890	из него	1	1
891	было освящено	1	1
892	и силы	1	1
893	тех же	1	1
894	это уже	4	1
895	более поздние	1	1
896	мы найдем	2	1
897	уже на	1	1
898	пор еще	3	1
899	культуры и	8	1
900	формы и	7	1
901	на время	3	1
902	в результате	1	1
903	это как	4	1
904	идеологии и	2	1
905	с двух	1	1
906	особого рода	1	1
907	интерес к	2	1
908	бы в	1	1
909	всякого рода	1	1
910	и ни	3	1
911	иначе он	1	1
912	поэтому все	1	1
913	в настоящее	1	1
914	рабле как	1	1
915	римских сатурналиях	1	1
916	смеха в	5	1
917	в системе	3	1
918	от ее	1	1
919	мира здесь	1	1
920	всего мира	2	1
921	связанный с	3	1
922	они как	1	1
923	бы ни	2	1
924	больших и	1	1
925	от всех	3	1
926	совершенно не	4	1
927	же самой	1	1
928	в быту	1	1
929	но этот	1	1
930	одновременно и	2	1
931	прославление и	1	1
932	строй и	1	1
933	его образов	2	1
934	характерны и	1	1
935	гротескный и	1	1
936	силе и	1	1
937	самой природе	1	1
938	в таком	2	1
939	в загробном	1	1
940	они не	1	1
941	питья испражнений	1	1
