N	2gram	Potebnia_M_3	Myshleni
385	скажем только	1	2
386	прибавить еще	1	2
387	но этот	2	2
388	жизни и	2	2
389	ее в	1	2
390	можно назвать	1	2
391	эту последнюю	1	2
392	первому и	1	1
393	кто его	1	1
394	в силе	1	1
395	и т	5	1
396	одним из	1	1
397	играть и	1	1
398	например в	6	1
399	оно принадлежит	1	1
400	словом как	1	1
401	на самом	1	1
402	значении этого	1	1
403	этого последнего	2	1
404	бы для	1	1
405	нам кажется	2	1
406	или по	1	1
407	в нашу	1	1
408	действительности и	3	1
409	входящих в	2	1
410	мысли то	3	1
411	по его	1	1
412	с в	2	1
413	мы уже	2	1
414	от своего	1	1
415	содержание или	1	1
416	на первом	1	1
417	эта деятельность	1	1
418	отдельно в	1	1
419	его только	2	1
420	только это	1	1
421	принадлежит к	1	1
422	так мы	1	1
423	системы которая	1	1
424	звук не	2	1
425	не вполне	1	1
426	и другая	1	1
427	то это	6	1
428	и со	1	1
429	сравнено с	1	1
430	в виду	1	1
431	же что	6	1
432	звук перестает	1	1
433	себе что	2	1
434	с большим	1	1
435	в ней	8	1
436	и говорить	1	1
437	столько же	1	1
438	еще не	5	1
439	на них	1	1
440	быть в	1	1
441	и многие	1	1
442	же самые	1	1
443	только после	1	1
444	такого что	1	1
445	мысли если	2	1
446	своего материала	1	1
447	то он	2	1
448	не то	3	1
449	не входит	1	1
450	очевидно что	5	1
451	можем не	1	1
452	отличие от	1	1
453	сопровождающих его	1	1
454	этого единства	2	1
455	сама по	2	1
456	один и	1	1
457	к связи	1	1
458	случаев но	1	1
459	в истории	1	1
460	с поэтому	1	1
461	это одно	1	1
462	с предшествующим	1	1
463	стороны и	1	1
464	что ее	1	1
465	этой стороны	2	1
466	и слова	2	1
467	этих словах	1	1
468	сначала говорит	1	1
469	его к	2	1
470	поздно и	1	1
471	и прочно	1	1
472	в действительности	5	1
473	звука и	2	1
474	чего не	1	1
475	теряют свою	1	1
476	при чтении	1	1
477	то в	1	1
478	та же	2	1
479	чтобы привести	1	1
480	бы с	1	1
481	что же	2	1
482	действительности а	1	1
483	тоже не	1	1
484	но без	2	1
485	что к	1	1
486	звуков а	1	1
487	имеет для	3	1
488	ответа он	1	1
489	себя оно	1	1
490	но на	1	1
491	не могла	2	1
492	на его	2	1
493	с чем	1	1
494	как оно	1	1
495	в нем	9	1
496	если для	1	1
497	т д	3	1
498	перестает быть	4	1
499	на мысль	4	1
500	выражения и	1	1
501	с он	1	1
502	даже тогда	2	1
503	к одному	5	1
504	слова которое	1	1
505	оно выражено	1	1
506	будем говорить	1	1
507	его деятельность	1	1
508	всего то	1	1
509	заключает в	5	1
510	единство звука	1	1
511	а вместе	1	1
512	могла бы	2	1
513	тем в	1	1
514	вывести из	1	1
515	нам остается	1	1
516	выражается словом	2	1
517	что мне	1	1
518	разница между	3	1
519	в строго	1	1
520	что сознание	1	1
521	одинаково ко	1	1
522	и свойств	1	1
523	в жизни	1	1
524	бы совершенно	1	1
525	этому первому	1	1
526	но мы	2	1
527	в самую	1	1
528	первый шаг	1	1
529	которой он	1	1
530	и значения	1	1
531	строгом смысле	1	1
532	нисколько не	1	1
533	в эту	1	1
534	во время	2	1
535	но если	1	1
536	отдельные ее	1	1
537	таким же	1	1
538	и без	7	1
539	с к	2	1
540	живет только	1	1
541	внутренняя связь	1	1
542	другим как	1	1
543	возможны только	2	1
544	чем более	1	1
545	на каждом	1	1
546	что до	1	1
547	знаем что	1	1
548	бы мы	2	1
549	что я	5	1
550	от его	1	1
551	наших собственных	1	1
552	языка нам	1	1
553	в животном	3	1
554	но эта	1	1
555	выше мы	2	1
556	мысли есть	2	1
557	которые в	1	1
558	игры как	1	1
559	тем не	3	1
560	по крайней	5	1
561	слова к	1	1
562	и относительно	1	1
563	за собственные	1	1
564	возможно только	3	1
565	слова ни	1	1
566	о значении	1	1
567	остановимся на	1	1
568	сознания или	1	1
569	этого мало	1	1
570	она по	1	1
571	кажется нам	1	1
572	раз и	1	1
573	не менее	5	1
574	и развивается	1	1
575	без его	1	1
576	человека но	1	1
577	умственная деятельность	1	1
578	между звуком	1	1
579	как о	2	1
580	на котором	2	1
581	только из	1	1
582	его внутренняя	1	1
583	есть огромное	1	1
584	и сама	1	1
585	что каждое	2	1
586	сколько и	2	1
587	в область	1	1
588	и именно	1	1
589	это дает	1	1
590	представления и	3	1
591	он с	1	1
592	из него	2	1
593	следовательно и	1	1
594	в общих	1	1
595	нам известно	1	1
596	под этим	1	1
597	находятся в	1	1
598	вопросом об	1	1
599	природы в	2	1
600	более что	1	1
601	такой случай	1	1
602	обобщения и	1	1
603	мы бы	1	1
604	в более	1	1
605	в сознании	15	1
606	его собственную	1	1
607	в некотором	2	1
608	ему не	2	1
609	может показаться	1	1
610	в тени	2	1
611	и оно	3	1
612	именно оно	1	1
613	представляется нам	1	1
614	нечто новое	1	1
615	когда мы	2	1
616	в других	2	1
617	ребенка или	1	1
618	его за	1	1
619	слова но	2	1
620	отличается от	1	1
621	своей большей	1	1
622	это содержание	5	1
623	о происхождении	1	1
624	анализа в	1	1
625	идея идея	1	1
626	особенности и	1	1
627	оно не	4	1
628	что при	3	1
629	мысль то	1	1
630	так например	2	1
631	себе такое	1	1
632	мы привели	1	1
633	слова речь	1	1
634	что человек	2	1
635	из всего	1	1
636	предмету но	1	1
637	происходит и	1	1
638	не существует	3	1
639	связи со	1	1
640	такое что	1	1
641	к нам	1	1
642	от внешней	1	1
643	языка и	2	1
644	слова нельзя	1	1
645	это с	1	1
646	только не	2	1
647	и говорит	1	1
648	только то	1	1
649	она только	1	1
650	никак не	3	1
651	связанных между	1	1
652	в совершенно	1	1
653	котором мы	2	1
654	образование в	1	1
655	себе способен	1	1
656	с самим	1	1
657	том виде	1	1
658	на которую	1	1
659	всей вероятности	1	1
660	представлений и	1	1
661	истины а	1	1
662	силу того	1	1
663	систему в	1	1
664	свои действия	1	1
665	и восприятия	1	1
666	находится в	1	1
667	мы всегда	1	1
668	именно потому	1	1
669	и здесь	1	1
670	но этого	1	1
671	в звуке	4	1
672	и та	2	1
673	представление в	2	1
674	мы старались	1	1
675	все его	1	1
676	единства и	1	1
677	нас в	1	1
678	вопросу о	1	1
679	образом мы	1	1
680	которого не	1	1
681	образом если	1	1
682	простого сравнения	1	1
683	общих чертах	1	1
684	когда оно	1	1
685	сторона слова	1	1
686	но нет	1	1
687	на одном	1	1
688	что и	13	1
689	это не	1	1
690	в форме	2	1
691	некотором смысле	2	1
692	с не	1	1
693	еще только	1	1
694	заключается не	1	1
695	что такая	1	1
696	другой или	1	1
697	значит что	1	1
698	развивается в	1	1
699	для ребенка	2	1
700	как например	1	1
701	как из	1	1
702	в большей	2	1
703	что только	6	1
704	и значением	2	1
705	что даже	4	1
706	не само	1	1
707	из многих	2	1
708	каждом шагу	1	1
709	взрослый человек	1	1
710	нам что	1	1
711	сливаются друг	1	1
712	впрочем и	2	1
713	в обществе	1	1
714	мысль по	1	1
715	к высшим	1	1
716	своей деятельности	1	1
717	по этому	1	1
718	и судьбе	1	1
719	и мыслью	1	1
720	так что	7	1
721	из которого	1	1
722	что внутренняя	2	1
723	связывается для	1	1
724	не можем	3	1
725	одной из	2	1
726	с все	1	1
727	ряду других	2	1
728	к разложению	1	1
729	сознания так	1	1
730	а это	1	1
731	слова не	2	1
732	каким образом	1	1
733	а то	1	1
734	не дает	2	1
735	от значения	1	1
736	данных в	1	1
737	из них	6	1
738	эти два	1	1
739	мы знаем	1	1
740	искать в	1	1
741	заключить что	2	1
742	что следует	1	1
743	стоит и	1	1
744	и главным	1	1
745	могло бы	1	1
746	слова в	7	1
747	иначе как	1	1
748	с определенным	1	1
749	к ним	1	1
750	как его	1	1
751	но что	2	1
752	у него	2	1
753	само по	3	1
754	должен был	1	1
755	как при	2	1
756	в изолированном	1	1
757	мы назвали	2	1
758	и вместе	3	1
759	деятельность в	1	1
760	вопроса что	1	1
761	до самого	1	1
762	найти эти	1	1
763	нужно было	1	1
764	только звук	2	1
765	не связанных	1	1
766	свою мысль	2	1
767	не были	2	1
768	со стороны	3	1
769	себе представить	3	1
770	от другой	2	1
771	с слово	1	1
772	есть язык	1	1
773	бы назвать	1	1
774	мысли с	1	1
775	мысль которая	1	1
776	нельзя сказать	3	1
777	и между	4	1
778	что не	8	1
779	не на	1	1
780	случайных и	1	1
781	быть названо	1	1
782	с однако	1	1
783	не было	4	1
784	не сама	1	1
785	у человека	1	1
786	зависит от	6	1
787	оно представляет	1	1
788	с мышлением	1	1
789	это значит	1	1
790	отражается в	2	1
791	только от	3	1
792	в ряду	3	1
793	или с	2	1
794	чем же	1	1
795	мысль а	1	1
796	в одно	3	1
797	оно ни	2	1
798	для чего	1	1
799	как именно	1	1
800	нечто такое	1	1
801	направлении и	1	1
802	входить в	1	1
803	нашей мысли	4	1
804	в строгом	1	1
805	же с	6	1
806	и столь	1	1
807	тому как	5	1
808	об изменении	1	1
809	к своему	2	1
810	по своему	2	1
811	предположить что	1	1
812	мышления а	1	1
813	горит а	1	1
814	если речь	1	1
815	для понимания	4	1
816	анализ может	1	1
817	сравнительно с	5	1
818	всего остального	1	1
819	разлагает ее	1	1
820	выражение мысли	1	1
821	между прочим	1	1
822	из ряда	1	1
823	звук как	2	1
824	никакой нужды	1	1
825	сознании и	2	1
826	крайней мере	5	1
827	формы с	1	1
828	отношение между	1	1
829	ее содержания	1	1
830	от той	1	1
831	своих особенностей	1	1
832	котором была	1	1
833	слове мы	1	1
834	или в	3	1
835	с как	1	1
836	та и	1	1
837	в силах	1	1
838	человек и	1	1
839	а к	3	1
840	это так	1	1
841	из своего	1	1
842	полагать что	1	1
843	другими и	1	1
844	образом потому	1	1
845	от всего	3	1
846	мысль в	3	1
847	на одно	1	1
848	хотя в	1	1
849	все то	1	1
850	отношении к	2	1
851	к ее	1	1
852	связь с	3	1
853	удовлетворительного ответа	1	1
854	значения в	1	1
855	слово в	4	1
856	выделили из	1	1
857	только как	5	1
858	внутреннее единство	2	1
859	есть и	1	1
860	на это	4	1
861	мысли слово	1	1
862	слов в	2	1
863	но эти	1	1
864	бы даже	1	1
865	как слово	3	1
866	весь процесс	1	1
867	по поводу	4	1
868	это в	2	1
869	я могу	1	1
870	что касается	1	1
871	в таком	3	1
872	точно так	12	1
873	все что	4	1
874	гораздо более	1	1
875	которая не	2	1
