N	2gram	Vinokur_St_1	FransuaR
231	данном случае	6	2
232	так в	1	2
233	и что	4	2
234	на том	1	2
235	еще в	1	2
236	том как	4	2
237	и вообще	3	2
238	вот это	1	2
239	другом месте	2	2
240	и та	1	2
241	можно сказать	1	2
242	к нему	2	2
243	между тем	3	2
244	в свете	1	2
245	дает право	1	2
246	это очень	3	2
247	в уста	3	2
248	в качестве	4	2
249	языка но	1	2
250	ведь это	1	2
251	может быть	15	2
252	они есть	1	2
253	и только	3	2
254	не подлежит	1	2
255	а именно	3	2
256	в ряде	1	2
257	превращается в	2	2
258	нужно сказать	5	2
259	чем на	1	2
260	на эту	4	2
261	него не	1	2
262	в одно	1	2
263	один раз	1	2
264	эти особенности	1	2
265	нет ни	2	2
266	конечно не	2	2
267	и там	1	2
268	несколько слов	1	2
269	это явление	2	2
270	пор еще	1	2
271	которой можно	2	2
272	хотя бы	6	2
273	всеми его	1	2
274	то что	18	2
275	в период	1	2
276	их с	1	2
277	это в	4	2
278	к этому	1	2
279	вряд ли	5	1
280	то на	1	1
281	как считал	1	1
282	то в	3	1
283	тем же	3	1
284	не имеют	1	1
285	в какой-то	1	1
286	и этот	1	1
287	по его	2	1
288	которыми он	2	1
289	поэзии и	1	1
290	а как	2	1
291	полагает что	1	1
292	и была	1	1
293	на эти	7	1
294	не была	2	1
295	изучении в	1	1
296	который был	1	1
297	как я	1	1
298	то это	3	1
299	в числе	2	1
300	проявляется в	1	1
301	это действительно	1	1
302	столь же	4	1
303	время в	1	1
304	не исчерпываются	1	1
305	но как	1	1
306	не все	3	1
307	их обычно	1	1
308	по отношению	3	1
309	не просто	1	1
310	друг от	1	1
311	потому это	1	1
312	и речи	2	1
313	за пределы	2	1
314	что они	7	1
315	конечно совершенно	1	1
316	это самое	1	1
317	более чем	2	1
318	является к	1	1
319	что во	2	1
320	общего с	3	1
321	чем мы	1	1
322	это был	1	1
323	целый ряд	2	1
324	немало таких	2	1
325	что по	1	1
326	это тоже	1	1
327	сделали бы	1	1
328	бы и	4	1
329	за это	1	1
330	тут и	1	1
331	бы не	2	1
332	существовали и	1	1
333	в себе	2	1
334	другом случае	1	1
335	на то	4	1
336	в наших	2	1
337	строгой и	1	1
338	его время	1	1
339	время и	1	1
340	о которой	3	1
341	которая является	1	1
342	xix века	1	1
343	же это	3	1
344	чем у	2	1
345	этой книге	1	1
346	не как	1	1
347	дело именно	1	1
348	для понимания	1	1
349	чтобы в	1	1
350	никому не	1	1
351	смысле как	1	1
352	и по	5	1
353	все с	1	1
354	ни был	1	1
355	в основу	4	1
356	но все	4	1
357	значительной степени	1	1
358	в одну	1	1
359	для всей	1	1
360	г в	5	1
361	было в	1	1
362	и последующего	1	1
363	известно что	1	1
364	должен был	2	1
365	мысли чтобы	1	1
366	даже по	1	1
367	по всему	1	1
368	о которых	1	1
369	ни одной	2	1
370	далеко не	1	1
371	были в	1	1
372	например к	1	1
373	что не	3	1
374	место и	1	1
375	эту тему	4	1
376	только во	1	1
377	является основой	1	1
378	принадлежит в	1	1
379	этого произведения	1	1
380	и страх	1	1
381	со всей	1	1
382	нужно было	2	1
383	и сейчас	4	1
384	интерес и	1	1
385	оказывается для	1	1
386	в котором	5	1
387	знает и	2	1
388	время своего	1	1
389	что я	1	1
390	должны были	1	1
391	которые в	2	1
392	обращение к	1	1
393	не его	1	1
394	тем не	2	1
395	этот крик	1	1
396	и более	2	1
397	их в	2	1
398	не должно	1	1
399	что этот	2	1
400	превратилось в	1	1
401	всего его	1	1
402	нас к	1	1
403	тому что	3	1
404	точно и	2	1
405	а иногда	2	1
406	что с	2	1
407	тогда когда	1	1
408	того как	1	1
409	одна из	1	1
410	к этим	1	1
411	в процессе	1	1
412	он еще	1	1
413	никогда не	5	1
414	казалось бы	1	1
415	правда в	1	1
416	это то	1	1
417	этих двух	3	1
418	очень мало	3	1
419	к концу	2	1
420	целое в	1	1
421	это слово	4	1
422	не нужен	1	1
423	не по	3	1
424	и позволяет	1	1
425	как будто	4	1
426	в области	14	1
427	больше того	1	1
428	у нас	11	1
429	тогда и	1	1
430	здесь совершенно	3	1
431	и такие	2	1
432	себе целью	3	1
433	той или	1	1
434	в наши	1	1
435	слова с	1	1
436	что при	2	1
437	и потому	2	1
438	правда не	1	1
439	от друга	1	1
440	это только	1	1
441	без всякого	2	1
442	некоторые другие	1	1
443	свои стихи	1	1
444	было сделать	1	1
445	и говорит	1	1
446	включает в	1	1
447	вообще нет	1	1
448	и когда	1	1
449	и сам	2	1
450	то как	1	1
451	что у	4	1
452	эти факты	1	1
453	времени и	1	1
454	это вовсе	2	1
455	ее любовников	1	1
456	отсюда и	1	1
457	которая была	2	1
458	еще не	3	1
459	вокруг этого	1	1
460	к самой	1	1
461	она была	1	1
462	не были	1	1
463	что от	2	1
464	поэтому в	3	1
465	если бы	9	1
466	его времени	2	1
467	для этого	2	1
468	после того	1	1
469	стремление к	3	1
470	образом в	1	1
471	никогда и	1	1
472	авторы этих	1	1
473	о нем	1	1
474	раз того	1	1
475	в каком-то	2	1
476	было не	2	1
477	она безусловно	1	1
478	на вопрос	4	1
479	говорит об	2	1
480	притом в	1	1
481	то не	2	1
482	все его	1	1
483	там в	1	1
484	времени в	1	1
485	в xi	1	1
486	на протяжении	1	1
487	и всю	1	1
488	чтобы получить	1	1
489	этому поводу	2	1
490	за основу	2	1
491	при дворе	1	1
492	я думаю	11	1
493	никаких сомнений	2	1
494	во всей	1	1
495	в форме	1	1
496	и можно	2	1
497	тем более	4	1
498	в середине	1	1
499	быть и	2	1
500	но с	3	1
501	в двух	3	1
502	какова их	1	1
503	тот же	1	1
504	которым мы	1	1
505	время когда	1	1
506	и является	1	1
507	пор не	1	1
508	положение в	1	1
509	ii в	1	1
510	ссылкой на	1	1
511	но то	1	1
512	по этому	3	1
513	причем в	1	1
514	и из	1	1
515	какой-то степени	1	1
516	позволяет себе	2	1
517	именно на	1	1
518	себя в	1	1
519	оказывается в	2	1
520	литературы в	1	1
521	свидетельствует о	2	1
522	является не	4	1
523	в праве	1	1
524	из них	8	1
525	правильному и	1	1
526	его и	1	1
527	говорит о	3	1
528	себе в	1	1
529	в изобилии	1	1
530	это место	2	1
531	с этими	1	1
532	можно с	1	1
533	к ним	1	1
534	не о	1	1
535	случае не	2	1
536	тем что	5	1
537	этого он	1	1
538	нужно искать	3	1
539	в других	2	1
540	в целях	1	1
541	но к	1	1
542	а потому	2	1
543	без всякой	3	1
544	или иной	1	1
545	дают в	1	1
546	и тех	1	1
547	к которому	4	1
548	была и	1	1
549	из таких	1	1
550	месте в	1	1
551	а главное	1	1
552	что для	3	1
553	более того	1	1
554	связано с	1	1
555	которое я	2	1
556	стихи и	1	1
557	об изучении	1	1
558	не знает	2	1
559	до конца	1	1
560	и своим	1	1
561	мы говорим	1	1
562	ни о	1	1
563	время оно	1	1
564	если не	2	1
565	должна была	4	1
566	для этой	1	1
567	себя на	1	1
568	в это	1	1
569	именно поэтому	1	1
570	так называемой	2	1
571	в частности	4	1
572	ни на	2	1
573	в выборе	1	1
574	к своему	1	1
575	не дают	1	1
576	в той	6	1
577	и впредь	1	1
578	которые по	1	1
579	и всей	1	1
580	оставляют в	1	1
581	да и	3	1
582	она вся	1	1
583	это были	1	1
584	ни одно	1	1
585	значение как	1	1
586	этого слова	2	1
587	и некоторые	1	1
588	с историей	2	1
589	видно что	3	1
590	в так	1	1
591	и таким	1	1
592	это выражение	1	1
593	свидетельствующие о	1	1
594	рукописи есть	1	1
595	и новой	1	1
596	говорить что	1	1
597	же значение	1	1
598	зато очень	1	1
599	этого рода	1	1
600	и другим	1	1
601	не существует	3	1
602	котором он	1	1
603	и самому	1	1
604	которая в	1	1
605	обращается к	1	1
606	себя самого	1	1
607	но эти	1	1
608	еще более	4	1
609	вообще в	1	1
610	истории литературы	2	1
611	стороны в	2	1
612	но зато	1	1
613	они даже	1	1
614	петра i	1	1
615	но вот	1	1
616	мне хочется	1	1
617	и начинается	1	1
618	слово в	1	1
619	которая на	1	1
620	две стороны	1	1
621	и при	1	1
622	больше всего	1	1
623	в зрелом	1	1
624	отношению к	3	1
625	культуры в	3	1
626	из этого	1	1
627	в свое	2	1
628	слиться в	1	1
629	в виде	3	1
630	важно для	1	1
631	но еще	1	1
632	можно назвать	2	1
633	в таком	3	1
634	во всяком	6	1
635	они не	1	1
636	ничего общего	3	1
