N	2gram	Tiupa_Narr_1	FransuaR
134	видит в	1	3
135	в книге	1	3
136	и перед	1	3
137	и все	2	3
138	в том	18	3
139	жизни в	3	3
140	другой стороны	4	3
141	как известно	2	2
142	одним из	2	2
143	целое на	1	2
144	на самом	1	2
145	в какой-то	1	2
146	видеть в	1	2
147	со смертью	2	2
148	он как	1	2
149	на мир	1	2
150	в ней	3	2
151	еще не	7	2
152	это и	3	2
153	что они	3	2
154	дает нам	1	2
155	как к	2	2
156	только то	1	2
157	та же	2	2
158	таковы например	1	2
159	на его	1	2
160	широкое и	1	2
161	ключ к	2	2
162	в понимании	1	2
163	содержит в	1	2
164	подобно тому	2	2
165	и за	1	2
166	значительной степени	2	2
167	в мире	9	2
168	зрения на	2	2
169	в художественном	1	2
170	должен был	1	2
171	по поводу	1	2
172	наших дней	1	2
173	что касается	2	2
174	в их	1	2
175	на фоне	1	2
176	точку зрения	4	2
177	что в	3	2
178	вплоть до	2	2
179	он еще	1	2
180	ничего не	2	2
181	в самой	1	2
182	к ней	1	2
183	и после	2	2
184	связи с	4	2
185	здесь сохраняется	1	2
186	художественной литературы	3	2
187	могут быть	3	2
188	он видит	1	2
189	здесь не	4	2
190	в пределах	2	2
191	особенно в	3	2
192	в произведении	3	2
193	и т.д	7	2
194	в другом	1	2
195	одного из	4	2
196	можно сказать	5	2
197	там же	1	2
198	связаны с	1	2
199	можно охарактеризовать	1	2
200	нуждается в	5	2
201	одной из	4	2
202	особенности его	1	2
203	со всеми	1	2
204	в качестве	21	2
205	есть в	2	2
206	характерно что	1	2
207	никто не	1	2
208	в конце	1	2
209	мы можем	1	2
210	у него	4	2
211	в первую	1	2
212	до наших	1	2
213	и даже	3	2
214	нельзя сказать	1	2
215	и прежде	1	2
216	одну из	2	2
217	в связи	2	2
218	так же	2	2
219	в него	1	2
220	в меру	1	2
221	этого момента	1	2
222	такого рода	7	2
223	тому как	2	2
224	в тех	1	2
225	по существу	2	2
226	но это	1	2
227	перед смертью	1	2
228	в смысле	1	2
229	под названием	1	2
230	не подлежит	1	2
231	еще раз	1	2
232	хотя и	3	2
233	совершенно не	2	2
234	включает в	2	2
235	и эта	1	2
236	в противоположность	2	2
237	литературы а	1	1
238	внутреннее единство	1	1
239	например в	2	1
240	мире это	1	1
241	и то	1	1
242	а иногда	2	1
243	самом деле	2	1
244	он может	1	1
245	только потому	1	1
246	здесь и	2	1
247	на историю	1	1
248	в котором	1	1
249	отдельных элементов	1	1
250	должна быть	2	1
251	чего в	1	1
252	есть не	1	1
253	мы имеем	2	1
254	но она	1	1
255	время пребывания	1	1
256	мы и	1	1
257	того же	1	1
258	о роли	1	1
259	и он	3	1
260	и самого	3	1
261	на них	1	1
262	время в	2	1
263	в чем	1	1
264	бы она	1	1
265	ли его	1	1
266	могло быть	1	1
267	мы будем	1	1
268	в противовес	4	1
269	по отношению	7	1
270	в общем	1	1
271	иногда и	1	1
272	хотя иногда	1	1
273	независимо от	2	1
274	как в	7	1
275	не сливаются	1	1
276	низа и	1	1
277	перед нами	4	1
278	что по	2	1
279	я лично	1	1
280	и наконец	1	1
281	бытового диалога	1	1
282	от этого	1	1
283	есть его	1	1
284	них как	1	1
285	в смысл	1	1
286	характер как	1	1
287	точкой зрения	2	1
288	в целом	1	1
289	формы в	1	1
290	бы не	2	1
291	всего к	1	1
292	и тот	2	1
293	из общей	1	1
294	мира но	1	1
295	не могла	1	1
296	так сказать	1	1
297	быть только	1	1
298	теми же	1	1
299	персонажем и	1	1
300	он не	3	1
301	действительности и	1	1
302	знаменует не	1	1
303	в силу	4	1
304	том чтобы	1	1
305	новое и	1	1
306	однозначности и	1	1
307	свою силу	1	1
308	друг с	1	1
309	его от	1	1
310	и по	1	1
311	на этом	1	1
312	образа и	1	1
313	жить в	1	1
314	этом последнем	1	1
315	что все	1	1
316	и ей	2	1
317	в совершенно	1	1
318	об этом	1	1
319	была в	1	1
320	его в	2	1
321	входит в	1	1
322	первую очередь	1	1
323	это не	2	1
324	что один	1	1
325	с начала	1	1
326	по мысли	3	1
327	однако здесь	1	1
328	особое отношение	1	1
329	характерные образцы	1	1
330	восприятие и	1	1
331	в самую	2	1
332	с этой	1	1
333	не всегда	2	1
334	кладет начало	1	1
335	некоторые из	1	1
336	как сказано	1	1
337	в развитии	1	1
338	в один	1	1
339	их на	1	1
340	не мог	4	1
341	с еще	1	1
342	и конец	1	1
343	или другому	1	1
344	связь со	1	1
345	угнетает и	1	1
346	таким же	1	1
347	не становится	1	1
348	человека который	1	1
349	в первый	1	1
350	на руси	1	1
351	как символ	1	1
352	на большую	1	1
353	не менее	3	1
354	здесь становится	1	1
355	силу и	1	1
356	не понимает	1	1
357	образом и	1	1
358	не в	14	1
359	том же	1	1
360	лично для	1	1
361	что этот	1	1
362	в историческом	1	1
363	и есть	1	1
364	она не	2	1
365	из которых	4	1
366	один человек	2	1
367	области художественной	1	1
368	до известной	1	1
369	как о	1	1
370	дело в	1	1
371	было не	1	1
372	не нуждается	1	1
373	т.п то	1	1
374	чтобы стать	2	1
375	и смерть	1	1
376	все без	1	1
377	для всего	1	1
378	преимущественно в	1	1
379	как формы	2	1
380	именно с	1	1
381	людей так	1	1
382	из древнейших	1	1
383	по стилю	1	1
384	к концу	1	1
385	все плакали	1	1
386	потому что	1	1
387	со сменой	1	1
388	свидетельствуют о	1	1
389	шире и	1	1
390	достаточно напомнить	1	1
391	с другом	1	1
392	к однозначности	1	1
393	события но	2	1
394	точке зрения	1	1
395	есть к	1	1
396	к себе	5	1
397	не могут	1	1
398	этой истории	1	1
399	и сам	1	1
400	вокруг него	2	1
401	к тому	7	1
402	но также	1	1
403	они и	1	1
404	не есть	3	1
405	есть то	1	1
406	оно не	2	1
407	всем миром	1	1
408	с некоторой	1	1
409	то она	2	1
410	как не	1	1
411	языка и	2	1
412	человеческого сознания	1	1
413	здесь мы	1	1
414	речевых жанров	4	1
415	и совершенно	1	1
416	и когда	2	1
417	например о	1	1
418	с иными	1	1
419	на путь	1	1
420	роман с	1	1
421	во второй	2	1
422	с этого	1	1
423	если бы	1	1
424	после рождения	1	1
425	о нем	4	1
426	и здесь	1	1
427	от последующих	1	1
428	на что	1	1
429	в различных	1	1
430	и который	1	1
431	в вопросах	1	1
432	или меньшую	1	1
433	того или	2	1
434	нет у	2	1
435	а во	3	1
436	подлежит сомнению	1	1
437	что и	1	1
438	отметить что	1	1
439	или напротив	4	1
440	во всей	2	1
441	существенную роль	1	1
442	них в	1	1
443	если это	1	1
444	того что	1	1
445	хотя бы	4	1
446	и одновременно	2	1
447	в какой	2	1
448	для себя	1	1
449	в разные	1	1
450	поэтому и	1	1
451	всех его	2	1
452	и ее	2	1
453	имеет своим	1	1
454	временем и	1	1
455	от одной	2	1
456	не входит	1	1
457	с нею	1	1
458	и у	1	1
459	своего рода	12	1
460	этом что	1	1
461	всем его	1	1
462	ни одного	1	1
463	себя и	2	1
464	глава первая	1	1
465	ни с	1	1
466	одно из	2	1
467	искать в	1	1
468	христа в	1	1
469	слова в	1	1
470	в прошлом	3	1
471	не о	3	1
472	бытия и	1	1
473	жизни на	1	1
474	как раз	2	1
475	и оценки	1	1
476	конца в	1	1
477	вне ее	1	1
478	после него	1	1
479	событие в	2	1
480	о своей	2	1
481	а о	1	1
482	после смерти	2	1
483	к которому	2	1
484	как же	1	1
485	была и	2	1
486	один и	1	1
487	что не	4	1
488	его из	1	1
489	говорит о	2	1
490	более того	1	1
491	не на	2	1
492	а не	12	1
493	понимать как	1	1
494	слов и	1	1
495	как ни	2	1
496	а по	2	1
497	когда она	1	1
498	за нею	1	1
499	не существует	3	1
500	он и	1	1
501	и ему	1	1
502	если не	4	1
503	в частности	14	1
504	ни на	1	1
505	и будущего	1	1
506	предназначенная для	1	1
507	над ним	1	1
508	к своему	1	1
509	по своему	1	1
510	смеются над	1	1
511	и там	1	1
512	в терминах	1	1
513	они еще	1	1
514	культуры в	1	1
515	человек с	1	1
516	рассказ в	2	1
517	мира с	1	1
518	в церкви	4	1
519	с историей	1	1
520	своей жизни	1	1
521	о его	1	1
522	усопших в	1	1
523	неотделимо от	1	1
524	и где	1	1
525	тому или	1	1
526	всего в	1	1
527	не является	8	1
528	начинает входить	1	1
529	известной степени	1	1
530	и для	2	1
531	картине мира	1	1
532	случаях когда	1	1
533	как своего	1	1
534	и от	1	1
535	только таким	1	1
536	место для	1	1
537	которая в	2	1
538	нас нет	1	1
539	и характерное	1	1
540	для нас	1	1
541	есть система	1	1
542	и события	1	1
543	понят и	1	1
544	и как	5	1
545	большую или	1	1
546	от всего	1	1
547	будто бы	3	1
548	прошлого и	2	1
549	с таким	1	1
550	например на	1	1
551	к самому	2	1
552	с ними	1	1
553	первый раз	1	1
554	в свою	3	1
555	имеет место	4	1
556	него а	1	1
557	или иного	2	1
558	отношению к	6	1
559	которого нет	1	1
560	в античности	1	1
561	и кажется	1	1
