N	2gram	Ircho_Kome_1	FransuaR
165	в этот	1	2
166	почти не	2	2
167	за все	1	2
168	из его	4	2
169	и больше	1	2
170	и за	1	2
171	из своих	1	2
172	говорить о	1	2
173	в целом	3	2
174	это время	2	2
175	в народном	5	2
176	в чем	3	2
177	в данном	1	2
178	в наиболее	1	2
179	отличие от	2	2
180	относится к	2	2
181	в истории	5	2
182	независимо от	2	2
183	все же	3	2
184	когда он	1	2
185	что это	1	2
186	он в	1	2
187	раз в	2	2
188	роль в	1	2
189	при этом	5	2
190	в начале	3	2
191	так например	1	2
192	том же	1	2
193	конечно в	1	2
194	на все	2	2
195	от земли	1	2
196	было бы	2	2
197	для них	2	2
198	с тем	1	2
199	несмотря на	4	2
200	у народа	1	2
201	когда в	1	2
202	в г	11	2
203	отрыве от	1	2
204	во второй	3	2
205	и без	2	2
206	из области	1	2
207	во времени	1	2
208	даже в	3	2
209	в отношении	6	2
210	вплоть до	1	2
211	если в	1	2
212	первая часть	1	2
213	на него	4	2
214	больше чем	1	2
215	и притом	2	2
216	к ней	2	2
217	за его	1	2
218	в духе	1	2
219	его для	1	2
220	не могут	1	2
221	что все	1	2
222	к тому	6	2
223	в каждом	1	2
224	в пьесе	1	2
225	чем не	1	2
226	данном случае	1	2
227	говорили что	1	2
228	так в	4	2
229	и что	1	2
230	на том	1	2
231	еще в	5	2
232	жизнь и	1	2
233	мира а	1	2
234	же самое	2	2
235	в значительной	1	2
236	нас в	2	2
237	к нему	2	2
238	в отрыве	1	2
239	между тем	5	2
240	и она	1	2
241	ли он	1	2
242	в эти	2	2
243	в качестве	4	2
244	века с	1	2
245	в большинстве	1	2
246	большинстве случаев	1	2
247	мы можем	4	2
248	может быть	9	2
249	заметить что	1	2
250	и только	1	2
251	в особенности	1	2
252	в ряде	1	2
253	внешнее и	1	2
254	в отличие	1	2
255	с это	1	2
256	превращается в	1	2
257	и гете	1	2
258	один из	5	2
259	на эту	1	2
260	него не	1	2
261	один раз	1	2
262	в городе	2	2
263	войны и	5	2
264	слова и	1	2
265	в условиях	1	2
266	становится возможным	1	2
267	сцены в	1	2
268	которой можно	1	2
269	в эту	1	2
270	хотя бы	1	2
271	то что	2	2
272	в период	2	2
273	ко всему	1	2
274	в кости	1	2
275	это в	1	2
276	к этому	4	2
277	изобилия и	1	1
278	женщины и	1	1
279	также что	1	1
280	он становится	1	1
281	течение всей	1	1
282	не остается	1	1
283	он может	1	1
284	то в	1	1
285	тем же	1	1
286	из самых	1	1
287	и внешних	1	1
288	мировоззрения и	1	1
289	могла дать	1	1
290	сам автор	2	1
291	в какой-то	1	1
292	по его	1	1
293	а как	1	1
294	и была	1	1
295	том насколько	2	1
296	что уже	1	1
297	не была	1	1
298	за несколько	1	1
299	который был	1	1
300	сложнее и	1	1
301	в большом	2	1
302	то это	1	1
303	похожи на	1	1
304	проявляется в	1	1
305	и противоречиво	1	1
306	герцен и	1	1
307	но чем	1	1
308	столь же	2	1
309	служит для	1	1
310	тем как	2	1
311	различия между	1	1
312	коем случае	1	1
313	не все	1	1
314	по отношению	3	1
315	друг от	1	1
316	своего сына	1	1
317	за пределы	2	1
318	что они	4	1
319	была большая	1	1
320	где бы	1	1
321	их образов	1	1
322	что во	1	1
323	в прологе	4	1
324	все остальные	3	1
325	власть и	1	1
326	в сопровождении	1	1
327	целый ряд	1	1
328	что по	2	1
329	развенчания в	1	1
330	самом начале	1	1
331	хотя она	1	1
332	средство для	1	1
333	тут и	1	1
334	бы не	1	1
335	то теперь	1	1
336	одном случае	1	1
337	тем он	1	1
338	в себе	2	1
339	другом случае	1	1
340	ее как	1	1
341	на то	3	1
342	для защиты	1	1
343	время и	2	1
344	платона и	1	1
345	о которой	1	1
346	и еще	3	1
347	и автору	1	1
348	не могли	1	1
349	чтобы в	1	1
350	мира мир	1	1
351	и по	6	1
352	конце xv	1	1
353	последнее слово	1	1
354	но все	1	1
355	человека в	1	1
356	значительной степени	1	1
357	написал не	1	1
358	в обычае	1	1
359	на всю	3	1
360	в мире	1	1
361	в веселом	1	1
362	них не	1	1
363	на этой	1	1
364	г в	4	1
365	дома и	1	1
366	к природе	1	1
367	известно что	4	1
368	должен был	1	1
369	начала и	1	1
370	чаще всего	3	1
371	на сцене	3	1
372	в жизни	1	1
373	и находит	1	1
374	о которых	5	1
375	ни одной	2	1
376	далеко не	1	1
377	были в	2	1
378	являются ее	1	1
379	жизни но	1	1
380	и формы	2	1
381	мир в	1	1
382	со всей	1	1
383	к первому	1	1
384	в ходе	1	1
385	почти за	1	1
386	женщин и	1	1
387	народ и	1	1
388	в котором	4	1
389	был одним	1	1
390	он дает	1	1
391	не представляется	1	1
392	из пролога	2	1
393	должны были	8	1
394	которые в	1	1
395	это картина	1	1
396	тем не	2	1
397	и более	1	1
398	на его	5	1
399	существенное место	1	1
400	и под	1	1
401	любовь к	1	1
402	всего его	1	1
403	тому что	1	1
404	и государственного	1	1
405	у платона	1	1
406	между людьми	1	1
407	на три	1	1
408	подтверждается и	1	1
409	того как	3	1
410	одна из	2	1
411	не встречаем	1	1
412	к этим	3	1
413	своего героя	1	1
414	он еще	1	1
415	не вызывает	1	1
416	и внутренней	2	1
417	принадлежит к	2	1
418	из него	1	1
419	следовательно и	1	1
420	казалось бы	3	1
421	правда в	2	1
422	в коем	1	1
423	на землю	3	1
424	людей так	1	1
425	при всем	2	1
426	войны в	2	1
427	чувствует свое	1	1
428	к концу	1	1
429	в дни	1	1
430	связанное с	1	1
431	свидетельствуют о	1	1
432	со своим	5	1
433	которых говорится	1	1
434	не находим	1	1
435	внешней и	2	1
436	не по	1	1
437	как будто	2	1
438	с участием	3	1
439	в области	2	1
440	может показаться	1	1
441	у нас	3	1
442	в специальном	1	1
443	составная часть	1	1
444	с трудом	1	1
445	это конечно	1	1
446	указывает на	2	1
447	слова с	1	1
448	и потому	1	1
449	где он	2	1
450	от друга	1	1
451	это только	1	1
452	формы и	1	1
453	на празднике	1	1
454	представляется возможным	1	1
455	приводит к	1	1
456	в дальнейшем	1	1
457	к жизни	1	1
458	и когда	1	1
459	и сам	3	1
460	что у	2	1
461	на службу	1	1
462	в образе	3	1
463	те же	1	1
464	тысячи лет	1	1
465	времени и	2	1
466	можно понять	1	1
467	это вовсе	1	1
468	отсюда и	1	1
469	еще не	2	1
470	стороне от	1	1
471	вся его	1	1
472	и популярных	1	1
473	к году	2	1
474	собой и	2	1
475	для этого	2	1
476	после того	3	1
477	образом в	2	1
478	находится в	2	1
479	о нем	1	1
480	именно потому	2	1
481	с известной	1	1
482	еду на	1	1
483	на вопрос	1	1
484	все его	1	1
485	он произвел	1	1
486	прямо указывает	1	1
487	и были	1	1
488	и обнаруживает	1	1
489	на протяжении	4	1
490	высоких материях	1	1
491	от них	2	1
492	я думаю	1	1
493	для постановки	1	1
494	в форме	2	1
495	ее содержание	1	1
496	и можно	2	1
497	в середине	1	1
498	в лице	1	1
499	часть пьесы	1	1
500	но функции	1	1
501	власть в	2	1
502	в двух	1	1
503	тот же	3	1
504	время когда	2	1
505	в стороне	1	1
506	античных авторов	2	1
507	которое мы	1	1
508	он действует	1	1
509	и ее	3	1
510	и из	2	1
511	именно на	2	1
512	себя в	1	1
513	времени когда	1	1
514	оказывается в	1	1
515	которому он	1	1
516	на такой	1	1
517	не обходится	1	1
518	почти до	1	1
519	последних лет	1	1
520	за счет	3	1
521	не дает	1	1
522	в душе	1	1
523	из них	10	1
524	мы знаем	2	1
525	земли и	1	1
526	себе в	1	1
527	в современном	1	1
528	к первой	1	1
529	этой пьесе	1	1
530	друг друга	1	1
531	не случайно	1	1
532	золотого века	5	1
533	тем что	4	1
534	к одной	1	1
535	в других	2	1
536	иное как	1	1
537	до начала	2	1
538	за ними	1	1
539	как у	1	1
540	мог не	1	1
541	к которому	3	1
542	что иное	1	1
543	наконец в	1	1
544	было и	1	1
545	месте в	1	1
546	нового времени	5	1
547	его из	1	1
548	дошедших до	3	1
549	не знает	1	1
550	что исторический	1	1
551	а сам	2	1
552	на которых	1	1
553	до конца	2	1
554	и своим	1	1
555	на пире	1	1
556	им как	1	1
557	мира в	1	1
558	должна была	2	1
559	для этой	1	1
560	родном городе	1	1
561	в это	1	1
562	именно поэтому	1	1
563	течение всего	1	1
564	была уже	2	1
565	в частности	3	1
566	в честь	3	1
567	и возрождения	1	1
568	ко всем	1	1
569	в рамках	2	1
570	из трех	1	1
571	отрывок из	1	1
572	довольства и	1	1
573	к своему	1	1
574	несколько раз	2	1
575	в той	1	1
576	не удалось	3	1
577	в постоянной	1	1
578	времени с	1	1
579	в античном	1	1
580	оставляют в	1	1
581	а вслед	1	1
582	да и	3	1
583	это были	2	1
584	понимать как	1	1
585	при общем	1	1
586	это особенно	1	1
587	этого слова	1	1
588	он чувствует	1	1
589	ему в	1	1
590	о его	1	1
591	видно что	1	1
592	общественной жизни	1	1
593	и таким	2	1
594	которые были	1	1
595	пародии на	1	1
596	видят в	1	1
597	в книге	1	1
598	в более	3	1
599	не получает	1	1
600	это уже	1	1
601	о совершенно	1	1
602	еще одна	1	1
603	этого рода	1	1
604	и другим	1	1
605	и мелких	1	1
606	прямое обращение	1	1
607	которого они	1	1
608	развития и	1	1
609	обращается к	1	1
610	от него	1	1
611	как составная	1	1
612	отрывки из	1	1
613	еще более	1	1
614	вполне понятно	1	1
615	стороны в	1	1
616	но зато	1	1
617	недоверие к	1	1
618	вслед за	2	1
619	этой же	2	1
620	слово в	1	1
621	в свою	2	1
622	и эта	1	1
623	это убеждение	2	1
624	больше всего	1	1
625	мы здесь	1	1
626	за столом	1	1
627	не что	1	1
628	отношению к	3	1
629	культуры в	1	1
630	что под	1	1
631	этим объясняется	1	1
632	почти нет	1	1
633	в виде	3	1
634	его творчестве	1	1
635	но ни	1	1
636	ее в	2	1
637	именно здесь	1	1
638	ряд моментов	1	1
639	в таком	1	1
640	этой цели	2	1
641	во всяком	2	1
642	они не	1	1
