N	2gram	Bakhtin_Fr_7	Problema
153	все время	2	3
154	же в	2	3
155	того что	2	3
156	тот же	2	3
157	и тем	1	3
158	в начале	1	3
159	в одном	3	3
160	для них	1	3
161	в других	1	3
162	именно в	2	3
163	мира в	4	3
164	видит в	1	3
165	о котором	2	3
166	еще более	2	3
167	и другие	3	3
168	не что	1	3
169	и наиболее	1	2
170	он считает	1	2
171	самом деле	1	2
172	характерное для	1	2
173	и до	6	2
174	поэтому и	3	2
175	то же	13	2
176	по его	1	2
177	из всех	2	2
178	здесь изображается	1	2
179	мы имеем	2	2
180	мы не	2	2
181	я не	3	2
182	это время	1	2
183	проявляется в	3	2
184	в таком	1	2
185	все эти	13	2
186	в чем	2	2
187	землю и	1	2
188	значение и	1	2
189	по отношению	2	2
190	отношение к	2	2
191	он пишет	1	2
192	на небе	2	2
193	своего сына	1	2
194	в одной	2	2
195	как в	5	2
196	что именно	1	2
197	и нет	1	2
198	кроме того	3	2
199	время это	1	2
200	античной мифологии	1	2
201	средневековой литературе	1	2
202	а скорее	1	2
203	всем своем	1	2
204	здесь говорится	1	2
205	и воды	1	2
206	которого и	1	2
207	по словам	1	2
208	его на	1	2
209	его не	1	2
210	это не	6	2
211	форму и	1	2
212	по всему	1	2
213	но уже	1	2
214	в них	7	2
215	с такой	1	2
216	бога в	1	2
217	языческих богов	1	2
218	и без	1	2
219	в котором	1	2
220	вторая часть	1	2
221	представление о	1	2
222	доказывает что	1	2
223	дело в	2	2
224	и сама	2	2
225	на него	1	2
226	ничего не	4	2
227	при всем	1	2
228	он хочет	6	2
229	по своей	1	2
230	иной раз	1	2
231	тем что	3	2
232	уже и	1	2
233	в области	2	2
234	обстоятельство что	1	2
235	не могут	1	2
236	его за	1	2
237	к тому	2	2
238	и свое	1	2
239	как мы	11	2
240	данном случае	1	2
241	как с	1	2
242	можно было	3	2
243	за то	3	2
244	здесь как	2	2
245	и которые	1	2
246	он был	3	2
247	является по	1	2
248	по себе	1	2
249	в глаза	1	2
250	в значительной	2	2
251	между тем	1	2
252	от них	1	2
253	во втором	1	2
254	в античной	1	2
255	здесь в	1	2
256	находим и	1	2
257	что только	1	2
258	ли он	1	2
259	огонь в	1	2
260	находим в	1	2
261	по этому	3	2
262	со всеми	2	2
263	этому поводу	1	2
264	есть в	6	2
265	уже в	5	2
266	и они	1	2
267	свидетельствует о	2	2
268	дает ему	2	2
269	из них	3	2
270	участие в	1	2
271	земли и	3	2
272	всяком случае	1	2
273	и делает	1	2
274	и человека	1	2
275	ее в	1	2
276	человека а	1	2
277	этого символа	1	2
278	власти и	2	2
279	в трех	1	2
280	с помощью	6	2
281	эта идея	1	2
282	боги и	1	2
283	он говорит	1	2
284	в данном	2	2
285	такого рода	1	2
286	в мир	1	2
287	в первой	2	2
288	по существу	8	2
289	бросается в	1	2
290	в это	3	2
291	с этой	1	2
292	только для	1	2
293	один из	1	2
294	это уже	1	2
295	этот образ	2	2
296	мира и	4	2
297	не будет	1	2
298	в свою	3	2
299	из тех	1	2
300	отношению к	2	2
301	в заключение	2	2
302	жизни и	3	2
303	к этому	5	2
304	во всяком	2	2
305	все что	4	2
306	том числе	4	2
307	они не	1	2
308	отношения к	1	1
309	xvii века	2	1
310	дел и	2	1
311	должен быть	2	1
312	собою на	1	1
313	сам по	1	1
314	на самом	2	1
315	в христианском	1	1
316	тех же	1	1
317	это и	1	1
318	было то	1	1
319	и есть	3	1
320	к другому	1	1
321	в их	3	1
322	мы уже	12	1
323	а как	1	1
324	пока он	2	1
325	он знает	2	1
326	которую мы	1	1
327	вопросами о	1	1
328	на место	4	1
329	так чтобы	1	1
330	и ее	2	1
331	они были	1	1
332	космоса в	1	1
333	этот текст	1	1
334	ту эпоху	1	1
335	не был	1	1
336	время в	2	1
337	которое он	2	1
338	с его	2	1
339	только после	1	1
340	не без	1	1
341	то мы	1	1
342	а только	2	1
343	бы в	2	1
344	и всякий	1	1
345	свою жизнь	1	1
346	что было	1	1
347	в iv	1	1
348	самого образа	1	1
349	у них	2	1
350	земле в	1	1
351	в едином	1	1
352	в главе	3	1
353	что хотя	1	1
354	с этим	2	1
355	для всех	2	1
356	перед нами	2	1
357	горация и	1	1
358	тело у	1	1
359	что по	1	1
360	и наконец	4	1
361	по пути	1	1
362	себе на	1	1
363	его к	3	1
364	в небе	1	1
365	он дал	1	1
366	истины и	1	1
367	эту идею	1	1
368	что это	4	1
369	а во-вторых	1	1
370	в нашем	1	1
371	в тех	1	1
372	если мы	1	1
373	и те	3	1
374	то обстоятельство	1	1
375	рассказ о	2	1
376	своем романе	1	1
377	говорят о	1	1
378	имеем в	2	1
379	но на	1	1
380	всей его	1	1
381	виде того	1	1
382	после этого	1	1
383	у древних	1	1
384	в морях	1	1
385	же это	1	1
386	радости что	1	1
387	что еще	1	1
388	и вот	2	1
389	этот космос	1	1
390	содержит в	1	1
391	i в	1	1
392	никому не	2	1
393	и по	3	1
394	в образе	4	1
395	так например	1	1
396	в нее	3	1
397	на всю	2	1
398	но сначала	1	1
399	что выбор	1	1
400	времени и	1	1
401	говорить не	1	1
402	времени в	1	1
403	или наконец	1	1
404	от одного	1	1
405	с начала	2	1
406	и находит	1	1
407	тела в	3	1
408	бессмертие души	1	1
409	и полубоги	1	1
410	образ мой	1	1
411	время еще	1	1
412	есть он	1	1
413	чем в	1	1
414	мудрым по	1	1
415	и некоторые	1	1
416	такой же	3	1
417	при виде	4	1
418	на первый	1	1
419	и при	1	1
420	при рождении	1	1
421	в следующем	2	1
422	в такой	1	1
423	в преисподнюю	21	1
424	эта тема	1	1
425	почти не	1	1
426	не удастся	1	1
427	и убивает	1	1
428	большей степени	1	1
429	литературе мы	1	1
430	не как	1	1
431	жизни с	1	1
432	своего рода	2	1
433	что я	1	1
434	но оказывается	1	1
435	нельзя было	1	1
436	дается в	1	1
437	том чтобы	1	1
438	все это	10	1
439	их в	2	1
440	где нет	1	1
441	радости и	1	1
442	возвращается к	1	1
443	намека на	1	1
444	даже в	1	1
445	в землю	3	1
446	содержится в	2	1
447	же мы	1	1
448	и освободить	1	1
449	перед собою	1	1
450	всей земле	1	1
451	тем самым	3	1
452	самого начала	1	1
453	мысли в	1	1
454	и отсюда	1	1
455	не имеет	3	1
456	о чем	1	1
457	на котором	1	1
458	у кого	1	1
459	в тебе	1	1
460	из людей	1	1
461	что вы	1	1
462	и автор	1	1
463	для всего	1	1
464	нет места	1	1
465	все свои	2	1
466	не видели	1	1
467	правда в	1	1
468	индивидуальной души	2	1
469	же время	9	1
470	глядя на	2	1
471	во всем	1	1
472	со своим	1	1
473	не принадлежит	1	1
474	типа мы	1	1
475	бога и	1	1
476	было не	1	1
477	и оказывается	2	1
478	он захватывает	1	1
479	ему в	1	1
480	смерть здесь	1	1
481	к себе	1	1
482	как только	1	1
483	кого не	1	1
484	прошлого в	1	1
485	свое значение	1	1
486	она не	1	1
487	от которой	1	1
488	бы ни	1	1
489	этот путь	1	1
490	правда не	2	1
491	и это	5	1
492	для всей	1	1
493	и самое	1	1
494	но по	2	1
495	с ее	3	1
496	и образ	2	1
497	во вселенной	2	1
498	на другой	2	1
499	в средневековой	1	1
500	своем произведении	1	1
501	и этим	1	1
502	с самого	2	1
503	над созданием	1	1
504	отвлечься от	1	1
505	и когда	1	1
506	которая определяет	1	1
507	легенды о	3	1
508	по аналогии	1	1
509	здесь он	1	1
510	отсюда и	2	1
511	здесь нет	2	1
512	чем у	1	1
513	том как	2	1
514	в последней	4	1
515	поэтому в	1	1
516	преимущественно в	1	1
517	свое дело	2	1
518	и смерть	1	1
519	будущее но	2	1
520	путь на	3	1
521	и здесь	4	1
522	которым следует	1	1
523	но к	1	1
524	другими словами	2	1
525	миф в	1	1
526	его жизни	1	1
527	притом в	1	1
528	утверждает что	1	1
529	весь этот	2	1
530	аналогии с	1	1
531	и многих	1	1
532	образом мы	1	1
533	обращается к	1	1
534	вся эта	2	1
535	этот момент	1	1
536	не видел	2	1
537	тело но	1	1
538	в другой	1	1
539	тот момент	1	1
540	человеческого рода	1	1
541	становится универсальной	1	1
542	и об	1	1
543	в него	1	1
544	в новой	7	1
545	отдельных черт	1	1
546	в двух	1	1
547	вонзая в	1	1
548	одной из	2	1
549	уже упоминали	1	1
550	этот вопрос	1	1
551	мы увидим	1	1
552	и ученого	1	1
553	очень много	1	1
554	и так	2	1
555	во времени	2	1
556	в теле	1	1
557	плодородия и	1	1
558	да еще	1	1
559	в большинстве	2	1
560	только на	2	1
561	свои высшие	1	1
562	него и	1	1
563	освободиться и	1	1
564	здесь же	1	1
565	а он	1	1
566	рассказывает о	1	1
567	большинстве случаев	2	1
568	и других	2	1
569	который как	1	1
570	не дошло	1	1
571	одно из	1	1
572	себе в	1	1
573	в новом	1	1
574	никто не	10	1
575	но более	1	1
576	тому же	1	1
577	к ним	1	1
578	как его	1	1
579	от радости	6	1
580	небе и	1	1
581	заметить что	1	1
582	этом отношении	2	1
583	но человек	1	1
584	дошедших до	1	1
585	в форме	3	1
586	момент в	4	1
587	образом здесь	1	1
588	имеется у	1	1
589	огня он	1	1
590	доходит до	1	1
591	реальных вещей	1	1
592	не были	1	1
593	о своей	1	1
594	и из	1	1
595	как у	1	1
596	длинный ряд	4	1
597	которое создает	1	1
598	что человек	1	1
599	к которым	1	1
600	на которые	1	1
601	по всей	1	1
602	и др	2	1
603	но о	1	1
604	ничего общего	1	1
605	превращается в	1	1
606	не было	3	1
607	и стал	1	1
608	а на	2	1
609	он только	2	1
610	до конца	2	1
611	ничем не	3	1
612	и самый	1	1
613	в рассказе	1	1
614	не на	3	1
615	однако и	1	1
616	в третьей	3	1
617	в ту	1	1
618	так когда	1	1
619	старого мира	1	1
620	добавляет что	1	1
621	когда же	1	1
622	космоса из	1	1
623	в одно	1	1
624	на этой	4	1
625	имеют свое	1	1
626	нет никаких	1	1
627	на фоне	1	1
628	но оно	1	1
629	и она	1	1
630	все основные	1	1
631	с идеями	1	1
632	и потому	3	1
633	как это	1	1
634	радости при	1	1
635	или по	1	1
636	новом свете	1	1
637	из которых	2	1
638	в человеке	2	1
639	xix века	1	1
640	прогресс человечества	1	1
641	этого типа	1	1
642	поздней античности	1	1
643	в литературе	2	1
644	для человека	1	1
645	яркой форме	1	1
646	из этой	1	1
647	смысле он	1	1
648	над человеком	1	1
649	и всех	1	1
650	является для	1	1
651	освобождение и	1	1
652	но это	3	1
653	и таким	1	1
654	между прочим	1	1
655	числе и	2	1
656	однако не	1	1
657	свою роль	1	1
658	которые были	2	1
659	в более	4	1
660	в мировой	1	1
661	от человека	1	1
662	и от	8	1
663	котором он	1	1
664	в силах	2	1
665	человека это	1	1
666	античной традиции	1	1
667	сатиру на	1	1
668	от него	1	1
669	тем более	1	1
670	не должен	1	1
671	отношении не	1	1
672	ни было	2	1
673	здесь только	2	1
674	с ними	3	1
675	в романе	7	1
676	героя и	1	1
677	с ней	1	1
678	от своего	1	1
679	легенде о	1	1
680	то здесь	1	1
681	и судьба	2	1
682	этот же	1	1
683	к его	1	1
684	таков этот	1	1
685	всех других	1	1
686	таким же	3	1
687	в своих	1	1
688	это в	3	1
689	свое и	1	1
690	которая не	1	1
