N	2gram	Tiupa_Anal_2	Formalny
160	жизнь и	1	3
161	видение и	1	3
162	никак не	2	3
163	и что	1	3
164	можно сказать	4	3
165	в них	1	3
166	романа в	3	3
167	дело с	1	3
168	в какой	1	3
169	одни и	1	3
170	уже не	4	3
171	в поэзии	2	3
172	его и	1	3
173	нуждается в	1	3
174	в конце	4	3
175	не о	2	3
176	литературное произведение	3	3
177	у нас	1	3
178	на фоне	3	3
179	к его	2	3
180	того что	2	3
181	отношению к	4	3
182	о нем	1	3
183	может и	1	3
184	сказать что	2	3
185	имеет место	4	3
186	отношения к	2	2
187	в такой	1	2
188	органическое единство	1	2
189	и сюжет	1	2
190	к другому	1	2
191	отношения между	1	2
192	в котором	2	2
193	одним и	1	2
194	из своих	2	2
195	в сущности	4	2
196	совпадает с	4	2
197	говорить о	6	2
198	в полной	1	2
199	социальной группы	1	2
200	всех сторон	1	2
201	проявляется в	3	2
202	и сами	1	2
203	произведения его	1	2
204	с его	1	2
205	в сторону	5	2
206	в общем	2	2
207	очевидно что	1	2
208	отличие от	2	2
209	этом фоне	1	2
210	и речи	1	2
211	за пределы	4	2
212	данный момент	1	2
213	в своем	4	2
214	стороны и	1	2
215	бы не	1	2
216	из этих	1	2
217	в этой	9	2
218	как он	1	2
219	жизнью и	2	2
220	вообще не	2	2
221	что она	2	2
222	всех этих	1	2
223	не как	1	2
224	внутренней речи	4	2
225	из виду	1	2
226	на жизнь	1	2
227	продолжает жить	1	2
228	его от	3	2
229	что ни	1	2
230	на этом	4	2
231	человека в	1	2
232	оно становится	1	2
233	на протяжении	2	2
234	этом смысле	2	2
235	ни с	2	2
236	такой же	1	2
237	и тогда	1	2
238	нисколько не	1	2
239	в эту	3	2
240	или точнее	2	2
241	таким же	1	2
242	то его	1	2
243	в отличие	2	2
244	в основном	1	2
245	но эта	2	2
246	однако в	1	2
247	что этот	1	2
248	даже в	2	2
249	в отношении	1	2
250	до известной	1	2
251	виду что	1	2
252	как о	3	2
253	дело не	2	2
254	одна из	1	2
255	в нас	2	2
256	только не	4	2
257	художественная реальность	2	2
258	слова как	1	2
259	тем не	3	2
260	же слова	1	2
261	из одного	1	2
262	отличается от	1	2
263	интонаций в	1	2
264	с ее	2	2
265	но при	1	2
266	если они	1	2
267	это только	2	2
268	поэтому в	1	2
269	ничего не	9	2
270	с установкой	1	2
271	и во	2	2
272	что и	3	2
273	в художественной	1	2
274	художественного восприятия	2	2
275	из них	3	2
276	сами по	1	2
277	же является	2	2
278	имеется еще	1	2
279	случае с	1	2
280	и даже	9	2
281	или иной	3	2
282	и из	1	2
283	и тех	1	2
284	превращается в	2	2
285	одну из	2	2
286	была бы	2	2
287	но оно	1	2
288	и иной	2	2
289	установкой на	1	2
290	быть только	1	2
291	этого слова	3	2
292	но это	1	2
293	известной степени	1	2
294	как система	5	2
295	от него	1	2
296	мы должны	1	2
297	в стихах	1	2
298	к самому	1	2
299	одной из	3	2
300	слово в	1	2
301	но если	1	2
302	героя и	1	2
303	к этому	2	2
304	в таком	2	2
305	объективную данность	1	2
306	я и	3	1
307	неотделима от	1	1
308	времени не	1	1
309	таком случае	2	1
310	целого и	2	1
311	же нам	1	1
312	и то	3	1
313	тех же	1	1
314	переход от	1	1
315	между двумя	4	1
316	в первом	1	1
317	и до	2	1
318	ведь и	2	1
319	со своей	1	1
320	есть не	1	1
321	со всех	1	1
322	бы уже	1	1
323	мы имеем	3	1
324	с более	1	1
325	во времени	2	1
326	в каждый	1	1
327	мало существенны	1	1
328	из того	1	1
329	ему в	3	1
330	так или	1	1
331	оно ни	1	1
332	и понимает	1	1
333	служит для	1	1
334	в литературоведении	1	1
335	тем как	1	1
336	как у	1	1
337	внутренняя форма	1	1
338	себе и	1	1
339	на речь	1	1
340	сама по	1	1
341	один и	1	1
342	ни одна	1	1
343	в противном	1	1
344	в событие	1	1
345	дистанция между	1	1
346	хотя и	4	1
347	следующим образом	1	1
348	определить как	1	1
349	в литературном	1	1
350	с сюжетом	1	1
351	не даны	1	1
352	жизни так	1	1
353	в нашем	3	1
354	и действительное	1	1
355	в иную	1	1
356	с их	2	1
357	данном контексте	1	1
358	и тот	1	1
359	художественной реальности	20	1
360	его индивидуальную	1	1
361	на то	2	1
362	вне своего	1	1
363	и если	3	1
364	противном случае	1	1
365	время и	1	1
366	он не	2	1
367	ключ к	3	1
368	художественном восприятии	1	1
369	в принципе	1	1
370	к одному	1	1
371	не к	1	1
372	переходит от	2	1
373	художественного высказывания	2	1
374	по существу	2	1
375	евгения онегина	1	1
376	и по	1	1
377	так например	2	1
378	или иных	2	1
379	бы от	1	1
380	одно и	1	1
381	на этих	1	1
382	значительной степени	2	1
383	исходя из	1	1
384	в одну	2	1
385	распространяется на	1	1
386	же не	2	1
387	значение в	1	1
388	в мире	6	1
389	и второй	2	1
390	его не	1	1
391	того или	3	1
392	не совпадает	1	1
393	и романа	2	1
394	эту особенность	1	1
395	с этой	1	1
396	место и	1	1
397	всегда и	1	1
398	новеллы о	1	1
399	совершенно случайным	1	1
400	автора и	3	1
401	который как	1	1
402	в первую	1	1
403	суде в	1	1
404	и при	1	1
405	и помимо	1	1
406	что о	1	1
407	для уяснения	1	1
408	в их	3	1
409	к предмету	2	1
410	самого рассказывания	2	1
411	на место	1	1
412	единство всех	1	1
413	теми же	2	1
414	при условии	1	1
415	и эти	1	1
416	мере в	1	1
417	том же	1	1
418	не должна	1	1
419	форму в	1	1
420	высказывания в	3	1
421	смысла как	1	1
422	еще один	1	1
423	с ним	2	1
424	тем самым	4	1
425	меня не	1	1
426	на себе	3	1
427	на него	2	1
428	облекается в	1	1
429	эпизодов и	1	1
430	но только	1	1
431	для всего	1	1
432	в разных	1	1
433	которые и	2	1
434	пути и	1	1
435	произведения а	1	1
436	как она	1	1
437	за исключением	1	1
438	убедиться в	1	1
439	формы высказывания	1	1
440	в сознании	4	1
441	это рассуждение	1	1
442	чем объясняется	1	1
443	с другом	1	1
444	и нисколько	1	1
445	в специальном	1	1
446	если он	1	1
447	взятое в	1	1
448	во все	1	1
449	и другой	1	1
450	той или	3	1
451	и обозначает	1	1
452	что при	1	1
453	как известно	1	1
454	на основе	2	1
455	определенным образом	1	1
456	языка и	2	1
457	в себя	4	1
458	отвлечься от	1	1
459	что такой	1	1
460	речи то	1	1
461	с первым	1	1
462	можно было	3	1
463	не с	4	1
464	начала и	1	1
465	для него	4	1
466	строго говоря	2	1
467	об этом	1	1
468	сходятся все	1	1
469	в разбираемом	1	1
470	мы ощущаем	1	1
471	является по	1	1
472	и здесь	1	1
473	не был	3	1
474	таков например	1	1
475	и внутреннее	1	1
476	за пределами	2	1
477	но мы	1	1
478	одного из	3	1
479	что его	1	1
480	в значительной	2	1
481	на человека	1	1
482	места и	1	1
483	том или	2	1
484	путь к	1	1
485	от них	1	1
486	аналогичным образом	2	1
487	и взаимодействия	1	1
488	или напротив	2	1
489	и писать	1	1
490	из одних	1	1
491	событие самого	1	1
492	не тот	1	1
493	вся первая	1	1
494	не так	4	1
495	различных моментов	1	1
496	в двух	2	1
497	мы видим	1	1
498	тот же	1	1
499	к внутреннему	2	1
500	одного сознания	1	1
501	реагирует на	1	1
502	который в	1	1
503	слова их	1	1
504	одних и	1	1
505	с одной	5	1
506	в качестве	11	1
507	человека с	1	1
508	себя в	2	1
509	так что	3	1
510	для всех	2	1
511	есть в	3	1
512	вопроса о	1	1
513	то и	1	1
514	же в	1	1
515	в начале	1	1
516	целого ряда	1	1
517	а то	2	1
518	или даже	2	1
519	за ним	1	1
520	в конкретное	1	1
521	одно из	2	1
522	говорит о	5	1
523	со слушателями	1	1
524	ведь это	2	1
525	слова в	1	1
526	художественное восприятие	2	1
527	в одном	2	1
528	не совпадают	1	1
529	дело и	1	1
530	которые могут	1	1
531	не доказывает	1	1
532	людей не	1	1
533	или ином	2	1
534	где в	1	1
535	даже не	1	1
536	в данный	1	1
537	с другим	1	1
538	или иначе	1	1
539	точнее как	1	1
540	именно в	3	1
541	а о	1	1
542	здесь в	2	1
543	оказывается и	1	1
544	с той	2	1
545	еще и	1	1
546	смысл высказывания	1	1
547	художественной организации	1	1
548	только к	1	1
549	композиции как	2	1
550	настоящего времени	1	1
551	одной стороны	4	1
552	зависит от	1	1
553	о чем	2	1
554	его конструктивные	1	1
555	или с	1	1
556	произведения искусства	1	1
557	мира в	1	1
558	в речи	3	1
559	в частности	16	1
560	границы между	1	1
561	этом достаточно	1	1
562	только его	1	1
563	с каким-то	1	1
564	к своему	2	1
565	этих случаях	2	1
566	высказывания с	1	1
567	художественное целое	1	1
568	и всей	1	1
569	в словах	3	1
570	в отдельности	1	1
571	е к	2	1
572	друг с	1	1
573	в контексте	5	1
574	к понятию	1	1
575	этом случае	4	1
576	но даже	1	1
577	и о	1	1
578	только для	1	1
579	один из	2	1
580	другой как	1	1
581	тех или	2	1
582	высказывания а	1	1
583	за его	1	1
584	при таком	2	1
585	но отнюдь	1	1
586	на периферию	1	1
587	еще более	2	1
588	в ином	1	1
589	ни к	1	1
590	система мотивов	1	1
591	не забывает	1	1
592	все они	1	1
593	а в	3	1
594	отношении к	1	1
595	же имеет	1	1
596	такой степени	1	1
597	оставаться за	1	1
598	не знает	3	1
599	и внутренне	2	1
600	состоит из	1	1
601	или иного	3	1
602	а другой	1	1
603	частности в	2	1
604	это в	1	1
605	внутреннюю речь	1	1
606	этой точки	1	1
