N	2gram	Vygotskiy__3	Vladivir
214	мысли и	1	2
215	том чтобы	1	2
216	и по	2	2
217	на этом	5	2
218	но все	1	2
219	это значит	1	2
220	и может	2	2
221	заключается в	7	2
222	это не	1	2
223	начала и	1	2
224	он все	2	2
225	кажется что	1	2
226	с тем	8	2
227	а за	1	2
228	мы видели	6	2
229	мы не	5	2
230	нисколько не	1	2
231	и при	1	2
232	в их	1	2
233	говорил о	2	2
234	к той	1	2
235	их в	2	2
236	однако в	1	2
237	даже в	1	2
238	а вот	1	2
239	и очень	2	2
240	то с	1	2
241	с которой	1	2
242	она не	6	2
243	не имеет	6	2
244	того как	3	2
245	и притом	1	2
246	к этим	1	2
247	с и	6	2
248	в самых	1	2
249	того чтобы	9	2
250	того и	1	2
251	казалось бы	5	2
252	не о	1	2
253	в русском	1	2
254	к вам	1	2
255	и нужно	1	2
256	как будто	4	2
257	относиться к	1	2
258	и часто	2	2
259	которого я	1	2
260	к тому	6	2
261	будто бы	1	2
262	хотел бы	2	2
263	но по	1	2
264	в виду	4	2
265	свою очередь	2	2
266	не могу	2	2
267	данном случае	2	2
268	имеет никакого	3	2
269	ничего не	2	2
270	со своей	2	2
271	второй половине	1	2
272	в чем	1	2
273	в сущности	10	2
274	и во	2	2
275	нас в	1	2
276	или как	1	2
277	которой мы	1	2
278	он прямо	2	2
279	и можно	1	2
280	в теории	1	2
281	разницы между	1	2
282	и она	1	2
283	друг друга	1	2
284	но уже	1	2
285	для того	8	2
286	как у	1	2
287	здесь в	2	2
288	тут же	1	2
289	и прежде	1	2
290	что не	3	2
291	что для	1	2
292	был в	1	2
293	на эту	1	2
294	если не	1	2
295	уже давно	2	2
296	в частности	1	2
297	к его	2	2
298	и потому	1	2
299	указывал на	3	2
300	наряду с	3	2
301	в той	5	2
302	можно было	1	2
303	в двух	9	2
304	собственно говоря	1	2
305	к этой	2	2
306	же в	2	2
307	с ней	1	2
308	есть и	1	2
309	можно назвать	2	2
310	в своих	4	2
311	во сне	1	2
312	гораздо более	1	2
313	как известно	1	1
314	от этой	2	1
315	и т	14	1
316	одним из	1	1
317	например в	2	1
318	этом она	1	1
319	в тех	4	1
320	так у	1	1
321	мере в	1	1
322	он хотел	1	1
323	ему что	1	1
324	между двумя	1	1
325	он требует	1	1
326	по преимуществу	2	1
327	высшей степени	1	1
328	с таким	1	1
329	по его	3	1
330	радость и	1	1
331	поэзии и	2	1
332	в несколько	1	1
333	чем он	1	1
334	именно здесь	1	1
335	есть не	1	1
336	но никто	1	1
337	этого нет	1	1
338	нас важно	1	1
339	из своих	1	1
340	он как	1	1
341	оно есть	2	1
342	на тему	3	1
343	орудия и	1	1
344	имеет дело	1	1
345	и ни	1	1
346	совершенно чужда	1	1
347	сам собой	2	1
348	что начиная	1	1
349	ним и	1	1
350	эти катастрофы	1	1
351	в которых	6	1
352	в сердце	1	1
353	заключается не	2	1
354	самом деле	21	1
355	все больше	2	1
356	слишком много	1	1
357	но как	2	1
358	не все	1	1
359	с собою	1	1
360	если действительно	1	1
361	что так	2	1
362	не просто	2	1
363	бы что	1	1
364	новый ответ	1	1
365	нет и	1	1
366	до наших	1	1
367	что они	4	1
368	что два	1	1
369	как говорит	1	1
370	тем больше	2	1
371	независимо от	1	1
372	что именно	2	1
373	является основным	1	1
374	природы и	1	1
375	как нам	1	1
376	еще больше	1	1
377	когда он	4	1
378	целый ряд	2	1
379	что по	3	1
380	его к	2	1
381	ясно и	2	1
382	как результат	1	1
383	о самом	1	1
384	к чему	6	1
385	та же	3	1
386	чувств в	1	1
387	себя к	1	1
388	он в	2	1
389	думать что	2	1
390	в действительном	1	1
391	тому же	1	1
392	говорю о	1	1
393	если он	4	1
394	так сказать	5	1
395	теми же	1	1
396	что она	16	1
397	главным образом	3	1
398	чтобы он	2	1
399	т д	4	1
400	же именно	1	1
401	одно что	2	1
402	и еще	1	1
403	в тот	1	1
404	и совершенно	4	1
405	них нет	1	1
406	не к	3	1
407	свои собственные	1	1
408	борьбу с	1	1
409	же самая	2	1
410	так например	2	1
411	все с	1	1
412	это конечно	1	1
413	сделать из	1	1
414	что все	3	1
415	вызвать у	1	1
416	правда что	1	1
417	как видите	1	1
418	чего он	1	1
419	глубокий и	1	1
420	для своей	1	1
421	будто мы	1	1
422	не имела	1	1
423	другому а	1	1
424	остановиться на	2	1
425	которая была	1	1
426	в жизни	1	1
427	к области	1	1
428	для них	1	1
429	из нее	2	1
430	элементы которые	1	1
431	в высшей	1	1
432	все равно	1	1
433	к которым	5	1
434	далеко не	3	1
435	к осени	1	1
436	на основании	1	1
437	мы имеем	1	1
438	уже у	1	1
439	же самый	2	1
440	вот о	1	1
441	здесь все	1	1
442	такой же	2	1
443	и ко	1	1
444	не так	3	1
445	но если	4	1
446	от своего	2	1
447	в такой	3	1
448	последние три	1	1
449	это делает	1	1
450	с к	1	1
451	то для	1	1
452	место в	3	1
453	своего имени	2	1
454	цели поэтому	1	1
455	степени не	2	1
456	что до	1	1
457	оказывается что	1	1
458	бы мы	1	1
459	признает что	1	1
460	однако он	1	1
461	я вспоминаю	1	1
462	но эта	1	1
463	п с	1	1
464	нам в	2	1
465	если бы	14	1
466	была не	1	1
467	без всяких	3	1
468	есть еще	1	1
469	что сам	2	1
470	что этот	4	1
471	для нее	1	1
472	случае мы	1	1
473	это является	2	1
474	ее телом	1	1
475	но они	2	1
476	что с	4	1
477	с теми	3	1
478	самого начала	6	1
479	в русской	2	1
480	дело не	2	1
481	что такое	1	1
482	на него	1	1
483	весь этот	3	1
484	как о	1	1
485	читаем что	1	1
486	впоследствии как	1	1
487	мы все	4	1
488	но только	8	1
489	и форму	1	1
490	не могло	1	1
491	только не	1	1
492	каждый из	1	1
493	и всегда	2	1
494	это то	1	1
495	в самой	4	1
496	формулировать то	1	1
497	этих двух	1	1
498	степени что	1	1
499	он хочет	2	1
500	вернее сказать	1	1
501	прибегать к	2	1
502	которую можно	1	1
503	было не	1	1
504	две совершенно	3	1
505	двух словах	1	1
506	у меня	1	1
507	и здесь	6	1
508	очень часто	2	1
509	во все	1	1
510	что самая	1	1
511	нет мы	1	1
512	что является	1	1
513	все еще	1	1
514	отказаться от	1	1
515	утверждать что	2	1
516	ничего общего	1	1
517	россию и	1	1
518	этой своей	1	1
519	и которая	2	1
520	у себя	1	1
521	не будет	1	1
522	только при	1	1
523	с тот	1	1
524	совершенно ясно	13	1
525	в собственном	1	1
526	характер и	1	1
527	смерти в	1	1
528	только то	2	1
529	в себя	1	1
530	на той	1	1
531	но мы	2	1
532	с самого	6	1
533	всей своей	1	1
534	есть все	1	1
535	слова а	1	1
536	и дальше	2	1
537	ясно что	6	1
538	в споре	1	1
539	здесь нет	1	1
540	еще не	1	1
541	и всюду	1	1
542	когда в	4	1
543	том как	2	1
544	ничего подобного	1	1
545	этом месте	1	1
546	был не	1	1
547	для этого	2	1
548	спор и	1	1
549	внимание к	2	1
550	насколько это	1	1
551	все дело	1	1
552	в известных	2	1
553	на их	2	1
554	может не	1	1
555	на вопрос	1	1
556	и та	2	1
557	язык и	1	1
558	то как	2	1
559	известная нам	1	1
560	не имеем	1	1
561	и который	2	1
562	в пользу	1	1
563	взяться за	1	1
564	и всю	1	1
565	было совершенно	1	1
566	и хочет	1	1
567	раньше чем	1	1
568	в глазах	1	1
569	нашел в	1	1
570	для ребенка	1	1
571	что здесь	2	1
572	но с	1	1
573	но тот	1	1
574	что только	2	1
575	этот вопрос	1	1
576	дело с	1	1
577	что даже	2	1
578	с каждым	2	1
579	в какой	5	1
580	пор не	1	1
581	которое мы	3	1
582	и ее	2	1
583	здесь с	2	1
584	и тем	3	1
585	по этому	1	1
586	отнять у	1	1
587	со всеми	2	1
588	в качестве	2	1
589	этому поводу	1	1
590	для всех	2	1
591	если мы	6	1
592	только на	1	1
593	ни одного	1	1
594	больше не	3	1
595	и везде	1	1
596	при помощи	4	1
597	и других	1	1
598	уже с	1	1
599	из них	6	1
600	и этот	3	1
601	она действительно	1	1
602	следует что	2	1
603	и их	1	1
604	представлений о	1	1
605	в одном	8	1
606	т п	5	1
607	с этими	1	1
608	к ним	3	1
609	дело и	1	1
610	заметить что	2	1
611	как раз	8	1
612	тем что	3	1
613	не видал	1	1
614	этом отношении	1	1
615	это будет	2	1
616	его ни	1	1
617	ссылается на	3	1
618	выбрал для	1	1
619	до сих	6	1
620	и опять	1	1
621	что человек	1	1
622	тот кто	1	1
623	которые можно	1	1
624	обратиться к	4	1
625	больше и	3	1
626	деле если	1	1
627	то и	3	1
628	поэтической и	3	1
629	а на	1	1
630	мир а	1	1
631	которых мы	6	1
632	ничем не	1	1
633	что несмотря	1	1
634	с конца	1	1
635	ни о	1	1
636	него не	1	1
637	что из	1	1
638	что мы	1	1
639	то она	1	1
640	с удивлением	1	1
641	этих же	1	1
642	все более	2	1
643	такой степени	3	1
644	я говорю	3	1
645	все то	7	1
646	своей книги	1	1
647	действие которое	2	1
648	ни на	1	1
649	время с	1	1
650	он ссылается	1	1
651	характера и	1	1
652	чем то	1	1
653	к своему	2	1
654	не могут	2	1
655	и глубоко	1	1
656	мы опять	1	1
657	он приводит	3	1
658	он говорит	6	1
659	но сам	2	1
660	есть только	2	1
661	и своим	1	1
662	перед нами	8	1
663	одновременно с	1	1
664	то чем	1	1
665	либо в	2	1
666	это есть	2	1
667	в первой	2	1
668	чувства и	2	1
669	для понимания	1	1
670	который он	1	1
671	рассказ в	3	1
672	общим делом	1	1
673	этого следует	1	1
674	что тогда	1	1
675	сих пор	5	1
676	оба они	1	1
677	слов которые	1	1
678	имел в	1	1
679	я от	1	1
680	за ним	1	1
681	пока еще	1	1
682	и сделал	1	1
683	которых он	1	1
684	тем и	1	1
685	развития и	2	1
686	не с	1	1
687	от него	1	1
688	у них	2	1
689	было на	1	1
690	он никак	1	1
691	которой они	1	1
692	же к	1	1
693	тех слов	1	1
694	конечно нельзя	2	1
695	бы на	1	1
696	утверждал что	1	1
697	отношении к	1	1
698	быть и	1	1
699	между ними	1	1
700	только как	1	1
701	была бы	2	1
702	от всех	1	1
703	равно как	1	1
704	по одному	1	1
705	почему он	1	1
706	какой мере	2	1
707	мы увидим	12	1
708	большей частью	2	1
709	эти слова	2	1
710	в действительности	1	1
711	ее в	4	1
712	и другие	2	1
713	они не	2	1
