N	2gram	Losev_Prob_1	FransuaR
98	мы и	4	3
99	конечно и	1	3
100	нем только	2	3
101	мы будем	2	3
102	не просто	23	3
103	и вовсе	4	3
104	уже не	3	3
105	но все	3	3
106	то что	42	3
107	в себе	15	3
108	но на	1	3
109	и с	2	3
110	на этой	2	3
111	и других	1	3
112	это не	6	3
113	далеко не	5	3
114	в ее	3	3
115	он и	8	3
116	с точки	3	3
117	разного рода	6	3
118	мир и	1	3
119	но это	8	3
120	уже сказали	1	3
121	даже в	1	3
122	на котором	1	3
123	ничего не	10	3
124	по своей	1	3
125	этом отношении	1	3
126	и здесь	6	3
127	не могут	2	3
128	в виду	6	3
129	известной мере	1	3
130	и вообще	4	3
131	с ним	3	3
132	о нем	3	3
133	в самой	3	3
134	с другой	3	3
135	и во	3	3
136	к нему	3	3
137	во всей	3	3
138	что он	7	3
139	но как	6	3
140	мир в	1	3
141	в известной	1	3
142	друг друга	1	3
143	в системе	1	3
144	как раз	13	3
145	в других	5	3
146	даже и	8	3
147	же деле	1	3
148	связан с	1	3
149	самом же	1	3
150	и эта	1	3
151	мира в	1	3
152	нет ничего	10	3
153	и их	1	3
154	но для	3	3
155	не является	5	3
156	и ни	4	3
157	от всех	2	3
158	не может	8	3
159	что в	12	3
160	в искусстве	3	3
161	отношения к	1	2
162	одним из	1	2
163	например в	2	2
164	мы здесь	2	2
165	из всех	1	2
166	для своего	2	2
167	и само	1	2
168	память о	1	2
169	который был	1	2
170	это всегда	1	2
171	которое в	1	2
172	это время	1	2
173	литературе и	4	2
174	он был	1	2
175	в чем	3	2
176	но не	9	2
177	нет и	2	2
178	форме и	1	2
179	его к	1	2
180	в чисто	1	2
181	таковы например	2	2
182	из этих	2	2
183	во многих	2	2
184	он не	3	2
185	не к	1	2
186	на его	2	2
187	новое и	1	2
188	его от	3	2
189	так например	1	2
190	конечно в	2	2
191	а его	1	2
192	это было	2	2
193	сущность этого	1	2
194	в этих	3	2
195	и без	1	2
196	их в	4	2
197	и почти	1	2
198	и очень	2	2
199	раз и	9	2
200	в таких	2	2
201	дело в	3	2
202	в процессе	1	2
203	образом в	1	2
204	этих двух	1	2
205	они являются	1	2
206	же он	1	2
207	начиная с	1	2
208	его обычно	1	2
209	есть только	8	2
210	могут быть	2	2
211	к тому	3	2
212	здесь еще	1	2
213	и это	9	2
214	друг в	1	2
215	говорили что	2	2
216	особенно в	2	2
217	поэтому в	1	2
218	на что	2	2
219	о том	11	2
220	можно сказать	5	2
221	основе своей	1	2
222	ни на	4	2
223	является здесь	1	2
224	представления о	1	2
225	в свете	1	2
226	еще только	1	2
227	но с	1	2
228	мы видим	2	2
229	этот вопрос	1	2
230	xix и	2	2
231	только на	4	2
232	и чисто	3	2
233	не для	2	2
234	далек от	1	2
235	от того	1	2
236	смерти и	1	2
237	этих образов	1	2
238	в зачаточной	1	2
239	при всей	1	2
240	только чисто	1	2
241	что не	3	2
242	в некоторых	1	2
243	на этот	3	2
244	и самый	1	2
245	несмотря на	3	2
246	и так	2	2
247	и особенно	2	2
248	и глубоко	1	2
249	наряду с	1	2
250	да и	3	2
251	образом на	1	2
252	в это	2	2
253	того что	7	2
254	что мы	13	2
255	в основном	1	2
256	между прочим	2	2
257	кроме того	2	2
258	многие из	1	2
259	и для	4	2
260	и часто	2	2
261	и от	1	2
262	или в	4	2
263	хотя и	6	2
264	от него	1	2
265	ни к	1	2
266	от всего	3	2
267	же в	4	2
268	здесь только	2	2
269	в романе	1	2
270	из тех	1	2
271	в живописи	1	2
272	одновременно и	1	2
273	в противоположность	1	2
274	в таком	9	2
275	говорили уже	1	1
276	а между	1	1
277	истории то	1	1
278	же главное	1	1
279	то на	2	1
280	функции в	4	1
281	и объясняется	1	1
282	жизни мы	1	1
283	свободными от	1	1
284	мысли а	1	1
285	определить как	1	1
286	из самых	1	1
287	моменты его	1	1
288	проникает в	1	1
289	уже указывали	1	1
290	оно было	1	1
291	в какой-то	1	1
292	и больше	1	1
293	действительности и	5	1
294	был и	1	1
295	значение но	1	1
296	и возможность	1	1
297	входящих в	1	1
298	то же	10	1
299	мира или	2	1
300	смотреть на	1	1
301	от всякой	1	1
302	мы не	2	1
303	и ничего	2	1
304	на первом	1	1
305	нам в	1	1
306	именно к	1	1
307	со смертью	1	1
308	говорить о	6	1
309	литературы о	1	1
310	этого термина	4	1
311	первый план	1	1
312	только предметом	1	1
313	но конечно	1	1
314	и эстетики	3	1
315	и всего	1	1
316	он строит	1	1
317	с которыми	4	1
318	есть по	4	1
319	входили в	1	1
320	действительности а	7	1
321	или иное	1	1
322	в свои	1	1
323	человека с	1	1
324	и чем	1	1
325	чем же	2	1
326	это вовсе	2	1
327	даже сказать	1	1
328	с этим	3	1
329	чем мы	1	1
330	не хватает	2	1
331	просто как	1	1
332	огромного значения	1	1
333	и как	6	1
334	говорит что	1	1
335	что по	1	1
336	обеднена и	1	1
337	самом начале	1	1
338	вокруг себя	1	1
339	есть ли	1	1
340	от этого	1	1
341	именно эта	1	1
342	роль играет	1	1
343	для которого	3	1
344	еще на	1	1
345	в которой	2	1
346	отказывается от	1	1
347	самой природе	1	1
348	он в	2	1
349	земля и	1	1
350	по преимуществу	2	1
351	в известном	1	1
352	раз в	1	1
353	но его	1	1
354	тому же	1	1
355	как он	4	1
356	на то	8	1
357	говоря только	1	1
358	и отказывается	1	1
359	он всегда	3	1
360	и если	6	1
361	вообще не	2	1
362	в мистическом	1	1
363	но именно	3	1
364	о которой	1	1
365	чтобы они	1	1
366	момента в	1	1
367	для того	8	1
368	имеет огромное	1	1
369	знают только	1	1
370	уже вовсе	1	1
371	ни были	1	1
372	и сам	1	1
373	можно даже	1	1
374	из него	1	1
375	на этом	1	1
376	как они	2	1
377	связанные с	1	1
378	и может	2	1
379	они должны	1	1
380	в совершенно	1	1
381	об этом	10	1
382	связанных с	1	1
383	них не	1	1
384	лишь в	1	1
385	действительности в	3	1
386	было бы	8	1
387	новой жизни	1	1
388	эти моменты	1	1
389	отражение в	1	1
390	стоит на	1	1
391	не чем	1	1
392	прочим в	1	1
393	но уже	5	1
394	он является	1	1
395	нет в	1	1
396	о которых	3	1
397	сам он	1	1
398	нашего исследования	2	1
399	в общей	2	1
400	как об	1	1
401	тот самый	1	1
402	мы имеем	2	1
403	и уже	3	1
404	на первый	2	1
405	место в	1	1
406	как такое	1	1
407	несколько слов	1	1
408	и при	2	1
409	что такое	6	1
410	еще недостаточно	1	1
411	наших дней	1	1
412	не подозревает	1	1
413	древних греков	1	1
414	просто в	2	1
415	мы говорили	4	1
416	мы называем	2	1
417	представление о	1	1
418	и понятия	1	1
419	в которых	3	1
420	далеки от	1	1
421	отношений между	1	1
422	бытовом смысле	1	1
423	которой они	1	1
424	как это	6	1
425	есть его	2	1
426	только для	3	1
427	которые в	2	1
428	его мы	1	1
429	но он	3	1
430	сами по	3	1
431	иным как	1	1
432	что было	1	1
433	жизни является	1	1
434	есть именно	5	1
435	без всяких	2	1
436	есть еще	3	1
437	тому чтобы	1	1
438	образности мы	1	1
439	мы встречаемся	2	1
440	и вся	1	1
441	почти все	1	1
442	ни для	1	1
443	можно ли	5	1
444	чистом виде	1	1
445	не менее	19	1
446	вплоть до	1	1
447	его целом	1	1
448	тем самым	4	1
449	своей он	1	1
450	она не	2	1
451	в то	6	1
452	часто оказывается	1	1
453	мышления и	4	1
454	в науке	2	1
455	которого он	2	1
456	эта внутренняя	1	1
457	пока еще	3	1
458	для всего	2	1
459	следовательно и	2	1
460	на язык	1	1
461	и весь	4	1
462	и существенное	1	1
463	явление в	1	1
464	другой стороны	3	1
465	тех или	3	1
466	остается в	1	1
467	что на	1	1
468	или иных	2	1
469	ему не	1	1
470	не потому	2	1
471	у нас	14	1
472	xx века	2	1
473	человека в	1	1
474	и строго	1	1
475	например на	2	1
476	бы они	1	1
477	оно не	3	1
478	которые мы	1	1
479	для кого	1	1
480	время он	1	1
481	где он	1	1
482	дальнейшем мы	1	1
483	они стали	1	1
484	вещей в	1	1
485	им в	1	1
486	у себя	1	1
487	совершенно правильно	1	1
488	того чтобы	9	1
489	здесь необходимо	4	1
490	что все	3	1
491	и образ	1	1
492	здесь не	7	1
493	без всякого	2	1
494	то или	2	1
495	значение этих	1	1
496	всей своей	1	1
497	в пределах	1	1
498	и образа	2	1
499	такое теоретическое	1	1
500	мы наблюдаем	2	1
501	с собой	2	1
502	можно было	3	1
503	почти каждый	1	1
504	здесь как	1	1
505	него всегда	1	1
506	здесь нет	2	1
507	именно этот	1	1
508	это только	2	1
509	мы в	3	1
510	был не	1	1
511	из одного	1	1
512	сложна и	1	1
513	остановимся на	1	1
514	нас и	1	1
515	преображенном виде	1	1
516	находится в	1	1
517	возникают не	1	1
518	только и	3	1
519	единства и	1	1
520	сводится к	1	1
521	по себе	15	1
522	и возможно	1	1
523	кого не	1	1
524	оказываются не	1	1
525	того он	1	1
526	и та	1	1
527	настоящее время	3	1
528	вместе со	1	1
529	его жизни	1	1
530	утверждает что	1	1
531	требует для	1	1
532	времени в	1	1
533	пр но	1	1
534	нас в	2	1
535	мы вовсе	2	1
536	которой мы	1	1
537	на ее	1	1
538	нем всегда	1	1
539	стоит и	2	1
540	в языке	1	1
541	и только	4	1
542	них в	1	1
543	именно в	4	1
544	выше в	1	1
545	какой-то мере	1	1
546	мы хотим	3	1
547	и следовательно	3	1
548	наук и	1	1
549	как ее	1	1
550	не зная	1	1
551	известном смысле	1	1
552	один из	4	1
553	моменты в	1	1
554	всякого рода	1	1
555	говорили выше	2	1
556	когда-то были	1	1
557	который в	1	1
558	очень многих	1	1
559	всяком случае	3	1
560	никак нельзя	3	1
561	и ее	8	1
562	не было	4	1
563	делает его	2	1
564	эстетическая и	1	1
565	же и	3	1
566	для всех	1	1
567	уже в	3	1
568	этом что	1	1
569	то и	6	1
570	внешней и	1	1
571	время этого	1	1
572	но самое	1	1
573	от других	2	1
574	связан в	1	1
575	не из	1	1
576	символы но	1	1
577	не стал	1	1
578	его и	1	1
579	за ним	1	1
580	сущность и	3	1
581	он имеет	1	1
582	в комедии	2	1
583	последний момент	1	1
584	понимает что	1	1
585	не собираемся	1	1
586	в конце	6	1
587	с этими	2	1
588	не о	2	1
589	случае не	3	1
590	тем что	7	1
591	встречаемся с	1	1
592	момент в	2	1
593	этот последний	2	1
594	до наших	1	1
595	именно как	4	1
596	без всякой	2	1
597	со стороны	1	1
598	на примере	1	1
599	до известной	1	1
600	которые не	3	1
601	многое другое	1	1
602	говорит о	3	1
603	к человеку	1	1
604	был именно	1	1
605	настоящего времени	1	1
606	он только	1	1
607	в любой	1	1
608	которых мы	2	1
609	не на	3	1
610	а не	15	1
611	однако и	3	1
612	его как	2	1
613	подобного рода	5	1
614	и социальных	1	1
615	о чем	6	1
616	одна из	1	1
617	под влиянием	1	1
618	для этой	1	1
619	как именно	2	1
620	уже давно	2	1
621	но оно	1	1
622	направленность на	1	1
623	и литературе	1	1
624	мало и	1	1
625	из которых	1	1
626	может стать	1	1
627	а потому	2	1
628	конечно не	1	1
629	до настоящего	1	1
630	он говорит	1	1
631	для обозначения	4	1
632	и всякого	1	1
633	теории в	2	1
634	в течение	1	1
635	образ и	1	1
636	отдельности и	1	1
637	для понимания	1	1
638	сам не	1	1
639	многих других	1	1
640	все подобного	1	1
641	есть и	3	1
642	еще к	1	1
643	слова и	1	1
644	во-вторых он	1	1
645	в начале	1	1
646	начале нашего	1	1
647	от нас	3	1
648	даже больше	1	1
649	сторона этого	1	1
650	при всем	1	1
651	есть она	1	1
652	известной степени	2	1
653	для выражения	1	1
654	уже на	2	1
655	в связи	4	1
656	тем и	2	1
657	в результате	2	1
658	в настоящее	3	1
659	особого рода	2	1
660	стал предметом	1	1
661	в эту	2	1
662	иначе он	1	1
663	поэтому все	1	1
664	но зато	1	1
665	хотя бы	3	1
666	все они	1	1
667	всех тех	1	1
668	смысле они	1	1
669	обычно не	1	1
670	выходить за	2	1
671	этот же	1	1
672	имеет место	1	1
673	типа и	1	1
674	чем иным	1	1
675	достаточно в	1	1
676	огромное значение	1	1
677	просто не	1	1
678	образности но	1	1
679	но еще	2	1
680	в данную	1	1
681	к этому	1	1
682	как на	1	1
683	во всяком	7	1
684	с самим	1	1
