N	2gram	Trubetskoy_1	Literetu
184	жизни а	1	2
185	из которых	4	2
186	к жизни	5	2
187	и нет	3	2
188	не является	1	2
189	в результате	3	2
190	хотя бы	3	2
191	с ним	1	2
192	же в	1	2
193	в свое	1	2
194	сила и	1	2
195	себе не	1	2
196	к этой	1	2
197	в своих	1	2
198	все что	2	2
199	том числе	5	2
200	и вновь	1	2
201	эта новая	1	1
202	с новыми	1	1
203	отношения к	1	1
204	начинается с	1	1
205	которого в	1	1
206	это и	1	1
207	в первом	1	1
208	в строгом	1	1
209	из всех	3	1
210	мы имеем	2	1
211	он знает	1	1
212	это совершенно	1	1
213	от культуры	1	1
214	что уже	1	1
215	целым рядом	1	1
216	он как	1	1
217	с молоком	1	1
218	но даже	1	1
219	ему в	2	1
220	в будущем	1	1
221	личности с	1	1
222	к общему	1	1
223	дает им	1	1
224	оказывается что	3	1
225	он сам	1	1
226	за это	1	1
227	бы то	2	1
228	по воле	1	1
229	в чем	1	1
230	художественном творчестве	1	1
231	сказать и	1	1
232	самом деле	1	1
233	при жизни	4	1
234	в новом	2	1
235	отличие от	1	1
236	относится к	2	1
237	общего с	2	1
238	как в	1	1
239	этой точки	2	1
240	однако не	1	1
241	когда он	3	1
242	это тоже	1	1
243	и своего	1	1
244	отдельные личности	1	1
245	с душой	1	1
246	от этого	1	1
247	в этот	1	1
248	за собой	3	1
249	в самом	4	1
250	и конечно	1	1
251	разве я	1	1
252	что это	3	1
253	ни один	2	1
254	от бога	2	1
255	все эти	6	1
256	к достижению	3	1
257	и те	3	1
258	на то	2	1
259	на юг	1	1
260	пути с	1	1
261	не знающий	1	1
262	не следует	1	1
263	уже тогда	1	1
264	путь духовного	1	1
265	но именно	1	1
266	конце концов	3	1
267	всех этих	1	1
268	на земле	1	1
269	и по	4	1
270	обстоит дело	1	1
271	таким образом	22	1
272	то ни	2	1
273	в иерархии	1	1
274	в духовной	1	1
275	различие между	1	1
276	со всеми	2	1
277	единственное что	1	1
278	только не	2	1
279	его не	2	1
280	а по	1	1
281	с другими	4	1
282	это не	1	1
283	этой силы	1	1
284	растворяется в	1	1
285	характер не	1	1
286	должен был	4	1
287	она и	1	1
288	далеко не	4	1
289	русской культуры	15	1
290	в слове	1	1
291	мы видели	2	1
292	жизни по	2	1
293	русского народа	3	1
294	оказывается настолько	1	1
295	эпохи с	1	1
296	о жертвоприношении	1	1
297	в этих	4	1
298	жизни мира	1	1
299	в своей	1	1
300	он должен	1	1
301	знает и	1	1
302	место в	1	1
303	в отличие	1	1
304	на три	1	1
305	но эта	1	1
306	при рассмотрении	1	1
307	их в	1	1
308	как от	2	1
309	случае мы	1	1
310	в отношении	6	1
311	в тело	2	1
312	но они	1	1
313	не имеет	5	1
314	того как	1	1
315	не могло	2	1
316	казалось бы	1	1
317	пути и	1	1
318	по своей	2	1
319	на себе	1	1
320	есть не	1	1
321	связи с	9	1
322	не нужен	1	1
323	в сознании	1	1
324	мы и	1	1
325	а мы	1	1
326	однако это	1	1
327	которых он	1	1
328	не могут	2	1
329	с легкостью	1	1
330	в других	3	1
331	же самое	2	1
332	числе и	4	1
333	к тому	6	1
334	собственное имя	1	1
335	время он	2	1
336	ничего общего	2	1
337	и о	3	1
338	но по	3	1
339	того чтобы	5	1
340	свою очередь	1	1
341	здесь не	1	1
342	некоторые другие	1	1
343	как по	1	1
344	мысль о	2	1
345	унаследованной от	1	1
346	только то	1	1
347	культуры и	3	1
348	во главе	1	1
349	приводит к	2	1
350	культуры на	2	1
351	в образе	2	1
352	на нее	3	1
353	не стоит	1	1
354	основана на	1	1
355	с этого	1	1
356	на самые	1	1
357	в таком	3	1
358	и перед	2	1
359	еще при	1	1
360	все прочие	1	1
361	притом в	1	1
362	одного из	1	1
363	после того	1	1
364	можно сказать	3	1
365	любви к	1	1
366	времени в	1	1
367	должно было	2	1
368	под именем	1	1
369	грань между	2	1
370	с момента	1	1
371	во втором	1	1
372	мире как	1	1
373	бы в	1	1
374	в ту	1	1
375	участвовали в	2	1
376	еще только	2	1
377	тех пор	2	1
378	землю и	1	1
379	но зато	1	1
380	дело с	1	1
381	в миропорядке	1	1
382	которое мы	1	1
383	мире и	1	1
384	богом и	2	1
385	а после	3	1
386	не можем	1	1
387	только на	1	1
388	же от	1	1
389	тем чтобы	5	1
390	творчества в	1	1
391	нам все	1	1
392	ни с	1	1
393	себе в	1	1
394	чтобы она	1	1
395	не для	1	1
396	сама в	1	1
397	бытия и	1	1
398	во всей	1	1
399	по тем	1	1
400	он один	2	1
401	или иной	2	1
402	что человек	1	1
403	именно в	2	1
404	к которому	2	1
405	и прежде	1	1
406	еще и	1	1
407	а с	7	1
408	души и	1	1
409	из таких	1	1
410	по всей	1	1
411	в соответствии	1	1
412	вся русская	1	1
413	бога с	2	1
414	к врагу	1	1
415	среди них	2	1
416	а так	3	1
417	он становится	1	1
418	когда же	2	1
419	не всегда	2	1
420	культуры мы	1	1
421	что мы	2	1
422	все более	1	1
423	него в	1	1
424	эти слова	1	1
425	с первого	1	1
426	так же	5	1
427	о работе	1	1
428	и потому	6	1
429	бы этому	1	1
430	требует от	2	1
431	своей души	1	1
432	предшествующие ему	1	1
433	одновременно с	1	1
434	с тех	2	1
435	человек всегда	1	1
436	никем не	2	1
437	и менее	1	1
438	в своем	3	1
439	культурных традиций	1	1
440	всем что	1	1
441	его в	1	1
442	и от	4	1
443	и некоторые	1	1
444	друга а	1	1
445	в смысле	4	1
446	о мире	1	1
447	живет и	1	1
448	человек сам	1	1
449	при таком	2	1
450	и другим	1	1
451	в христианстве	1	1
452	мира и	1	1
453	она уже	1	1
454	совершенно иной	2	1
455	всего что	1	1
456	и все	2	1
457	той или	2	1
458	после исчезновения	1	1
459	ни к	1	1
460	полное тождество	1	1
461	теперь же	1	1
462	к ее	1	1
463	нет ничего	1	1
464	от своего	1	1
465	только как	1	1
466	лишь только	1	1
467	впервые в	1	1
468	именно не	1	1
469	в свою	2	1
470	к его	2	1
471	именно к	1	1
472	культуры в	1	1
473	из этого	2	1
474	и состоит	1	1
475	к этому	3	1
476	тенденции к	2	1
477	можно назвать	2	1
478	они не	1	1
